setid,"Solvent: MolaLity of 1-butyl-3-methylimidazolium chloride, mol/kg","MolaLity of L-serine, mol/kg","Temperature, K","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
fNQwX,0.2035,0.797,310.15,101.3,1027.9,Kaur and Patyar (2023),Density,Liquid,AAUKxI,N[C@@H](CO)C(=O)O,L-serine,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AADYJk,O,water
fNQwX,0.2035,0.797,318.15,101.3,1024.4,Kaur and Patyar (2023),Density,Liquid,AAUKxI,N[C@@H](CO)C(=O)O,L-serine,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AADYJk,O,water
fNQwX,0.297,0,298.15,101.3,1000.6,Kaur and Patyar (2023),Density,Liquid,AAUKxI,N[C@@H](CO)C(=O)O,L-serine,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AADYJk,O,water
fNQwX,0.297,0,308.15,101.3,997.4,Kaur and Patyar (2023),Density,Liquid,AAUKxI,N[C@@H](CO)C(=O)O,L-serine,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AADYJk,O,water
fNQwX,0.297,0,310.15,101.3,996.6,Kaur and Patyar (2023),Density,Liquid,AAUKxI,N[C@@H](CO)C(=O)O,L-serine,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AADYJk,O,water
fNQwX,0.297,0,318.15,101.3,993.4,Kaur and Patyar (2023),Density,Liquid,AAUKxI,N[C@@H](CO)C(=O)O,L-serine,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AADYJk,O,water
fNQwX,0.297,0.104,298.15,101.3,1005.2,Kaur and Patyar (2023),Density,Liquid,AAUKxI,N[C@@H](CO)C(=O)O,L-serine,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AADYJk,O,water
fNQwX,0.297,0.104,308.15,101.3,1001.9,Kaur and Patyar (2023),Density,Liquid,AAUKxI,N[C@@H](CO)C(=O)O,L-serine,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AADYJk,O,water
fNQwX,0.297,0.104,310.15,101.3,1001.1,Kaur and Patyar (2023),Density,Liquid,AAUKxI,N[C@@H](CO)C(=O)O,L-serine,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AADYJk,O,water
fNQwX,0.297,0.104,318.15,101.3,997.8,Kaur and Patyar (2023),Density,Liquid,AAUKxI,N[C@@H](CO)C(=O)O,L-serine,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AADYJk,O,water
fNQwX,0.297,0.202,298.15,101.3,1009.3,Kaur and Patyar (2023),Density,Liquid,AAUKxI,N[C@@H](CO)C(=O)O,L-serine,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AADYJk,O,water
fNQwX,0.297,0.202,308.15,101.3,1006,Kaur and Patyar (2023),Density,Liquid,AAUKxI,N[C@@H](CO)C(=O)O,L-serine,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AADYJk,O,water
fNQwX,0.297,0.202,310.15,101.3,1005.2,Kaur and Patyar (2023),Density,Liquid,AAUKxI,N[C@@H](CO)C(=O)O,L-serine,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AADYJk,O,water
fNQwX,0.297,0.202,318.15,101.3,1001.9,Kaur and Patyar (2023),Density,Liquid,AAUKxI,N[C@@H](CO)C(=O)O,L-serine,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AADYJk,O,water
fNQwX,0.297,0.302,298.15,101.3,1013.6,Kaur and Patyar (2023),Density,Liquid,AAUKxI,N[C@@H](CO)C(=O)O,L-serine,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AADYJk,O,water
fNQwX,0.297,0.302,308.15,101.3,1010.1,Kaur and Patyar (2023),Density,Liquid,AAUKxI,N[C@@H](CO)C(=O)O,L-serine,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AADYJk,O,water
fNQwX,0.297,0.302,310.15,101.3,1009.4,Kaur and Patyar (2023),Density,Liquid,AAUKxI,N[C@@H](CO)C(=O)O,L-serine,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AADYJk,O,water
fNQwX,0.297,0.302,318.15,101.3,1006,Kaur and Patyar (2023),Density,Liquid,AAUKxI,N[C@@H](CO)C(=O)O,L-serine,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AADYJk,O,water
fNQwX,0.297,0.403,298.15,101.3,1017.7,Kaur and Patyar (2023),Density,Liquid,AAUKxI,N[C@@H](CO)C(=O)O,L-serine,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AADYJk,O,water
fNQwX,0.297,0.403,308.15,101.3,1014.2,Kaur and Patyar (2023),Density,Liquid,AAUKxI,N[C@@H](CO)C(=O)O,L-serine,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AADYJk,O,water
fNQwX,0.297,0.403,310.15,101.3,1013.5,Kaur and Patyar (2023),Density,Liquid,AAUKxI,N[C@@H](CO)C(=O)O,L-serine,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AADYJk,O,water
fNQwX,0.297,0.403,318.15,101.3,1010.1,Kaur and Patyar (2023),Density,Liquid,AAUKxI,N[C@@H](CO)C(=O)O,L-serine,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AADYJk,O,water
fNQwX,0.297,0.507,298.15,101.3,1021.9,Kaur and Patyar (2023),Density,Liquid,AAUKxI,N[C@@H](CO)C(=O)O,L-serine,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AADYJk,O,water
fNQwX,0.297,0.507,308.15,101.3,1018.4,Kaur and Patyar (2023),Density,Liquid,AAUKxI,N[C@@H](CO)C(=O)O,L-serine,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AADYJk,O,water
fNQwX,0.297,0.507,310.15,101.3,1017.6,Kaur and Patyar (2023),Density,Liquid,AAUKxI,N[C@@H](CO)C(=O)O,L-serine,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AADYJk,O,water
fNQwX,0.297,0.507,318.15,101.3,1014.2,Kaur and Patyar (2023),Density,Liquid,AAUKxI,N[C@@H](CO)C(=O)O,L-serine,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AADYJk,O,water
fNQwX,0.297,0.6,298.15,101.3,1025.7,Kaur and Patyar (2023),Density,Liquid,AAUKxI,N[C@@H](CO)C(=O)O,L-serine,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AADYJk,O,water
fNQwX,0.297,0.6,308.15,101.3,1022.1,Kaur and Patyar (2023),Density,Liquid,AAUKxI,N[C@@H](CO)C(=O)O,L-serine,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AADYJk,O,water
fNQwX,0.297,0.6,310.15,101.3,1021.3,Kaur and Patyar (2023),Density,Liquid,AAUKxI,N[C@@H](CO)C(=O)O,L-serine,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AADYJk,O,water
fNQwX,0.297,0.6,318.15,101.3,1017.9,Kaur and Patyar (2023),Density,Liquid,AAUKxI,N[C@@H](CO)C(=O)O,L-serine,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AADYJk,O,water
fNQwX,0.297,0.696,298.15,101.3,1029.4,Kaur and Patyar (2023),Density,Liquid,AAUKxI,N[C@@H](CO)C(=O)O,L-serine,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AADYJk,O,water
fNQwX,0.297,0.696,308.15,101.3,1025.8,Kaur and Patyar (2023),Density,Liquid,AAUKxI,N[C@@H](CO)C(=O)O,L-serine,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AADYJk,O,water
fNQwX,0.297,0.696,310.15,101.3,1025,Kaur and Patyar (2023),Density,Liquid,AAUKxI,N[C@@H](CO)C(=O)O,L-serine,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AADYJk,O,water
fNQwX,0.297,0.696,318.15,101.3,1021.5,Kaur and Patyar (2023),Density,Liquid,AAUKxI,N[C@@H](CO)C(=O)O,L-serine,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AADYJk,O,water
fNQwX,0.297,0.816,298.15,101.3,1034,Kaur and Patyar (2023),Density,Liquid,AAUKxI,N[C@@H](CO)C(=O)O,L-serine,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AADYJk,O,water
fNQwX,0.297,0.816,308.15,101.3,1030.4,Kaur and Patyar (2023),Density,Liquid,AAUKxI,N[C@@H](CO)C(=O)O,L-serine,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AADYJk,O,water
fNQwX,0.297,0.816,310.15,101.3,1029.6,Kaur and Patyar (2023),Density,Liquid,AAUKxI,N[C@@H](CO)C(=O)O,L-serine,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AADYJk,O,water
fNQwX,0.297,0.816,318.15,101.3,1026.1,Kaur and Patyar (2023),Density,Liquid,AAUKxI,N[C@@H](CO)C(=O)O,L-serine,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AADYJk,O,water
