setid,"Temperature, K","MolaLity of 1-(2-methoxyethyl)-3-methyl-1H-imidazolium bis((trifluoromethyl)sulfonyl)amide, mol/kg","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
HiYCE,308.15,0.0399,100,913.05,Liu et al. (2021b),Density,Liquid,ABdBEz,COCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-(2-methoxyethyl)-3-methyl-1H-imidazolium bis((trifluoromethyl)sulfonyl)amide,AARRRo,COCC(C)O,1-methoxy-2-propanol,,,
HiYCE,308.15,0.0501,100,914.81,Liu et al. (2021b),Density,Liquid,ABdBEz,COCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-(2-methoxyethyl)-3-methyl-1H-imidazolium bis((trifluoromethyl)sulfonyl)amide,AARRRo,COCC(C)O,1-methoxy-2-propanol,,,
HiYCE,308.15,0.0798,100,919.31,Liu et al. (2021b),Density,Liquid,ABdBEz,COCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-(2-methoxyethyl)-3-methyl-1H-imidazolium bis((trifluoromethyl)sulfonyl)amide,AARRRo,COCC(C)O,1-methoxy-2-propanol,,,
HiYCE,308.15,0.1202,100,925.45,Liu et al. (2021b),Density,Liquid,ABdBEz,COCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-(2-methoxyethyl)-3-methyl-1H-imidazolium bis((trifluoromethyl)sulfonyl)amide,AARRRo,COCC(C)O,1-methoxy-2-propanol,,,
HiYCE,308.15,0.2006,100,937.28,Liu et al. (2021b),Density,Liquid,ABdBEz,COCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-(2-methoxyethyl)-3-methyl-1H-imidazolium bis((trifluoromethyl)sulfonyl)amide,AARRRo,COCC(C)O,1-methoxy-2-propanol,,,
HiYCE,308.15,0.2459,100,943.76,Liu et al. (2021b),Density,Liquid,ABdBEz,COCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-(2-methoxyethyl)-3-methyl-1H-imidazolium bis((trifluoromethyl)sulfonyl)amide,AARRRo,COCC(C)O,1-methoxy-2-propanol,,,
HiYCE,308.15,0.2975,100,950.72,Liu et al. (2021b),Density,Liquid,ABdBEz,COCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-(2-methoxyethyl)-3-methyl-1H-imidazolium bis((trifluoromethyl)sulfonyl)amide,AARRRo,COCC(C)O,1-methoxy-2-propanol,,,
HiYCE,308.15,0.3502,100,957.72,Liu et al. (2021b),Density,Liquid,ABdBEz,COCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-(2-methoxyethyl)-3-methyl-1H-imidazolium bis((trifluoromethyl)sulfonyl)amide,AARRRo,COCC(C)O,1-methoxy-2-propanol,,,
HiYCE,308.15,0.4002,100,964.28,Liu et al. (2021b),Density,Liquid,ABdBEz,COCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-(2-methoxyethyl)-3-methyl-1H-imidazolium bis((trifluoromethyl)sulfonyl)amide,AARRRo,COCC(C)O,1-methoxy-2-propanol,,,
HiYCE,308.15,0.4493,100,970.49,Liu et al. (2021b),Density,Liquid,ABdBEz,COCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-(2-methoxyethyl)-3-methyl-1H-imidazolium bis((trifluoromethyl)sulfonyl)amide,AARRRo,COCC(C)O,1-methoxy-2-propanol,,,
HiYCE,308.15,0.502,100,977.02,Liu et al. (2021b),Density,Liquid,ABdBEz,COCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-(2-methoxyethyl)-3-methyl-1H-imidazolium bis((trifluoromethyl)sulfonyl)amide,AARRRo,COCC(C)O,1-methoxy-2-propanol,,,
HiYCE,313.15,0,100,901.92,Liu et al. (2021b),Density,Liquid,ABdBEz,COCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-(2-methoxyethyl)-3-methyl-1H-imidazolium bis((trifluoromethyl)sulfonyl)amide,AARRRo,COCC(C)O,1-methoxy-2-propanol,,,
HiYCE,313.15,0.0301,100,906.61,Liu et al. (2021b),Density,Liquid,ABdBEz,COCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-(2-methoxyethyl)-3-methyl-1H-imidazolium bis((trifluoromethyl)sulfonyl)amide,AARRRo,COCC(C)O,1-methoxy-2-propanol,,,
HiYCE,313.15,0.0399,100,908.15,Liu et al. (2021b),Density,Liquid,ABdBEz,COCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-(2-methoxyethyl)-3-methyl-1H-imidazolium bis((trifluoromethyl)sulfonyl)amide,AARRRo,COCC(C)O,1-methoxy-2-propanol,,,
HiYCE,313.15,0.0501,100,909.91,Liu et al. (2021b),Density,Liquid,ABdBEz,COCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-(2-methoxyethyl)-3-methyl-1H-imidazolium bis((trifluoromethyl)sulfonyl)amide,AARRRo,COCC(C)O,1-methoxy-2-propanol,,,
HiYCE,313.15,0.0798,100,914.42,Liu et al. (2021b),Density,Liquid,ABdBEz,COCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-(2-methoxyethyl)-3-methyl-1H-imidazolium bis((trifluoromethyl)sulfonyl)amide,AARRRo,COCC(C)O,1-methoxy-2-propanol,,,
HiYCE,313.15,0.1202,100,920.55,Liu et al. (2021b),Density,Liquid,ABdBEz,COCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-(2-methoxyethyl)-3-methyl-1H-imidazolium bis((trifluoromethyl)sulfonyl)amide,AARRRo,COCC(C)O,1-methoxy-2-propanol,,,
HiYCE,313.15,0.2006,100,932.38,Liu et al. (2021b),Density,Liquid,ABdBEz,COCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-(2-methoxyethyl)-3-methyl-1H-imidazolium bis((trifluoromethyl)sulfonyl)amide,AARRRo,COCC(C)O,1-methoxy-2-propanol,,,
HiYCE,313.15,0.2459,100,938.87,Liu et al. (2021b),Density,Liquid,ABdBEz,COCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-(2-methoxyethyl)-3-methyl-1H-imidazolium bis((trifluoromethyl)sulfonyl)amide,AARRRo,COCC(C)O,1-methoxy-2-propanol,,,
HiYCE,313.15,0.2975,100,945.82,Liu et al. (2021b),Density,Liquid,ABdBEz,COCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-(2-methoxyethyl)-3-methyl-1H-imidazolium bis((trifluoromethyl)sulfonyl)amide,AARRRo,COCC(C)O,1-methoxy-2-propanol,,,
HiYCE,313.15,0.3502,100,952.81,Liu et al. (2021b),Density,Liquid,ABdBEz,COCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-(2-methoxyethyl)-3-methyl-1H-imidazolium bis((trifluoromethyl)sulfonyl)amide,AARRRo,COCC(C)O,1-methoxy-2-propanol,,,
HiYCE,313.15,0.4002,100,959.37,Liu et al. (2021b),Density,Liquid,ABdBEz,COCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-(2-methoxyethyl)-3-methyl-1H-imidazolium bis((trifluoromethyl)sulfonyl)amide,AARRRo,COCC(C)O,1-methoxy-2-propanol,,,
HiYCE,313.15,0.4493,100,965.58,Liu et al. (2021b),Density,Liquid,ABdBEz,COCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-(2-methoxyethyl)-3-methyl-1H-imidazolium bis((trifluoromethyl)sulfonyl)amide,AARRRo,COCC(C)O,1-methoxy-2-propanol,,,
HiYCE,313.15,0.502,100,972.11,Liu et al. (2021b),Density,Liquid,ABdBEz,COCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-(2-methoxyethyl)-3-methyl-1H-imidazolium bis((trifluoromethyl)sulfonyl)amide,AARRRo,COCC(C)O,1-methoxy-2-propanol,,,
HiYCE,318.15,0,100,896.97,Liu et al. (2021b),Density,Liquid,ABdBEz,COCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-(2-methoxyethyl)-3-methyl-1H-imidazolium bis((trifluoromethyl)sulfonyl)amide,AARRRo,COCC(C)O,1-methoxy-2-propanol,,,
HiYCE,318.15,0.0301,100,901.67,Liu et al. (2021b),Density,Liquid,ABdBEz,COCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-(2-methoxyethyl)-3-methyl-1H-imidazolium bis((trifluoromethyl)sulfonyl)amide,AARRRo,COCC(C)O,1-methoxy-2-propanol,,,
HiYCE,318.15,0.0399,100,903.21,Liu et al. (2021b),Density,Liquid,ABdBEz,COCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-(2-methoxyethyl)-3-methyl-1H-imidazolium bis((trifluoromethyl)sulfonyl)amide,AARRRo,COCC(C)O,1-methoxy-2-propanol,,,
HiYCE,318.15,0.0501,100,904.97,Liu et al. (2021b),Density,Liquid,ABdBEz,COCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-(2-methoxyethyl)-3-methyl-1H-imidazolium bis((trifluoromethyl)sulfonyl)amide,AARRRo,COCC(C)O,1-methoxy-2-propanol,,,
HiYCE,318.15,0.0798,100,909.48,Liu et al. (2021b),Density,Liquid,ABdBEz,COCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-(2-methoxyethyl)-3-methyl-1H-imidazolium bis((trifluoromethyl)sulfonyl)amide,AARRRo,COCC(C)O,1-methoxy-2-propanol,,,
HiYCE,318.15,0.1202,100,915.61,Liu et al. (2021b),Density,Liquid,ABdBEz,COCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-(2-methoxyethyl)-3-methyl-1H-imidazolium bis((trifluoromethyl)sulfonyl)amide,AARRRo,COCC(C)O,1-methoxy-2-propanol,,,
HiYCE,318.15,0.2006,100,927.44,Liu et al. (2021b),Density,Liquid,ABdBEz,COCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-(2-methoxyethyl)-3-methyl-1H-imidazolium bis((trifluoromethyl)sulfonyl)amide,AARRRo,COCC(C)O,1-methoxy-2-propanol,,,
HiYCE,318.15,0.2459,100,933.93,Liu et al. (2021b),Density,Liquid,ABdBEz,COCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-(2-methoxyethyl)-3-methyl-1H-imidazolium bis((trifluoromethyl)sulfonyl)amide,AARRRo,COCC(C)O,1-methoxy-2-propanol,,,
HiYCE,318.15,0.2975,100,940.88,Liu et al. (2021b),Density,Liquid,ABdBEz,COCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-(2-methoxyethyl)-3-methyl-1H-imidazolium bis((trifluoromethyl)sulfonyl)amide,AARRRo,COCC(C)O,1-methoxy-2-propanol,,,
HiYCE,318.15,0.3502,100,947.87,Liu et al. (2021b),Density,Liquid,ABdBEz,COCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-(2-methoxyethyl)-3-methyl-1H-imidazolium bis((trifluoromethyl)sulfonyl)amide,AARRRo,COCC(C)O,1-methoxy-2-propanol,,,
HiYCE,318.15,0.4002,100,954.42,Liu et al. (2021b),Density,Liquid,ABdBEz,COCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-(2-methoxyethyl)-3-methyl-1H-imidazolium bis((trifluoromethyl)sulfonyl)amide,AARRRo,COCC(C)O,1-methoxy-2-propanol,,,
HiYCE,318.15,0.4493,100,960.63,Liu et al. (2021b),Density,Liquid,ABdBEz,COCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-(2-methoxyethyl)-3-methyl-1H-imidazolium bis((trifluoromethyl)sulfonyl)amide,AARRRo,COCC(C)O,1-methoxy-2-propanol,,,
HiYCE,318.15,0.502,100,967.15,Liu et al. (2021b),Density,Liquid,ABdBEz,COCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-(2-methoxyethyl)-3-methyl-1H-imidazolium bis((trifluoromethyl)sulfonyl)amide,AARRRo,COCC(C)O,1-methoxy-2-propanol,,,
HiYCE,323.15,0,100,891.98,Liu et al. (2021b),Density,Liquid,ABdBEz,COCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-(2-methoxyethyl)-3-methyl-1H-imidazolium bis((trifluoromethyl)sulfonyl)amide,AARRRo,COCC(C)O,1-methoxy-2-propanol,,,
HiYCE,323.15,0.0301,100,896.68,Liu et al. (2021b),Density,Liquid,ABdBEz,COCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-(2-methoxyethyl)-3-methyl-1H-imidazolium bis((trifluoromethyl)sulfonyl)amide,AARRRo,COCC(C)O,1-methoxy-2-propanol,,,
HiYCE,323.15,0.0399,100,898.22,Liu et al. (2021b),Density,Liquid,ABdBEz,COCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-(2-methoxyethyl)-3-methyl-1H-imidazolium bis((trifluoromethyl)sulfonyl)amide,AARRRo,COCC(C)O,1-methoxy-2-propanol,,,
HiYCE,323.15,0.0501,100,899.99,Liu et al. (2021b),Density,Liquid,ABdBEz,COCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-(2-methoxyethyl)-3-methyl-1H-imidazolium bis((trifluoromethyl)sulfonyl)amide,AARRRo,COCC(C)O,1-methoxy-2-propanol,,,
HiYCE,323.15,0.0798,100,904.49,Liu et al. (2021b),Density,Liquid,ABdBEz,COCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-(2-methoxyethyl)-3-methyl-1H-imidazolium bis((trifluoromethyl)sulfonyl)amide,AARRRo,COCC(C)O,1-methoxy-2-propanol,,,
HiYCE,323.15,0.1202,100,910.63,Liu et al. (2021b),Density,Liquid,ABdBEz,COCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-(2-methoxyethyl)-3-methyl-1H-imidazolium bis((trifluoromethyl)sulfonyl)amide,AARRRo,COCC(C)O,1-methoxy-2-propanol,,,
HiYCE,323.15,0.2006,100,922.45,Liu et al. (2021b),Density,Liquid,ABdBEz,COCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-(2-methoxyethyl)-3-methyl-1H-imidazolium bis((trifluoromethyl)sulfonyl)amide,AARRRo,COCC(C)O,1-methoxy-2-propanol,,,
HiYCE,323.15,0.2459,100,928.94,Liu et al. (2021b),Density,Liquid,ABdBEz,COCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-(2-methoxyethyl)-3-methyl-1H-imidazolium bis((trifluoromethyl)sulfonyl)amide,AARRRo,COCC(C)O,1-methoxy-2-propanol,,,
HiYCE,323.15,0.2975,100,935.9,Liu et al. (2021b),Density,Liquid,ABdBEz,COCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-(2-methoxyethyl)-3-methyl-1H-imidazolium bis((trifluoromethyl)sulfonyl)amide,AARRRo,COCC(C)O,1-methoxy-2-propanol,,,
HiYCE,323.15,0.3502,100,942.88,Liu et al. (2021b),Density,Liquid,ABdBEz,COCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-(2-methoxyethyl)-3-methyl-1H-imidazolium bis((trifluoromethyl)sulfonyl)amide,AARRRo,COCC(C)O,1-methoxy-2-propanol,,,
