setid,"Temperature, K","Pressure, kPa",Mole fraction of 1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,"Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
KTHvs,303.15,20000,0,810.7,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AALcLI,CCCO,propan-1-ol,,,
KTHvs,303.15,20000,0.0485,919,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AALcLI,CCCO,propan-1-ol,,,
KTHvs,303.15,20000,0.1002,1012,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AALcLI,CCCO,propan-1-ol,,,
KTHvs,303.15,20000,0.2002,1146.1,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AALcLI,CCCO,propan-1-ol,,,
KTHvs,303.15,20000,0.3003,1242.2,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AALcLI,CCCO,propan-1-ol,,,
KTHvs,303.15,20000,0.3986,1313,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AALcLI,CCCO,propan-1-ol,,,
KTHvs,303.15,20000,0.4974,1368.8,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AALcLI,CCCO,propan-1-ol,,,
KTHvs,303.15,20000,0.6018,1415.4,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AALcLI,CCCO,propan-1-ol,,,
KTHvs,303.15,20000,0.6968,1450.3,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AALcLI,CCCO,propan-1-ol,,,
KTHvs,303.15,20000,0.7939,1480.3,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AALcLI,CCCO,propan-1-ol,,,
KTHvs,303.15,20000,0.9005,1508.5,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AALcLI,CCCO,propan-1-ol,,,
KTHvs,303.15,20000,0.946,1519.2,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AALcLI,CCCO,propan-1-ol,,,
KTHvs,303.15,20000,1,1530.9,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AALcLI,CCCO,propan-1-ol,,,
KTHvs,303.15,25000,0,814.2,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AALcLI,CCCO,propan-1-ol,,,
KTHvs,303.15,25000,0.0485,923,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AALcLI,CCCO,propan-1-ol,,,
KTHvs,303.15,25000,0.1002,1016,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AALcLI,CCCO,propan-1-ol,,,
KTHvs,303.15,25000,0.2002,1149.8,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AALcLI,CCCO,propan-1-ol,,,
KTHvs,303.15,25000,0.3003,1245.9,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AALcLI,CCCO,propan-1-ol,,,
KTHvs,303.15,25000,0.3986,1316.8,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AALcLI,CCCO,propan-1-ol,,,
KTHvs,303.15,25000,0.4974,1372.6,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AALcLI,CCCO,propan-1-ol,,,
KTHvs,303.15,25000,0.6018,1419.3,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AALcLI,CCCO,propan-1-ol,,,
KTHvs,303.15,25000,0.6968,1454.1,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AALcLI,CCCO,propan-1-ol,,,
KTHvs,303.15,25000,0.7939,1484,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AALcLI,CCCO,propan-1-ol,,,
KTHvs,303.15,25000,0.9005,1512,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AALcLI,CCCO,propan-1-ol,,,
KTHvs,303.15,25000,0.946,1522.7,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AALcLI,CCCO,propan-1-ol,,,
KTHvs,303.15,25000,1,1534.3,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AALcLI,CCCO,propan-1-ol,,,
KTHvs,303.15,30000,0,817.1,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AALcLI,CCCO,propan-1-ol,,,
KTHvs,303.15,30000,0.0485,926,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AALcLI,CCCO,propan-1-ol,,,
KTHvs,303.15,30000,0.1002,1019,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AALcLI,CCCO,propan-1-ol,,,
KTHvs,303.15,30000,0.2002,1153,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AALcLI,CCCO,propan-1-ol,,,
KTHvs,303.15,30000,0.3003,1249.2,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AALcLI,CCCO,propan-1-ol,,,
KTHvs,303.15,30000,0.3986,1320.2,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AALcLI,CCCO,propan-1-ol,,,
KTHvs,303.15,30000,0.4974,1375.9,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AALcLI,CCCO,propan-1-ol,,,
KTHvs,303.15,30000,0.6018,1422.7,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AALcLI,CCCO,propan-1-ol,,,
KTHvs,303.15,30000,0.6968,1457.3,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AALcLI,CCCO,propan-1-ol,,,
KTHvs,303.15,30000,0.7939,1487.2,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AALcLI,CCCO,propan-1-ol,,,
KTHvs,303.15,30000,0.9005,1515.2,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AALcLI,CCCO,propan-1-ol,,,
KTHvs,303.15,30000,0.946,1525.8,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AALcLI,CCCO,propan-1-ol,,,
KTHvs,303.15,30000,1,1537.3,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AALcLI,CCCO,propan-1-ol,,,
KTHvs,303.15,35000,0,820.4,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AALcLI,CCCO,propan-1-ol,,,
KTHvs,303.15,35000,0.0485,929,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AALcLI,CCCO,propan-1-ol,,,
KTHvs,303.15,35000,0.1002,1022,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AALcLI,CCCO,propan-1-ol,,,
KTHvs,303.15,35000,0.2002,1156.5,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AALcLI,CCCO,propan-1-ol,,,
KTHvs,303.15,35000,0.3003,1252.6,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AALcLI,CCCO,propan-1-ol,,,
KTHvs,303.15,35000,0.3986,1323.7,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AALcLI,CCCO,propan-1-ol,,,
KTHvs,303.15,35000,0.4974,1379.4,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AALcLI,CCCO,propan-1-ol,,,
KTHvs,303.15,35000,0.6018,1426.2,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AALcLI,CCCO,propan-1-ol,,,
KTHvs,303.15,35000,0.6968,1460.7,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AALcLI,CCCO,propan-1-ol,,,
KTHvs,303.15,35000,0.7939,1490.6,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AALcLI,CCCO,propan-1-ol,,,
KTHvs,303.15,35000,0.9005,1518.5,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AALcLI,CCCO,propan-1-ol,,,
KTHvs,303.15,35000,0.946,1529,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AALcLI,CCCO,propan-1-ol,,,
KTHvs,303.15,35000,1,1540.5,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AALcLI,CCCO,propan-1-ol,,,
KTHvs,303.15,40000,0,823,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AALcLI,CCCO,propan-1-ol,,,
KTHvs,303.15,40000,0.0485,932,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AALcLI,CCCO,propan-1-ol,,,
KTHvs,303.15,40000,0.1002,1025,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AALcLI,CCCO,propan-1-ol,,,
KTHvs,303.15,40000,0.2002,1159.4,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AALcLI,CCCO,propan-1-ol,,,
KTHvs,303.15,40000,0.3003,1255.7,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AALcLI,CCCO,propan-1-ol,,,
KTHvs,303.15,40000,0.3986,1326.9,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AALcLI,CCCO,propan-1-ol,,,
KTHvs,303.15,40000,0.4974,1382.6,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AALcLI,CCCO,propan-1-ol,,,
KTHvs,303.15,40000,0.6018,1429.3,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AALcLI,CCCO,propan-1-ol,,,
KTHvs,303.15,40000,0.6968,1464,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AALcLI,CCCO,propan-1-ol,,,
KTHvs,303.15,40000,0.7939,1493.9,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AALcLI,CCCO,propan-1-ol,,,
KTHvs,303.15,40000,0.9005,1521.7,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AALcLI,CCCO,propan-1-ol,,,
KTHvs,303.15,40000,0.946,1532.2,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AALcLI,CCCO,propan-1-ol,,,
KTHvs,303.15,40000,1,1543.5,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AALcLI,CCCO,propan-1-ol,,,
KTHvs,308.15,100,0,791.2,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AALcLI,CCCO,propan-1-ol,,,
KTHvs,308.15,100,0.0485,899,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AALcLI,CCCO,propan-1-ol,,,
KTHvs,308.15,100,0.1002,991,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AALcLI,CCCO,propan-1-ol,,,
KTHvs,308.15,100,0.2002,1124.4,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AALcLI,CCCO,propan-1-ol,,,
KTHvs,308.15,100,0.3003,1220.5,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AALcLI,CCCO,propan-1-ol,,,
KTHvs,308.15,100,0.3986,1291.5,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AALcLI,CCCO,propan-1-ol,,,
KTHvs,308.15,100,0.4974,1347.3,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AALcLI,CCCO,propan-1-ol,,,
KTHvs,308.15,100,0.6018,1394,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AALcLI,CCCO,propan-1-ol,,,
KTHvs,308.15,100,0.6968,1429.2,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AALcLI,CCCO,propan-1-ol,,,
KTHvs,308.15,100,0.7939,1459.5,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AALcLI,CCCO,propan-1-ol,,,
KTHvs,308.15,100,0.9005,1488,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AALcLI,CCCO,propan-1-ol,,,
KTHvs,308.15,100,0.946,1499,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AALcLI,CCCO,propan-1-ol,,,
KTHvs,308.15,100,1,1511.2,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AALcLI,CCCO,propan-1-ol,,,
KTHvs,308.15,5000,0,795.5,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AALcLI,CCCO,propan-1-ol,,,
KTHvs,308.15,5000,0.0485,903,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AALcLI,CCCO,propan-1-ol,,,
KTHvs,308.15,5000,0.1002,995,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AALcLI,CCCO,propan-1-ol,,,
KTHvs,308.15,5000,0.2002,1128.7,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AALcLI,CCCO,propan-1-ol,,,
KTHvs,308.15,5000,0.3003,1224.6,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AALcLI,CCCO,propan-1-ol,,,
KTHvs,308.15,5000,0.3986,1295.3,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AALcLI,CCCO,propan-1-ol,,,
KTHvs,308.15,5000,0.4974,1350.8,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AALcLI,CCCO,propan-1-ol,,,
