setid,"Temperature, K",Mole fraction of 1-methyl-3-octylimidazolium tetrafluoroborate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
yPjbI,308.15,0.7996,101.3,1076,Master and Malek (2021b),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AATDWH,NC1CCCCC1,cyclohexylamine,,,
yPjbI,308.15,0.8963,101.3,1087.3,Master and Malek (2021b),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AATDWH,NC1CCCCC1,cyclohexylamine,,,
yPjbI,313.15,0,101.3,849.2,Master and Malek (2021b),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AATDWH,NC1CCCCC1,cyclohexylamine,,,
yPjbI,313.15,0.1076,101.3,906.9,Master and Malek (2021b),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AATDWH,NC1CCCCC1,cyclohexylamine,,,
yPjbI,313.15,0.203,101.3,945.7,Master and Malek (2021b),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AATDWH,NC1CCCCC1,cyclohexylamine,,,
yPjbI,313.15,0.3072,101.3,979.7,Master and Malek (2021b),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AATDWH,NC1CCCCC1,cyclohexylamine,,,
yPjbI,313.15,0.4001,101.3,1004,Master and Malek (2021b),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AATDWH,NC1CCCCC1,cyclohexylamine,,,
yPjbI,313.15,0.492,101.3,1024.2,Master and Malek (2021b),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AATDWH,NC1CCCCC1,cyclohexylamine,,,
yPjbI,313.15,0.6078,101.3,1045,Master and Malek (2021b),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AATDWH,NC1CCCCC1,cyclohexylamine,,,
yPjbI,313.15,0.7023,101.3,1059.4,Master and Malek (2021b),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AATDWH,NC1CCCCC1,cyclohexylamine,,,
yPjbI,313.15,0.7996,101.3,1072.6,Master and Malek (2021b),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AATDWH,NC1CCCCC1,cyclohexylamine,,,
yPjbI,313.15,0.8963,101.3,1084,Master and Malek (2021b),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AATDWH,NC1CCCCC1,cyclohexylamine,,,
yPjbI,318.15,0,101.3,844.7,Master and Malek (2021b),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AATDWH,NC1CCCCC1,cyclohexylamine,,,
yPjbI,318.15,0.1076,101.3,902.5,Master and Malek (2021b),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AATDWH,NC1CCCCC1,cyclohexylamine,,,
yPjbI,318.15,0.203,101.3,941.5,Master and Malek (2021b),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AATDWH,NC1CCCCC1,cyclohexylamine,,,
yPjbI,318.15,0.3072,101.3,975.7,Master and Malek (2021b),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AATDWH,NC1CCCCC1,cyclohexylamine,,,
yPjbI,318.15,0.4001,101.3,1000.1,Master and Malek (2021b),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AATDWH,NC1CCCCC1,cyclohexylamine,,,
yPjbI,318.15,0.492,101.3,1020.3,Master and Malek (2021b),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AATDWH,NC1CCCCC1,cyclohexylamine,,,
yPjbI,318.15,0.6078,101.3,1041.3,Master and Malek (2021b),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AATDWH,NC1CCCCC1,cyclohexylamine,,,
yPjbI,318.15,0.7023,101.3,1055.9,Master and Malek (2021b),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AATDWH,NC1CCCCC1,cyclohexylamine,,,
yPjbI,318.15,0.7996,101.3,1069,Master and Malek (2021b),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AATDWH,NC1CCCCC1,cyclohexylamine,,,
yPjbI,318.15,0.8963,101.3,1080.4,Master and Malek (2021b),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AATDWH,NC1CCCCC1,cyclohexylamine,,,
yPjbI,323.15,0,101.3,840.1,Master and Malek (2021b),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AATDWH,NC1CCCCC1,cyclohexylamine,,,
yPjbI,323.15,0.1076,101.3,898.4,Master and Malek (2021b),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AATDWH,NC1CCCCC1,cyclohexylamine,,,
yPjbI,323.15,0.203,101.3,937.3,Master and Malek (2021b),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AATDWH,NC1CCCCC1,cyclohexylamine,,,
yPjbI,323.15,0.3072,101.3,971.6,Master and Malek (2021b),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AATDWH,NC1CCCCC1,cyclohexylamine,,,
yPjbI,323.15,0.4001,101.3,996.3,Master and Malek (2021b),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AATDWH,NC1CCCCC1,cyclohexylamine,,,
yPjbI,323.15,0.492,101.3,1016.5,Master and Malek (2021b),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AATDWH,NC1CCCCC1,cyclohexylamine,,,
yPjbI,323.15,0.6078,101.3,1037.7,Master and Malek (2021b),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AATDWH,NC1CCCCC1,cyclohexylamine,,,
yPjbI,323.15,0.7023,101.3,1052.3,Master and Malek (2021b),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AATDWH,NC1CCCCC1,cyclohexylamine,,,
yPjbI,323.15,0.7996,101.3,1065.5,Master and Malek (2021b),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AATDWH,NC1CCCCC1,cyclohexylamine,,,
yPjbI,323.15,0.8963,101.3,1076.8,Master and Malek (2021b),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AATDWH,NC1CCCCC1,cyclohexylamine,,,
