setid,"Temperature, K",Mole fraction of 1-methyl-3-octylimidazolium tetrafluoroborate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
BaTnE,308.15,0.0745,101,1023.9,Singh and Kumar (2008),Density,Liquid,AAXFpT,COCCOCCO,2-(2-methoxyethoxy)ethanol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
BaTnE,308.15,0.1611,101,1038.6,Singh and Kumar (2008),Density,Liquid,AAXFpT,COCCOCCO,2-(2-methoxyethoxy)ethanol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
BaTnE,308.15,0.2555,101,1050.2,Singh and Kumar (2008),Density,Liquid,AAXFpT,COCCOCCO,2-(2-methoxyethoxy)ethanol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
BaTnE,308.15,0.3459,101,1058.8,Singh and Kumar (2008),Density,Liquid,AAXFpT,COCCOCCO,2-(2-methoxyethoxy)ethanol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
BaTnE,308.15,0.4603,101,1067.7,Singh and Kumar (2008),Density,Liquid,AAXFpT,COCCOCCO,2-(2-methoxyethoxy)ethanol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
BaTnE,308.15,0.6468,101,1079.5,Singh and Kumar (2008),Density,Liquid,AAXFpT,COCCOCCO,2-(2-methoxyethoxy)ethanol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
BaTnE,308.15,0.8198,101,1087.8,Singh and Kumar (2008),Density,Liquid,AAXFpT,COCCOCCO,2-(2-methoxyethoxy)ethanol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
BaTnE,308.15,0.9227,101,1091.6,Singh and Kumar (2008),Density,Liquid,AAXFpT,COCCOCCO,2-(2-methoxyethoxy)ethanol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
BaTnE,308.15,0.9912,101,1093.8,Singh and Kumar (2008),Density,Liquid,AAXFpT,COCCOCCO,2-(2-methoxyethoxy)ethanol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
BaTnE,318.15,0.0088,101,999.5,Singh and Kumar (2008),Density,Liquid,AAXFpT,COCCOCCO,2-(2-methoxyethoxy)ethanol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
BaTnE,318.15,0.0165,101,1001.6,Singh and Kumar (2008),Density,Liquid,AAXFpT,COCCOCCO,2-(2-methoxyethoxy)ethanol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
BaTnE,318.15,0.0745,101,1015.3,Singh and Kumar (2008),Density,Liquid,AAXFpT,COCCOCCO,2-(2-methoxyethoxy)ethanol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
BaTnE,318.15,0.1611,101,1030.4,Singh and Kumar (2008),Density,Liquid,AAXFpT,COCCOCCO,2-(2-methoxyethoxy)ethanol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
BaTnE,318.15,0.2555,101,1042.2,Singh and Kumar (2008),Density,Liquid,AAXFpT,COCCOCCO,2-(2-methoxyethoxy)ethanol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
BaTnE,318.15,0.3459,101,1051,Singh and Kumar (2008),Density,Liquid,AAXFpT,COCCOCCO,2-(2-methoxyethoxy)ethanol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
BaTnE,318.15,0.4603,101,1060.2,Singh and Kumar (2008),Density,Liquid,AAXFpT,COCCOCCO,2-(2-methoxyethoxy)ethanol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
BaTnE,318.15,0.6468,101,1072.3,Singh and Kumar (2008),Density,Liquid,AAXFpT,COCCOCCO,2-(2-methoxyethoxy)ethanol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
BaTnE,318.15,0.8198,101,1080.7,Singh and Kumar (2008),Density,Liquid,AAXFpT,COCCOCCO,2-(2-methoxyethoxy)ethanol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
BaTnE,318.15,0.9227,101,1084.7,Singh and Kumar (2008),Density,Liquid,AAXFpT,COCCOCCO,2-(2-methoxyethoxy)ethanol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
BaTnE,318.15,0.9912,101,1087,Singh and Kumar (2008),Density,Liquid,AAXFpT,COCCOCCO,2-(2-methoxyethoxy)ethanol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
