setid,"Temperature, K","MolaLity of 1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide, mol/kg","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
hgMau,323.15,0.0404,101.3,898.3,Wang et al. (2022b),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AARRRo,COCC(C)O,1-methoxy-2-propanol,,,
hgMau,323.15,0.0501,101.3,899.6,Wang et al. (2022b),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AARRRo,COCC(C)O,1-methoxy-2-propanol,,,
hgMau,323.15,0.08,101.3,904.1,Wang et al. (2022b),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AARRRo,COCC(C)O,1-methoxy-2-propanol,,,
hgMau,323.15,0.1177,101.3,909.7,Wang et al. (2022b),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AARRRo,COCC(C)O,1-methoxy-2-propanol,,,
hgMau,323.15,0.2015,101.3,921.4,Wang et al. (2022b),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AARRRo,COCC(C)O,1-methoxy-2-propanol,,,
hgMau,323.15,0.2499,101.3,927.9,Wang et al. (2022b),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AARRRo,COCC(C)O,1-methoxy-2-propanol,,,
hgMau,323.15,0.2995,101.3,934.4,Wang et al. (2022b),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AARRRo,COCC(C)O,1-methoxy-2-propanol,,,
hgMau,323.15,0.349,101.3,940.8,Wang et al. (2022b),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AARRRo,COCC(C)O,1-methoxy-2-propanol,,,
hgMau,323.15,0.4011,101.3,947.3,Wang et al. (2022b),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AARRRo,COCC(C)O,1-methoxy-2-propanol,,,
hgMau,323.15,0.4488,101.3,953.3,Wang et al. (2022b),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AARRRo,COCC(C)O,1-methoxy-2-propanol,,,
hgMau,323.15,0.5009,101.3,959.1,Wang et al. (2022b),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AARRRo,COCC(C)O,1-methoxy-2-propanol,,,
hgMau,328.15,0,101.3,886.9,Wang et al. (2022b),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AARRRo,COCC(C)O,1-methoxy-2-propanol,,,
hgMau,328.15,0.0301,101.3,891.6,Wang et al. (2022b),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AARRRo,COCC(C)O,1-methoxy-2-propanol,,,
hgMau,328.15,0.0404,101.3,893.2,Wang et al. (2022b),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AARRRo,COCC(C)O,1-methoxy-2-propanol,,,
hgMau,328.15,0.0501,101.3,894.6,Wang et al. (2022b),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AARRRo,COCC(C)O,1-methoxy-2-propanol,,,
hgMau,328.15,0.08,101.3,899.1,Wang et al. (2022b),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AARRRo,COCC(C)O,1-methoxy-2-propanol,,,
hgMau,328.15,0.1177,101.3,904.7,Wang et al. (2022b),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AARRRo,COCC(C)O,1-methoxy-2-propanol,,,
hgMau,328.15,0.2015,101.3,916.4,Wang et al. (2022b),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AARRRo,COCC(C)O,1-methoxy-2-propanol,,,
hgMau,328.15,0.2499,101.3,922.9,Wang et al. (2022b),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AARRRo,COCC(C)O,1-methoxy-2-propanol,,,
hgMau,328.15,0.2995,101.3,929.4,Wang et al. (2022b),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AARRRo,COCC(C)O,1-methoxy-2-propanol,,,
hgMau,328.15,0.349,101.3,935.8,Wang et al. (2022b),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AARRRo,COCC(C)O,1-methoxy-2-propanol,,,
hgMau,328.15,0.4011,101.3,942.3,Wang et al. (2022b),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AARRRo,COCC(C)O,1-methoxy-2-propanol,,,
hgMau,328.15,0.4488,101.3,948.3,Wang et al. (2022b),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AARRRo,COCC(C)O,1-methoxy-2-propanol,,,
hgMau,328.15,0.5009,101.3,954,Wang et al. (2022b),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AARRRo,COCC(C)O,1-methoxy-2-propanol,,,
