setid,Weight fraction of water,"Temperature, K","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
UAEvK,0.0064,323.15,100,1391.2,Song et al. (2021),Density,Liquid,AAqbEg,CC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-ethylpyridinium trifluoroacetate,AADYJk,O,water,,,
UAEvK,0.0064,328.15,100,1386.9,Song et al. (2021),Density,Liquid,AAqbEg,CC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-ethylpyridinium trifluoroacetate,AADYJk,O,water,,,
UAEvK,0.0064,333.15,100,1382.6,Song et al. (2021),Density,Liquid,AAqbEg,CC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-ethylpyridinium trifluoroacetate,AADYJk,O,water,,,
UAEvK,0.0064,338.15,100,1378.5,Song et al. (2021),Density,Liquid,AAqbEg,CC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-ethylpyridinium trifluoroacetate,AADYJk,O,water,,,
UAEvK,0.0064,343.15,100,1373.9,Song et al. (2021),Density,Liquid,AAqbEg,CC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-ethylpyridinium trifluoroacetate,AADYJk,O,water,,,
UAEvK,0.0079,293.15,100,1412.6,Song et al. (2021),Density,Liquid,AAqbEg,CC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-ethylpyridinium trifluoroacetate,AADYJk,O,water,,,
UAEvK,0.0079,298.15,100,1408.5,Song et al. (2021),Density,Liquid,AAqbEg,CC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-ethylpyridinium trifluoroacetate,AADYJk,O,water,,,
UAEvK,0.0079,303.15,100,1404.7,Song et al. (2021),Density,Liquid,AAqbEg,CC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-ethylpyridinium trifluoroacetate,AADYJk,O,water,,,
UAEvK,0.0079,308.15,100,1400.5,Song et al. (2021),Density,Liquid,AAqbEg,CC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-ethylpyridinium trifluoroacetate,AADYJk,O,water,,,
UAEvK,0.0079,313.15,100,1396.8,Song et al. (2021),Density,Liquid,AAqbEg,CC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-ethylpyridinium trifluoroacetate,AADYJk,O,water,,,
UAEvK,0.0079,318.15,100,1393.5,Song et al. (2021),Density,Liquid,AAqbEg,CC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-ethylpyridinium trifluoroacetate,AADYJk,O,water,,,
UAEvK,0.0079,323.15,100,1389.6,Song et al. (2021),Density,Liquid,AAqbEg,CC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-ethylpyridinium trifluoroacetate,AADYJk,O,water,,,
UAEvK,0.0079,328.15,100,1385.4,Song et al. (2021),Density,Liquid,AAqbEg,CC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-ethylpyridinium trifluoroacetate,AADYJk,O,water,,,
UAEvK,0.0079,333.15,100,1381.1,Song et al. (2021),Density,Liquid,AAqbEg,CC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-ethylpyridinium trifluoroacetate,AADYJk,O,water,,,
UAEvK,0.0079,338.15,100,1376.6,Song et al. (2021),Density,Liquid,AAqbEg,CC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-ethylpyridinium trifluoroacetate,AADYJk,O,water,,,
UAEvK,0.0079,343.15,100,1372,Song et al. (2021),Density,Liquid,AAqbEg,CC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-ethylpyridinium trifluoroacetate,AADYJk,O,water,,,
UAEvK,0.0092,293.15,100,1410.7,Song et al. (2021),Density,Liquid,AAqbEg,CC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-ethylpyridinium trifluoroacetate,AADYJk,O,water,,,
UAEvK,0.0092,298.15,100,1406.7,Song et al. (2021),Density,Liquid,AAqbEg,CC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-ethylpyridinium trifluoroacetate,AADYJk,O,water,,,
UAEvK,0.0092,303.15,100,1402.7,Song et al. (2021),Density,Liquid,AAqbEg,CC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-ethylpyridinium trifluoroacetate,AADYJk,O,water,,,
UAEvK,0.0092,308.15,100,1398.6,Song et al. (2021),Density,Liquid,AAqbEg,CC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-ethylpyridinium trifluoroacetate,AADYJk,O,water,,,
UAEvK,0.0092,313.15,100,1394.9,Song et al. (2021),Density,Liquid,AAqbEg,CC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-ethylpyridinium trifluoroacetate,AADYJk,O,water,,,
UAEvK,0.0092,318.15,100,1391.5,Song et al. (2021),Density,Liquid,AAqbEg,CC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-ethylpyridinium trifluoroacetate,AADYJk,O,water,,,
UAEvK,0.0092,323.15,100,1387.6,Song et al. (2021),Density,Liquid,AAqbEg,CC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-ethylpyridinium trifluoroacetate,AADYJk,O,water,,,
UAEvK,0.0092,328.15,100,1383.4,Song et al. (2021),Density,Liquid,AAqbEg,CC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-ethylpyridinium trifluoroacetate,AADYJk,O,water,,,
UAEvK,0.0092,333.15,100,1379,Song et al. (2021),Density,Liquid,AAqbEg,CC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-ethylpyridinium trifluoroacetate,AADYJk,O,water,,,
UAEvK,0.0092,338.15,100,1374.8,Song et al. (2021),Density,Liquid,AAqbEg,CC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-ethylpyridinium trifluoroacetate,AADYJk,O,water,,,
UAEvK,0.0092,343.15,100,1370.4,Song et al. (2021),Density,Liquid,AAqbEg,CC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-ethylpyridinium trifluoroacetate,AADYJk,O,water,,,
UAEvK,0.0112,293.15,100,1408.5,Song et al. (2021),Density,Liquid,AAqbEg,CC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-ethylpyridinium trifluoroacetate,AADYJk,O,water,,,
UAEvK,0.0112,298.15,100,1404.4,Song et al. (2021),Density,Liquid,AAqbEg,CC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-ethylpyridinium trifluoroacetate,AADYJk,O,water,,,
UAEvK,0.0112,303.15,100,1400.5,Song et al. (2021),Density,Liquid,AAqbEg,CC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-ethylpyridinium trifluoroacetate,AADYJk,O,water,,,
UAEvK,0.0112,308.15,100,1396.4,Song et al. (2021),Density,Liquid,AAqbEg,CC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-ethylpyridinium trifluoroacetate,AADYJk,O,water,,,
UAEvK,0.0112,313.15,100,1392.7,Song et al. (2021),Density,Liquid,AAqbEg,CC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-ethylpyridinium trifluoroacetate,AADYJk,O,water,,,
UAEvK,0.0112,318.15,100,1389.3,Song et al. (2021),Density,Liquid,AAqbEg,CC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-ethylpyridinium trifluoroacetate,AADYJk,O,water,,,
UAEvK,0.0112,323.15,100,1385.4,Song et al. (2021),Density,Liquid,AAqbEg,CC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-ethylpyridinium trifluoroacetate,AADYJk,O,water,,,
UAEvK,0.0112,328.15,100,1381.2,Song et al. (2021),Density,Liquid,AAqbEg,CC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-ethylpyridinium trifluoroacetate,AADYJk,O,water,,,
UAEvK,0.0112,333.15,100,1376.8,Song et al. (2021),Density,Liquid,AAqbEg,CC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-ethylpyridinium trifluoroacetate,AADYJk,O,water,,,
UAEvK,0.0112,338.15,100,1372.6,Song et al. (2021),Density,Liquid,AAqbEg,CC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-ethylpyridinium trifluoroacetate,AADYJk,O,water,,,
UAEvK,0.0112,343.15,100,1368.7,Song et al. (2021),Density,Liquid,AAqbEg,CC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-ethylpyridinium trifluoroacetate,AADYJk,O,water,,,
