setid,"Temperature, K",Mole fraction of 1-butyl-3-methylimidazolium methyl sulfate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
czKLN,298.15,0.8932,101.3,1196.5,Singh et al. (2013),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
czKLN,298.15,0.951,101.3,1205.2,Singh et al. (2013),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
czKLN,298.15,1,101.3,1212.1,Singh et al. (2013),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
czKLN,303.15,0,101.3,795.97,Singh et al. (2013),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
czKLN,303.15,0.0482,101.3,848.503,Singh et al. (2013),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
czKLN,303.15,0.0965,101.3,892.596,Singh et al. (2013),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
czKLN,303.15,0.1937,101.3,963.817,Singh et al. (2013),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
czKLN,303.15,0.2929,101.3,1019.43,Singh et al. (2013),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
czKLN,303.15,0.3903,101.3,1062.93,Singh et al. (2013),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
czKLN,303.15,0.4958,101.3,1100.77,Singh et al. (2013),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
czKLN,303.15,0.59,101.3,1128.6,Singh et al. (2013),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
czKLN,303.15,0.6907,101.3,1153.4,Singh et al. (2013),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
czKLN,303.15,0.7981,101.3,1175.9,Singh et al. (2013),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
czKLN,303.15,0.8932,101.3,1192.9,Singh et al. (2013),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
czKLN,303.15,0.951,101.3,1201.9,Singh et al. (2013),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
czKLN,303.15,1,101.3,1208.7,Singh et al. (2013),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
czKLN,308.15,0,101.3,791.892,Singh et al. (2013),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
czKLN,308.15,0.0482,101.3,844.545,Singh et al. (2013),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
czKLN,308.15,0.0965,101.3,888.716,Singh et al. (2013),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
czKLN,308.15,0.1937,101.3,960.044,Singh et al. (2013),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
czKLN,308.15,0.2929,101.3,1015.75,Singh et al. (2013),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
czKLN,308.15,0.3903,101.3,1059.34,Singh et al. (2013),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
czKLN,308.15,0.4958,101.3,1097.25,Singh et al. (2013),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
czKLN,308.15,0.59,101.3,1125.1,Singh et al. (2013),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
czKLN,308.15,0.6907,101.3,1150,Singh et al. (2013),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
czKLN,308.15,0.7981,101.3,1172.5,Singh et al. (2013),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
czKLN,308.15,0.8932,101.3,1189.3,Singh et al. (2013),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
czKLN,308.15,0.951,101.3,1198.5,Singh et al. (2013),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
czKLN,308.15,1,101.3,1205.3,Singh et al. (2013),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
czKLN,313.15,0,101.3,787.772,Singh et al. (2013),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
czKLN,313.15,0.0482,101.3,840.564,Singh et al. (2013),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
czKLN,313.15,0.0965,101.3,884.815,Singh et al. (2013),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
czKLN,313.15,0.1937,101.3,956.26,Singh et al. (2013),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
czKLN,313.15,0.2929,101.3,1012.08,Singh et al. (2013),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
czKLN,313.15,0.3903,101.3,1055.75,Singh et al. (2013),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
czKLN,313.15,0.4958,101.3,1093.74,Singh et al. (2013),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
czKLN,313.15,0.59,101.3,1121.6,Singh et al. (2013),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
czKLN,313.15,0.6907,101.3,1146.6,Singh et al. (2013),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
czKLN,313.15,0.7981,101.3,1169.1,Singh et al. (2013),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
czKLN,313.15,0.8932,101.3,1185.8,Singh et al. (2013),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
czKLN,313.15,0.951,101.3,1195.2,Singh et al. (2013),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
czKLN,313.15,1,101.3,1202,Singh et al. (2013),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
