setid,Mole fraction of propan-2-ol,"Temperature, K","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
eqtcl,0.505,288.15,101,1140.35,Requejo et al. (2014),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
eqtcl,0.505,298.15,101,1133.21,Requejo et al. (2014),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
eqtcl,0.505,308.15,101,1126.08,Requejo et al. (2014),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
eqtcl,0.611,288.15,101,1091.15,Requejo et al. (2014),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
eqtcl,0.611,298.15,101,1083.89,Requejo et al. (2014),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
eqtcl,0.611,308.15,101,1076.62,Requejo et al. (2014),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
eqtcl,0.705,288.15,101,1039.05,Requejo et al. (2014),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
eqtcl,0.705,298.15,101,1031.61,Requejo et al. (2014),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
eqtcl,0.705,308.15,101,1024.15,Requejo et al. (2014),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
eqtcl,0.805,288.15,101,972.17,Requejo et al. (2014),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
eqtcl,0.805,298.15,101,964.55,Requejo et al. (2014),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
eqtcl,0.805,308.15,101,956.84,Requejo et al. (2014),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
eqtcl,0.902,288.15,101,891.92,Requejo et al. (2014),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
eqtcl,0.902,298.15,101,884.06,Requejo et al. (2014),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
eqtcl,0.902,308.15,101,876.06,Requejo et al. (2014),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
eqtcl,0.953,288.15,101,842.51,Requejo et al. (2014),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
eqtcl,0.953,298.15,101,834.48,Requejo et al. (2014),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
eqtcl,0.953,308.15,101,826.24,Requejo et al. (2014),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
eqtcl,1,288.15,101,790.01,Requejo et al. (2014),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
eqtcl,1,298.15,101,781.67,Requejo et al. (2014),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
eqtcl,1,308.15,101,773.03,Requejo et al. (2014),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
