setid,"Temperature, K","MolaLity of 1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide, mol/kg","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
vFvEh,318.15,0.35,101.3,991.9,Wang et al. (2022b),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
vFvEh,318.15,0.396,101.3,998,Wang et al. (2022b),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
vFvEh,318.15,0.4525,101.3,1003.1,Wang et al. (2022b),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
vFvEh,318.15,0.5007,101.3,1008.6,Wang et al. (2022b),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
vFvEh,323.15,0,101.3,940.8,Wang et al. (2022b),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
vFvEh,323.15,0.02,101.3,943.7,Wang et al. (2022b),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
vFvEh,323.15,0.03,101.3,945.1,Wang et al. (2022b),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
vFvEh,323.15,0.0399,101.3,946.4,Wang et al. (2022b),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
vFvEh,323.15,0.0501,101.3,947.9,Wang et al. (2022b),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
vFvEh,323.15,0.0771,101.3,951.6,Wang et al. (2022b),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
vFvEh,323.15,0.12,101.3,957.6,Wang et al. (2022b),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
vFvEh,323.15,0.2002,101.3,968,Wang et al. (2022b),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
vFvEh,323.15,0.2496,101.3,974.1,Wang et al. (2022b),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
vFvEh,323.15,0.2992,101.3,980.2,Wang et al. (2022b),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
vFvEh,323.15,0.35,101.3,986.3,Wang et al. (2022b),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
vFvEh,323.15,0.396,101.3,992.4,Wang et al. (2022b),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
vFvEh,323.15,0.4525,101.3,997.5,Wang et al. (2022b),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
vFvEh,323.15,0.5007,101.3,1003,Wang et al. (2022b),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
vFvEh,328.15,0,101.3,935,Wang et al. (2022b),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
vFvEh,328.15,0.02,101.3,937.9,Wang et al. (2022b),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
vFvEh,328.15,0.03,101.3,939.3,Wang et al. (2022b),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
vFvEh,328.15,0.0399,101.3,940.7,Wang et al. (2022b),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
vFvEh,328.15,0.0501,101.3,942.1,Wang et al. (2022b),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
vFvEh,328.15,0.0771,101.3,945.9,Wang et al. (2022b),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
vFvEh,328.15,0.12,101.3,951.9,Wang et al. (2022b),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
vFvEh,328.15,0.2002,101.3,962.3,Wang et al. (2022b),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
vFvEh,328.15,0.2496,101.3,968.4,Wang et al. (2022b),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
vFvEh,328.15,0.2992,101.3,974.6,Wang et al. (2022b),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
vFvEh,328.15,0.35,101.3,980.6,Wang et al. (2022b),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
vFvEh,328.15,0.396,101.3,986.7,Wang et al. (2022b),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
vFvEh,328.15,0.4525,101.3,991.9,Wang et al. (2022b),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
vFvEh,328.15,0.5007,101.3,997.4,Wang et al. (2022b),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
