setid,"Temperature, K","Pressure, kPa","Molar volume, m<SUP>3</SUP>/mol",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
MbgIt,313.3,2429,0.000196,Aki et al. (2004),Density,Liquid,Gas,,25,AAIYzl,O=C=O,carbon dioxide,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide
MbgIt,313.3,3248,0.000184,Aki et al. (2004),Density,Liquid,Gas,,25,AAIYzl,O=C=O,carbon dioxide,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide
MbgIt,313.3,4019,0.000159,Aki et al. (2004),Density,Liquid,Gas,,25,AAIYzl,O=C=O,carbon dioxide,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide
MbgIt,313.3,4745,0.000157,Aki et al. (2004),Density,Liquid,Gas,,25,AAIYzl,O=C=O,carbon dioxide,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide
MbgIt,313.3,5273,0.000147,Aki et al. (2004),Density,Liquid,Gas,,25,AAIYzl,O=C=O,carbon dioxide,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide
MbgIt,313.3,6359,0.000134,Aki et al. (2004),Density,Liquid,Gas,,25,AAIYzl,O=C=O,carbon dioxide,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide
MbgIt,313.3,7129,0.000125,Aki et al. (2004),Density,Liquid,Gas,,25,AAIYzl,O=C=O,carbon dioxide,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide
MbgIt,313.3,7845,0.00011,Aki et al. (2004),Density,Liquid,Gas,,25,AAIYzl,O=C=O,carbon dioxide,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide
MbgIt,333.3,1364,0.000249,Aki et al. (2004),Density,Liquid,Gas,,25,AAIYzl,O=C=O,carbon dioxide,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide
MbgIt,333.3,2508,0.000213,Aki et al. (2004),Density,Liquid,Gas,,25,AAIYzl,O=C=O,carbon dioxide,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide
MbgIt,333.3,3884,0.000191,Aki et al. (2004),Density,Liquid,Gas,,25,AAIYzl,O=C=O,carbon dioxide,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide
MbgIt,333.3,5262,0.000171,Aki et al. (2004),Density,Liquid,Gas,,25,AAIYzl,O=C=O,carbon dioxide,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide
MbgIt,333.3,6680,0.000159,Aki et al. (2004),Density,Liquid,Gas,,25,AAIYzl,O=C=O,carbon dioxide,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide
MbgIt,333.3,8097,0.000137,Aki et al. (2004),Density,Liquid,Gas,,25,AAIYzl,O=C=O,carbon dioxide,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide
