setid,"Temperature, K",Mole fraction of 1-butyl-3-methylimidazolium thiocyanate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
EbNLj,318.15,1,81.5,1058.01,Haghani et al. (2021),Density,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,AAThDL,CCCCC(C)O,2-hexanol,,,
EbNLj,328.15,0,81.5,785.34,Haghani et al. (2021),Density,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,AAThDL,CCCCC(C)O,2-hexanol,,,
EbNLj,328.15,0.1011,81.5,826.4,Haghani et al. (2021),Density,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,AAThDL,CCCCC(C)O,2-hexanol,,,
EbNLj,328.15,0.2003,81.5,862.3,Haghani et al. (2021),Density,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,AAThDL,CCCCC(C)O,2-hexanol,,,
EbNLj,328.15,0.2992,81.5,894.5,Haghani et al. (2021),Density,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,AAThDL,CCCCC(C)O,2-hexanol,,,
EbNLj,328.15,0.3988,81.5,924,Haghani et al. (2021),Density,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,AAThDL,CCCCC(C)O,2-hexanol,,,
EbNLj,328.15,0.4964,81.5,950,Haghani et al. (2021),Density,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,AAThDL,CCCCC(C)O,2-hexanol,,,
EbNLj,328.15,0.6029,81.5,975.8,Haghani et al. (2021),Density,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,AAThDL,CCCCC(C)O,2-hexanol,,,
EbNLj,328.15,0.6993,81.5,997.2,Haghani et al. (2021),Density,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,AAThDL,CCCCC(C)O,2-hexanol,,,
EbNLj,328.15,0.7996,81.5,1017.3,Haghani et al. (2021),Density,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,AAThDL,CCCCC(C)O,2-hexanol,,,
EbNLj,328.15,0.8987,81.5,1035.5,Haghani et al. (2021),Density,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,AAThDL,CCCCC(C)O,2-hexanol,,,
EbNLj,328.15,1,81.5,1052.18,Haghani et al. (2021),Density,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,AAThDL,CCCCC(C)O,2-hexanol,,,
EbNLj,338.15,0,81.5,776.53,Haghani et al. (2021),Density,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,AAThDL,CCCCC(C)O,2-hexanol,,,
EbNLj,338.15,0.1011,81.5,818.5,Haghani et al. (2021),Density,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,AAThDL,CCCCC(C)O,2-hexanol,,,
EbNLj,338.15,0.2003,81.5,854.9,Haghani et al. (2021),Density,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,AAThDL,CCCCC(C)O,2-hexanol,,,
EbNLj,338.15,0.2992,81.5,887.5,Haghani et al. (2021),Density,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,AAThDL,CCCCC(C)O,2-hexanol,,,
EbNLj,338.15,0.3988,81.5,917.4,Haghani et al. (2021),Density,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,AAThDL,CCCCC(C)O,2-hexanol,,,
EbNLj,338.15,0.4964,81.5,943.7,Haghani et al. (2021),Density,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,AAThDL,CCCCC(C)O,2-hexanol,,,
EbNLj,338.15,0.6029,81.5,969.9,Haghani et al. (2021),Density,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,AAThDL,CCCCC(C)O,2-hexanol,,,
EbNLj,338.15,0.6993,81.5,991.5,Haghani et al. (2021),Density,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,AAThDL,CCCCC(C)O,2-hexanol,,,
EbNLj,338.15,0.7996,81.5,1011.8,Haghani et al. (2021),Density,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,AAThDL,CCCCC(C)O,2-hexanol,,,
EbNLj,338.15,0.8987,81.5,1030.1,Haghani et al. (2021),Density,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,AAThDL,CCCCC(C)O,2-hexanol,,,
EbNLj,338.15,1,81.5,1046.43,Haghani et al. (2021),Density,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,AAThDL,CCCCC(C)O,2-hexanol,,,
