setid,"Temperature, K",Mole fraction of 1-(3-aminopropyl)-3-methyl-1H-imidazolium tetrafluoroborate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
joGLG,328.15,0.8109,101,1314.72,Wang et al. (2023b),Density,Liquid,AAriGj,Cn1cc[n+](CCCN)c1.F[B-](F)(F)F,1-(3-aminopropyl)-3-methyl-1H-imidazolium tetrafluoroborate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
joGLG,328.15,0.8998,101,1322.35,Wang et al. (2023b),Density,Liquid,AAriGj,Cn1cc[n+](CCCN)c1.F[B-](F)(F)F,1-(3-aminopropyl)-3-methyl-1H-imidazolium tetrafluoroborate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
joGLG,328.15,1,101,1329.4,Wang et al. (2023b),Density,Liquid,AAriGj,Cn1cc[n+](CCCN)c1.F[B-](F)(F)F,1-(3-aminopropyl)-3-methyl-1H-imidazolium tetrafluoroborate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
joGLG,333.15,0,101,1060.63,Wang et al. (2023b),Density,Liquid,AAriGj,Cn1cc[n+](CCCN)c1.F[B-](F)(F)F,1-(3-aminopropyl)-3-methyl-1H-imidazolium tetrafluoroborate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
joGLG,333.15,0.1003,101,1140,Wang et al. (2023b),Density,Liquid,AAriGj,Cn1cc[n+](CCCN)c1.F[B-](F)(F)F,1-(3-aminopropyl)-3-methyl-1H-imidazolium tetrafluoroborate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
joGLG,333.15,0.2,101,1190.14,Wang et al. (2023b),Density,Liquid,AAriGj,Cn1cc[n+](CCCN)c1.F[B-](F)(F)F,1-(3-aminopropyl)-3-methyl-1H-imidazolium tetrafluoroborate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
joGLG,333.15,0.2997,101,1225.34,Wang et al. (2023b),Density,Liquid,AAriGj,Cn1cc[n+](CCCN)c1.F[B-](F)(F)F,1-(3-aminopropyl)-3-methyl-1H-imidazolium tetrafluoroborate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
joGLG,333.15,0.3997,101,1250.89,Wang et al. (2023b),Density,Liquid,AAriGj,Cn1cc[n+](CCCN)c1.F[B-](F)(F)F,1-(3-aminopropyl)-3-methyl-1H-imidazolium tetrafluoroborate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
joGLG,333.15,0.4998,101,1270.63,Wang et al. (2023b),Density,Liquid,AAriGj,Cn1cc[n+](CCCN)c1.F[B-](F)(F)F,1-(3-aminopropyl)-3-methyl-1H-imidazolium tetrafluoroborate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
joGLG,333.15,0.5999,101,1286.28,Wang et al. (2023b),Density,Liquid,AAriGj,Cn1cc[n+](CCCN)c1.F[B-](F)(F)F,1-(3-aminopropyl)-3-methyl-1H-imidazolium tetrafluoroborate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
joGLG,333.15,0.7001,101,1299.3,Wang et al. (2023b),Density,Liquid,AAriGj,Cn1cc[n+](CCCN)c1.F[B-](F)(F)F,1-(3-aminopropyl)-3-methyl-1H-imidazolium tetrafluoroborate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
joGLG,333.15,0.8109,101,1310.72,Wang et al. (2023b),Density,Liquid,AAriGj,Cn1cc[n+](CCCN)c1.F[B-](F)(F)F,1-(3-aminopropyl)-3-methyl-1H-imidazolium tetrafluoroborate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
joGLG,333.15,0.8998,101,1318.29,Wang et al. (2023b),Density,Liquid,AAriGj,Cn1cc[n+](CCCN)c1.F[B-](F)(F)F,1-(3-aminopropyl)-3-methyl-1H-imidazolium tetrafluoroborate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
joGLG,333.15,1,101,1325.35,Wang et al. (2023b),Density,Liquid,AAriGj,Cn1cc[n+](CCCN)c1.F[B-](F)(F)F,1-(3-aminopropyl)-3-methyl-1H-imidazolium tetrafluoroborate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
joGLG,338.15,0,101,1055.52,Wang et al. (2023b),Density,Liquid,AAriGj,Cn1cc[n+](CCCN)c1.F[B-](F)(F)F,1-(3-aminopropyl)-3-methyl-1H-imidazolium tetrafluoroborate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
joGLG,338.15,0.1003,101,1135.42,Wang et al. (2023b),Density,Liquid,AAriGj,Cn1cc[n+](CCCN)c1.F[B-](F)(F)F,1-(3-aminopropyl)-3-methyl-1H-imidazolium tetrafluoroborate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
joGLG,338.15,0.2,101,1185.97,Wang et al. (2023b),Density,Liquid,AAriGj,Cn1cc[n+](CCCN)c1.F[B-](F)(F)F,1-(3-aminopropyl)-3-methyl-1H-imidazolium tetrafluoroborate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
joGLG,338.15,0.2997,101,1221.04,Wang et al. (2023b),Density,Liquid,AAriGj,Cn1cc[n+](CCCN)c1.F[B-](F)(F)F,1-(3-aminopropyl)-3-methyl-1H-imidazolium tetrafluoroborate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
joGLG,338.15,0.3997,101,1246.78,Wang et al. (2023b),Density,Liquid,AAriGj,Cn1cc[n+](CCCN)c1.F[B-](F)(F)F,1-(3-aminopropyl)-3-methyl-1H-imidazolium tetrafluoroborate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
joGLG,338.15,0.4998,101,1266.66,Wang et al. (2023b),Density,Liquid,AAriGj,Cn1cc[n+](CCCN)c1.F[B-](F)(F)F,1-(3-aminopropyl)-3-methyl-1H-imidazolium tetrafluoroborate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
joGLG,338.15,0.5999,101,1282.41,Wang et al. (2023b),Density,Liquid,AAriGj,Cn1cc[n+](CCCN)c1.F[B-](F)(F)F,1-(3-aminopropyl)-3-methyl-1H-imidazolium tetrafluoroborate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
joGLG,338.15,0.7001,101,1295.47,Wang et al. (2023b),Density,Liquid,AAriGj,Cn1cc[n+](CCCN)c1.F[B-](F)(F)F,1-(3-aminopropyl)-3-methyl-1H-imidazolium tetrafluoroborate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
joGLG,338.15,0.8109,101,1307.04,Wang et al. (2023b),Density,Liquid,AAriGj,Cn1cc[n+](CCCN)c1.F[B-](F)(F)F,1-(3-aminopropyl)-3-methyl-1H-imidazolium tetrafluoroborate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
joGLG,338.15,0.8998,101,1314.63,Wang et al. (2023b),Density,Liquid,AAriGj,Cn1cc[n+](CCCN)c1.F[B-](F)(F)F,1-(3-aminopropyl)-3-methyl-1H-imidazolium tetrafluoroborate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
joGLG,338.15,1,101,1321.27,Wang et al. (2023b),Density,Liquid,AAriGj,Cn1cc[n+](CCCN)c1.F[B-](F)(F)F,1-(3-aminopropyl)-3-methyl-1H-imidazolium tetrafluoroborate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
joGLG,343.15,0,101,1050.58,Wang et al. (2023b),Density,Liquid,AAriGj,Cn1cc[n+](CCCN)c1.F[B-](F)(F)F,1-(3-aminopropyl)-3-methyl-1H-imidazolium tetrafluoroborate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
joGLG,343.15,0.1003,101,1130.96,Wang et al. (2023b),Density,Liquid,AAriGj,Cn1cc[n+](CCCN)c1.F[B-](F)(F)F,1-(3-aminopropyl)-3-methyl-1H-imidazolium tetrafluoroborate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
joGLG,343.15,0.2,101,1181.75,Wang et al. (2023b),Density,Liquid,AAriGj,Cn1cc[n+](CCCN)c1.F[B-](F)(F)F,1-(3-aminopropyl)-3-methyl-1H-imidazolium tetrafluoroborate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
joGLG,343.15,0.2997,101,1216.68,Wang et al. (2023b),Density,Liquid,AAriGj,Cn1cc[n+](CCCN)c1.F[B-](F)(F)F,1-(3-aminopropyl)-3-methyl-1H-imidazolium tetrafluoroborate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
joGLG,343.15,0.3997,101,1242.41,Wang et al. (2023b),Density,Liquid,AAriGj,Cn1cc[n+](CCCN)c1.F[B-](F)(F)F,1-(3-aminopropyl)-3-methyl-1H-imidazolium tetrafluoroborate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
joGLG,343.15,0.4998,101,1262.44,Wang et al. (2023b),Density,Liquid,AAriGj,Cn1cc[n+](CCCN)c1.F[B-](F)(F)F,1-(3-aminopropyl)-3-methyl-1H-imidazolium tetrafluoroborate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
joGLG,343.15,0.5999,101,1278.41,Wang et al. (2023b),Density,Liquid,AAriGj,Cn1cc[n+](CCCN)c1.F[B-](F)(F)F,1-(3-aminopropyl)-3-methyl-1H-imidazolium tetrafluoroborate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
joGLG,343.15,0.7001,101,1291.62,Wang et al. (2023b),Density,Liquid,AAriGj,Cn1cc[n+](CCCN)c1.F[B-](F)(F)F,1-(3-aminopropyl)-3-methyl-1H-imidazolium tetrafluoroborate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
joGLG,343.15,0.8109,101,1303.09,Wang et al. (2023b),Density,Liquid,AAriGj,Cn1cc[n+](CCCN)c1.F[B-](F)(F)F,1-(3-aminopropyl)-3-methyl-1H-imidazolium tetrafluoroborate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
joGLG,343.15,0.8998,101,1310.66,Wang et al. (2023b),Density,Liquid,AAriGj,Cn1cc[n+](CCCN)c1.F[B-](F)(F)F,1-(3-aminopropyl)-3-methyl-1H-imidazolium tetrafluoroborate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
joGLG,343.15,1,101,1317.25,Wang et al. (2023b),Density,Liquid,AAriGj,Cn1cc[n+](CCCN)c1.F[B-](F)(F)F,1-(3-aminopropyl)-3-methyl-1H-imidazolium tetrafluoroborate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
joGLG,348.15,0,101,1045.56,Wang et al. (2023b),Density,Liquid,AAriGj,Cn1cc[n+](CCCN)c1.F[B-](F)(F)F,1-(3-aminopropyl)-3-methyl-1H-imidazolium tetrafluoroborate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
joGLG,348.15,0.1003,101,1126.52,Wang et al. (2023b),Density,Liquid,AAriGj,Cn1cc[n+](CCCN)c1.F[B-](F)(F)F,1-(3-aminopropyl)-3-methyl-1H-imidazolium tetrafluoroborate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
joGLG,348.15,0.2,101,1177.11,Wang et al. (2023b),Density,Liquid,AAriGj,Cn1cc[n+](CCCN)c1.F[B-](F)(F)F,1-(3-aminopropyl)-3-methyl-1H-imidazolium tetrafluoroborate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
joGLG,348.15,0.2997,101,1212.31,Wang et al. (2023b),Density,Liquid,AAriGj,Cn1cc[n+](CCCN)c1.F[B-](F)(F)F,1-(3-aminopropyl)-3-methyl-1H-imidazolium tetrafluoroborate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
joGLG,348.15,0.3997,101,1238.12,Wang et al. (2023b),Density,Liquid,AAriGj,Cn1cc[n+](CCCN)c1.F[B-](F)(F)F,1-(3-aminopropyl)-3-methyl-1H-imidazolium tetrafluoroborate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
joGLG,348.15,0.4998,101,1258.26,Wang et al. (2023b),Density,Liquid,AAriGj,Cn1cc[n+](CCCN)c1.F[B-](F)(F)F,1-(3-aminopropyl)-3-methyl-1H-imidazolium tetrafluoroborate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
joGLG,348.15,0.5999,101,1274.45,Wang et al. (2023b),Density,Liquid,AAriGj,Cn1cc[n+](CCCN)c1.F[B-](F)(F)F,1-(3-aminopropyl)-3-methyl-1H-imidazolium tetrafluoroborate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
joGLG,348.15,0.7001,101,1287.72,Wang et al. (2023b),Density,Liquid,AAriGj,Cn1cc[n+](CCCN)c1.F[B-](F)(F)F,1-(3-aminopropyl)-3-methyl-1H-imidazolium tetrafluoroborate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
joGLG,348.15,0.8109,101,1299.37,Wang et al. (2023b),Density,Liquid,AAriGj,Cn1cc[n+](CCCN)c1.F[B-](F)(F)F,1-(3-aminopropyl)-3-methyl-1H-imidazolium tetrafluoroborate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
joGLG,348.15,0.8998,101,1306.85,Wang et al. (2023b),Density,Liquid,AAriGj,Cn1cc[n+](CCCN)c1.F[B-](F)(F)F,1-(3-aminopropyl)-3-methyl-1H-imidazolium tetrafluoroborate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
joGLG,348.15,1,101,1313.26,Wang et al. (2023b),Density,Liquid,AAriGj,Cn1cc[n+](CCCN)c1.F[B-](F)(F)F,1-(3-aminopropyl)-3-methyl-1H-imidazolium tetrafluoroborate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
joGLG,353.15,0,101,1040.51,Wang et al. (2023b),Density,Liquid,AAriGj,Cn1cc[n+](CCCN)c1.F[B-](F)(F)F,1-(3-aminopropyl)-3-methyl-1H-imidazolium tetrafluoroborate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
joGLG,353.15,0.1003,101,1122.16,Wang et al. (2023b),Density,Liquid,AAriGj,Cn1cc[n+](CCCN)c1.F[B-](F)(F)F,1-(3-aminopropyl)-3-methyl-1H-imidazolium tetrafluoroborate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
joGLG,353.15,0.2,101,1172.78,Wang et al. (2023b),Density,Liquid,AAriGj,Cn1cc[n+](CCCN)c1.F[B-](F)(F)F,1-(3-aminopropyl)-3-methyl-1H-imidazolium tetrafluoroborate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
joGLG,353.15,0.2997,101,1207.9,Wang et al. (2023b),Density,Liquid,AAriGj,Cn1cc[n+](CCCN)c1.F[B-](F)(F)F,1-(3-aminopropyl)-3-methyl-1H-imidazolium tetrafluoroborate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
joGLG,353.15,0.3997,101,1233.98,Wang et al. (2023b),Density,Liquid,AAriGj,Cn1cc[n+](CCCN)c1.F[B-](F)(F)F,1-(3-aminopropyl)-3-methyl-1H-imidazolium tetrafluoroborate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
joGLG,353.15,0.4998,101,1254.25,Wang et al. (2023b),Density,Liquid,AAriGj,Cn1cc[n+](CCCN)c1.F[B-](F)(F)F,1-(3-aminopropyl)-3-methyl-1H-imidazolium tetrafluoroborate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
joGLG,353.15,0.5999,101,1270.6,Wang et al. (2023b),Density,Liquid,AAriGj,Cn1cc[n+](CCCN)c1.F[B-](F)(F)F,1-(3-aminopropyl)-3-methyl-1H-imidazolium tetrafluoroborate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
joGLG,353.15,0.7001,101,1283.91,Wang et al. (2023b),Density,Liquid,AAriGj,Cn1cc[n+](CCCN)c1.F[B-](F)(F)F,1-(3-aminopropyl)-3-methyl-1H-imidazolium tetrafluoroborate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
joGLG,353.15,0.8109,101,1295.75,Wang et al. (2023b),Density,Liquid,AAriGj,Cn1cc[n+](CCCN)c1.F[B-](F)(F)F,1-(3-aminopropyl)-3-methyl-1H-imidazolium tetrafluoroborate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
joGLG,353.15,0.8998,101,1302.27,Wang et al. (2023b),Density,Liquid,AAriGj,Cn1cc[n+](CCCN)c1.F[B-](F)(F)F,1-(3-aminopropyl)-3-methyl-1H-imidazolium tetrafluoroborate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
joGLG,353.15,1,101,1309.21,Wang et al. (2023b),Density,Liquid,AAriGj,Cn1cc[n+](CCCN)c1.F[B-](F)(F)F,1-(3-aminopropyl)-3-methyl-1H-imidazolium tetrafluoroborate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
