setid,"Temperature, K",Mole fraction of 1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
EMVlh,318.15,0.4005,101,1438.48,Gadzuric et al. (2014),Density,Liquid,AALSTB,CNC=O,N-methylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMVlh,318.15,0.5044,101,1473.25,Gadzuric et al. (2014),Density,Liquid,AALSTB,CNC=O,N-methylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMVlh,318.15,0.5964,101,1496.79,Gadzuric et al. (2014),Density,Liquid,AALSTB,CNC=O,N-methylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMVlh,318.15,0.6471,101,1507.72,Gadzuric et al. (2014),Density,Liquid,AALSTB,CNC=O,N-methylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMVlh,318.15,0.7548,101,1527.43,Gadzuric et al. (2014),Density,Liquid,AALSTB,CNC=O,N-methylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMVlh,318.15,0.8413,101,1540.73,Gadzuric et al. (2014),Density,Liquid,AALSTB,CNC=O,N-methylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMVlh,318.15,0.9029,101,1549.18,Gadzuric et al. (2014),Density,Liquid,AALSTB,CNC=O,N-methylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMVlh,323.15,0.017,101,1030.3,Gadzuric et al. (2014),Density,Liquid,AALSTB,CNC=O,N-methylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMVlh,323.15,0.038,101,1085.98,Gadzuric et al. (2014),Density,Liquid,AALSTB,CNC=O,N-methylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMVlh,323.15,0.064,101,1142.27,Gadzuric et al. (2014),Density,Liquid,AALSTB,CNC=O,N-methylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMVlh,323.15,0.1395,101,1256.78,Gadzuric et al. (2014),Density,Liquid,AALSTB,CNC=O,N-methylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMVlh,323.15,0.1994,101,1317.13,Gadzuric et al. (2014),Density,Liquid,AALSTB,CNC=O,N-methylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMVlh,323.15,0.2991,101,1385.88,Gadzuric et al. (2014),Density,Liquid,AALSTB,CNC=O,N-methylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMVlh,323.15,0.4005,101,1432.75,Gadzuric et al. (2014),Density,Liquid,AALSTB,CNC=O,N-methylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMVlh,323.15,0.5044,101,1467.48,Gadzuric et al. (2014),Density,Liquid,AALSTB,CNC=O,N-methylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMVlh,323.15,0.5964,101,1491.13,Gadzuric et al. (2014),Density,Liquid,AALSTB,CNC=O,N-methylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMVlh,323.15,0.6471,101,1502.01,Gadzuric et al. (2014),Density,Liquid,AALSTB,CNC=O,N-methylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMVlh,323.15,0.7548,101,1521.8,Gadzuric et al. (2014),Density,Liquid,AALSTB,CNC=O,N-methylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMVlh,323.15,0.8413,101,1535.12,Gadzuric et al. (2014),Density,Liquid,AALSTB,CNC=O,N-methylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMVlh,323.15,0.9029,101,1543.58,Gadzuric et al. (2014),Density,Liquid,AALSTB,CNC=O,N-methylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
