setid,"Temperature, K","Mole fraction of 1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
GqHPf,313.15,0.3002,101.3,1315.81,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,313.15,0.3985,101.3,1337.68,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,313.15,0.5002,101.3,1355.36,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,313.15,0.5984,101.3,1368.98,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,313.15,0.7018,101.3,1380.71,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,313.15,0.7915,101.3,1389.23,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,313.15,0.8433,101.3,1393.62,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,313.15,0.8805,101.3,1396.57,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,313.15,1,101.3,1405.02,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,318.15,0,101.3,1177.56,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,318.15,0.0501,101.3,1212.22,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,318.15,0.1002,101.3,1239.93,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,318.15,0.15,101.3,1262.51,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,318.15,0.2001,101.3,1281.25,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,318.15,0.3002,101.3,1310.89,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,318.15,0.3985,101.3,1332.83,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,318.15,0.5002,101.3,1350.58,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,318.15,0.5984,101.3,1364.24,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,318.15,0.7018,101.3,1376.02,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,318.15,0.7915,101.3,1384.56,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,318.15,0.8433,101.3,1388.96,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,318.15,0.8805,101.3,1391.92,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,318.15,1,101.3,1400.4,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,323.15,0,101.3,1172.25,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,323.15,0.0501,101.3,1207.01,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,323.15,0.1002,101.3,1234.81,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,323.15,0.15,101.3,1257.46,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,323.15,0.2001,101.3,1276.25,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,323.15,0.3002,101.3,1305.99,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,323.15,0.3985,101.3,1328,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,323.15,0.5002,101.3,1345.81,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,323.15,0.5984,101.3,1359.52,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,323.15,0.7018,101.3,1371.33,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,323.15,0.7915,101.3,1379.9,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,323.15,0.8433,101.3,1384.32,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,323.15,0.8805,101.3,1387.29,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,323.15,1,101.3,1395.8,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,328.15,0,101.3,1166.94,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,328.15,0.0501,101.3,1201.81,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,328.15,0.1002,101.3,1229.69,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,328.15,0.15,101.3,1252.41,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,328.15,0.2001,101.3,1271.26,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,328.15,0.3002,101.3,1301.1,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,328.15,0.3985,101.3,1323.18,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,328.15,0.5002,101.3,1341.05,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,328.15,0.5984,101.3,1354.8,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,328.15,0.7018,101.3,1366.66,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,328.15,0.7915,101.3,1375.26,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,328.15,0.8433,101.3,1379.7,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,328.15,0.8805,101.3,1382.67,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,328.15,1,101.3,1391.21,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,333.15,0,101.3,1161.64,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,333.15,0.0501,101.3,1196.62,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,333.15,0.1002,101.3,1224.58,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,333.15,0.15,101.3,1247.37,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,333.15,0.2001,101.3,1266.28,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,333.15,0.3002,101.3,1296.21,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,333.15,0.3985,101.3,1318.37,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,333.15,0.5002,101.3,1336.3,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,333.15,0.5984,101.3,1350.1,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,333.15,0.7018,101.3,1362,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,333.15,0.7915,101.3,1370.63,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,333.15,0.8433,101.3,1375.08,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,333.15,0.8805,101.3,1378.06,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,333.15,1,101.3,1386.63,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,338.15,0,101.3,1156.34,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,338.15,0.0501,101.3,1191.43,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,338.15,0.1002,101.3,1219.48,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,338.15,0.15,101.3,1242.34,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,338.15,0.2001,101.3,1261.31,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,338.15,0.3002,101.3,1291.34,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,338.15,0.3985,101.3,1313.57,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,338.15,0.5002,101.3,1331.56,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,338.15,0.5984,101.3,1345.41,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,338.15,0.7018,101.3,1357.36,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,338.15,0.7915,101.3,1366,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
