setid,"Temperature, K",Mole fraction of propan-1-ol,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
aJVbv,328.15,0.3787,100,1283.8,Massel et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
aJVbv,328.15,0.4996,100,1242.4,Massel et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
aJVbv,328.15,0.6368,100,1178.3,Massel et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
aJVbv,328.15,0.7624,100,1094.3,Massel et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
aJVbv,328.15,0.8787,100,977.7,Massel et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
aJVbv,328.15,0.9498,100,873.9,Massel et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
aJVbv,328.15,0.9799,100,818,Massel et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
aJVbv,328.15,1,100,774.9,Massel et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
aJVbv,333.15,0,100,1362.3,Massel et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
aJVbv,333.15,0.1273,100,1339.9,Massel et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
aJVbv,333.15,0.2596,100,1311.5,Massel et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
aJVbv,333.15,0.3787,100,1279.4,Massel et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
aJVbv,333.15,0.4996,100,1237.9,Massel et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
aJVbv,333.15,0.6368,100,1173.8,Massel et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
aJVbv,333.15,0.7624,100,1089.7,Massel et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
aJVbv,333.15,0.8787,100,973.1,Massel et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
aJVbv,333.15,0.9498,100,869.5,Massel et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
aJVbv,333.15,0.9799,100,813.7,Massel et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
aJVbv,333.15,1,100,770.6,Massel et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
