setid,"Temperature, K","MolaLity of 1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide, mol/kg","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
CQNQl,303.15,0.1647,101,1078.5,Liu et al. (2020d),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AARQqy,COC(=O)OC,dimethyl carbonate,,,
CQNQl,303.15,0.2068,101,1083.9,Liu et al. (2020d),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AARQqy,COC(=O)OC,dimethyl carbonate,,,
CQNQl,303.15,0.2229,101,1085.6,Liu et al. (2020d),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AARQqy,COC(=O)OC,dimethyl carbonate,,,
CQNQl,303.15,0.2279,101,1086.4,Liu et al. (2020d),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AARQqy,COC(=O)OC,dimethyl carbonate,,,
CQNQl,303.15,0.2282,101,1086.2,Liu et al. (2020d),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AARQqy,COC(=O)OC,dimethyl carbonate,,,
CQNQl,303.15,0.2919,101,1093.9,Liu et al. (2020d),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AARQqy,COC(=O)OC,dimethyl carbonate,,,
CQNQl,303.15,0.3458,101,1100.4,Liu et al. (2020d),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AARQqy,COC(=O)OC,dimethyl carbonate,,,
CQNQl,303.15,0.3554,101,1101.5,Liu et al. (2020d),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AARQqy,COC(=O)OC,dimethyl carbonate,,,
CQNQl,303.15,0.3559,101,1101.3,Liu et al. (2020d),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AARQqy,COC(=O)OC,dimethyl carbonate,,,
CQNQl,303.15,0.3846,101,1104.5,Liu et al. (2020d),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AARQqy,COC(=O)OC,dimethyl carbonate,,,
CQNQl,303.15,0.4344,101,1110.1,Liu et al. (2020d),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AARQqy,COC(=O)OC,dimethyl carbonate,,,
CQNQl,303.15,0.5313,101,1120.6,Liu et al. (2020d),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AARQqy,COC(=O)OC,dimethyl carbonate,,,
CQNQl,303.15,0.5509,101,1122.5,Liu et al. (2020d),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AARQqy,COC(=O)OC,dimethyl carbonate,,,
CQNQl,303.15,0.6272,101,1130,Liu et al. (2020d),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AARQqy,COC(=O)OC,dimethyl carbonate,,,
CQNQl,303.15,0.7,101,1137.6,Liu et al. (2020d),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AARQqy,COC(=O)OC,dimethyl carbonate,,,
CQNQl,308.15,0.0295,101,1054.1,Liu et al. (2020d),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AARQqy,COC(=O)OC,dimethyl carbonate,,,
CQNQl,308.15,0.0622,101,1058.7,Liu et al. (2020d),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AARQqy,COC(=O)OC,dimethyl carbonate,,,
CQNQl,308.15,0.07,101,1059.8,Liu et al. (2020d),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AARQqy,COC(=O)OC,dimethyl carbonate,,,
CQNQl,308.15,0.0728,101,1060.1,Liu et al. (2020d),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AARQqy,COC(=O)OC,dimethyl carbonate,,,
CQNQl,308.15,0.0941,101,1062.9,Liu et al. (2020d),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AARQqy,COC(=O)OC,dimethyl carbonate,,,
CQNQl,308.15,0.1198,101,1066.3,Liu et al. (2020d),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AARQqy,COC(=O)OC,dimethyl carbonate,,,
CQNQl,308.15,0.1384,101,1068.7,Liu et al. (2020d),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AARQqy,COC(=O)OC,dimethyl carbonate,,,
CQNQl,308.15,0.1488,101,1070.1,Liu et al. (2020d),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AARQqy,COC(=O)OC,dimethyl carbonate,,,
CQNQl,308.15,0.1584,101,1071.4,Liu et al. (2020d),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AARQqy,COC(=O)OC,dimethyl carbonate,,,
CQNQl,308.15,0.1647,101,1071.9,Liu et al. (2020d),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AARQqy,COC(=O)OC,dimethyl carbonate,,,
CQNQl,308.15,0.2068,101,1077.4,Liu et al. (2020d),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AARQqy,COC(=O)OC,dimethyl carbonate,,,
CQNQl,308.15,0.2229,101,1079.1,Liu et al. (2020d),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AARQqy,COC(=O)OC,dimethyl carbonate,,,
CQNQl,308.15,0.2279,101,1079.9,Liu et al. (2020d),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AARQqy,COC(=O)OC,dimethyl carbonate,,,
CQNQl,308.15,0.2282,101,1079.7,Liu et al. (2020d),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AARQqy,COC(=O)OC,dimethyl carbonate,,,
CQNQl,308.15,0.2919,101,1087.4,Liu et al. (2020d),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AARQqy,COC(=O)OC,dimethyl carbonate,,,
CQNQl,308.15,0.3458,101,1094,Liu et al. (2020d),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AARQqy,COC(=O)OC,dimethyl carbonate,,,
CQNQl,308.15,0.3554,101,1095,Liu et al. (2020d),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AARQqy,COC(=O)OC,dimethyl carbonate,,,
CQNQl,308.15,0.3559,101,1094.9,Liu et al. (2020d),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AARQqy,COC(=O)OC,dimethyl carbonate,,,
CQNQl,308.15,0.3846,101,1098.1,Liu et al. (2020d),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AARQqy,COC(=O)OC,dimethyl carbonate,,,
CQNQl,308.15,0.4344,101,1103.7,Liu et al. (2020d),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AARQqy,COC(=O)OC,dimethyl carbonate,,,
CQNQl,308.15,0.5313,101,1114.2,Liu et al. (2020d),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AARQqy,COC(=O)OC,dimethyl carbonate,,,
CQNQl,308.15,0.5509,101,1116.2,Liu et al. (2020d),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AARQqy,COC(=O)OC,dimethyl carbonate,,,
CQNQl,308.15,0.6272,101,1123.7,Liu et al. (2020d),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AARQqy,COC(=O)OC,dimethyl carbonate,,,
CQNQl,308.15,0.7,101,1131.3,Liu et al. (2020d),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AARQqy,COC(=O)OC,dimethyl carbonate,,,
CQNQl,313.15,0.0295,101,1047.5,Liu et al. (2020d),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AARQqy,COC(=O)OC,dimethyl carbonate,,,
CQNQl,313.15,0.0622,101,1052,Liu et al. (2020d),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AARQqy,COC(=O)OC,dimethyl carbonate,,,
CQNQl,313.15,0.07,101,1053.2,Liu et al. (2020d),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AARQqy,COC(=O)OC,dimethyl carbonate,,,
CQNQl,313.15,0.0728,101,1053.4,Liu et al. (2020d),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AARQqy,COC(=O)OC,dimethyl carbonate,,,
CQNQl,313.15,0.0941,101,1056.3,Liu et al. (2020d),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AARQqy,COC(=O)OC,dimethyl carbonate,,,
CQNQl,313.15,0.1198,101,1059.7,Liu et al. (2020d),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AARQqy,COC(=O)OC,dimethyl carbonate,,,
CQNQl,313.15,0.1384,101,1062.1,Liu et al. (2020d),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AARQqy,COC(=O)OC,dimethyl carbonate,,,
CQNQl,313.15,0.1488,101,1063.5,Liu et al. (2020d),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AARQqy,COC(=O)OC,dimethyl carbonate,,,
CQNQl,313.15,0.1584,101,1064.8,Liu et al. (2020d),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AARQqy,COC(=O)OC,dimethyl carbonate,,,
CQNQl,313.15,0.1647,101,1065.3,Liu et al. (2020d),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AARQqy,COC(=O)OC,dimethyl carbonate,,,
CQNQl,313.15,0.2068,101,1070.9,Liu et al. (2020d),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AARQqy,COC(=O)OC,dimethyl carbonate,,,
CQNQl,313.15,0.2229,101,1072.5,Liu et al. (2020d),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AARQqy,COC(=O)OC,dimethyl carbonate,,,
CQNQl,313.15,0.2279,101,1073.3,Liu et al. (2020d),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AARQqy,COC(=O)OC,dimethyl carbonate,,,
CQNQl,313.15,0.2282,101,1073.2,Liu et al. (2020d),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AARQqy,COC(=O)OC,dimethyl carbonate,,,
CQNQl,313.15,0.2919,101,1080.9,Liu et al. (2020d),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AARQqy,COC(=O)OC,dimethyl carbonate,,,
CQNQl,313.15,0.3458,101,1087.5,Liu et al. (2020d),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AARQqy,COC(=O)OC,dimethyl carbonate,,,
CQNQl,313.15,0.3554,101,1088.6,Liu et al. (2020d),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AARQqy,COC(=O)OC,dimethyl carbonate,,,
CQNQl,313.15,0.3559,101,1088.4,Liu et al. (2020d),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AARQqy,COC(=O)OC,dimethyl carbonate,,,
CQNQl,313.15,0.3846,101,1091.7,Liu et al. (2020d),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AARQqy,COC(=O)OC,dimethyl carbonate,,,
CQNQl,313.15,0.4344,101,1097.3,Liu et al. (2020d),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AARQqy,COC(=O)OC,dimethyl carbonate,,,
CQNQl,313.15,0.5313,101,1107.9,Liu et al. (2020d),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AARQqy,COC(=O)OC,dimethyl carbonate,,,
CQNQl,313.15,0.5509,101,1109.8,Liu et al. (2020d),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AARQqy,COC(=O)OC,dimethyl carbonate,,,
CQNQl,313.15,0.6272,101,1117.4,Liu et al. (2020d),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AARQqy,COC(=O)OC,dimethyl carbonate,,,
CQNQl,313.15,0.7,101,1125,Liu et al. (2020d),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AARQqy,COC(=O)OC,dimethyl carbonate,,,
