setid,Mole fraction of water,"Temperature, K","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
NPttg,0.637,333.15,101.3,1148.3,Mokhtarani et al. (2009a),Density,Liquid,AADYJk,O,water,AAquMR,CCCC[n+]1ccccc1.F[B-](F)(F)F,1-butylpyridinium tetrafluoroborate,,,
NPttg,0.637,338.15,101.3,1144.7,Mokhtarani et al. (2009a),Density,Liquid,AADYJk,O,water,AAquMR,CCCC[n+]1ccccc1.F[B-](F)(F)F,1-butylpyridinium tetrafluoroborate,,,
NPttg,0.637,343.15,101.3,1141.1,Mokhtarani et al. (2009a),Density,Liquid,AADYJk,O,water,AAquMR,CCCC[n+]1ccccc1.F[B-](F)(F)F,1-butylpyridinium tetrafluoroborate,,,
NPttg,0.724,283.15,101.3,1171.7,Mokhtarani et al. (2009a),Density,Liquid,AADYJk,O,water,AAquMR,CCCC[n+]1ccccc1.F[B-](F)(F)F,1-butylpyridinium tetrafluoroborate,,,
NPttg,0.724,288.15,101.3,1168,Mokhtarani et al. (2009a),Density,Liquid,AADYJk,O,water,AAquMR,CCCC[n+]1ccccc1.F[B-](F)(F)F,1-butylpyridinium tetrafluoroborate,,,
NPttg,0.724,293.15,101.3,1164.2,Mokhtarani et al. (2009a),Density,Liquid,AADYJk,O,water,AAquMR,CCCC[n+]1ccccc1.F[B-](F)(F)F,1-butylpyridinium tetrafluoroborate,,,
NPttg,0.724,298.15,101.3,1160.6,Mokhtarani et al. (2009a),Density,Liquid,AADYJk,O,water,AAquMR,CCCC[n+]1ccccc1.F[B-](F)(F)F,1-butylpyridinium tetrafluoroborate,,,
NPttg,0.724,303.15,101.3,1156.8,Mokhtarani et al. (2009a),Density,Liquid,AADYJk,O,water,AAquMR,CCCC[n+]1ccccc1.F[B-](F)(F)F,1-butylpyridinium tetrafluoroborate,,,
NPttg,0.724,308.15,101.3,1153.1,Mokhtarani et al. (2009a),Density,Liquid,AADYJk,O,water,AAquMR,CCCC[n+]1ccccc1.F[B-](F)(F)F,1-butylpyridinium tetrafluoroborate,,,
NPttg,0.724,313.15,101.3,1149.6,Mokhtarani et al. (2009a),Density,Liquid,AADYJk,O,water,AAquMR,CCCC[n+]1ccccc1.F[B-](F)(F)F,1-butylpyridinium tetrafluoroborate,,,
NPttg,0.724,318.15,101.3,1145.9,Mokhtarani et al. (2009a),Density,Liquid,AADYJk,O,water,AAquMR,CCCC[n+]1ccccc1.F[B-](F)(F)F,1-butylpyridinium tetrafluoroborate,,,
NPttg,0.724,323.15,101.3,1142,Mokhtarani et al. (2009a),Density,Liquid,AADYJk,O,water,AAquMR,CCCC[n+]1ccccc1.F[B-](F)(F)F,1-butylpyridinium tetrafluoroborate,,,
NPttg,0.724,328.15,101.3,1138.3,Mokhtarani et al. (2009a),Density,Liquid,AADYJk,O,water,AAquMR,CCCC[n+]1ccccc1.F[B-](F)(F)F,1-butylpyridinium tetrafluoroborate,,,
NPttg,0.724,333.15,101.3,1134.4,Mokhtarani et al. (2009a),Density,Liquid,AADYJk,O,water,AAquMR,CCCC[n+]1ccccc1.F[B-](F)(F)F,1-butylpyridinium tetrafluoroborate,,,
NPttg,0.724,338.15,101.3,1130.9,Mokhtarani et al. (2009a),Density,Liquid,AADYJk,O,water,AAquMR,CCCC[n+]1ccccc1.F[B-](F)(F)F,1-butylpyridinium tetrafluoroborate,,,
NPttg,0.724,343.15,101.3,1127.1,Mokhtarani et al. (2009a),Density,Liquid,AADYJk,O,water,AAquMR,CCCC[n+]1ccccc1.F[B-](F)(F)F,1-butylpyridinium tetrafluoroborate,,,
NPttg,0.856,283.15,101.3,1135.8,Mokhtarani et al. (2009a),Density,Liquid,AADYJk,O,water,AAquMR,CCCC[n+]1ccccc1.F[B-](F)(F)F,1-butylpyridinium tetrafluoroborate,,,
NPttg,0.856,288.15,101.3,1132.4,Mokhtarani et al. (2009a),Density,Liquid,AADYJk,O,water,AAquMR,CCCC[n+]1ccccc1.F[B-](F)(F)F,1-butylpyridinium tetrafluoroborate,,,
NPttg,0.856,293.15,101.3,1128.9,Mokhtarani et al. (2009a),Density,Liquid,AADYJk,O,water,AAquMR,CCCC[n+]1ccccc1.F[B-](F)(F)F,1-butylpyridinium tetrafluoroborate,,,
NPttg,0.856,298.15,101.3,1125.4,Mokhtarani et al. (2009a),Density,Liquid,AADYJk,O,water,AAquMR,CCCC[n+]1ccccc1.F[B-](F)(F)F,1-butylpyridinium tetrafluoroborate,,,
NPttg,0.856,303.15,101.3,1121.9,Mokhtarani et al. (2009a),Density,Liquid,AADYJk,O,water,AAquMR,CCCC[n+]1ccccc1.F[B-](F)(F)F,1-butylpyridinium tetrafluoroborate,,,
NPttg,0.856,308.15,101.3,1118.3,Mokhtarani et al. (2009a),Density,Liquid,AADYJk,O,water,AAquMR,CCCC[n+]1ccccc1.F[B-](F)(F)F,1-butylpyridinium tetrafluoroborate,,,
NPttg,0.856,313.15,101.3,1114.7,Mokhtarani et al. (2009a),Density,Liquid,AADYJk,O,water,AAquMR,CCCC[n+]1ccccc1.F[B-](F)(F)F,1-butylpyridinium tetrafluoroborate,,,
NPttg,0.856,318.15,101.3,1111,Mokhtarani et al. (2009a),Density,Liquid,AADYJk,O,water,AAquMR,CCCC[n+]1ccccc1.F[B-](F)(F)F,1-butylpyridinium tetrafluoroborate,,,
NPttg,0.856,323.15,101.3,1107.3,Mokhtarani et al. (2009a),Density,Liquid,AADYJk,O,water,AAquMR,CCCC[n+]1ccccc1.F[B-](F)(F)F,1-butylpyridinium tetrafluoroborate,,,
NPttg,0.856,328.15,101.3,1103.6,Mokhtarani et al. (2009a),Density,Liquid,AADYJk,O,water,AAquMR,CCCC[n+]1ccccc1.F[B-](F)(F)F,1-butylpyridinium tetrafluoroborate,,,
NPttg,0.856,333.15,101.3,1099.9,Mokhtarani et al. (2009a),Density,Liquid,AADYJk,O,water,AAquMR,CCCC[n+]1ccccc1.F[B-](F)(F)F,1-butylpyridinium tetrafluoroborate,,,
NPttg,0.856,338.15,101.3,1096.1,Mokhtarani et al. (2009a),Density,Liquid,AADYJk,O,water,AAquMR,CCCC[n+]1ccccc1.F[B-](F)(F)F,1-butylpyridinium tetrafluoroborate,,,
NPttg,0.856,343.15,101.3,1092.3,Mokhtarani et al. (2009a),Density,Liquid,AADYJk,O,water,AAquMR,CCCC[n+]1ccccc1.F[B-](F)(F)F,1-butylpyridinium tetrafluoroborate,,,
