setid,"Temperature, K","MolaLity of tetrabutylphosphonium bromide, mol/kg","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
ImDSt,323.15,0.03024,101,781.191,Krakowiak and Grzybkowski (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
ImDSt,323.15,0.03749,101,781.741,Krakowiak and Grzybkowski (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
ImDSt,323.15,0.05294,101,782.905,Krakowiak and Grzybkowski (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
ImDSt,323.15,0.06813,101,784.043,Krakowiak and Grzybkowski (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
ImDSt,323.15,0.0867,101,785.44,Krakowiak and Grzybkowski (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
ImDSt,323.15,0.1076,101,786.995,Krakowiak and Grzybkowski (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
ImDSt,323.15,0.1375,101,789.244,Krakowiak and Grzybkowski (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
ImDSt,323.15,0.1743,101,792.006,Krakowiak and Grzybkowski (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
ImDSt,323.15,0.2115,101,794.787,Krakowiak and Grzybkowski (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
ImDSt,323.15,0.2447,101,797.302,Krakowiak and Grzybkowski (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
ImDSt,323.15,0.2873,101,800.526,Krakowiak and Grzybkowski (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
ImDSt,323.15,0.3248,101,803.369,Krakowiak and Grzybkowski (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
