setid,"Temperature, K","MolaLity of 1-hexyl-3-methylimidazolium chloride, mol/kg","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
bglri,298.15,0.07518,101.3,803.79,Tomas et al. (2023),Density,Liquid,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,AAONLE,CCC(C)O,butan-2-ol,,,
bglri,298.15,0.10563,101.3,804.21,Tomas et al. (2023),Density,Liquid,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,AAONLE,CCC(C)O,butan-2-ol,,,
bglri,303.15,0,101.3,798.16,Tomas et al. (2023),Density,Liquid,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,AAONLE,CCC(C)O,butan-2-ol,,,
bglri,303.15,0.00499,101.3,798.29,Tomas et al. (2023),Density,Liquid,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,AAONLE,CCC(C)O,butan-2-ol,,,
bglri,303.15,0.01095,101.3,798.42,Tomas et al. (2023),Density,Liquid,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,AAONLE,CCC(C)O,butan-2-ol,,,
bglri,303.15,0.02067,101.3,798.63,Tomas et al. (2023),Density,Liquid,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,AAONLE,CCC(C)O,butan-2-ol,,,
bglri,303.15,0.03271,101.3,798.87,Tomas et al. (2023),Density,Liquid,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,AAONLE,CCC(C)O,butan-2-ol,,,
bglri,303.15,0.04014,101.3,799.01,Tomas et al. (2023),Density,Liquid,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,AAONLE,CCC(C)O,butan-2-ol,,,
bglri,303.15,0.05027,101.3,799.19,Tomas et al. (2023),Density,Liquid,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,AAONLE,CCC(C)O,butan-2-ol,,,
bglri,303.15,0.06262,101.3,799.4,Tomas et al. (2023),Density,Liquid,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,AAONLE,CCC(C)O,butan-2-ol,,,
bglri,303.15,0.07518,101.3,799.59,Tomas et al. (2023),Density,Liquid,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,AAONLE,CCC(C)O,butan-2-ol,,,
bglri,303.15,0.10563,101.3,799.98,Tomas et al. (2023),Density,Liquid,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,AAONLE,CCC(C)O,butan-2-ol,,,
bglri,308.15,0,101.3,793.87,Tomas et al. (2023),Density,Liquid,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,AAONLE,CCC(C)O,butan-2-ol,,,
bglri,308.15,0.00499,101.3,793.99,Tomas et al. (2023),Density,Liquid,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,AAONLE,CCC(C)O,butan-2-ol,,,
bglri,308.15,0.01095,101.3,794.14,Tomas et al. (2023),Density,Liquid,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,AAONLE,CCC(C)O,butan-2-ol,,,
bglri,308.15,0.02067,101.3,794.32,Tomas et al. (2023),Density,Liquid,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,AAONLE,CCC(C)O,butan-2-ol,,,
bglri,308.15,0.03271,101.3,794.54,Tomas et al. (2023),Density,Liquid,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,AAONLE,CCC(C)O,butan-2-ol,,,
bglri,308.15,0.04014,101.3,794.67,Tomas et al. (2023),Density,Liquid,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,AAONLE,CCC(C)O,butan-2-ol,,,
bglri,308.15,0.05027,101.3,794.84,Tomas et al. (2023),Density,Liquid,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,AAONLE,CCC(C)O,butan-2-ol,,,
bglri,308.15,0.06262,101.3,795.03,Tomas et al. (2023),Density,Liquid,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,AAONLE,CCC(C)O,butan-2-ol,,,
bglri,308.15,0.07518,101.3,795.21,Tomas et al. (2023),Density,Liquid,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,AAONLE,CCC(C)O,butan-2-ol,,,
bglri,308.15,0.10563,101.3,795.52,Tomas et al. (2023),Density,Liquid,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,AAONLE,CCC(C)O,butan-2-ol,,,
bglri,313.15,0,101.3,789.49,Tomas et al. (2023),Density,Liquid,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,AAONLE,CCC(C)O,butan-2-ol,,,
bglri,313.15,0.00499,101.3,789.61,Tomas et al. (2023),Density,Liquid,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,AAONLE,CCC(C)O,butan-2-ol,,,
bglri,313.15,0.01095,101.3,789.73,Tomas et al. (2023),Density,Liquid,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,AAONLE,CCC(C)O,butan-2-ol,,,
bglri,313.15,0.02067,101.3,789.93,Tomas et al. (2023),Density,Liquid,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,AAONLE,CCC(C)O,butan-2-ol,,,
bglri,313.15,0.03271,101.3,790.14,Tomas et al. (2023),Density,Liquid,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,AAONLE,CCC(C)O,butan-2-ol,,,
bglri,313.15,0.04014,101.3,790.26,Tomas et al. (2023),Density,Liquid,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,AAONLE,CCC(C)O,butan-2-ol,,,
bglri,313.15,0.05027,101.3,790.42,Tomas et al. (2023),Density,Liquid,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,AAONLE,CCC(C)O,butan-2-ol,,,
bglri,313.15,0.06262,101.3,790.6,Tomas et al. (2023),Density,Liquid,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,AAONLE,CCC(C)O,butan-2-ol,,,
bglri,313.15,0.07518,101.3,790.76,Tomas et al. (2023),Density,Liquid,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,AAONLE,CCC(C)O,butan-2-ol,,,
bglri,313.15,0.10563,101.3,791.01,Tomas et al. (2023),Density,Liquid,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,AAONLE,CCC(C)O,butan-2-ol,,,
