setid,"Temperature, K",Mole fraction of 1-ethyl-3-methylimidazolium tetrafluoroborate,Mole fraction of 2-pyrrolidinone,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
JXGtV,308.15,0.2021,0.6766,100,1147.8,Sharma et al. (2015a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
JXGtV,308.15,0.2211,0.6456,100,1151.9,Sharma et al. (2015a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
JXGtV,308.15,0.2656,0.5898,100,1161.9,Sharma et al. (2015a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
JXGtV,308.15,0.2882,0.5514,100,1165.8,Sharma et al. (2015a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
JXGtV,308.15,0.3221,0.4965,100,1172,Sharma et al. (2015a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
JXGtV,308.15,0.3422,0.4667,100,1175.7,Sharma et al. (2015a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
JXGtV,308.15,0.3864,0.4268,100,1185.6,Sharma et al. (2015a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
JXGtV,308.15,0.4189,0.3978,100,1192.4,Sharma et al. (2015a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
JXGtV,308.15,0.4777,0.3435,100,1203.5,Sharma et al. (2015a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
JXGtV,308.15,0.5234,0.2998,100,1211,Sharma et al. (2015a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
JXGtV,308.15,0.5476,0.2795,100,1214.9,Sharma et al. (2015a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
JXGtV,308.15,0.5717,0.2588,100,1218.5,Sharma et al. (2015a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
JXGtV,308.15,0.5845,0.2478,100,1220.3,Sharma et al. (2015a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
JXGtV,308.15,0.5964,0.2399,100,1222.2,Sharma et al. (2015a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
JXGtV,308.15,0.6176,0.2211,100,1224.8,Sharma et al. (2015a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
JXGtV,308.15,0.6221,0.2187,100,1225.6,Sharma et al. (2015a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
JXGtV,308.15,0.6354,0.2082,100,1227.3,Sharma et al. (2015a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
JXGtV,308.15,0.6587,0.1898,100,1230.2,Sharma et al. (2015a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
JXGtV,308.15,0.6688,0.182,100,1231.5,Sharma et al. (2015a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
JXGtV,308.15,0.6786,0.1766,100,1232.9,Sharma et al. (2015a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
JXGtV,308.15,0.6926,0.1676,100,1234.8,Sharma et al. (2015a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
JXGtV,308.15,0.7266,0.1387,100,1238.2,Sharma et al. (2015a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
JXGtV,308.15,0.7369,0.1289,100,1239,Sharma et al. (2015a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
