setid,"Temperature, K",Mole fraction of 1-ethyl-3-methylimidazolium ethyl sulfate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
gNNSF,303.15,0.5992,100,1208.6,Altun et al. (2023),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AALwIY,OCCO,"1,2-ethanediol",,,
gNNSF,303.15,0.6994,100,1216.2,Altun et al. (2023),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AALwIY,OCCO,"1,2-ethanediol",,,
gNNSF,303.15,0.8001,100,1222.8,Altun et al. (2023),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AALwIY,OCCO,"1,2-ethanediol",,,
gNNSF,303.15,0.8993,100,1230.6,Altun et al. (2023),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AALwIY,OCCO,"1,2-ethanediol",,,
gNNSF,308.15,0.1003,100,1133.9,Altun et al. (2023),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AALwIY,OCCO,"1,2-ethanediol",,,
gNNSF,308.15,0.1982,100,1155,Altun et al. (2023),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AALwIY,OCCO,"1,2-ethanediol",,,
gNNSF,308.15,0.2999,100,1171,Altun et al. (2023),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AALwIY,OCCO,"1,2-ethanediol",,,
gNNSF,308.15,0.4002,100,1185.1,Altun et al. (2023),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AALwIY,OCCO,"1,2-ethanediol",,,
gNNSF,308.15,0.5005,100,1196.1,Altun et al. (2023),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AALwIY,OCCO,"1,2-ethanediol",,,
gNNSF,308.15,0.5992,100,1205.2,Altun et al. (2023),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AALwIY,OCCO,"1,2-ethanediol",,,
gNNSF,308.15,0.6994,100,1212.8,Altun et al. (2023),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AALwIY,OCCO,"1,2-ethanediol",,,
gNNSF,308.15,0.8001,100,1219.4,Altun et al. (2023),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AALwIY,OCCO,"1,2-ethanediol",,,
gNNSF,308.15,0.8993,100,1227.2,Altun et al. (2023),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AALwIY,OCCO,"1,2-ethanediol",,,
gNNSF,313.15,0.1003,100,1130.4,Altun et al. (2023),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AALwIY,OCCO,"1,2-ethanediol",,,
gNNSF,313.15,0.1982,100,1151.5,Altun et al. (2023),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AALwIY,OCCO,"1,2-ethanediol",,,
gNNSF,313.15,0.2999,100,1167.5,Altun et al. (2023),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AALwIY,OCCO,"1,2-ethanediol",,,
gNNSF,313.15,0.4002,100,1181.6,Altun et al. (2023),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AALwIY,OCCO,"1,2-ethanediol",,,
gNNSF,313.15,0.5005,100,1192.6,Altun et al. (2023),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AALwIY,OCCO,"1,2-ethanediol",,,
gNNSF,313.15,0.5992,100,1201.7,Altun et al. (2023),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AALwIY,OCCO,"1,2-ethanediol",,,
gNNSF,313.15,0.6994,100,1209.4,Altun et al. (2023),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AALwIY,OCCO,"1,2-ethanediol",,,
gNNSF,313.15,0.8001,100,1216,Altun et al. (2023),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AALwIY,OCCO,"1,2-ethanediol",,,
gNNSF,313.15,0.8993,100,1223.8,Altun et al. (2023),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AALwIY,OCCO,"1,2-ethanediol",,,
gNNSF,318.15,0.1003,100,1126.9,Altun et al. (2023),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AALwIY,OCCO,"1,2-ethanediol",,,
gNNSF,318.15,0.1982,100,1148,Altun et al. (2023),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AALwIY,OCCO,"1,2-ethanediol",,,
gNNSF,318.15,0.2999,100,1164,Altun et al. (2023),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AALwIY,OCCO,"1,2-ethanediol",,,
gNNSF,318.15,0.4002,100,1178.2,Altun et al. (2023),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AALwIY,OCCO,"1,2-ethanediol",,,
gNNSF,318.15,0.5005,100,1189.2,Altun et al. (2023),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AALwIY,OCCO,"1,2-ethanediol",,,
gNNSF,318.15,0.5992,100,1198.3,Altun et al. (2023),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AALwIY,OCCO,"1,2-ethanediol",,,
gNNSF,318.15,0.6994,100,1206,Altun et al. (2023),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AALwIY,OCCO,"1,2-ethanediol",,,
gNNSF,318.15,0.8001,100,1212.6,Altun et al. (2023),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AALwIY,OCCO,"1,2-ethanediol",,,
gNNSF,318.15,0.8993,100,1220.4,Altun et al. (2023),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AALwIY,OCCO,"1,2-ethanediol",,,
gNNSF,323.15,0.1003,100,1123.3,Altun et al. (2023),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AALwIY,OCCO,"1,2-ethanediol",,,
gNNSF,323.15,0.1982,100,1144.4,Altun et al. (2023),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AALwIY,OCCO,"1,2-ethanediol",,,
gNNSF,323.15,0.2999,100,1160.5,Altun et al. (2023),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AALwIY,OCCO,"1,2-ethanediol",,,
gNNSF,323.15,0.4002,100,1174.7,Altun et al. (2023),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AALwIY,OCCO,"1,2-ethanediol",,,
gNNSF,323.15,0.5005,100,1185.8,Altun et al. (2023),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AALwIY,OCCO,"1,2-ethanediol",,,
gNNSF,323.15,0.5992,100,1194.9,Altun et al. (2023),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AALwIY,OCCO,"1,2-ethanediol",,,
gNNSF,323.15,0.6994,100,1202.6,Altun et al. (2023),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AALwIY,OCCO,"1,2-ethanediol",,,
gNNSF,323.15,0.8001,100,1209.3,Altun et al. (2023),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AALwIY,OCCO,"1,2-ethanediol",,,
gNNSF,323.15,0.8993,100,1217,Altun et al. (2023),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AALwIY,OCCO,"1,2-ethanediol",,,
gNNSF,328.15,0.1003,100,1119.7,Altun et al. (2023),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AALwIY,OCCO,"1,2-ethanediol",,,
gNNSF,328.15,0.1982,100,1140.9,Altun et al. (2023),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AALwIY,OCCO,"1,2-ethanediol",,,
gNNSF,328.15,0.2999,100,1157,Altun et al. (2023),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AALwIY,OCCO,"1,2-ethanediol",,,
gNNSF,328.15,0.4002,100,1171.3,Altun et al. (2023),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AALwIY,OCCO,"1,2-ethanediol",,,
gNNSF,328.15,0.5005,100,1182.4,Altun et al. (2023),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AALwIY,OCCO,"1,2-ethanediol",,,
gNNSF,328.15,0.5992,100,1191.6,Altun et al. (2023),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AALwIY,OCCO,"1,2-ethanediol",,,
gNNSF,328.15,0.6994,100,1199.2,Altun et al. (2023),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AALwIY,OCCO,"1,2-ethanediol",,,
gNNSF,328.15,0.8001,100,1205.9,Altun et al. (2023),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AALwIY,OCCO,"1,2-ethanediol",,,
gNNSF,328.15,0.8993,100,1213.7,Altun et al. (2023),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AALwIY,OCCO,"1,2-ethanediol",,,
gNNSF,333.15,0.1003,100,1116.1,Altun et al. (2023),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AALwIY,OCCO,"1,2-ethanediol",,,
gNNSF,333.15,0.1982,100,1137.4,Altun et al. (2023),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AALwIY,OCCO,"1,2-ethanediol",,,
gNNSF,333.15,0.2999,100,1153.5,Altun et al. (2023),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AALwIY,OCCO,"1,2-ethanediol",,,
gNNSF,333.15,0.4002,100,1167.9,Altun et al. (2023),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AALwIY,OCCO,"1,2-ethanediol",,,
gNNSF,333.15,0.5005,100,1179,Altun et al. (2023),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AALwIY,OCCO,"1,2-ethanediol",,,
gNNSF,333.15,0.5992,100,1188.2,Altun et al. (2023),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AALwIY,OCCO,"1,2-ethanediol",,,
gNNSF,333.15,0.6994,100,1195.8,Altun et al. (2023),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AALwIY,OCCO,"1,2-ethanediol",,,
gNNSF,333.15,0.8001,100,1202.6,Altun et al. (2023),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AALwIY,OCCO,"1,2-ethanediol",,,
gNNSF,333.15,0.8993,100,1210.4,Altun et al. (2023),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AALwIY,OCCO,"1,2-ethanediol",,,
gNNSF,338.15,0.1003,100,1112.5,Altun et al. (2023),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AALwIY,OCCO,"1,2-ethanediol",,,
gNNSF,338.15,0.1982,100,1133.8,Altun et al. (2023),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AALwIY,OCCO,"1,2-ethanediol",,,
gNNSF,338.15,0.2999,100,1150,Altun et al. (2023),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AALwIY,OCCO,"1,2-ethanediol",,,
gNNSF,338.15,0.4002,100,1164.4,Altun et al. (2023),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AALwIY,OCCO,"1,2-ethanediol",,,
gNNSF,338.15,0.5005,100,1175.6,Altun et al. (2023),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AALwIY,OCCO,"1,2-ethanediol",,,
gNNSF,338.15,0.5992,100,1184.8,Altun et al. (2023),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AALwIY,OCCO,"1,2-ethanediol",,,
gNNSF,338.15,0.6994,100,1192.5,Altun et al. (2023),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AALwIY,OCCO,"1,2-ethanediol",,,
gNNSF,338.15,0.8001,100,1199.2,Altun et al. (2023),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AALwIY,OCCO,"1,2-ethanediol",,,
gNNSF,338.15,0.8993,100,1207.1,Altun et al. (2023),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AALwIY,OCCO,"1,2-ethanediol",,,
gNNSF,343.15,0.1003,100,1109,Altun et al. (2023),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AALwIY,OCCO,"1,2-ethanediol",,,
gNNSF,343.15,0.1982,100,1130.3,Altun et al. (2023),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AALwIY,OCCO,"1,2-ethanediol",,,
gNNSF,343.15,0.2999,100,1146.5,Altun et al. (2023),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AALwIY,OCCO,"1,2-ethanediol",,,
gNNSF,343.15,0.4002,100,1161,Altun et al. (2023),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AALwIY,OCCO,"1,2-ethanediol",,,
gNNSF,343.15,0.5005,100,1172.2,Altun et al. (2023),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AALwIY,OCCO,"1,2-ethanediol",,,
gNNSF,343.15,0.5992,100,1181.5,Altun et al. (2023),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AALwIY,OCCO,"1,2-ethanediol",,,
gNNSF,343.15,0.6994,100,1189.2,Altun et al. (2023),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AALwIY,OCCO,"1,2-ethanediol",,,
gNNSF,343.15,0.8001,100,1195.9,Altun et al. (2023),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AALwIY,OCCO,"1,2-ethanediol",,,
gNNSF,343.15,0.8993,100,1203.8,Altun et al. (2023),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AALwIY,OCCO,"1,2-ethanediol",,,
