setid,"Temperature, K",Mole fraction of 1-ethyl-3-methylimidazolium tetrafluoroborate,Mole fraction of 2-pyrrolidinone,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
FTveC,308.15,0.2441,0.6166,100,1145.7,Sharma et al. (2015a),Density,Liquid,AAStxH,O=C1CCCCC1,cyclohexanone,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
FTveC,308.15,0.2638,0.5876,100,1148.7,Sharma et al. (2015a),Density,Liquid,AAStxH,O=C1CCCCC1,cyclohexanone,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
FTveC,308.15,0.2877,0.5511,100,1152.2,Sharma et al. (2015a),Density,Liquid,AAStxH,O=C1CCCCC1,cyclohexanone,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
FTveC,308.15,0.3045,0.5265,100,1154.7,Sharma et al. (2015a),Density,Liquid,AAStxH,O=C1CCCCC1,cyclohexanone,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
FTveC,308.15,0.3279,0.4956,100,1158.9,Sharma et al. (2015a),Density,Liquid,AAStxH,O=C1CCCCC1,cyclohexanone,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
FTveC,308.15,0.3469,0.4734,100,1162.6,Sharma et al. (2015a),Density,Liquid,AAStxH,O=C1CCCCC1,cyclohexanone,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
FTveC,308.15,0.3618,0.4525,100,1165,Sharma et al. (2015a),Density,Liquid,AAStxH,O=C1CCCCC1,cyclohexanone,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
FTveC,308.15,0.3845,0.4275,100,1169.7,Sharma et al. (2015a),Density,Liquid,AAStxH,O=C1CCCCC1,cyclohexanone,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
FTveC,308.15,0.4098,0.3998,100,1174.8,Sharma et al. (2015a),Density,Liquid,AAStxH,O=C1CCCCC1,cyclohexanone,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
FTveC,308.15,0.4302,0.3776,100,1178.9,Sharma et al. (2015a),Density,Liquid,AAStxH,O=C1CCCCC1,cyclohexanone,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
FTveC,308.15,0.4545,0.3568,100,1184.2,Sharma et al. (2015a),Density,Liquid,AAStxH,O=C1CCCCC1,cyclohexanone,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
FTveC,308.15,0.4734,0.3394,100,1188.2,Sharma et al. (2015a),Density,Liquid,AAStxH,O=C1CCCCC1,cyclohexanone,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
FTveC,308.15,0.4984,0.3176,100,1193.5,Sharma et al. (2015a),Density,Liquid,AAStxH,O=C1CCCCC1,cyclohexanone,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
FTveC,308.15,0.5355,0.2889,100,1201.3,Sharma et al. (2015a),Density,Liquid,AAStxH,O=C1CCCCC1,cyclohexanone,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
FTveC,308.15,0.5838,0.2485,100,1210.7,Sharma et al. (2015a),Density,Liquid,AAStxH,O=C1CCCCC1,cyclohexanone,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
FTveC,308.15,0.6256,0.2148,100,1218.5,Sharma et al. (2015a),Density,Liquid,AAStxH,O=C1CCCCC1,cyclohexanone,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
FTveC,308.15,0.6498,0.1956,100,1222.8,Sharma et al. (2015a),Density,Liquid,AAStxH,O=C1CCCCC1,cyclohexanone,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
FTveC,308.15,0.6576,0.1891,100,1224.1,Sharma et al. (2015a),Density,Liquid,AAStxH,O=C1CCCCC1,cyclohexanone,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
FTveC,308.15,0.6719,0.1789,100,1226.5,Sharma et al. (2015a),Density,Liquid,AAStxH,O=C1CCCCC1,cyclohexanone,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
FTveC,308.15,0.6866,0.1699,100,1229.1,Sharma et al. (2015a),Density,Liquid,AAStxH,O=C1CCCCC1,cyclohexanone,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
FTveC,308.15,0.7056,0.1587,100,1232.2,Sharma et al. (2015a),Density,Liquid,AAStxH,O=C1CCCCC1,cyclohexanone,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
FTveC,308.15,0.7204,0.1497,100,1234.6,Sharma et al. (2015a),Density,Liquid,AAStxH,O=C1CCCCC1,cyclohexanone,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
