setid,"Temperature, K",Mole fraction of 1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
hWMaI,318.15,0.597,100,1507.83,Vranes et al. (2014c),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
hWMaI,318.15,0.6927,100,1536.32,Vranes et al. (2014c),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
hWMaI,318.15,0.756,100,1552.34,Vranes et al. (2014c),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
hWMaI,318.15,0.7924,100,1560.48,Vranes et al. (2014c),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
hWMaI,318.15,0.8499,100,1572.97,Vranes et al. (2014c),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
hWMaI,318.15,0.8946,100,1581.85,Vranes et al. (2014c),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
hWMaI,323.15,0.0182,100,970,Vranes et al. (2014c),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
hWMaI,323.15,0.0664,100,1079.4,Vranes et al. (2014c),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
hWMaI,323.15,0.0998,100,1139,Vranes et al. (2014c),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
hWMaI,323.15,0.201,100,1270.8,Vranes et al. (2014c),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
hWMaI,323.15,0.3017,100,1357.98,Vranes et al. (2014c),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
hWMaI,323.15,0.4016,100,1420.14,Vranes et al. (2014c),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
hWMaI,323.15,0.5024,100,1467.38,Vranes et al. (2014c),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
hWMaI,323.15,0.597,100,1501.92,Vranes et al. (2014c),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
hWMaI,323.15,0.6927,100,1530.5,Vranes et al. (2014c),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
hWMaI,323.15,0.756,100,1546.43,Vranes et al. (2014c),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
hWMaI,323.15,0.7924,100,1554.62,Vranes et al. (2014c),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
hWMaI,323.15,0.8499,100,1567.02,Vranes et al. (2014c),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
hWMaI,323.15,0.8946,100,1575.91,Vranes et al. (2014c),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
