setid,"Solvent: MolaLity of propylammonium formate, mol/kg","MolaLity of D-glucose, mol/kg","Temperature, K","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
RakRk,0.2,0,323.15,100,989.611,Singh et al. (2016c),Density,Liquid,AAihiT,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,D-glucose,AADYJk,O,water,AAULkX,CCC[NH3+].O=C[O-],propylammonium formate
RakRk,0.2,0.0505,293.15,100,1003.53,Singh et al. (2016c),Density,Liquid,AAihiT,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,D-glucose,AADYJk,O,water,AAULkX,CCC[NH3+].O=C[O-],propylammonium formate
RakRk,0.2,0.0505,298.15,100,1002.08,Singh et al. (2016c),Density,Liquid,AAihiT,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,D-glucose,AADYJk,O,water,AAULkX,CCC[NH3+].O=C[O-],propylammonium formate
RakRk,0.2,0.0505,303.15,100,1000.86,Singh et al. (2016c),Density,Liquid,AAihiT,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,D-glucose,AADYJk,O,water,AAULkX,CCC[NH3+].O=C[O-],propylammonium formate
RakRk,0.2,0.0505,308.15,100,999.108,Singh et al. (2016c),Density,Liquid,AAihiT,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,D-glucose,AADYJk,O,water,AAULkX,CCC[NH3+].O=C[O-],propylammonium formate
RakRk,0.2,0.0505,313.15,100,997.393,Singh et al. (2016c),Density,Liquid,AAihiT,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,D-glucose,AADYJk,O,water,AAULkX,CCC[NH3+].O=C[O-],propylammonium formate
RakRk,0.2,0.0505,318.15,100,995.187,Singh et al. (2016c),Density,Liquid,AAihiT,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,D-glucose,AADYJk,O,water,AAULkX,CCC[NH3+].O=C[O-],propylammonium formate
RakRk,0.2,0.0505,323.15,100,993.056,Singh et al. (2016c),Density,Liquid,AAihiT,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,D-glucose,AADYJk,O,water,AAULkX,CCC[NH3+].O=C[O-],propylammonium formate
RakRk,0.2,0.0701,293.15,100,1004.86,Singh et al. (2016c),Density,Liquid,AAihiT,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,D-glucose,AADYJk,O,water,AAULkX,CCC[NH3+].O=C[O-],propylammonium formate
RakRk,0.2,0.0701,298.15,100,1003.39,Singh et al. (2016c),Density,Liquid,AAihiT,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,D-glucose,AADYJk,O,water,AAULkX,CCC[NH3+].O=C[O-],propylammonium formate
RakRk,0.2,0.0701,303.15,100,1002.17,Singh et al. (2016c),Density,Liquid,AAihiT,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,D-glucose,AADYJk,O,water,AAULkX,CCC[NH3+].O=C[O-],propylammonium formate
RakRk,0.2,0.0701,308.15,100,1000.43,Singh et al. (2016c),Density,Liquid,AAihiT,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,D-glucose,AADYJk,O,water,AAULkX,CCC[NH3+].O=C[O-],propylammonium formate
RakRk,0.2,0.0701,313.15,100,998.706,Singh et al. (2016c),Density,Liquid,AAihiT,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,D-glucose,AADYJk,O,water,AAULkX,CCC[NH3+].O=C[O-],propylammonium formate
RakRk,0.2,0.0701,318.15,100,996.505,Singh et al. (2016c),Density,Liquid,AAihiT,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,D-glucose,AADYJk,O,water,AAULkX,CCC[NH3+].O=C[O-],propylammonium formate
RakRk,0.2,0.0701,323.15,100,994.382,Singh et al. (2016c),Density,Liquid,AAihiT,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,D-glucose,AADYJk,O,water,AAULkX,CCC[NH3+].O=C[O-],propylammonium formate
RakRk,0.2,0.088,293.15,100,1006.07,Singh et al. (2016c),Density,Liquid,AAihiT,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,D-glucose,AADYJk,O,water,AAULkX,CCC[NH3+].O=C[O-],propylammonium formate
RakRk,0.2,0.088,298.15,100,1004.57,Singh et al. (2016c),Density,Liquid,AAihiT,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,D-glucose,AADYJk,O,water,AAULkX,CCC[NH3+].O=C[O-],propylammonium formate
RakRk,0.2,0.088,303.15,100,1003.36,Singh et al. (2016c),Density,Liquid,AAihiT,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,D-glucose,AADYJk,O,water,AAULkX,CCC[NH3+].O=C[O-],propylammonium formate
RakRk,0.2,0.088,308.15,100,1001.63,Singh et al. (2016c),Density,Liquid,AAihiT,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,D-glucose,AADYJk,O,water,AAULkX,CCC[NH3+].O=C[O-],propylammonium formate
RakRk,0.2,0.088,313.15,100,999.896,Singh et al. (2016c),Density,Liquid,AAihiT,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,D-glucose,AADYJk,O,water,AAULkX,CCC[NH3+].O=C[O-],propylammonium formate
RakRk,0.2,0.088,318.15,100,997.702,Singh et al. (2016c),Density,Liquid,AAihiT,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,D-glucose,AADYJk,O,water,AAULkX,CCC[NH3+].O=C[O-],propylammonium formate
RakRk,0.2,0.088,323.15,100,995.582,Singh et al. (2016c),Density,Liquid,AAihiT,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,D-glucose,AADYJk,O,water,AAULkX,CCC[NH3+].O=C[O-],propylammonium formate
RakRk,0.2,0.1171,293.15,100,1008.01,Singh et al. (2016c),Density,Liquid,AAihiT,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,D-glucose,AADYJk,O,water,AAULkX,CCC[NH3+].O=C[O-],propylammonium formate
RakRk,0.2,0.1171,298.15,100,1006.48,Singh et al. (2016c),Density,Liquid,AAihiT,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,D-glucose,AADYJk,O,water,AAULkX,CCC[NH3+].O=C[O-],propylammonium formate
RakRk,0.2,0.1171,303.15,100,1005.27,Singh et al. (2016c),Density,Liquid,AAihiT,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,D-glucose,AADYJk,O,water,AAULkX,CCC[NH3+].O=C[O-],propylammonium formate
RakRk,0.2,0.1171,308.15,100,1003.56,Singh et al. (2016c),Density,Liquid,AAihiT,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,D-glucose,AADYJk,O,water,AAULkX,CCC[NH3+].O=C[O-],propylammonium formate
RakRk,0.2,0.1171,313.15,100,1001.82,Singh et al. (2016c),Density,Liquid,AAihiT,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,D-glucose,AADYJk,O,water,AAULkX,CCC[NH3+].O=C[O-],propylammonium formate
RakRk,0.2,0.1171,318.15,100,999.633,Singh et al. (2016c),Density,Liquid,AAihiT,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,D-glucose,AADYJk,O,water,AAULkX,CCC[NH3+].O=C[O-],propylammonium formate
RakRk,0.2,0.1171,323.15,100,997.522,Singh et al. (2016c),Density,Liquid,AAihiT,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,D-glucose,AADYJk,O,water,AAULkX,CCC[NH3+].O=C[O-],propylammonium formate
RakRk,0.2,0.1256,293.15,100,1008.58,Singh et al. (2016c),Density,Liquid,AAihiT,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,D-glucose,AADYJk,O,water,AAULkX,CCC[NH3+].O=C[O-],propylammonium formate
RakRk,0.2,0.1256,298.15,100,1007.05,Singh et al. (2016c),Density,Liquid,AAihiT,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,D-glucose,AADYJk,O,water,AAULkX,CCC[NH3+].O=C[O-],propylammonium formate
RakRk,0.2,0.1256,303.15,100,1005.83,Singh et al. (2016c),Density,Liquid,AAihiT,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,D-glucose,AADYJk,O,water,AAULkX,CCC[NH3+].O=C[O-],propylammonium formate
RakRk,0.2,0.1256,308.15,100,1004.13,Singh et al. (2016c),Density,Liquid,AAihiT,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,D-glucose,AADYJk,O,water,AAULkX,CCC[NH3+].O=C[O-],propylammonium formate
RakRk,0.2,0.1256,313.15,100,1002.37,Singh et al. (2016c),Density,Liquid,AAihiT,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,D-glucose,AADYJk,O,water,AAULkX,CCC[NH3+].O=C[O-],propylammonium formate
RakRk,0.2,0.1256,318.15,100,1000.2,Singh et al. (2016c),Density,Liquid,AAihiT,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,D-glucose,AADYJk,O,water,AAULkX,CCC[NH3+].O=C[O-],propylammonium formate
RakRk,0.2,0.1256,323.15,100,998.089,Singh et al. (2016c),Density,Liquid,AAihiT,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,D-glucose,AADYJk,O,water,AAULkX,CCC[NH3+].O=C[O-],propylammonium formate
RakRk,0.2,0.1491,293.15,100,1010.14,Singh et al. (2016c),Density,Liquid,AAihiT,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,D-glucose,AADYJk,O,water,AAULkX,CCC[NH3+].O=C[O-],propylammonium formate
RakRk,0.2,0.1491,298.15,100,1008.57,Singh et al. (2016c),Density,Liquid,AAihiT,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,D-glucose,AADYJk,O,water,AAULkX,CCC[NH3+].O=C[O-],propylammonium formate
RakRk,0.2,0.1491,303.15,100,1007.36,Singh et al. (2016c),Density,Liquid,AAihiT,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,D-glucose,AADYJk,O,water,AAULkX,CCC[NH3+].O=C[O-],propylammonium formate
RakRk,0.2,0.1491,308.15,100,1005.67,Singh et al. (2016c),Density,Liquid,AAihiT,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,D-glucose,AADYJk,O,water,AAULkX,CCC[NH3+].O=C[O-],propylammonium formate
RakRk,0.2,0.1491,313.15,100,1003.9,Singh et al. (2016c),Density,Liquid,AAihiT,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,D-glucose,AADYJk,O,water,AAULkX,CCC[NH3+].O=C[O-],propylammonium formate
RakRk,0.2,0.1491,318.15,100,1001.73,Singh et al. (2016c),Density,Liquid,AAihiT,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,D-glucose,AADYJk,O,water,AAULkX,CCC[NH3+].O=C[O-],propylammonium formate
RakRk,0.2,0.1491,323.15,100,999.637,Singh et al. (2016c),Density,Liquid,AAihiT,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,D-glucose,AADYJk,O,water,AAULkX,CCC[NH3+].O=C[O-],propylammonium formate
RakRk,0.3,0,293.15,100,1000.91,Singh et al. (2016c),Density,Liquid,AAihiT,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,D-glucose,AADYJk,O,water,AAULkX,CCC[NH3+].O=C[O-],propylammonium formate
RakRk,0.3,0,298.15,100,999.689,Singh et al. (2016c),Density,Liquid,AAihiT,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,D-glucose,AADYJk,O,water,AAULkX,CCC[NH3+].O=C[O-],propylammonium formate
RakRk,0.3,0,303.15,100,998.238,Singh et al. (2016c),Density,Liquid,AAihiT,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,D-glucose,AADYJk,O,water,AAULkX,CCC[NH3+].O=C[O-],propylammonium formate
RakRk,0.3,0,308.15,100,996.581,Singh et al. (2016c),Density,Liquid,AAihiT,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,D-glucose,AADYJk,O,water,AAULkX,CCC[NH3+].O=C[O-],propylammonium formate
RakRk,0.3,0,313.15,100,994.725,Singh et al. (2016c),Density,Liquid,AAihiT,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,D-glucose,AADYJk,O,water,AAULkX,CCC[NH3+].O=C[O-],propylammonium formate
RakRk,0.3,0,318.15,100,992.694,Singh et al. (2016c),Density,Liquid,AAihiT,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,D-glucose,AADYJk,O,water,AAULkX,CCC[NH3+].O=C[O-],propylammonium formate
RakRk,0.3,0,323.15,100,990.498,Singh et al. (2016c),Density,Liquid,AAihiT,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,D-glucose,AADYJk,O,water,AAULkX,CCC[NH3+].O=C[O-],propylammonium formate
RakRk,0.3,0.0468,293.15,100,1004.1,Singh et al. (2016c),Density,Liquid,AAihiT,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,D-glucose,AADYJk,O,water,AAULkX,CCC[NH3+].O=C[O-],propylammonium formate
RakRk,0.3,0.0468,298.15,100,1002.82,Singh et al. (2016c),Density,Liquid,AAihiT,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,D-glucose,AADYJk,O,water,AAULkX,CCC[NH3+].O=C[O-],propylammonium formate
RakRk,0.3,0.0468,303.15,100,1001.4,Singh et al. (2016c),Density,Liquid,AAihiT,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,D-glucose,AADYJk,O,water,AAULkX,CCC[NH3+].O=C[O-],propylammonium formate
RakRk,0.3,0.0468,308.15,100,999.753,Singh et al. (2016c),Density,Liquid,AAihiT,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,D-glucose,AADYJk,O,water,AAULkX,CCC[NH3+].O=C[O-],propylammonium formate
RakRk,0.3,0.0468,313.15,100,997.906,Singh et al. (2016c),Density,Liquid,AAihiT,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,D-glucose,AADYJk,O,water,AAULkX,CCC[NH3+].O=C[O-],propylammonium formate
RakRk,0.3,0.0468,318.15,100,995.866,Singh et al. (2016c),Density,Liquid,AAihiT,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,D-glucose,AADYJk,O,water,AAULkX,CCC[NH3+].O=C[O-],propylammonium formate
RakRk,0.3,0.0468,323.15,100,993.687,Singh et al. (2016c),Density,Liquid,AAihiT,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,D-glucose,AADYJk,O,water,AAULkX,CCC[NH3+].O=C[O-],propylammonium formate
RakRk,0.3,0.0701,293.15,100,1005.68,Singh et al. (2016c),Density,Liquid,AAihiT,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,D-glucose,AADYJk,O,water,AAULkX,CCC[NH3+].O=C[O-],propylammonium formate
RakRk,0.3,0.0701,298.15,100,1004.36,Singh et al. (2016c),Density,Liquid,AAihiT,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,D-glucose,AADYJk,O,water,AAULkX,CCC[NH3+].O=C[O-],propylammonium formate
RakRk,0.3,0.0701,303.15,100,1002.96,Singh et al. (2016c),Density,Liquid,AAihiT,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,D-glucose,AADYJk,O,water,AAULkX,CCC[NH3+].O=C[O-],propylammonium formate
RakRk,0.3,0.0701,308.15,100,1001.32,Singh et al. (2016c),Density,Liquid,AAihiT,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,D-glucose,AADYJk,O,water,AAULkX,CCC[NH3+].O=C[O-],propylammonium formate
RakRk,0.3,0.0701,313.15,100,999.481,Singh et al. (2016c),Density,Liquid,AAihiT,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,D-glucose,AADYJk,O,water,AAULkX,CCC[NH3+].O=C[O-],propylammonium formate
RakRk,0.3,0.0701,318.15,100,997.432,Singh et al. (2016c),Density,Liquid,AAihiT,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,D-glucose,AADYJk,O,water,AAULkX,CCC[NH3+].O=C[O-],propylammonium formate
RakRk,0.3,0.0701,323.15,100,995.265,Singh et al. (2016c),Density,Liquid,AAihiT,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,D-glucose,AADYJk,O,water,AAULkX,CCC[NH3+].O=C[O-],propylammonium formate
RakRk,0.3,0.0872,293.15,100,1006.82,Singh et al. (2016c),Density,Liquid,AAihiT,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,D-glucose,AADYJk,O,water,AAULkX,CCC[NH3+].O=C[O-],propylammonium formate
RakRk,0.3,0.0872,298.15,100,1005.49,Singh et al. (2016c),Density,Liquid,AAihiT,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,D-glucose,AADYJk,O,water,AAULkX,CCC[NH3+].O=C[O-],propylammonium formate
RakRk,0.3,0.0872,303.15,100,1004.1,Singh et al. (2016c),Density,Liquid,AAihiT,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,D-glucose,AADYJk,O,water,AAULkX,CCC[NH3+].O=C[O-],propylammonium formate
RakRk,0.3,0.0872,308.15,100,1002.47,Singh et al. (2016c),Density,Liquid,AAihiT,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,D-glucose,AADYJk,O,water,AAULkX,CCC[NH3+].O=C[O-],propylammonium formate
RakRk,0.3,0.0872,313.15,100,1000.62,Singh et al. (2016c),Density,Liquid,AAihiT,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,D-glucose,AADYJk,O,water,AAULkX,CCC[NH3+].O=C[O-],propylammonium formate
RakRk,0.3,0.0872,318.15,100,998.572,Singh et al. (2016c),Density,Liquid,AAihiT,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,D-glucose,AADYJk,O,water,AAULkX,CCC[NH3+].O=C[O-],propylammonium formate
RakRk,0.3,0.0872,323.15,100,996.41,Singh et al. (2016c),Density,Liquid,AAihiT,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,D-glucose,AADYJk,O,water,AAULkX,CCC[NH3+].O=C[O-],propylammonium formate
RakRk,0.3,0.1136,293.15,100,1008.58,Singh et al. (2016c),Density,Liquid,AAihiT,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,D-glucose,AADYJk,O,water,AAULkX,CCC[NH3+].O=C[O-],propylammonium formate
RakRk,0.3,0.1136,298.15,100,1007.21,Singh et al. (2016c),Density,Liquid,AAihiT,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,D-glucose,AADYJk,O,water,AAULkX,CCC[NH3+].O=C[O-],propylammonium formate
RakRk,0.3,0.1136,303.15,100,1005.84,Singh et al. (2016c),Density,Liquid,AAihiT,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,D-glucose,AADYJk,O,water,AAULkX,CCC[NH3+].O=C[O-],propylammonium formate
RakRk,0.3,0.1136,308.15,100,1004.22,Singh et al. (2016c),Density,Liquid,AAihiT,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,D-glucose,AADYJk,O,water,AAULkX,CCC[NH3+].O=C[O-],propylammonium formate
RakRk,0.3,0.1136,313.15,100,1002.38,Singh et al. (2016c),Density,Liquid,AAihiT,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,D-glucose,AADYJk,O,water,AAULkX,CCC[NH3+].O=C[O-],propylammonium formate
RakRk,0.3,0.1136,318.15,100,1000.32,Singh et al. (2016c),Density,Liquid,AAihiT,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,D-glucose,AADYJk,O,water,AAULkX,CCC[NH3+].O=C[O-],propylammonium formate
RakRk,0.3,0.1136,323.15,100,998.169,Singh et al. (2016c),Density,Liquid,AAihiT,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,D-glucose,AADYJk,O,water,AAULkX,CCC[NH3+].O=C[O-],propylammonium formate
RakRk,0.3,0.1358,293.15,100,1010.06,Singh et al. (2016c),Density,Liquid,AAihiT,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,D-glucose,AADYJk,O,water,AAULkX,CCC[NH3+].O=C[O-],propylammonium formate
RakRk,0.3,0.1358,298.15,100,1008.65,Singh et al. (2016c),Density,Liquid,AAihiT,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,D-glucose,AADYJk,O,water,AAULkX,CCC[NH3+].O=C[O-],propylammonium formate
RakRk,0.3,0.1358,303.15,100,1007.3,Singh et al. (2016c),Density,Liquid,AAihiT,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,D-glucose,AADYJk,O,water,AAULkX,CCC[NH3+].O=C[O-],propylammonium formate
RakRk,0.3,0.1358,308.15,100,1005.68,Singh et al. (2016c),Density,Liquid,AAihiT,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,D-glucose,AADYJk,O,water,AAULkX,CCC[NH3+].O=C[O-],propylammonium formate
RakRk,0.3,0.1358,313.15,100,1003.85,Singh et al. (2016c),Density,Liquid,AAihiT,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,D-glucose,AADYJk,O,water,AAULkX,CCC[NH3+].O=C[O-],propylammonium formate
RakRk,0.3,0.1358,318.15,100,1001.78,Singh et al. (2016c),Density,Liquid,AAihiT,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,D-glucose,AADYJk,O,water,AAULkX,CCC[NH3+].O=C[O-],propylammonium formate
RakRk,0.3,0.1358,323.15,100,999.639,Singh et al. (2016c),Density,Liquid,AAihiT,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,D-glucose,AADYJk,O,water,AAULkX,CCC[NH3+].O=C[O-],propylammonium formate
RakRk,0.3,0.1553,293.15,100,1011.34,Singh et al. (2016c),Density,Liquid,AAihiT,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,D-glucose,AADYJk,O,water,AAULkX,CCC[NH3+].O=C[O-],propylammonium formate
RakRk,0.3,0.1553,298.15,100,1009.91,Singh et al. (2016c),Density,Liquid,AAihiT,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,D-glucose,AADYJk,O,water,AAULkX,CCC[NH3+].O=C[O-],propylammonium formate
RakRk,0.3,0.1553,303.15,100,1008.58,Singh et al. (2016c),Density,Liquid,AAihiT,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,D-glucose,AADYJk,O,water,AAULkX,CCC[NH3+].O=C[O-],propylammonium formate
RakRk,0.3,0.1553,308.15,100,1006.96,Singh et al. (2016c),Density,Liquid,AAihiT,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,D-glucose,AADYJk,O,water,AAULkX,CCC[NH3+].O=C[O-],propylammonium formate
RakRk,0.3,0.1553,313.15,100,1005.13,Singh et al. (2016c),Density,Liquid,AAihiT,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,D-glucose,AADYJk,O,water,AAULkX,CCC[NH3+].O=C[O-],propylammonium formate
RakRk,0.3,0.1553,318.15,100,1003.05,Singh et al. (2016c),Density,Liquid,AAihiT,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,D-glucose,AADYJk,O,water,AAULkX,CCC[NH3+].O=C[O-],propylammonium formate
RakRk,0.3,0.1553,323.15,100,1000.93,Singh et al. (2016c),Density,Liquid,AAihiT,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,D-glucose,AADYJk,O,water,AAULkX,CCC[NH3+].O=C[O-],propylammonium formate
RakRk,0.4,0,293.15,100,1001.81,Singh et al. (2016c),Density,Liquid,AAihiT,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,D-glucose,AADYJk,O,water,AAULkX,CCC[NH3+].O=C[O-],propylammonium formate
RakRk,0.4,0,298.15,100,1000.56,Singh et al. (2016c),Density,Liquid,AAihiT,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,D-glucose,AADYJk,O,water,AAULkX,CCC[NH3+].O=C[O-],propylammonium formate
RakRk,0.4,0,303.15,100,999.087,Singh et al. (2016c),Density,Liquid,AAihiT,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,D-glucose,AADYJk,O,water,AAULkX,CCC[NH3+].O=C[O-],propylammonium formate
RakRk,0.4,0,308.15,100,997.41,Singh et al. (2016c),Density,Liquid,AAihiT,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,D-glucose,AADYJk,O,water,AAULkX,CCC[NH3+].O=C[O-],propylammonium formate
RakRk,0.4,0,313.15,100,995.542,Singh et al. (2016c),Density,Liquid,AAihiT,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,D-glucose,AADYJk,O,water,AAULkX,CCC[NH3+].O=C[O-],propylammonium formate
RakRk,0.4,0,318.15,100,993.502,Singh et al. (2016c),Density,Liquid,AAihiT,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,D-glucose,AADYJk,O,water,AAULkX,CCC[NH3+].O=C[O-],propylammonium formate
RakRk,0.4,0,323.15,100,991.295,Singh et al. (2016c),Density,Liquid,AAihiT,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,D-glucose,AADYJk,O,water,AAULkX,CCC[NH3+].O=C[O-],propylammonium formate
RakRk,0.4,0.0504,293.15,100,1005.31,Singh et al. (2016c),Density,Liquid,AAihiT,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,D-glucose,AADYJk,O,water,AAULkX,CCC[NH3+].O=C[O-],propylammonium formate
RakRk,0.4,0.0504,298.15,100,1003.99,Singh et al. (2016c),Density,Liquid,AAihiT,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,D-glucose,AADYJk,O,water,AAULkX,CCC[NH3+].O=C[O-],propylammonium formate
RakRk,0.4,0.0504,303.15,100,1002.52,Singh et al. (2016c),Density,Liquid,AAihiT,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,D-glucose,AADYJk,O,water,AAULkX,CCC[NH3+].O=C[O-],propylammonium formate
RakRk,0.4,0.0504,308.15,100,1000.85,Singh et al. (2016c),Density,Liquid,AAihiT,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,D-glucose,AADYJk,O,water,AAULkX,CCC[NH3+].O=C[O-],propylammonium formate
RakRk,0.4,0.0504,313.15,100,998.983,Singh et al. (2016c),Density,Liquid,AAihiT,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,D-glucose,AADYJk,O,water,AAULkX,CCC[NH3+].O=C[O-],propylammonium formate
