setid,"Solvent: MolaLity of N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine, mol/kg","Temperature, K","MolaLity of 1-methyl-3-propylimidazolium bromide, mol/kg","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
grAGx,0.0794,313.15,0.022,100,763.3,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0.0794,313.15,0.051,100,765.7,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0.0794,313.15,0.0638,100,766.7,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0.0794,313.15,0.0821,100,768.2,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0.0794,313.15,0.1041,100,769.9,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0.0794,313.15,0.1275,100,771.8,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0.0794,313.15,0.1432,100,773,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0.0794,313.15,0.1626,100,774.5,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0.0794,313.15,0.1858,100,776.3,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0.0794,313.15,0.2052,100,777.7,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0.1172,298.15,0,100,783.6,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0.1172,298.15,0.02,100,785.3,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0.1172,298.15,0.0415,100,787.1,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0.1172,298.15,0.0649,100,789,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0.1172,298.15,0.0826,100,790.4,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0.1172,298.15,0.114,100,792.9,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0.1172,298.15,0.1255,100,793.8,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0.1172,298.15,0.1413,100,795,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0.1172,298.15,0.1643,100,796.8,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0.1172,298.15,0.1812,100,798,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0.1172,298.15,0.2058,100,799.9,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0.1172,303.15,0,100,777.7,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0.1172,303.15,0.02,100,779.4,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0.1172,303.15,0.0415,100,781.2,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0.1172,303.15,0.0649,100,783.1,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0.1172,303.15,0.0826,100,784.5,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0.1172,303.15,0.114,100,787,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0.1172,303.15,0.1255,100,787.9,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0.1172,303.15,0.1413,100,789.1,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0.1172,303.15,0.1643,100,790.9,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0.1172,303.15,0.1812,100,792.2,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0.1172,303.15,0.2058,100,794,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0.1172,308.15,0,100,772.8,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0.1172,308.15,0.02,100,774.4,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0.1172,308.15,0.0415,100,776.2,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0.1172,308.15,0.0649,100,778.1,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0.1172,308.15,0.0826,100,779.5,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0.1172,308.15,0.114,100,782,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0.1172,308.15,0.1255,100,783,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0.1172,308.15,0.1413,100,784.2,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0.1172,308.15,0.1643,100,785.9,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0.1172,308.15,0.1812,100,787.2,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0.1172,308.15,0.2058,100,789.1,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0.1172,313.15,0,100,767.7,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0.1172,313.15,0.02,100,769.4,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0.1172,313.15,0.0415,100,771.1,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0.1172,313.15,0.0649,100,773.1,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0.1172,313.15,0.0826,100,774.5,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0.1172,313.15,0.114,100,777,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0.1172,313.15,0.1255,100,777.9,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0.1172,313.15,0.1413,100,779.1,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0.1172,313.15,0.1643,100,780.9,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0.1172,313.15,0.1812,100,782.1,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0.1172,313.15,0.2058,100,784,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0.1539,298.15,0,100,785.9,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0.1539,298.15,0.0217,100,787.7,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0.1539,298.15,0.0447,100,789.6,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0.1539,298.15,0.0597,100,790.8,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0.1539,298.15,0.0833,100,792.7,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0.1539,298.15,0.1018,100,794.2,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0.1539,298.15,0.1273,100,796.2,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0.1539,298.15,0.1468,100,797.7,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0.1539,298.15,0.1635,100,799,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0.1539,298.15,0.1815,100,800.4,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0.1539,298.15,0.2033,100,802,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0.1539,303.15,0,100,780.3,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0.1539,303.15,0.0217,100,782.2,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0.1539,303.15,0.0447,100,784.1,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0.1539,303.15,0.0597,100,785.3,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0.1539,303.15,0.0833,100,787.2,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0.1539,303.15,0.1018,100,788.7,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0.1539,303.15,0.1273,100,790.7,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0.1539,303.15,0.1468,100,792.3,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0.1539,303.15,0.1635,100,793.6,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0.1539,303.15,0.1815,100,794.9,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0.1539,303.15,0.2033,100,796.6,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0.1539,308.15,0,100,775.5,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
grAGx,0.1539,308.15,0.0217,100,777.4,Shekaari et al. (2015b),Density,Liquid,AAHueB,CC#N,acetonitrile,AAtqtv,C(=NCCN=Cc1ccccn1)c1ccccn1,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",AAnWVs,CCCn1cc[n+](C)c1.[Br-],1-methyl-3-propylimidazolium bromide
