setid,"Temperature, K",Mole fraction of 1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
fOCEO,318.15,0.1381,101,1187.58,Gadzuric et al. (2014),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
fOCEO,318.15,0.2002,101,1256.85,Gadzuric et al. (2014),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
fOCEO,318.15,0.3038,101,1340.13,Gadzuric et al. (2014),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
fOCEO,318.15,0.3944,101,1393.18,Gadzuric et al. (2014),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
fOCEO,318.15,0.4946,101,1438.04,Gadzuric et al. (2014),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
fOCEO,318.15,0.5997,101,1474.66,Gadzuric et al. (2014),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
fOCEO,318.15,0.6972,101,1501.77,Gadzuric et al. (2014),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
fOCEO,318.15,0.7887,101,1523.04,Gadzuric et al. (2014),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
fOCEO,318.15,0.8853,101,1542.09,Gadzuric et al. (2014),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
fOCEO,323.15,0.0165,101,963.52,Gadzuric et al. (2014),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
fOCEO,323.15,0.0379,101,1014.46,Gadzuric et al. (2014),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
fOCEO,323.15,0.0636,101,1066.82,Gadzuric et al. (2014),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
fOCEO,323.15,0.0999,101,1128.66,Gadzuric et al. (2014),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
fOCEO,323.15,0.1381,101,1182.02,Gadzuric et al. (2014),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
fOCEO,323.15,0.2002,101,1251.25,Gadzuric et al. (2014),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
fOCEO,323.15,0.3038,101,1334.59,Gadzuric et al. (2014),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
fOCEO,323.15,0.3944,101,1387.5,Gadzuric et al. (2014),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
fOCEO,323.15,0.4946,101,1432.36,Gadzuric et al. (2014),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
fOCEO,323.15,0.5997,101,1469.03,Gadzuric et al. (2014),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
fOCEO,323.15,0.6972,101,1496.17,Gadzuric et al. (2014),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
fOCEO,323.15,0.7887,101,1517.43,Gadzuric et al. (2014),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
fOCEO,323.15,0.8853,101,1536.51,Gadzuric et al. (2014),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
