setid,"Temperature, K",Mole fraction of methanol,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
MUElY,303.15,0.297,101,992.299,Shao et al. (2012),Density,Liquid,AAGIBL,CO,methanol,AAkKSn,CCC(=O)[O-].CC[NH+]1CCNCC1,N-ethylpiperazinium propionate,,,
MUElY,303.15,0.402,101,985.408,Shao et al. (2012),Density,Liquid,AAGIBL,CO,methanol,AAkKSn,CCC(=O)[O-].CC[NH+]1CCNCC1,N-ethylpiperazinium propionate,,,
MUElY,303.15,0.5021,101,976.585,Shao et al. (2012),Density,Liquid,AAGIBL,CO,methanol,AAkKSn,CCC(=O)[O-].CC[NH+]1CCNCC1,N-ethylpiperazinium propionate,,,
MUElY,303.15,0.5994,101,964.991,Shao et al. (2012),Density,Liquid,AAGIBL,CO,methanol,AAkKSn,CCC(=O)[O-].CC[NH+]1CCNCC1,N-ethylpiperazinium propionate,,,
MUElY,303.15,0.7015,101,947.38,Shao et al. (2012),Density,Liquid,AAGIBL,CO,methanol,AAkKSn,CCC(=O)[O-].CC[NH+]1CCNCC1,N-ethylpiperazinium propionate,,,
MUElY,303.15,0.7998,101,921.15,Shao et al. (2012),Density,Liquid,AAGIBL,CO,methanol,AAkKSn,CCC(=O)[O-].CC[NH+]1CCNCC1,N-ethylpiperazinium propionate,,,
MUElY,303.15,0.8999,101,875.4,Shao et al. (2012),Density,Liquid,AAGIBL,CO,methanol,AAkKSn,CCC(=O)[O-].CC[NH+]1CCNCC1,N-ethylpiperazinium propionate,,,
MUElY,303.15,1,101,782,Shao et al. (2012),Density,Liquid,AAGIBL,CO,methanol,AAkKSn,CCC(=O)[O-].CC[NH+]1CCNCC1,N-ethylpiperazinium propionate,,,
MUElY,308.15,0,101,1000.3,Shao et al. (2012),Density,Liquid,AAGIBL,CO,methanol,AAkKSn,CCC(=O)[O-].CC[NH+]1CCNCC1,N-ethylpiperazinium propionate,,,
MUElY,308.15,0.107,101,996.9,Shao et al. (2012),Density,Liquid,AAGIBL,CO,methanol,AAkKSn,CCC(=O)[O-].CC[NH+]1CCNCC1,N-ethylpiperazinium propionate,,,
MUElY,308.15,0.21,101,992.724,Shao et al. (2012),Density,Liquid,AAGIBL,CO,methanol,AAkKSn,CCC(=O)[O-].CC[NH+]1CCNCC1,N-ethylpiperazinium propionate,,,
MUElY,308.15,0.297,101,988.292,Shao et al. (2012),Density,Liquid,AAGIBL,CO,methanol,AAkKSn,CCC(=O)[O-].CC[NH+]1CCNCC1,N-ethylpiperazinium propionate,,,
MUElY,308.15,0.402,101,981.411,Shao et al. (2012),Density,Liquid,AAGIBL,CO,methanol,AAkKSn,CCC(=O)[O-].CC[NH+]1CCNCC1,N-ethylpiperazinium propionate,,,
MUElY,308.15,0.5021,101,972.582,Shao et al. (2012),Density,Liquid,AAGIBL,CO,methanol,AAkKSn,CCC(=O)[O-].CC[NH+]1CCNCC1,N-ethylpiperazinium propionate,,,
MUElY,308.15,0.5994,101,960.968,Shao et al. (2012),Density,Liquid,AAGIBL,CO,methanol,AAkKSn,CCC(=O)[O-].CC[NH+]1CCNCC1,N-ethylpiperazinium propionate,,,
MUElY,308.15,0.7015,101,943.3,Shao et al. (2012),Density,Liquid,AAGIBL,CO,methanol,AAkKSn,CCC(=O)[O-].CC[NH+]1CCNCC1,N-ethylpiperazinium propionate,,,
MUElY,308.15,0.7998,101,916.957,Shao et al. (2012),Density,Liquid,AAGIBL,CO,methanol,AAkKSn,CCC(=O)[O-].CC[NH+]1CCNCC1,N-ethylpiperazinium propionate,,,
MUElY,308.15,0.8999,101,871,Shao et al. (2012),Density,Liquid,AAGIBL,CO,methanol,AAkKSn,CCC(=O)[O-].CC[NH+]1CCNCC1,N-ethylpiperazinium propionate,,,
MUElY,308.15,1,101,777.2,Shao et al. (2012),Density,Liquid,AAGIBL,CO,methanol,AAkKSn,CCC(=O)[O-].CC[NH+]1CCNCC1,N-ethylpiperazinium propionate,,,
MUElY,313.15,0,101,996.2,Shao et al. (2012),Density,Liquid,AAGIBL,CO,methanol,AAkKSn,CCC(=O)[O-].CC[NH+]1CCNCC1,N-ethylpiperazinium propionate,,,
MUElY,313.15,0.107,101,992.9,Shao et al. (2012),Density,Liquid,AAGIBL,CO,methanol,AAkKSn,CCC(=O)[O-].CC[NH+]1CCNCC1,N-ethylpiperazinium propionate,,,
MUElY,313.15,0.21,101,988.682,Shao et al. (2012),Density,Liquid,AAGIBL,CO,methanol,AAkKSn,CCC(=O)[O-].CC[NH+]1CCNCC1,N-ethylpiperazinium propionate,,,
MUElY,313.15,0.297,101,984.255,Shao et al. (2012),Density,Liquid,AAGIBL,CO,methanol,AAkKSn,CCC(=O)[O-].CC[NH+]1CCNCC1,N-ethylpiperazinium propionate,,,
MUElY,313.15,0.402,101,977.382,Shao et al. (2012),Density,Liquid,AAGIBL,CO,methanol,AAkKSn,CCC(=O)[O-].CC[NH+]1CCNCC1,N-ethylpiperazinium propionate,,,
MUElY,313.15,0.5021,101,968.548,Shao et al. (2012),Density,Liquid,AAGIBL,CO,methanol,AAkKSn,CCC(=O)[O-].CC[NH+]1CCNCC1,N-ethylpiperazinium propionate,,,
MUElY,313.15,0.5994,101,956.912,Shao et al. (2012),Density,Liquid,AAGIBL,CO,methanol,AAkKSn,CCC(=O)[O-].CC[NH+]1CCNCC1,N-ethylpiperazinium propionate,,,
MUElY,313.15,0.7015,101,939.188,Shao et al. (2012),Density,Liquid,AAGIBL,CO,methanol,AAkKSn,CCC(=O)[O-].CC[NH+]1CCNCC1,N-ethylpiperazinium propionate,,,
MUElY,313.15,0.7998,101,912.733,Shao et al. (2012),Density,Liquid,AAGIBL,CO,methanol,AAkKSn,CCC(=O)[O-].CC[NH+]1CCNCC1,N-ethylpiperazinium propionate,,,
MUElY,313.15,0.8999,101,866.6,Shao et al. (2012),Density,Liquid,AAGIBL,CO,methanol,AAkKSn,CCC(=O)[O-].CC[NH+]1CCNCC1,N-ethylpiperazinium propionate,,,
MUElY,313.15,1,101,772.5,Shao et al. (2012),Density,Liquid,AAGIBL,CO,methanol,AAkKSn,CCC(=O)[O-].CC[NH+]1CCNCC1,N-ethylpiperazinium propionate,,,
