setid,"Temperature, K",Mole fraction of ethanol,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
qEurR,320.65,0.1051,101,1168.9,Barros et al. (2018),Density,Liquid,AAIsrh,CCO,ethanol,AAdDEB,CC(O)C(=O)[O-].[NH3+]CCO,2-hydroxyethylammonium lactate,,,
qEurR,320.65,0.206,101,1147.2,Barros et al. (2018),Density,Liquid,AAIsrh,CCO,ethanol,AAdDEB,CC(O)C(=O)[O-].[NH3+]CCO,2-hydroxyethylammonium lactate,,,
qEurR,320.65,0.3151,101,1121.6,Barros et al. (2018),Density,Liquid,AAIsrh,CCO,ethanol,AAdDEB,CC(O)C(=O)[O-].[NH3+]CCO,2-hydroxyethylammonium lactate,,,
qEurR,320.65,0.4144,101,1093.7,Barros et al. (2018),Density,Liquid,AAIsrh,CCO,ethanol,AAdDEB,CC(O)C(=O)[O-].[NH3+]CCO,2-hydroxyethylammonium lactate,,,
qEurR,320.65,0.5122,101,1061.3,Barros et al. (2018),Density,Liquid,AAIsrh,CCO,ethanol,AAdDEB,CC(O)C(=O)[O-].[NH3+]CCO,2-hydroxyethylammonium lactate,,,
qEurR,320.65,0.6116,101,1022.5,Barros et al. (2018),Density,Liquid,AAIsrh,CCO,ethanol,AAdDEB,CC(O)C(=O)[O-].[NH3+]CCO,2-hydroxyethylammonium lactate,,,
qEurR,320.65,0.7232,101,969.4,Barros et al. (2018),Density,Liquid,AAIsrh,CCO,ethanol,AAdDEB,CC(O)C(=O)[O-].[NH3+]CCO,2-hydroxyethylammonium lactate,,,
qEurR,320.65,0.8109,101,918.5,Barros et al. (2018),Density,Liquid,AAIsrh,CCO,ethanol,AAdDEB,CC(O)C(=O)[O-].[NH3+]CCO,2-hydroxyethylammonium lactate,,,
qEurR,320.65,0.9528,101,814.8,Barros et al. (2018),Density,Liquid,AAIsrh,CCO,ethanol,AAdDEB,CC(O)C(=O)[O-].[NH3+]CCO,2-hydroxyethylammonium lactate,,,
qEurR,323.15,0.0543,101,1175.6,Barros et al. (2018),Density,Liquid,AAIsrh,CCO,ethanol,AAdDEB,CC(O)C(=O)[O-].[NH3+]CCO,2-hydroxyethylammonium lactate,,,
qEurR,323.15,0.1051,101,1167.3,Barros et al. (2018),Density,Liquid,AAIsrh,CCO,ethanol,AAdDEB,CC(O)C(=O)[O-].[NH3+]CCO,2-hydroxyethylammonium lactate,,,
qEurR,323.15,0.206,101,1145.6,Barros et al. (2018),Density,Liquid,AAIsrh,CCO,ethanol,AAdDEB,CC(O)C(=O)[O-].[NH3+]CCO,2-hydroxyethylammonium lactate,,,
qEurR,323.15,0.3151,101,1120,Barros et al. (2018),Density,Liquid,AAIsrh,CCO,ethanol,AAdDEB,CC(O)C(=O)[O-].[NH3+]CCO,2-hydroxyethylammonium lactate,,,
qEurR,323.15,0.4144,101,1092.1,Barros et al. (2018),Density,Liquid,AAIsrh,CCO,ethanol,AAdDEB,CC(O)C(=O)[O-].[NH3+]CCO,2-hydroxyethylammonium lactate,,,
qEurR,323.15,0.5122,101,1059.6,Barros et al. (2018),Density,Liquid,AAIsrh,CCO,ethanol,AAdDEB,CC(O)C(=O)[O-].[NH3+]CCO,2-hydroxyethylammonium lactate,,,
qEurR,323.15,0.6116,101,1020.7,Barros et al. (2018),Density,Liquid,AAIsrh,CCO,ethanol,AAdDEB,CC(O)C(=O)[O-].[NH3+]CCO,2-hydroxyethylammonium lactate,,,
qEurR,323.15,0.7232,101,967.5,Barros et al. (2018),Density,Liquid,AAIsrh,CCO,ethanol,AAdDEB,CC(O)C(=O)[O-].[NH3+]CCO,2-hydroxyethylammonium lactate,,,
qEurR,323.15,0.8109,101,916.5,Barros et al. (2018),Density,Liquid,AAIsrh,CCO,ethanol,AAdDEB,CC(O)C(=O)[O-].[NH3+]CCO,2-hydroxyethylammonium lactate,,,
qEurR,323.15,0.9528,101,811.9,Barros et al. (2018),Density,Liquid,AAIsrh,CCO,ethanol,AAdDEB,CC(O)C(=O)[O-].[NH3+]CCO,2-hydroxyethylammonium lactate,,,
