setid,Mole fraction of N-(2-hydroxyethyl)butan-1-aminium acetate,"Temperature, K","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
yvCoh,0.3002,368.15,101,1286.1,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
yvCoh,0.3002,373.15,101,1281.5,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
yvCoh,0.423,283.15,101,1320.8,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
yvCoh,0.423,288.15,101,1316.3,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
yvCoh,0.423,293.15,101,1311.9,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
yvCoh,0.423,298.15,101,1307.5,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
yvCoh,0.423,303.15,101,1303.1,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
yvCoh,0.423,308.15,101,1298.7,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
yvCoh,0.423,313.15,101,1294.3,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
yvCoh,0.423,318.15,101,1289.9,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
yvCoh,0.423,323.15,101,1285.5,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
yvCoh,0.423,328.15,101,1281,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
yvCoh,0.423,333.15,101,1276.5,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
yvCoh,0.423,338.15,101,1272.1,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
yvCoh,0.423,343.15,101,1267.6,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
yvCoh,0.423,348.15,101,1263,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
yvCoh,0.423,353.15,101,1258.5,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
yvCoh,0.423,358.15,101,1253.9,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
yvCoh,0.423,363.15,101,1249.4,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
yvCoh,0.423,368.15,101,1244.8,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
yvCoh,0.423,373.15,101,1240.2,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
yvCoh,0.4998,283.15,101,1291.7,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
yvCoh,0.4998,288.15,101,1287.2,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
yvCoh,0.4998,293.15,101,1282.9,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
yvCoh,0.4998,298.15,101,1278.6,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
yvCoh,0.4998,303.15,101,1274.3,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
yvCoh,0.4998,308.15,101,1270,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
yvCoh,0.4998,313.15,101,1265.7,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
yvCoh,0.4998,318.15,101,1261.4,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
yvCoh,0.4998,323.15,101,1257,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
yvCoh,0.4998,328.15,101,1252.6,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
yvCoh,0.4998,333.15,101,1248.2,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
yvCoh,0.4998,338.15,101,1243.8,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
yvCoh,0.4998,343.15,101,1239.4,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
yvCoh,0.4998,348.15,101,1234.9,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
yvCoh,0.4998,353.15,101,1230.4,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
yvCoh,0.4998,358.15,101,1225.9,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
yvCoh,0.4998,363.15,101,1221.4,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
yvCoh,0.4998,368.15,101,1216.9,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
yvCoh,0.4998,373.15,101,1212.4,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
yvCoh,0.6018,283.15,101,1249,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
yvCoh,0.6018,288.15,101,1244.7,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
yvCoh,0.6018,293.15,101,1240.5,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
yvCoh,0.6018,298.15,101,1236.3,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
yvCoh,0.6018,303.15,101,1232.1,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
yvCoh,0.6018,308.15,101,1227.9,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
yvCoh,0.6018,313.15,101,1223.8,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
yvCoh,0.6018,318.15,101,1219.6,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
yvCoh,0.6018,323.15,101,1215.4,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
yvCoh,0.6018,328.15,101,1211.2,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
yvCoh,0.6018,333.15,101,1206.9,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
yvCoh,0.6018,338.15,101,1202.5,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
yvCoh,0.6018,343.15,101,1198.2,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
yvCoh,0.6018,348.15,101,1194,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
yvCoh,0.6018,353.15,101,1189.6,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
yvCoh,0.6018,358.15,101,1185.3,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
yvCoh,0.6018,363.15,101,1180.9,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
yvCoh,0.6018,368.15,101,1176.4,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
yvCoh,0.6018,373.15,101,1172,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
yvCoh,0.6987,283.15,101,1204.6,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
yvCoh,0.6987,288.15,101,1200.5,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
yvCoh,0.6987,293.15,101,1196.4,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
yvCoh,0.6987,298.15,101,1192.2,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
yvCoh,0.6987,303.15,101,1188.2,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
yvCoh,0.6987,308.15,101,1184.1,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
yvCoh,0.6987,313.15,101,1180.1,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
yvCoh,0.6987,318.15,101,1176.1,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
yvCoh,0.6987,323.15,101,1172,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
yvCoh,0.6987,328.15,101,1167.9,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
yvCoh,0.6987,333.15,101,1163.8,Martins et al. (2020),Density,Liquid,AAiEFX,CC(=O)[O-].CCCC[NH2+]CCO,N-(2-hydroxyethyl)butan-1-aminium acetate,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
