setid,"Temperature, K","MolaLity of 1-(2-methoxyethyl)-2,3-dimethylimidazolium bis((trifluoromethyl)sulfonyl)amide, mol/kg","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
dgkwe,313.15,0.0795,100,937.2,Liu et al. (2021b),Density,Liquid,ABflcH,COCC[n+]1ccn(C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"1-(2-methoxyethyl)-2,3-dimethylimidazolium bis((trifluoromethyl)sulfonyl)amide",AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
dgkwe,313.15,0.12,100,943.69,Liu et al. (2021b),Density,Liquid,ABflcH,COCC[n+]1ccn(C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"1-(2-methoxyethyl)-2,3-dimethylimidazolium bis((trifluoromethyl)sulfonyl)amide",AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
dgkwe,313.15,0.2,100,955.97,Liu et al. (2021b),Density,Liquid,ABflcH,COCC[n+]1ccn(C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"1-(2-methoxyethyl)-2,3-dimethylimidazolium bis((trifluoromethyl)sulfonyl)amide",AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
dgkwe,313.15,0.2499,100,963.03,Liu et al. (2021b),Density,Liquid,ABflcH,COCC[n+]1ccn(C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"1-(2-methoxyethyl)-2,3-dimethylimidazolium bis((trifluoromethyl)sulfonyl)amide",AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
dgkwe,313.15,0.2974,100,969.77,Liu et al. (2021b),Density,Liquid,ABflcH,COCC[n+]1ccn(C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"1-(2-methoxyethyl)-2,3-dimethylimidazolium bis((trifluoromethyl)sulfonyl)amide",AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
dgkwe,313.15,0.346,100,976.35,Liu et al. (2021b),Density,Liquid,ABflcH,COCC[n+]1ccn(C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"1-(2-methoxyethyl)-2,3-dimethylimidazolium bis((trifluoromethyl)sulfonyl)amide",AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
dgkwe,313.15,0.3973,100,983.15,Liu et al. (2021b),Density,Liquid,ABflcH,COCC[n+]1ccn(C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"1-(2-methoxyethyl)-2,3-dimethylimidazolium bis((trifluoromethyl)sulfonyl)amide",AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
dgkwe,313.15,0.4489,100,989.85,Liu et al. (2021b),Density,Liquid,ABflcH,COCC[n+]1ccn(C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"1-(2-methoxyethyl)-2,3-dimethylimidazolium bis((trifluoromethyl)sulfonyl)amide",AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
dgkwe,313.15,0.4996,100,996.42,Liu et al. (2021b),Density,Liquid,ABflcH,COCC[n+]1ccn(C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"1-(2-methoxyethyl)-2,3-dimethylimidazolium bis((trifluoromethyl)sulfonyl)amide",AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
dgkwe,318.15,0,100,919.06,Liu et al. (2021b),Density,Liquid,ABflcH,COCC[n+]1ccn(C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"1-(2-methoxyethyl)-2,3-dimethylimidazolium bis((trifluoromethyl)sulfonyl)amide",AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
dgkwe,318.15,0.03,100,924.32,Liu et al. (2021b),Density,Liquid,ABflcH,COCC[n+]1ccn(C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"1-(2-methoxyethyl)-2,3-dimethylimidazolium bis((trifluoromethyl)sulfonyl)amide",AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
dgkwe,318.15,0.04,100,925.94,Liu et al. (2021b),Density,Liquid,ABflcH,COCC[n+]1ccn(C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"1-(2-methoxyethyl)-2,3-dimethylimidazolium bis((trifluoromethyl)sulfonyl)amide",AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
dgkwe,318.15,0.0498,100,927.52,Liu et al. (2021b),Density,Liquid,ABflcH,COCC[n+]1ccn(C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"1-(2-methoxyethyl)-2,3-dimethylimidazolium bis((trifluoromethyl)sulfonyl)amide",AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
dgkwe,318.15,0.0795,100,932.19,Liu et al. (2021b),Density,Liquid,ABflcH,COCC[n+]1ccn(C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"1-(2-methoxyethyl)-2,3-dimethylimidazolium bis((trifluoromethyl)sulfonyl)amide",AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
dgkwe,318.15,0.12,100,938.68,Liu et al. (2021b),Density,Liquid,ABflcH,COCC[n+]1ccn(C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"1-(2-methoxyethyl)-2,3-dimethylimidazolium bis((trifluoromethyl)sulfonyl)amide",AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
dgkwe,318.15,0.2,100,950.97,Liu et al. (2021b),Density,Liquid,ABflcH,COCC[n+]1ccn(C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"1-(2-methoxyethyl)-2,3-dimethylimidazolium bis((trifluoromethyl)sulfonyl)amide",AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
dgkwe,318.15,0.2499,100,958.03,Liu et al. (2021b),Density,Liquid,ABflcH,COCC[n+]1ccn(C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"1-(2-methoxyethyl)-2,3-dimethylimidazolium bis((trifluoromethyl)sulfonyl)amide",AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
