setid,"Temperature, K",Mole fraction of 2-octylisoquinolinium bis((trifluoromethyl)sulfonyl)amide,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
eMJor,318.15,0.8015,101,1291.8,Domanska et al. (2012e),Density,Liquid,AAXZQi,OCCc1ccccc1,2-phenylethanol,ABwZJz,CCCCCCCC[n+]1ccc2ccccc2c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2-octylisoquinolinium bis((trifluoromethyl)sulfonyl)amide,,,
eMJor,318.15,0.9149,101,1305,Domanska et al. (2012e),Density,Liquid,AAXZQi,OCCc1ccccc1,2-phenylethanol,ABwZJz,CCCCCCCC[n+]1ccc2ccccc2c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2-octylisoquinolinium bis((trifluoromethyl)sulfonyl)amide,,,
eMJor,318.15,1,101,1313.6,Domanska et al. (2012e),Density,Liquid,AAXZQi,OCCc1ccccc1,2-phenylethanol,ABwZJz,CCCCCCCC[n+]1ccc2ccccc2c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2-octylisoquinolinium bis((trifluoromethyl)sulfonyl)amide,,,
eMJor,328.15,0,101,993.29,Domanska et al. (2012e),Density,Liquid,AAXZQi,OCCc1ccccc1,2-phenylethanol,ABwZJz,CCCCCCCC[n+]1ccc2ccccc2c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2-octylisoquinolinium bis((trifluoromethyl)sulfonyl)amide,,,
eMJor,328.15,0.1044,101,1080.6,Domanska et al. (2012e),Density,Liquid,AAXZQi,OCCc1ccccc1,2-phenylethanol,ABwZJz,CCCCCCCC[n+]1ccc2ccccc2c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2-octylisoquinolinium bis((trifluoromethyl)sulfonyl)amide,,,
eMJor,328.15,0.1924,101,1131.4,Domanska et al. (2012e),Density,Liquid,AAXZQi,OCCc1ccccc1,2-phenylethanol,ABwZJz,CCCCCCCC[n+]1ccc2ccccc2c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2-octylisoquinolinium bis((trifluoromethyl)sulfonyl)amide,,,
eMJor,328.15,0.305,101,1178.58,Domanska et al. (2012e),Density,Liquid,AAXZQi,OCCc1ccccc1,2-phenylethanol,ABwZJz,CCCCCCCC[n+]1ccc2ccccc2c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2-octylisoquinolinium bis((trifluoromethyl)sulfonyl)amide,,,
eMJor,328.15,0.4234,101,1214.68,Domanska et al. (2012e),Density,Liquid,AAXZQi,OCCc1ccccc1,2-phenylethanol,ABwZJz,CCCCCCCC[n+]1ccc2ccccc2c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2-octylisoquinolinium bis((trifluoromethyl)sulfonyl)amide,,,
eMJor,328.15,0.5031,101,1233.74,Domanska et al. (2012e),Density,Liquid,AAXZQi,OCCc1ccccc1,2-phenylethanol,ABwZJz,CCCCCCCC[n+]1ccc2ccccc2c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2-octylisoquinolinium bis((trifluoromethyl)sulfonyl)amide,,,
eMJor,328.15,0.6252,101,1257.63,Domanska et al. (2012e),Density,Liquid,AAXZQi,OCCc1ccccc1,2-phenylethanol,ABwZJz,CCCCCCCC[n+]1ccc2ccccc2c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2-octylisoquinolinium bis((trifluoromethyl)sulfonyl)amide,,,
eMJor,328.15,0.6899,101,1268.02,Domanska et al. (2012e),Density,Liquid,AAXZQi,OCCc1ccccc1,2-phenylethanol,ABwZJz,CCCCCCCC[n+]1ccc2ccccc2c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2-octylisoquinolinium bis((trifluoromethyl)sulfonyl)amide,,,
eMJor,328.15,0.8015,101,1283.5,Domanska et al. (2012e),Density,Liquid,AAXZQi,OCCc1ccccc1,2-phenylethanol,ABwZJz,CCCCCCCC[n+]1ccc2ccccc2c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2-octylisoquinolinium bis((trifluoromethyl)sulfonyl)amide,,,
eMJor,328.15,0.9149,101,1296.6,Domanska et al. (2012e),Density,Liquid,AAXZQi,OCCc1ccccc1,2-phenylethanol,ABwZJz,CCCCCCCC[n+]1ccc2ccccc2c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2-octylisoquinolinium bis((trifluoromethyl)sulfonyl)amide,,,
eMJor,328.15,1,101,1305.2,Domanska et al. (2012e),Density,Liquid,AAXZQi,OCCc1ccccc1,2-phenylethanol,ABwZJz,CCCCCCCC[n+]1ccc2ccccc2c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2-octylisoquinolinium bis((trifluoromethyl)sulfonyl)amide,,,
eMJor,338.15,0,101,985.48,Domanska et al. (2012e),Density,Liquid,AAXZQi,OCCc1ccccc1,2-phenylethanol,ABwZJz,CCCCCCCC[n+]1ccc2ccccc2c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2-octylisoquinolinium bis((trifluoromethyl)sulfonyl)amide,,,
eMJor,338.15,0.1044,101,1072.68,Domanska et al. (2012e),Density,Liquid,AAXZQi,OCCc1ccccc1,2-phenylethanol,ABwZJz,CCCCCCCC[n+]1ccc2ccccc2c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2-octylisoquinolinium bis((trifluoromethyl)sulfonyl)amide,,,
eMJor,338.15,0.1924,101,1123.36,Domanska et al. (2012e),Density,Liquid,AAXZQi,OCCc1ccccc1,2-phenylethanol,ABwZJz,CCCCCCCC[n+]1ccc2ccccc2c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2-octylisoquinolinium bis((trifluoromethyl)sulfonyl)amide,,,
eMJor,338.15,0.305,101,1170.44,Domanska et al. (2012e),Density,Liquid,AAXZQi,OCCc1ccccc1,2-phenylethanol,ABwZJz,CCCCCCCC[n+]1ccc2ccccc2c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2-octylisoquinolinium bis((trifluoromethyl)sulfonyl)amide,,,
eMJor,338.15,0.4234,101,1206.45,Domanska et al. (2012e),Density,Liquid,AAXZQi,OCCc1ccccc1,2-phenylethanol,ABwZJz,CCCCCCCC[n+]1ccc2ccccc2c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2-octylisoquinolinium bis((trifluoromethyl)sulfonyl)amide,,,
eMJor,338.15,0.5031,101,1225.4,Domanska et al. (2012e),Density,Liquid,AAXZQi,OCCc1ccccc1,2-phenylethanol,ABwZJz,CCCCCCCC[n+]1ccc2ccccc2c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2-octylisoquinolinium bis((trifluoromethyl)sulfonyl)amide,,,
eMJor,338.15,0.6252,101,1249.25,Domanska et al. (2012e),Density,Liquid,AAXZQi,OCCc1ccccc1,2-phenylethanol,ABwZJz,CCCCCCCC[n+]1ccc2ccccc2c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2-octylisoquinolinium bis((trifluoromethyl)sulfonyl)amide,,,
eMJor,338.15,0.6899,101,1259.71,Domanska et al. (2012e),Density,Liquid,AAXZQi,OCCc1ccccc1,2-phenylethanol,ABwZJz,CCCCCCCC[n+]1ccc2ccccc2c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2-octylisoquinolinium bis((trifluoromethyl)sulfonyl)amide,,,
eMJor,338.15,0.8015,101,1275.2,Domanska et al. (2012e),Density,Liquid,AAXZQi,OCCc1ccccc1,2-phenylethanol,ABwZJz,CCCCCCCC[n+]1ccc2ccccc2c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2-octylisoquinolinium bis((trifluoromethyl)sulfonyl)amide,,,
eMJor,338.15,0.9149,101,1288.3,Domanska et al. (2012e),Density,Liquid,AAXZQi,OCCc1ccccc1,2-phenylethanol,ABwZJz,CCCCCCCC[n+]1ccc2ccccc2c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2-octylisoquinolinium bis((trifluoromethyl)sulfonyl)amide,,,
eMJor,338.15,1,101,1296.8,Domanska et al. (2012e),Density,Liquid,AAXZQi,OCCc1ccccc1,2-phenylethanol,ABwZJz,CCCCCCCC[n+]1ccc2ccccc2c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2-octylisoquinolinium bis((trifluoromethyl)sulfonyl)amide,,,
