setid,Mole fraction of water,"Temperature, K","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
ZiFXY,0.794,358.2,101.3,1095.3,Martins et al. (2022),Density,Liquid,AApASb,CC(=O)[O-].CN1CCCN2CCC[NH+]=C12,"1-methyl-1,2,3,4,5,6,7,8-octahydropyrimido[1,2-a]pyrimidin-5-ium acetate",AADYJk,O,water,,,
ZiFXY,0.794,363.2,101.3,1091.5,Martins et al. (2022),Density,Liquid,AApASb,CC(=O)[O-].CN1CCCN2CCC[NH+]=C12,"1-methyl-1,2,3,4,5,6,7,8-octahydropyrimido[1,2-a]pyrimidin-5-ium acetate",AADYJk,O,water,,,
ZiFXY,0.794,368.2,101.3,1087.9,Martins et al. (2022),Density,Liquid,AApASb,CC(=O)[O-].CN1CCCN2CCC[NH+]=C12,"1-methyl-1,2,3,4,5,6,7,8-octahydropyrimido[1,2-a]pyrimidin-5-ium acetate",AADYJk,O,water,,,
ZiFXY,0.794,373.2,101.3,1083.8,Martins et al. (2022),Density,Liquid,AApASb,CC(=O)[O-].CN1CCCN2CCC[NH+]=C12,"1-methyl-1,2,3,4,5,6,7,8-octahydropyrimido[1,2-a]pyrimidin-5-ium acetate",AADYJk,O,water,,,
ZiFXY,0.897,278.2,101.3,1120.3,Martins et al. (2022),Density,Liquid,AApASb,CC(=O)[O-].CN1CCCN2CCC[NH+]=C12,"1-methyl-1,2,3,4,5,6,7,8-octahydropyrimido[1,2-a]pyrimidin-5-ium acetate",AADYJk,O,water,,,
ZiFXY,0.897,283.2,101.3,1116.8,Martins et al. (2022),Density,Liquid,AApASb,CC(=O)[O-].CN1CCCN2CCC[NH+]=C12,"1-methyl-1,2,3,4,5,6,7,8-octahydropyrimido[1,2-a]pyrimidin-5-ium acetate",AADYJk,O,water,,,
ZiFXY,0.897,288.2,101.3,1113.6,Martins et al. (2022),Density,Liquid,AApASb,CC(=O)[O-].CN1CCCN2CCC[NH+]=C12,"1-methyl-1,2,3,4,5,6,7,8-octahydropyrimido[1,2-a]pyrimidin-5-ium acetate",AADYJk,O,water,,,
ZiFXY,0.897,293.2,101.3,1110,Martins et al. (2022),Density,Liquid,AApASb,CC(=O)[O-].CN1CCCN2CCC[NH+]=C12,"1-methyl-1,2,3,4,5,6,7,8-octahydropyrimido[1,2-a]pyrimidin-5-ium acetate",AADYJk,O,water,,,
ZiFXY,0.897,298.2,101.3,1106.6,Martins et al. (2022),Density,Liquid,AApASb,CC(=O)[O-].CN1CCCN2CCC[NH+]=C12,"1-methyl-1,2,3,4,5,6,7,8-octahydropyrimido[1,2-a]pyrimidin-5-ium acetate",AADYJk,O,water,,,
ZiFXY,0.897,303.2,101.3,1103.4,Martins et al. (2022),Density,Liquid,AApASb,CC(=O)[O-].CN1CCCN2CCC[NH+]=C12,"1-methyl-1,2,3,4,5,6,7,8-octahydropyrimido[1,2-a]pyrimidin-5-ium acetate",AADYJk,O,water,,,
ZiFXY,0.897,308.2,101.3,1099.9,Martins et al. (2022),Density,Liquid,AApASb,CC(=O)[O-].CN1CCCN2CCC[NH+]=C12,"1-methyl-1,2,3,4,5,6,7,8-octahydropyrimido[1,2-a]pyrimidin-5-ium acetate",AADYJk,O,water,,,
ZiFXY,0.897,313.2,101.3,1096.4,Martins et al. (2022),Density,Liquid,AApASb,CC(=O)[O-].CN1CCCN2CCC[NH+]=C12,"1-methyl-1,2,3,4,5,6,7,8-octahydropyrimido[1,2-a]pyrimidin-5-ium acetate",AADYJk,O,water,,,
ZiFXY,0.897,318.2,101.3,1092.6,Martins et al. (2022),Density,Liquid,AApASb,CC(=O)[O-].CN1CCCN2CCC[NH+]=C12,"1-methyl-1,2,3,4,5,6,7,8-octahydropyrimido[1,2-a]pyrimidin-5-ium acetate",AADYJk,O,water,,,
ZiFXY,0.897,323.2,101.3,1089.3,Martins et al. (2022),Density,Liquid,AApASb,CC(=O)[O-].CN1CCCN2CCC[NH+]=C12,"1-methyl-1,2,3,4,5,6,7,8-octahydropyrimido[1,2-a]pyrimidin-5-ium acetate",AADYJk,O,water,,,
ZiFXY,0.897,328.2,101.3,1085.7,Martins et al. (2022),Density,Liquid,AApASb,CC(=O)[O-].CN1CCCN2CCC[NH+]=C12,"1-methyl-1,2,3,4,5,6,7,8-octahydropyrimido[1,2-a]pyrimidin-5-ium acetate",AADYJk,O,water,,,
ZiFXY,0.897,333.2,101.3,1082.1,Martins et al. (2022),Density,Liquid,AApASb,CC(=O)[O-].CN1CCCN2CCC[NH+]=C12,"1-methyl-1,2,3,4,5,6,7,8-octahydropyrimido[1,2-a]pyrimidin-5-ium acetate",AADYJk,O,water,,,
ZiFXY,0.897,338.2,101.3,1078.4,Martins et al. (2022),Density,Liquid,AApASb,CC(=O)[O-].CN1CCCN2CCC[NH+]=C12,"1-methyl-1,2,3,4,5,6,7,8-octahydropyrimido[1,2-a]pyrimidin-5-ium acetate",AADYJk,O,water,,,
ZiFXY,0.897,343.2,101.3,1074.7,Martins et al. (2022),Density,Liquid,AApASb,CC(=O)[O-].CN1CCCN2CCC[NH+]=C12,"1-methyl-1,2,3,4,5,6,7,8-octahydropyrimido[1,2-a]pyrimidin-5-ium acetate",AADYJk,O,water,,,
ZiFXY,0.897,348.2,101.3,1071,Martins et al. (2022),Density,Liquid,AApASb,CC(=O)[O-].CN1CCCN2CCC[NH+]=C12,"1-methyl-1,2,3,4,5,6,7,8-octahydropyrimido[1,2-a]pyrimidin-5-ium acetate",AADYJk,O,water,,,
ZiFXY,0.897,353.2,101.3,1067,Martins et al. (2022),Density,Liquid,AApASb,CC(=O)[O-].CN1CCCN2CCC[NH+]=C12,"1-methyl-1,2,3,4,5,6,7,8-octahydropyrimido[1,2-a]pyrimidin-5-ium acetate",AADYJk,O,water,,,
ZiFXY,0.897,358.2,101.3,1063.4,Martins et al. (2022),Density,Liquid,AApASb,CC(=O)[O-].CN1CCCN2CCC[NH+]=C12,"1-methyl-1,2,3,4,5,6,7,8-octahydropyrimido[1,2-a]pyrimidin-5-ium acetate",AADYJk,O,water,,,
ZiFXY,0.897,363.2,101.3,1059.4,Martins et al. (2022),Density,Liquid,AApASb,CC(=O)[O-].CN1CCCN2CCC[NH+]=C12,"1-methyl-1,2,3,4,5,6,7,8-octahydropyrimido[1,2-a]pyrimidin-5-ium acetate",AADYJk,O,water,,,
ZiFXY,0.897,368.2,101.3,1055.2,Martins et al. (2022),Density,Liquid,AApASb,CC(=O)[O-].CN1CCCN2CCC[NH+]=C12,"1-methyl-1,2,3,4,5,6,7,8-octahydropyrimido[1,2-a]pyrimidin-5-ium acetate",AADYJk,O,water,,,
ZiFXY,0.897,373.2,101.3,1050.6,Martins et al. (2022),Density,Liquid,AApASb,CC(=O)[O-].CN1CCCN2CCC[NH+]=C12,"1-methyl-1,2,3,4,5,6,7,8-octahydropyrimido[1,2-a]pyrimidin-5-ium acetate",AADYJk,O,water,,,
