setid,"Temperature, K",Mole fraction of 1-hexyl-3-methylimidazolium nitrate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
MvzYD,303.15,0.6508,100,1043.3,Khedri et al. (2019),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAThYT,CCCCCCO,hexan-1-ol,,,
MvzYD,303.15,0.7395,100,1063.9,Khedri et al. (2019),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAThYT,CCCCCCO,hexan-1-ol,,,
MvzYD,303.15,0.8502,100,1087,Khedri et al. (2019),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAThYT,CCCCCCO,hexan-1-ol,,,
MvzYD,303.15,0.9391,100,1103.7,Khedri et al. (2019),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAThYT,CCCCCCO,hexan-1-ol,,,
MvzYD,303.15,1,100,1114.3,Khedri et al. (2019),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAThYT,CCCCCCO,hexan-1-ol,,,
MvzYD,308.15,0.0816,100,847.7,Khedri et al. (2019),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAThYT,CCCCCCO,hexan-1-ol,,,
MvzYD,308.15,0.1604,100,882.4,Khedri et al. (2019),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAThYT,CCCCCCO,hexan-1-ol,,,
MvzYD,308.15,0.2391,100,913.8,Khedri et al. (2019),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAThYT,CCCCCCO,hexan-1-ol,,,
MvzYD,308.15,0.3502,100,953.4,Khedri et al. (2019),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAThYT,CCCCCCO,hexan-1-ol,,,
MvzYD,308.15,0.4409,100,982.3,Khedri et al. (2019),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAThYT,CCCCCCO,hexan-1-ol,,,
MvzYD,308.15,0.5592,100,1016.1,Khedri et al. (2019),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAThYT,CCCCCCO,hexan-1-ol,,,
MvzYD,308.15,0.6508,100,1039.6,Khedri et al. (2019),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAThYT,CCCCCCO,hexan-1-ol,,,
MvzYD,308.15,0.7395,100,1060.2,Khedri et al. (2019),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAThYT,CCCCCCO,hexan-1-ol,,,
MvzYD,308.15,0.8502,100,1083.5,Khedri et al. (2019),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAThYT,CCCCCCO,hexan-1-ol,,,
MvzYD,308.15,0.9391,100,1100.4,Khedri et al. (2019),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAThYT,CCCCCCO,hexan-1-ol,,,
MvzYD,308.15,1,100,1111.1,Khedri et al. (2019),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAThYT,CCCCCCO,hexan-1-ol,,,
MvzYD,313.15,0.0816,100,843.9,Khedri et al. (2019),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAThYT,CCCCCCO,hexan-1-ol,,,
MvzYD,313.15,0.1604,100,878.5,Khedri et al. (2019),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAThYT,CCCCCCO,hexan-1-ol,,,
MvzYD,313.15,0.2391,100,909.9,Khedri et al. (2019),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAThYT,CCCCCCO,hexan-1-ol,,,
MvzYD,313.15,0.3502,100,949.6,Khedri et al. (2019),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAThYT,CCCCCCO,hexan-1-ol,,,
MvzYD,313.15,0.4409,100,978.5,Khedri et al. (2019),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAThYT,CCCCCCO,hexan-1-ol,,,
MvzYD,313.15,0.5592,100,1012.3,Khedri et al. (2019),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAThYT,CCCCCCO,hexan-1-ol,,,
MvzYD,313.15,0.6508,100,1035.8,Khedri et al. (2019),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAThYT,CCCCCCO,hexan-1-ol,,,
MvzYD,313.15,0.7395,100,1056.5,Khedri et al. (2019),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAThYT,CCCCCCO,hexan-1-ol,,,
MvzYD,313.15,0.8502,100,1079.9,Khedri et al. (2019),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAThYT,CCCCCCO,hexan-1-ol,,,
MvzYD,313.15,0.9391,100,1096.9,Khedri et al. (2019),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAThYT,CCCCCCO,hexan-1-ol,,,
MvzYD,313.15,1,100,1107.8,Khedri et al. (2019),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAThYT,CCCCCCO,hexan-1-ol,,,
MvzYD,318.15,0.0816,100,840.1,Khedri et al. (2019),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAThYT,CCCCCCO,hexan-1-ol,,,
MvzYD,318.15,0.1604,100,874.7,Khedri et al. (2019),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAThYT,CCCCCCO,hexan-1-ol,,,
MvzYD,318.15,0.2391,100,906.1,Khedri et al. (2019),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAThYT,CCCCCCO,hexan-1-ol,,,
MvzYD,318.15,0.3502,100,945.8,Khedri et al. (2019),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAThYT,CCCCCCO,hexan-1-ol,,,
MvzYD,318.15,0.4409,100,974.8,Khedri et al. (2019),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAThYT,CCCCCCO,hexan-1-ol,,,
MvzYD,318.15,0.5592,100,1008.7,Khedri et al. (2019),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAThYT,CCCCCCO,hexan-1-ol,,,
MvzYD,318.15,0.6508,100,1032.2,Khedri et al. (2019),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAThYT,CCCCCCO,hexan-1-ol,,,
MvzYD,318.15,0.7395,100,1053.1,Khedri et al. (2019),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAThYT,CCCCCCO,hexan-1-ol,,,
MvzYD,318.15,0.8502,100,1076.5,Khedri et al. (2019),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAThYT,CCCCCCO,hexan-1-ol,,,
MvzYD,318.15,0.9391,100,1093.7,Khedri et al. (2019),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAThYT,CCCCCCO,hexan-1-ol,,,
MvzYD,318.15,1,100,1104.7,Khedri et al. (2019),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAThYT,CCCCCCO,hexan-1-ol,,,
MvzYD,323.15,0.0816,100,836.2,Khedri et al. (2019),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAThYT,CCCCCCO,hexan-1-ol,,,
MvzYD,323.15,0.1604,100,870.7,Khedri et al. (2019),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAThYT,CCCCCCO,hexan-1-ol,,,
MvzYD,323.15,0.2391,100,902.2,Khedri et al. (2019),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAThYT,CCCCCCO,hexan-1-ol,,,
MvzYD,323.15,0.3502,100,942,Khedri et al. (2019),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAThYT,CCCCCCO,hexan-1-ol,,,
MvzYD,323.15,0.4409,100,971,Khedri et al. (2019),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAThYT,CCCCCCO,hexan-1-ol,,,
MvzYD,323.15,0.5592,100,1005,Khedri et al. (2019),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAThYT,CCCCCCO,hexan-1-ol,,,
MvzYD,323.15,0.6508,100,1028.7,Khedri et al. (2019),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAThYT,CCCCCCO,hexan-1-ol,,,
MvzYD,323.15,0.7395,100,1049.5,Khedri et al. (2019),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAThYT,CCCCCCO,hexan-1-ol,,,
MvzYD,323.15,0.8502,100,1073.1,Khedri et al. (2019),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAThYT,CCCCCCO,hexan-1-ol,,,
MvzYD,323.15,0.9391,100,1090.4,Khedri et al. (2019),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAThYT,CCCCCCO,hexan-1-ol,,,
MvzYD,323.15,1,100,1101.6,Khedri et al. (2019),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAThYT,CCCCCCO,hexan-1-ol,,,
