setid,"Temperature, K",Mole fraction of 1-butyl-2-methylpyridinium tetrafluoroborate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
YoYvN,298.15,0.798,101,1201.37,Fernandez et al. (2015),Density,Liquid,AAVlJf,ClCCCCl,"1,3-dichloropropane",AAtepM,CCCC[n+]1ccccc1C.F[B-](F)(F)F,1-butyl-2-methylpyridinium tetrafluoroborate,,,
YoYvN,298.15,0.8843,101,1201.47,Fernandez et al. (2015),Density,Liquid,AAVlJf,ClCCCCl,"1,3-dichloropropane",AAtepM,CCCC[n+]1ccccc1C.F[B-](F)(F)F,1-butyl-2-methylpyridinium tetrafluoroborate,,,
YoYvN,298.15,1,101,1201.67,Fernandez et al. (2015),Density,Liquid,AAVlJf,ClCCCCl,"1,3-dichloropropane",AAtepM,CCCC[n+]1ccccc1C.F[B-](F)(F)F,1-butyl-2-methylpyridinium tetrafluoroborate,,,
YoYvN,318.15,0,101,1155.02,Fernandez et al. (2015),Density,Liquid,AAVlJf,ClCCCCl,"1,3-dichloropropane",AAtepM,CCCC[n+]1ccccc1C.F[B-](F)(F)F,1-butyl-2-methylpyridinium tetrafluoroborate,,,
YoYvN,318.15,0.0269,101,1159.52,Fernandez et al. (2015),Density,Liquid,AAVlJf,ClCCCCl,"1,3-dichloropropane",AAtepM,CCCC[n+]1ccccc1C.F[B-](F)(F)F,1-butyl-2-methylpyridinium tetrafluoroborate,,,
YoYvN,318.15,0.0574,101,1163.28,Fernandez et al. (2015),Density,Liquid,AAVlJf,ClCCCCl,"1,3-dichloropropane",AAtepM,CCCC[n+]1ccccc1C.F[B-](F)(F)F,1-butyl-2-methylpyridinium tetrafluoroborate,,,
YoYvN,318.15,0.0954,101,1166.91,Fernandez et al. (2015),Density,Liquid,AAVlJf,ClCCCCl,"1,3-dichloropropane",AAtepM,CCCC[n+]1ccccc1C.F[B-](F)(F)F,1-butyl-2-methylpyridinium tetrafluoroborate,,,
YoYvN,318.15,0.1329,101,1169.7,Fernandez et al. (2015),Density,Liquid,AAVlJf,ClCCCCl,"1,3-dichloropropane",AAtepM,CCCC[n+]1ccccc1C.F[B-](F)(F)F,1-butyl-2-methylpyridinium tetrafluoroborate,,,
YoYvN,318.15,0.1926,101,1173.82,Fernandez et al. (2015),Density,Liquid,AAVlJf,ClCCCCl,"1,3-dichloropropane",AAtepM,CCCC[n+]1ccccc1C.F[B-](F)(F)F,1-butyl-2-methylpyridinium tetrafluoroborate,,,
YoYvN,318.15,0.2918,101,1178.57,Fernandez et al. (2015),Density,Liquid,AAVlJf,ClCCCCl,"1,3-dichloropropane",AAtepM,CCCC[n+]1ccccc1C.F[B-](F)(F)F,1-butyl-2-methylpyridinium tetrafluoroborate,,,
YoYvN,318.15,0.3925,101,1181.78,Fernandez et al. (2015),Density,Liquid,AAVlJf,ClCCCCl,"1,3-dichloropropane",AAtepM,CCCC[n+]1ccccc1C.F[B-](F)(F)F,1-butyl-2-methylpyridinium tetrafluoroborate,,,
YoYvN,318.15,0.4869,101,1183.78,Fernandez et al. (2015),Density,Liquid,AAVlJf,ClCCCCl,"1,3-dichloropropane",AAtepM,CCCC[n+]1ccccc1C.F[B-](F)(F)F,1-butyl-2-methylpyridinium tetrafluoroborate,,,
YoYvN,318.15,0.5728,101,1185.06,Fernandez et al. (2015),Density,Liquid,AAVlJf,ClCCCCl,"1,3-dichloropropane",AAtepM,CCCC[n+]1ccccc1C.F[B-](F)(F)F,1-butyl-2-methylpyridinium tetrafluoroborate,,,
YoYvN,318.15,0.633,101,1185.86,Fernandez et al. (2015),Density,Liquid,AAVlJf,ClCCCCl,"1,3-dichloropropane",AAtepM,CCCC[n+]1ccccc1C.F[B-](F)(F)F,1-butyl-2-methylpyridinium tetrafluoroborate,,,
YoYvN,318.15,0.6888,101,1186.43,Fernandez et al. (2015),Density,Liquid,AAVlJf,ClCCCCl,"1,3-dichloropropane",AAtepM,CCCC[n+]1ccccc1C.F[B-](F)(F)F,1-butyl-2-methylpyridinium tetrafluoroborate,,,
YoYvN,318.15,0.7404,101,1186.73,Fernandez et al. (2015),Density,Liquid,AAVlJf,ClCCCCl,"1,3-dichloropropane",AAtepM,CCCC[n+]1ccccc1C.F[B-](F)(F)F,1-butyl-2-methylpyridinium tetrafluoroborate,,,
YoYvN,318.15,0.7904,101,1187.05,Fernandez et al. (2015),Density,Liquid,AAVlJf,ClCCCCl,"1,3-dichloropropane",AAtepM,CCCC[n+]1ccccc1C.F[B-](F)(F)F,1-butyl-2-methylpyridinium tetrafluoroborate,,,
YoYvN,318.15,0.8429,101,1187.27,Fernandez et al. (2015),Density,Liquid,AAVlJf,ClCCCCl,"1,3-dichloropropane",AAtepM,CCCC[n+]1ccccc1C.F[B-](F)(F)F,1-butyl-2-methylpyridinium tetrafluoroborate,,,
YoYvN,318.15,0.9036,101,1187.84,Fernandez et al. (2015),Density,Liquid,AAVlJf,ClCCCCl,"1,3-dichloropropane",AAtepM,CCCC[n+]1ccccc1C.F[B-](F)(F)F,1-butyl-2-methylpyridinium tetrafluoroborate,,,
YoYvN,318.15,1,101,1188.29,Fernandez et al. (2015),Density,Liquid,AAVlJf,ClCCCCl,"1,3-dichloropropane",AAtepM,CCCC[n+]1ccccc1C.F[B-](F)(F)F,1-butyl-2-methylpyridinium tetrafluoroborate,,,
