setid,"Solvent: MolaLity of methyltributylammonium chloride, mol/kg","Temperature, K","MolaLity of .alpha.-D-lactose, mol/kg","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
ffaPL,0.039,298.15,0.0588,100,1008.5,Sharma et al. (2022c),Density,Liquid,ABNqKD,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,.alpha.-D-lactose,AAtSLY,CCCC[N+](C)(CCCC)CCCC.[Cl-],methyltributylammonium chloride,AADYJk,O,water
ffaPL,0.039,298.15,0.0785,100,1011.32,Sharma et al. (2022c),Density,Liquid,ABNqKD,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,.alpha.-D-lactose,AAtSLY,CCCC[N+](C)(CCCC)CCCC.[Cl-],methyltributylammonium chloride,AADYJk,O,water
ffaPL,0.039,298.15,0.0981,100,1014.07,Sharma et al. (2022c),Density,Liquid,ABNqKD,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,.alpha.-D-lactose,AAtSLY,CCCC[N+](C)(CCCC)CCCC.[Cl-],methyltributylammonium chloride,AADYJk,O,water
ffaPL,0.039,303.15,0,100,998.74,Sharma et al. (2022c),Density,Liquid,ABNqKD,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,.alpha.-D-lactose,AAtSLY,CCCC[N+](C)(CCCC)CCCC.[Cl-],methyltributylammonium chloride,AADYJk,O,water
ffaPL,0.039,303.15,0.0195,100,1001.7,Sharma et al. (2022c),Density,Liquid,ABNqKD,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,.alpha.-D-lactose,AAtSLY,CCCC[N+](C)(CCCC)CCCC.[Cl-],methyltributylammonium chloride,AADYJk,O,water
ffaPL,0.039,303.15,0.0392,100,1004.62,Sharma et al. (2022c),Density,Liquid,ABNqKD,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,.alpha.-D-lactose,AAtSLY,CCCC[N+](C)(CCCC)CCCC.[Cl-],methyltributylammonium chloride,AADYJk,O,water
ffaPL,0.039,303.15,0.0588,100,1007.47,Sharma et al. (2022c),Density,Liquid,ABNqKD,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,.alpha.-D-lactose,AAtSLY,CCCC[N+](C)(CCCC)CCCC.[Cl-],methyltributylammonium chloride,AADYJk,O,water
ffaPL,0.039,303.15,0.0785,100,1010.27,Sharma et al. (2022c),Density,Liquid,ABNqKD,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,.alpha.-D-lactose,AAtSLY,CCCC[N+](C)(CCCC)CCCC.[Cl-],methyltributylammonium chloride,AADYJk,O,water
ffaPL,0.039,303.15,0.0981,100,1013.02,Sharma et al. (2022c),Density,Liquid,ABNqKD,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,.alpha.-D-lactose,AAtSLY,CCCC[N+](C)(CCCC)CCCC.[Cl-],methyltributylammonium chloride,AADYJk,O,water
ffaPL,0.039,308.15,0,100,996.88,Sharma et al. (2022c),Density,Liquid,ABNqKD,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,.alpha.-D-lactose,AAtSLY,CCCC[N+](C)(CCCC)CCCC.[Cl-],methyltributylammonium chloride,AADYJk,O,water
ffaPL,0.039,308.15,0.0195,100,999.82,Sharma et al. (2022c),Density,Liquid,ABNqKD,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,.alpha.-D-lactose,AAtSLY,CCCC[N+](C)(CCCC)CCCC.[Cl-],methyltributylammonium chloride,AADYJk,O,water
ffaPL,0.039,308.15,0.0392,100,1002.71,Sharma et al. (2022c),Density,Liquid,ABNqKD,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,.alpha.-D-lactose,AAtSLY,CCCC[N+](C)(CCCC)CCCC.[Cl-],methyltributylammonium chloride,AADYJk,O,water
ffaPL,0.039,308.15,0.0588,100,1005.56,Sharma et al. (2022c),Density,Liquid,ABNqKD,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,.alpha.-D-lactose,AAtSLY,CCCC[N+](C)(CCCC)CCCC.[Cl-],methyltributylammonium chloride,AADYJk,O,water
ffaPL,0.039,308.15,0.0785,100,1008.34,Sharma et al. (2022c),Density,Liquid,ABNqKD,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,.alpha.-D-lactose,AAtSLY,CCCC[N+](C)(CCCC)CCCC.[Cl-],methyltributylammonium chloride,AADYJk,O,water
ffaPL,0.039,308.15,0.0981,100,1011.08,Sharma et al. (2022c),Density,Liquid,ABNqKD,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,.alpha.-D-lactose,AAtSLY,CCCC[N+](C)(CCCC)CCCC.[Cl-],methyltributylammonium chloride,AADYJk,O,water
ffaPL,0.039,313.15,0,100,995.1,Sharma et al. (2022c),Density,Liquid,ABNqKD,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,.alpha.-D-lactose,AAtSLY,CCCC[N+](C)(CCCC)CCCC.[Cl-],methyltributylammonium chloride,AADYJk,O,water
ffaPL,0.039,313.15,0.0195,100,998.03,Sharma et al. (2022c),Density,Liquid,ABNqKD,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,.alpha.-D-lactose,AAtSLY,CCCC[N+](C)(CCCC)CCCC.[Cl-],methyltributylammonium chloride,AADYJk,O,water
ffaPL,0.039,313.15,0.0392,100,1000.91,Sharma et al. (2022c),Density,Liquid,ABNqKD,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,.alpha.-D-lactose,AAtSLY,CCCC[N+](C)(CCCC)CCCC.[Cl-],methyltributylammonium chloride,AADYJk,O,water
ffaPL,0.039,313.15,0.0588,100,1003.73,Sharma et al. (2022c),Density,Liquid,ABNqKD,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,.alpha.-D-lactose,AAtSLY,CCCC[N+](C)(CCCC)CCCC.[Cl-],methyltributylammonium chloride,AADYJk,O,water
ffaPL,0.039,313.15,0.0785,100,1006.51,Sharma et al. (2022c),Density,Liquid,ABNqKD,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,.alpha.-D-lactose,AAtSLY,CCCC[N+](C)(CCCC)CCCC.[Cl-],methyltributylammonium chloride,AADYJk,O,water
ffaPL,0.039,313.15,0.0981,100,1009.23,Sharma et al. (2022c),Density,Liquid,ABNqKD,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,.alpha.-D-lactose,AAtSLY,CCCC[N+](C)(CCCC)CCCC.[Cl-],methyltributylammonium chloride,AADYJk,O,water
ffaPL,0.059,293.15,0,100,1001.67,Sharma et al. (2022c),Density,Liquid,ABNqKD,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,.alpha.-D-lactose,AAtSLY,CCCC[N+](C)(CCCC)CCCC.[Cl-],methyltributylammonium chloride,AADYJk,O,water
ffaPL,0.059,293.15,0.0195,100,1004.64,Sharma et al. (2022c),Density,Liquid,ABNqKD,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,.alpha.-D-lactose,AAtSLY,CCCC[N+](C)(CCCC)CCCC.[Cl-],methyltributylammonium chloride,AADYJk,O,water
ffaPL,0.059,293.15,0.0392,100,1007.55,Sharma et al. (2022c),Density,Liquid,ABNqKD,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,.alpha.-D-lactose,AAtSLY,CCCC[N+](C)(CCCC)CCCC.[Cl-],methyltributylammonium chloride,AADYJk,O,water
ffaPL,0.059,293.15,0.0588,100,1010.42,Sharma et al. (2022c),Density,Liquid,ABNqKD,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,.alpha.-D-lactose,AAtSLY,CCCC[N+](C)(CCCC)CCCC.[Cl-],methyltributylammonium chloride,AADYJk,O,water
ffaPL,0.059,293.15,0.0785,100,1013.2,Sharma et al. (2022c),Density,Liquid,ABNqKD,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,.alpha.-D-lactose,AAtSLY,CCCC[N+](C)(CCCC)CCCC.[Cl-],methyltributylammonium chloride,AADYJk,O,water
ffaPL,0.059,293.15,0.0981,100,1015.99,Sharma et al. (2022c),Density,Liquid,ABNqKD,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,.alpha.-D-lactose,AAtSLY,CCCC[N+](C)(CCCC)CCCC.[Cl-],methyltributylammonium chloride,AADYJk,O,water
ffaPL,0.059,298.15,0,100,1000.72,Sharma et al. (2022c),Density,Liquid,ABNqKD,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,.alpha.-D-lactose,AAtSLY,CCCC[N+](C)(CCCC)CCCC.[Cl-],methyltributylammonium chloride,AADYJk,O,water
ffaPL,0.059,298.15,0.0195,100,1003.67,Sharma et al. (2022c),Density,Liquid,ABNqKD,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,.alpha.-D-lactose,AAtSLY,CCCC[N+](C)(CCCC)CCCC.[Cl-],methyltributylammonium chloride,AADYJk,O,water
ffaPL,0.059,298.15,0.0392,100,1006.58,Sharma et al. (2022c),Density,Liquid,ABNqKD,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,.alpha.-D-lactose,AAtSLY,CCCC[N+](C)(CCCC)CCCC.[Cl-],methyltributylammonium chloride,AADYJk,O,water
ffaPL,0.059,298.15,0.0588,100,1009.42,Sharma et al. (2022c),Density,Liquid,ABNqKD,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,.alpha.-D-lactose,AAtSLY,CCCC[N+](C)(CCCC)CCCC.[Cl-],methyltributylammonium chloride,AADYJk,O,water
ffaPL,0.059,298.15,0.0785,100,1012.21,Sharma et al. (2022c),Density,Liquid,ABNqKD,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,.alpha.-D-lactose,AAtSLY,CCCC[N+](C)(CCCC)CCCC.[Cl-],methyltributylammonium chloride,AADYJk,O,water
ffaPL,0.059,298.15,0.0981,100,1014.95,Sharma et al. (2022c),Density,Liquid,ABNqKD,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,.alpha.-D-lactose,AAtSLY,CCCC[N+](C)(CCCC)CCCC.[Cl-],methyltributylammonium chloride,AADYJk,O,water
ffaPL,0.059,303.15,0,100,999.59,Sharma et al. (2022c),Density,Liquid,ABNqKD,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,.alpha.-D-lactose,AAtSLY,CCCC[N+](C)(CCCC)CCCC.[Cl-],methyltributylammonium chloride,AADYJk,O,water
ffaPL,0.059,303.15,0.0195,100,1002.53,Sharma et al. (2022c),Density,Liquid,ABNqKD,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,.alpha.-D-lactose,AAtSLY,CCCC[N+](C)(CCCC)CCCC.[Cl-],methyltributylammonium chloride,AADYJk,O,water
ffaPL,0.059,303.15,0.0392,100,1005.42,Sharma et al. (2022c),Density,Liquid,ABNqKD,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,.alpha.-D-lactose,AAtSLY,CCCC[N+](C)(CCCC)CCCC.[Cl-],methyltributylammonium chloride,AADYJk,O,water
ffaPL,0.059,303.15,0.0588,100,1008.27,Sharma et al. (2022c),Density,Liquid,ABNqKD,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,.alpha.-D-lactose,AAtSLY,CCCC[N+](C)(CCCC)CCCC.[Cl-],methyltributylammonium chloride,AADYJk,O,water
ffaPL,0.059,303.15,0.0785,100,1011.05,Sharma et al. (2022c),Density,Liquid,ABNqKD,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,.alpha.-D-lactose,AAtSLY,CCCC[N+](C)(CCCC)CCCC.[Cl-],methyltributylammonium chloride,AADYJk,O,water
ffaPL,0.059,303.15,0.0981,100,1013.77,Sharma et al. (2022c),Density,Liquid,ABNqKD,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,.alpha.-D-lactose,AAtSLY,CCCC[N+](C)(CCCC)CCCC.[Cl-],methyltributylammonium chloride,AADYJk,O,water
ffaPL,0.059,308.15,0,100,997.36,Sharma et al. (2022c),Density,Liquid,ABNqKD,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,.alpha.-D-lactose,AAtSLY,CCCC[N+](C)(CCCC)CCCC.[Cl-],methyltributylammonium chloride,AADYJk,O,water
ffaPL,0.059,308.15,0.0195,100,1000.28,Sharma et al. (2022c),Density,Liquid,ABNqKD,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,.alpha.-D-lactose,AAtSLY,CCCC[N+](C)(CCCC)CCCC.[Cl-],methyltributylammonium chloride,AADYJk,O,water
ffaPL,0.059,308.15,0.0392,100,1003.16,Sharma et al. (2022c),Density,Liquid,ABNqKD,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,.alpha.-D-lactose,AAtSLY,CCCC[N+](C)(CCCC)CCCC.[Cl-],methyltributylammonium chloride,AADYJk,O,water
ffaPL,0.059,308.15,0.0588,100,1005.99,Sharma et al. (2022c),Density,Liquid,ABNqKD,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,.alpha.-D-lactose,AAtSLY,CCCC[N+](C)(CCCC)CCCC.[Cl-],methyltributylammonium chloride,AADYJk,O,water
ffaPL,0.059,308.15,0.0785,100,1008.76,Sharma et al. (2022c),Density,Liquid,ABNqKD,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,.alpha.-D-lactose,AAtSLY,CCCC[N+](C)(CCCC)CCCC.[Cl-],methyltributylammonium chloride,AADYJk,O,water
ffaPL,0.059,308.15,0.0981,100,1011.47,Sharma et al. (2022c),Density,Liquid,ABNqKD,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,.alpha.-D-lactose,AAtSLY,CCCC[N+](C)(CCCC)CCCC.[Cl-],methyltributylammonium chloride,AADYJk,O,water
ffaPL,0.059,313.15,0,100,996.56,Sharma et al. (2022c),Density,Liquid,ABNqKD,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,.alpha.-D-lactose,AAtSLY,CCCC[N+](C)(CCCC)CCCC.[Cl-],methyltributylammonium chloride,AADYJk,O,water
ffaPL,0.059,313.15,0.0195,100,999.48,Sharma et al. (2022c),Density,Liquid,ABNqKD,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,.alpha.-D-lactose,AAtSLY,CCCC[N+](C)(CCCC)CCCC.[Cl-],methyltributylammonium chloride,AADYJk,O,water
ffaPL,0.059,313.15,0.0392,100,1002.34,Sharma et al. (2022c),Density,Liquid,ABNqKD,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,.alpha.-D-lactose,AAtSLY,CCCC[N+](C)(CCCC)CCCC.[Cl-],methyltributylammonium chloride,AADYJk,O,water
ffaPL,0.059,313.15,0.0588,100,1005.15,Sharma et al. (2022c),Density,Liquid,ABNqKD,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,.alpha.-D-lactose,AAtSLY,CCCC[N+](C)(CCCC)CCCC.[Cl-],methyltributylammonium chloride,AADYJk,O,water
ffaPL,0.059,313.15,0.0785,100,1007.9,Sharma et al. (2022c),Density,Liquid,ABNqKD,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,.alpha.-D-lactose,AAtSLY,CCCC[N+](C)(CCCC)CCCC.[Cl-],methyltributylammonium chloride,AADYJk,O,water
ffaPL,0.059,313.15,0.0981,100,1010.6,Sharma et al. (2022c),Density,Liquid,ABNqKD,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,.alpha.-D-lactose,AAtSLY,CCCC[N+](C)(CCCC)CCCC.[Cl-],methyltributylammonium chloride,AADYJk,O,water
ffaPL,0.079,293.15,0,100,1002.37,Sharma et al. (2022c),Density,Liquid,ABNqKD,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,.alpha.-D-lactose,AAtSLY,CCCC[N+](C)(CCCC)CCCC.[Cl-],methyltributylammonium chloride,AADYJk,O,water
ffaPL,0.079,293.15,0.0195,100,1005.31,Sharma et al. (2022c),Density,Liquid,ABNqKD,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,.alpha.-D-lactose,AAtSLY,CCCC[N+](C)(CCCC)CCCC.[Cl-],methyltributylammonium chloride,AADYJk,O,water
ffaPL,0.079,293.15,0.0392,100,1008.2,Sharma et al. (2022c),Density,Liquid,ABNqKD,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,.alpha.-D-lactose,AAtSLY,CCCC[N+](C)(CCCC)CCCC.[Cl-],methyltributylammonium chloride,AADYJk,O,water
ffaPL,0.079,293.15,0.0588,100,1011.05,Sharma et al. (2022c),Density,Liquid,ABNqKD,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,.alpha.-D-lactose,AAtSLY,CCCC[N+](C)(CCCC)CCCC.[Cl-],methyltributylammonium chloride,AADYJk,O,water
ffaPL,0.079,298.15,0,100,1001.77,Sharma et al. (2022c),Density,Liquid,ABNqKD,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,.alpha.-D-lactose,AAtSLY,CCCC[N+](C)(CCCC)CCCC.[Cl-],methyltributylammonium chloride,AADYJk,O,water
ffaPL,0.079,298.15,0.0195,100,1004.7,Sharma et al. (2022c),Density,Liquid,ABNqKD,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,.alpha.-D-lactose,AAtSLY,CCCC[N+](C)(CCCC)CCCC.[Cl-],methyltributylammonium chloride,AADYJk,O,water
ffaPL,0.079,298.15,0.0392,100,1007.58,Sharma et al. (2022c),Density,Liquid,ABNqKD,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,.alpha.-D-lactose,AAtSLY,CCCC[N+](C)(CCCC)CCCC.[Cl-],methyltributylammonium chloride,AADYJk,O,water
ffaPL,0.079,298.15,0.0588,100,1010.42,Sharma et al. (2022c),Density,Liquid,ABNqKD,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,.alpha.-D-lactose,AAtSLY,CCCC[N+](C)(CCCC)CCCC.[Cl-],methyltributylammonium chloride,AADYJk,O,water
ffaPL,0.079,298.15,0.0785,100,1013.83,Sharma et al. (2022c),Density,Liquid,ABNqKD,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,.alpha.-D-lactose,AAtSLY,CCCC[N+](C)(CCCC)CCCC.[Cl-],methyltributylammonium chloride,AADYJk,O,water
ffaPL,0.079,298.15,0.0981,100,1016.6,Sharma et al. (2022c),Density,Liquid,ABNqKD,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,.alpha.-D-lactose,AAtSLY,CCCC[N+](C)(CCCC)CCCC.[Cl-],methyltributylammonium chloride,AADYJk,O,water
ffaPL,0.079,303.15,0,100,1000.99,Sharma et al. (2022c),Density,Liquid,ABNqKD,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,.alpha.-D-lactose,AAtSLY,CCCC[N+](C)(CCCC)CCCC.[Cl-],methyltributylammonium chloride,AADYJk,O,water
ffaPL,0.079,303.15,0.0195,100,1003.91,Sharma et al. (2022c),Density,Liquid,ABNqKD,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,.alpha.-D-lactose,AAtSLY,CCCC[N+](C)(CCCC)CCCC.[Cl-],methyltributylammonium chloride,AADYJk,O,water
ffaPL,0.079,303.15,0.0392,100,1006.78,Sharma et al. (2022c),Density,Liquid,ABNqKD,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,.alpha.-D-lactose,AAtSLY,CCCC[N+](C)(CCCC)CCCC.[Cl-],methyltributylammonium chloride,AADYJk,O,water
ffaPL,0.079,303.15,0.0588,100,1009.61,Sharma et al. (2022c),Density,Liquid,ABNqKD,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,.alpha.-D-lactose,AAtSLY,CCCC[N+](C)(CCCC)CCCC.[Cl-],methyltributylammonium chloride,AADYJk,O,water
ffaPL,0.079,303.15,0.0785,100,1013.2,Sharma et al. (2022c),Density,Liquid,ABNqKD,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,.alpha.-D-lactose,AAtSLY,CCCC[N+](C)(CCCC)CCCC.[Cl-],methyltributylammonium chloride,AADYJk,O,water
ffaPL,0.079,303.15,0.0981,100,1015.97,Sharma et al. (2022c),Density,Liquid,ABNqKD,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,.alpha.-D-lactose,AAtSLY,CCCC[N+](C)(CCCC)CCCC.[Cl-],methyltributylammonium chloride,AADYJk,O,water
ffaPL,0.079,308.15,0,100,999.12,Sharma et al. (2022c),Density,Liquid,ABNqKD,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,.alpha.-D-lactose,AAtSLY,CCCC[N+](C)(CCCC)CCCC.[Cl-],methyltributylammonium chloride,AADYJk,O,water
ffaPL,0.079,308.15,0.0195,100,1002.03,Sharma et al. (2022c),Density,Liquid,ABNqKD,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,.alpha.-D-lactose,AAtSLY,CCCC[N+](C)(CCCC)CCCC.[Cl-],methyltributylammonium chloride,AADYJk,O,water
ffaPL,0.079,308.15,0.0392,100,1004.89,Sharma et al. (2022c),Density,Liquid,ABNqKD,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,.alpha.-D-lactose,AAtSLY,CCCC[N+](C)(CCCC)CCCC.[Cl-],methyltributylammonium chloride,AADYJk,O,water
