setid,"Temperature, K",Weight fraction of 1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
ETppr,318.1,0.5,101,1600.5,Kang et al. (2019),Density,Liquid,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,ABLsfZ,FC(F)C(F)(F)OCC(F)(F)C(F)(F)C(F)(F)C(F)F,"1H,1H,5H-octafluoropentyl-1,1,2,2-tetrafluoroethylether",,,
ETppr,318.1,0.6,101,1594.3,Kang et al. (2019),Density,Liquid,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,ABLsfZ,FC(F)C(F)(F)OCC(F)(F)C(F)(F)C(F)(F)C(F)F,"1H,1H,5H-octafluoropentyl-1,1,2,2-tetrafluoroethylether",,,
ETppr,318.1,0.7,101,1586.7,Kang et al. (2019),Density,Liquid,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,ABLsfZ,FC(F)C(F)(F)OCC(F)(F)C(F)(F)C(F)(F)C(F)F,"1H,1H,5H-octafluoropentyl-1,1,2,2-tetrafluoroethylether",,,
ETppr,318.1,0.8,101,1578.5,Kang et al. (2019),Density,Liquid,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,ABLsfZ,FC(F)C(F)(F)OCC(F)(F)C(F)(F)C(F)(F)C(F)F,"1H,1H,5H-octafluoropentyl-1,1,2,2-tetrafluoroethylether",,,
ETppr,318.1,0.91,101,1569.4,Kang et al. (2019),Density,Liquid,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,ABLsfZ,FC(F)C(F)(F)OCC(F)(F)C(F)(F)C(F)(F)C(F)F,"1H,1H,5H-octafluoropentyl-1,1,2,2-tetrafluoroethylether",,,
ETppr,318.1,1,101,1566.6,Kang et al. (2019),Density,Liquid,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,ABLsfZ,FC(F)C(F)(F)OCC(F)(F)C(F)(F)C(F)(F)C(F)F,"1H,1H,5H-octafluoropentyl-1,1,2,2-tetrafluoroethylether",,,
ETppr,323,0,101,1590.4,Kang et al. (2019),Density,Liquid,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,ABLsfZ,FC(F)C(F)(F)OCC(F)(F)C(F)(F)C(F)(F)C(F)F,"1H,1H,5H-octafluoropentyl-1,1,2,2-tetrafluoroethylether",,,
ETppr,323,0.05,101,1594.6,Kang et al. (2019),Density,Liquid,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,ABLsfZ,FC(F)C(F)(F)OCC(F)(F)C(F)(F)C(F)(F)C(F)F,"1H,1H,5H-octafluoropentyl-1,1,2,2-tetrafluoroethylether",,,
ETppr,323,0.1,101,1597.2,Kang et al. (2019),Density,Liquid,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,ABLsfZ,FC(F)C(F)(F)OCC(F)(F)C(F)(F)C(F)(F)C(F)F,"1H,1H,5H-octafluoropentyl-1,1,2,2-tetrafluoroethylether",,,
ETppr,323,0.2,101,1599.7,Kang et al. (2019),Density,Liquid,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,ABLsfZ,FC(F)C(F)(F)OCC(F)(F)C(F)(F)C(F)(F)C(F)F,"1H,1H,5H-octafluoropentyl-1,1,2,2-tetrafluoroethylether",,,
ETppr,323,0.3,101,1599.6,Kang et al. (2019),Density,Liquid,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,ABLsfZ,FC(F)C(F)(F)OCC(F)(F)C(F)(F)C(F)(F)C(F)F,"1H,1H,5H-octafluoropentyl-1,1,2,2-tetrafluoroethylether",,,
ETppr,323,0.4,101,1597.5,Kang et al. (2019),Density,Liquid,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,ABLsfZ,FC(F)C(F)(F)OCC(F)(F)C(F)(F)C(F)(F)C(F)F,"1H,1H,5H-octafluoropentyl-1,1,2,2-tetrafluoroethylether",,,
ETppr,323,0.5,101,1593.5,Kang et al. (2019),Density,Liquid,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,ABLsfZ,FC(F)C(F)(F)OCC(F)(F)C(F)(F)C(F)(F)C(F)F,"1H,1H,5H-octafluoropentyl-1,1,2,2-tetrafluoroethylether",,,
ETppr,323,0.6,101,1587.7,Kang et al. (2019),Density,Liquid,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,ABLsfZ,FC(F)C(F)(F)OCC(F)(F)C(F)(F)C(F)(F)C(F)F,"1H,1H,5H-octafluoropentyl-1,1,2,2-tetrafluoroethylether",,,
ETppr,323,0.7,101,1580.4,Kang et al. (2019),Density,Liquid,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,ABLsfZ,FC(F)C(F)(F)OCC(F)(F)C(F)(F)C(F)(F)C(F)F,"1H,1H,5H-octafluoropentyl-1,1,2,2-tetrafluoroethylether",,,
ETppr,323,0.8,101,1572.7,Kang et al. (2019),Density,Liquid,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,ABLsfZ,FC(F)C(F)(F)OCC(F)(F)C(F)(F)C(F)(F)C(F)F,"1H,1H,5H-octafluoropentyl-1,1,2,2-tetrafluoroethylether",,,
ETppr,323,0.91,101,1563.9,Kang et al. (2019),Density,Liquid,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,ABLsfZ,FC(F)C(F)(F)OCC(F)(F)C(F)(F)C(F)(F)C(F)F,"1H,1H,5H-octafluoropentyl-1,1,2,2-tetrafluoroethylether",,,
ETppr,323,1,101,1561.4,Kang et al. (2019),Density,Liquid,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,ABLsfZ,FC(F)C(F)(F)OCC(F)(F)C(F)(F)C(F)(F)C(F)F,"1H,1H,5H-octafluoropentyl-1,1,2,2-tetrafluoroethylether",,,
