setid,"Temperature, K",Mole fraction of 1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
OakPJ,303.15,0.1996,101,1129.8,Neale et al. (2017),Density,Liquid,AAUprP,N#CCCCCC#N,hexanedinitrile,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
OakPJ,303.15,0.3004,101,1188.3,Neale et al. (2017),Density,Liquid,AAUprP,N#CCCCCC#N,hexanedinitrile,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
OakPJ,303.15,0.3995,101,1234.4,Neale et al. (2017),Density,Liquid,AAUprP,N#CCCCCC#N,hexanedinitrile,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
OakPJ,303.15,0.5001,101,1272.9,Neale et al. (2017),Density,Liquid,AAUprP,N#CCCCCC#N,hexanedinitrile,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
OakPJ,303.15,0.6,101,1304.2,Neale et al. (2017),Density,Liquid,AAUprP,N#CCCCCC#N,hexanedinitrile,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
OakPJ,303.15,0.7011,101,1331.2,Neale et al. (2017),Density,Liquid,AAUprP,N#CCCCCC#N,hexanedinitrile,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
OakPJ,303.15,0.7996,101,1353.8,Neale et al. (2017),Density,Liquid,AAUprP,N#CCCCCC#N,hexanedinitrile,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
OakPJ,303.15,0.8997,101,1373.5,Neale et al. (2017),Density,Liquid,AAUprP,N#CCCCCC#N,hexanedinitrile,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
OakPJ,303.15,1,101,1390.7,Neale et al. (2017),Density,Liquid,AAUprP,N#CCCCCC#N,hexanedinitrile,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
OakPJ,313.15,0,101,947.2,Neale et al. (2017),Density,Liquid,AAUprP,N#CCCCCC#N,hexanedinitrile,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
OakPJ,313.15,0.1002,101,1047.6,Neale et al. (2017),Density,Liquid,AAUprP,N#CCCCCC#N,hexanedinitrile,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
OakPJ,313.15,0.1996,101,1121.5,Neale et al. (2017),Density,Liquid,AAUprP,N#CCCCCC#N,hexanedinitrile,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
OakPJ,313.15,0.3004,101,1179.9,Neale et al. (2017),Density,Liquid,AAUprP,N#CCCCCC#N,hexanedinitrile,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
OakPJ,313.15,0.3995,101,1225.8,Neale et al. (2017),Density,Liquid,AAUprP,N#CCCCCC#N,hexanedinitrile,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
OakPJ,313.15,0.5001,101,1264.2,Neale et al. (2017),Density,Liquid,AAUprP,N#CCCCCC#N,hexanedinitrile,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
OakPJ,313.15,0.6,101,1295.3,Neale et al. (2017),Density,Liquid,AAUprP,N#CCCCCC#N,hexanedinitrile,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
OakPJ,313.15,0.7011,101,1322.3,Neale et al. (2017),Density,Liquid,AAUprP,N#CCCCCC#N,hexanedinitrile,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
OakPJ,313.15,0.7996,101,1344.8,Neale et al. (2017),Density,Liquid,AAUprP,N#CCCCCC#N,hexanedinitrile,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
OakPJ,313.15,0.8997,101,1364.5,Neale et al. (2017),Density,Liquid,AAUprP,N#CCCCCC#N,hexanedinitrile,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
OakPJ,313.15,1,101,1381.7,Neale et al. (2017),Density,Liquid,AAUprP,N#CCCCCC#N,hexanedinitrile,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
OakPJ,323.15,0,101,939.8,Neale et al. (2017),Density,Liquid,AAUprP,N#CCCCCC#N,hexanedinitrile,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
OakPJ,323.15,0.1002,101,1039.8,Neale et al. (2017),Density,Liquid,AAUprP,N#CCCCCC#N,hexanedinitrile,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
OakPJ,323.15,0.1996,101,1113.4,Neale et al. (2017),Density,Liquid,AAUprP,N#CCCCCC#N,hexanedinitrile,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
OakPJ,323.15,0.3004,101,1171.6,Neale et al. (2017),Density,Liquid,AAUprP,N#CCCCCC#N,hexanedinitrile,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
OakPJ,323.15,0.3995,101,1217.3,Neale et al. (2017),Density,Liquid,AAUprP,N#CCCCCC#N,hexanedinitrile,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
OakPJ,323.15,0.5001,101,1255.6,Neale et al. (2017),Density,Liquid,AAUprP,N#CCCCCC#N,hexanedinitrile,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
OakPJ,323.15,0.6,101,1286.7,Neale et al. (2017),Density,Liquid,AAUprP,N#CCCCCC#N,hexanedinitrile,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
OakPJ,323.15,0.7011,101,1313.6,Neale et al. (2017),Density,Liquid,AAUprP,N#CCCCCC#N,hexanedinitrile,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
OakPJ,323.15,0.7996,101,1336,Neale et al. (2017),Density,Liquid,AAUprP,N#CCCCCC#N,hexanedinitrile,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
OakPJ,323.15,0.8997,101,1355.6,Neale et al. (2017),Density,Liquid,AAUprP,N#CCCCCC#N,hexanedinitrile,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
OakPJ,323.15,1,101,1372.8,Neale et al. (2017),Density,Liquid,AAUprP,N#CCCCCC#N,hexanedinitrile,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
OakPJ,333.15,0,101,932.3,Neale et al. (2017),Density,Liquid,AAUprP,N#CCCCCC#N,hexanedinitrile,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
OakPJ,333.15,0.1002,101,1031.9,Neale et al. (2017),Density,Liquid,AAUprP,N#CCCCCC#N,hexanedinitrile,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
OakPJ,333.15,0.1996,101,1105.4,Neale et al. (2017),Density,Liquid,AAUprP,N#CCCCCC#N,hexanedinitrile,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
OakPJ,333.15,0.3004,101,1163.3,Neale et al. (2017),Density,Liquid,AAUprP,N#CCCCCC#N,hexanedinitrile,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
OakPJ,333.15,0.3995,101,1206.3,Neale et al. (2017),Density,Liquid,AAUprP,N#CCCCCC#N,hexanedinitrile,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
OakPJ,333.15,0.5001,101,1246.8,Neale et al. (2017),Density,Liquid,AAUprP,N#CCCCCC#N,hexanedinitrile,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
OakPJ,333.15,0.6,101,1277.9,Neale et al. (2017),Density,Liquid,AAUprP,N#CCCCCC#N,hexanedinitrile,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
OakPJ,333.15,0.7011,101,1304.7,Neale et al. (2017),Density,Liquid,AAUprP,N#CCCCCC#N,hexanedinitrile,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
OakPJ,333.15,0.7996,101,1326.7,Neale et al. (2017),Density,Liquid,AAUprP,N#CCCCCC#N,hexanedinitrile,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
OakPJ,333.15,0.8997,101,1346.3,Neale et al. (2017),Density,Liquid,AAUprP,N#CCCCCC#N,hexanedinitrile,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
OakPJ,333.15,1,101,1363.8,Neale et al. (2017),Density,Liquid,AAUprP,N#CCCCCC#N,hexanedinitrile,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
