setid,"Temperature, K",Mole fraction of 1-butyl-3-methylimidazolium thiocyanate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
VOeKK,298.15,0.0998,100,1115.8,Shirazi et al. (2023),Density,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,AAcjhv,OCCN(CCO)CCO,triethanolamine,,,
VOeKK,298.15,0.2015,100,1110.6,Shirazi et al. (2023),Density,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,AAcjhv,OCCN(CCO)CCO,triethanolamine,,,
VOeKK,298.15,0.3102,100,1105.1,Shirazi et al. (2023),Density,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,AAcjhv,OCCN(CCO)CCO,triethanolamine,,,
VOeKK,298.15,0.4104,100,1100,Shirazi et al. (2023),Density,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,AAcjhv,OCCN(CCO)CCO,triethanolamine,,,
VOeKK,298.15,0.4996,100,1095.5,Shirazi et al. (2023),Density,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,AAcjhv,OCCN(CCO)CCO,triethanolamine,,,
VOeKK,298.15,0.6088,100,1089.9,Shirazi et al. (2023),Density,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,AAcjhv,OCCN(CCO)CCO,triethanolamine,,,
VOeKK,298.15,0.7065,100,1084.9,Shirazi et al. (2023),Density,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,AAcjhv,OCCN(CCO)CCO,triethanolamine,,,
VOeKK,298.15,0.7989,100,1080.2,Shirazi et al. (2023),Density,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,AAcjhv,OCCN(CCO)CCO,triethanolamine,,,
VOeKK,298.15,0.9017,100,1075,Shirazi et al. (2023),Density,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,AAcjhv,OCCN(CCO)CCO,triethanolamine,,,
VOeKK,298.15,1,100,1070,Shirazi et al. (2023),Density,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,AAcjhv,OCCN(CCO)CCO,triethanolamine,,,
VOeKK,308.15,0,100,1115.2,Shirazi et al. (2023),Density,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,AAcjhv,OCCN(CCO)CCO,triethanolamine,,,
VOeKK,308.15,0.0998,100,1110.2,Shirazi et al. (2023),Density,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,AAcjhv,OCCN(CCO)CCO,triethanolamine,,,
VOeKK,308.15,0.2015,100,1105,Shirazi et al. (2023),Density,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,AAcjhv,OCCN(CCO)CCO,triethanolamine,,,
VOeKK,308.15,0.3102,100,1099.5,Shirazi et al. (2023),Density,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,AAcjhv,OCCN(CCO)CCO,triethanolamine,,,
VOeKK,308.15,0.4104,100,1094.4,Shirazi et al. (2023),Density,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,AAcjhv,OCCN(CCO)CCO,triethanolamine,,,
VOeKK,308.15,0.4996,100,1089.9,Shirazi et al. (2023),Density,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,AAcjhv,OCCN(CCO)CCO,triethanolamine,,,
VOeKK,308.15,0.6088,100,1084.3,Shirazi et al. (2023),Density,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,AAcjhv,OCCN(CCO)CCO,triethanolamine,,,
VOeKK,308.15,0.7065,100,1079.4,Shirazi et al. (2023),Density,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,AAcjhv,OCCN(CCO)CCO,triethanolamine,,,
VOeKK,308.15,0.7989,100,1074.7,Shirazi et al. (2023),Density,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,AAcjhv,OCCN(CCO)CCO,triethanolamine,,,
VOeKK,308.15,0.9017,100,1069.5,Shirazi et al. (2023),Density,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,AAcjhv,OCCN(CCO)CCO,triethanolamine,,,
VOeKK,308.15,1,100,1064.5,Shirazi et al. (2023),Density,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,AAcjhv,OCCN(CCO)CCO,triethanolamine,,,
VOeKK,318.15,0,100,1109.6,Shirazi et al. (2023),Density,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,AAcjhv,OCCN(CCO)CCO,triethanolamine,,,
VOeKK,318.15,0.0998,100,1104.6,Shirazi et al. (2023),Density,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,AAcjhv,OCCN(CCO)CCO,triethanolamine,,,
VOeKK,318.15,0.2015,100,1099.5,Shirazi et al. (2023),Density,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,AAcjhv,OCCN(CCO)CCO,triethanolamine,,,
VOeKK,318.15,0.3102,100,1094,Shirazi et al. (2023),Density,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,AAcjhv,OCCN(CCO)CCO,triethanolamine,,,
VOeKK,318.15,0.4104,100,1089,Shirazi et al. (2023),Density,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,AAcjhv,OCCN(CCO)CCO,triethanolamine,,,
VOeKK,318.15,0.4996,100,1084.5,Shirazi et al. (2023),Density,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,AAcjhv,OCCN(CCO)CCO,triethanolamine,,,
VOeKK,318.15,0.6088,100,1079,Shirazi et al. (2023),Density,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,AAcjhv,OCCN(CCO)CCO,triethanolamine,,,
VOeKK,318.15,0.7065,100,1074.1,Shirazi et al. (2023),Density,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,AAcjhv,OCCN(CCO)CCO,triethanolamine,,,
VOeKK,318.15,0.7989,100,1069.5,Shirazi et al. (2023),Density,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,AAcjhv,OCCN(CCO)CCO,triethanolamine,,,
VOeKK,318.15,0.9017,100,1064.3,Shirazi et al. (2023),Density,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,AAcjhv,OCCN(CCO)CCO,triethanolamine,,,
VOeKK,318.15,1,100,1059.4,Shirazi et al. (2023),Density,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,AAcjhv,OCCN(CCO)CCO,triethanolamine,,,
