setid,"Pressure, kPa","Temperature, K",Mole fraction of 1-ethyl-3-methylimidazolium thiocyanate,"Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
mpOuS,15000,298.15,0.4984,1040.7,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
mpOuS,15000,298.15,0.5989,1062.7,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
mpOuS,15000,298.15,0.699,1080.5,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
mpOuS,15000,298.15,0.7966,1095.1,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
mpOuS,15000,298.15,0.8998,1108.5,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
mpOuS,15000,298.15,0.949,1114,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
mpOuS,15000,298.15,1,1118.9,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
mpOuS,15000,303.15,0,794.1,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
mpOuS,15000,303.15,0.0504,839.7,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
mpOuS,15000,303.15,0.1005,876.6,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
mpOuS,15000,303.15,0.2011,934.9,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
mpOuS,15000,303.15,0.2995,977.5,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
mpOuS,15000,303.15,0.3991,1011.1,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
mpOuS,15000,303.15,0.4984,1037.5,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
mpOuS,15000,303.15,0.5989,1059.4,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
mpOuS,15000,303.15,0.699,1077.3,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
mpOuS,15000,303.15,0.7966,1092.1,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
mpOuS,15000,303.15,0.8998,1105.4,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
mpOuS,15000,303.15,0.949,1110.9,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
mpOuS,15000,303.15,1,1116,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
mpOuS,15000,308.15,0,789.9,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
mpOuS,15000,308.15,0.0504,835.8,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
mpOuS,15000,308.15,0.1005,872.8,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
mpOuS,15000,308.15,0.2011,931.4,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
mpOuS,15000,308.15,0.2995,974.1,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
mpOuS,15000,308.15,0.3991,1007.8,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
mpOuS,15000,308.15,0.4984,1034.2,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
mpOuS,15000,308.15,0.5989,1056.3,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
mpOuS,15000,308.15,0.699,1074.3,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
mpOuS,15000,308.15,0.7966,1088.9,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
mpOuS,15000,308.15,0.8998,1102.4,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
mpOuS,15000,308.15,0.949,1107.8,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
mpOuS,15000,308.15,1,1113,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
mpOuS,20000,298.15,0,801.5,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
mpOuS,20000,298.15,0.0504,846.9,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
mpOuS,20000,298.15,0.1005,883.2,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
mpOuS,20000,298.15,0.2011,941.1,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
mpOuS,20000,298.15,0.2995,983.2,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
mpOuS,20000,298.15,0.3991,1016.5,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
mpOuS,20000,298.15,0.4984,1042.8,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
mpOuS,20000,298.15,0.5989,1064.6,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
mpOuS,20000,298.15,0.699,1082.4,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
mpOuS,20000,298.15,0.7966,1097,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
mpOuS,20000,298.15,0.8998,1110.3,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
mpOuS,20000,298.15,0.949,1115.8,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
mpOuS,20000,298.15,1,1120.6,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
mpOuS,20000,303.15,0,797.8,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
mpOuS,20000,303.15,0.0504,843.2,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
mpOuS,20000,303.15,0.1005,879.6,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
mpOuS,20000,303.15,0.2011,937.6,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
mpOuS,20000,303.15,0.2995,979.9,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
mpOuS,20000,303.15,0.3991,1013.3,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
mpOuS,20000,303.15,0.4984,1039.5,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
mpOuS,20000,303.15,0.5989,1061.5,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
mpOuS,20000,303.15,0.699,1079.4,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
mpOuS,20000,303.15,0.7966,1094,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
mpOuS,20000,303.15,0.8998,1107.2,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
mpOuS,20000,303.15,0.949,1112.8,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
mpOuS,20000,303.15,1,1117.8,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
mpOuS,20000,308.15,0,793.9,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
mpOuS,20000,308.15,0.0504,839.4,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
mpOuS,20000,308.15,0.1005,875.9,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
mpOuS,20000,308.15,0.2011,934.1,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
mpOuS,20000,308.15,0.2995,976.5,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
mpOuS,20000,308.15,0.3991,1010,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
mpOuS,20000,308.15,0.4984,1036.4,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
mpOuS,20000,308.15,0.5989,1058.3,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
mpOuS,20000,308.15,0.699,1076.2,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
mpOuS,20000,308.15,0.7966,1090.8,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
mpOuS,20000,308.15,0.8998,1104.2,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
mpOuS,20000,308.15,0.949,1109.6,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
mpOuS,20000,308.15,1,1114.7,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
mpOuS,25000,298.15,0,805.2,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
mpOuS,25000,298.15,0.0504,850,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
mpOuS,25000,298.15,0.1005,886.1,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
mpOuS,25000,298.15,0.2011,943.7,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
mpOuS,25000,298.15,0.2995,985.5,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
mpOuS,25000,298.15,0.3991,1018.7,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
mpOuS,25000,298.15,0.4984,1044.9,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
mpOuS,25000,298.15,0.5989,1066.5,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
mpOuS,25000,298.15,0.699,1084.3,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
mpOuS,25000,298.15,0.7966,1098.8,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
mpOuS,25000,298.15,0.8998,1112.1,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
mpOuS,25000,298.15,0.949,1117.6,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
mpOuS,25000,298.15,1,1122.5,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
mpOuS,25000,303.15,0,801.5,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
mpOuS,25000,303.15,0.0504,846.4,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
mpOuS,25000,303.15,0.1005,882.6,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
mpOuS,25000,303.15,0.2011,940.3,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
mpOuS,25000,303.15,0.2995,982.3,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
mpOuS,25000,303.15,0.3991,1015.5,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
mpOuS,25000,303.15,0.4984,1041.6,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
mpOuS,25000,303.15,0.5989,1063.4,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
mpOuS,25000,303.15,0.699,1081.2,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
mpOuS,25000,303.15,0.7966,1095.8,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
mpOuS,25000,303.15,0.8998,1109,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
mpOuS,25000,303.15,0.949,1114.5,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
mpOuS,25000,303.15,1,1119.5,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
mpOuS,25000,308.15,0,797.6,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
mpOuS,25000,308.15,0.0504,842.6,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
mpOuS,25000,308.15,0.1005,879,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
mpOuS,25000,308.15,0.2011,936.9,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
mpOuS,25000,308.15,0.2995,978.9,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
mpOuS,25000,308.15,0.3991,1012.2,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
mpOuS,25000,308.15,0.4984,1038.4,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
mpOuS,25000,308.15,0.5989,1060.2,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
mpOuS,25000,308.15,0.699,1078.1,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
mpOuS,25000,308.15,0.7966,1092.6,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
mpOuS,25000,308.15,0.8998,1106,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
mpOuS,25000,308.15,0.949,1111.3,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
mpOuS,25000,308.15,1,1116.5,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
mpOuS,30000,298.15,0,808.5,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
mpOuS,30000,298.15,0.0504,853,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
mpOuS,30000,298.15,0.1005,888.9,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
mpOuS,30000,298.15,0.2011,946.1,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
mpOuS,30000,298.15,0.2995,987.7,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
mpOuS,30000,298.15,0.3991,1020.7,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
mpOuS,30000,298.15,0.4984,1046.7,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
mpOuS,30000,298.15,0.5989,1068.3,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
mpOuS,30000,298.15,0.699,1086,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
mpOuS,30000,298.15,0.7966,1100.5,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
mpOuS,30000,298.15,0.8998,1113.7,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
mpOuS,30000,298.15,0.949,1119.3,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
