setid,"Temperature, K","MolaLity of 1-hexyl-3-methyl-1H-imidazolium bromide, mol/kg","MolaLity of (S)-2-aminopropanoic acid, mol/kg","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
iOfov,298.15,0.01,0.20784,101.3,1003.77,Kumar and Sharma (2020),Density,Liquid,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,AARGJq,C[C@H](N)C(=O)O,(S)-2-aminopropanoic acid,AADYJk,O,water
iOfov,298.15,0.01,0.30184,101.3,1006.6,Kumar and Sharma (2020),Density,Liquid,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,AARGJq,C[C@H](N)C(=O)O,(S)-2-aminopropanoic acid,AADYJk,O,water
iOfov,298.15,0.01,0.41371,101.3,1009.97,Kumar and Sharma (2020),Density,Liquid,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,AARGJq,C[C@H](N)C(=O)O,(S)-2-aminopropanoic acid,AADYJk,O,water
iOfov,298.15,0.01,0.49925,101.3,1012.54,Kumar and Sharma (2020),Density,Liquid,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,AARGJq,C[C@H](N)C(=O)O,(S)-2-aminopropanoic acid,AADYJk,O,water
iOfov,298.15,0.01,0.60023,101.3,1015.58,Kumar and Sharma (2020),Density,Liquid,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,AARGJq,C[C@H](N)C(=O)O,(S)-2-aminopropanoic acid,AADYJk,O,water
iOfov,298.15,0.01,0.69936,101.3,1018.56,Kumar and Sharma (2020),Density,Liquid,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,AARGJq,C[C@H](N)C(=O)O,(S)-2-aminopropanoic acid,AADYJk,O,water
iOfov,298.15,0.01,0.79775,101.3,1021.52,Kumar and Sharma (2020),Density,Liquid,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,AARGJq,C[C@H](N)C(=O)O,(S)-2-aminopropanoic acid,AADYJk,O,water
iOfov,298.15,0.01,0.90652,101.3,1024.8,Kumar and Sharma (2020),Density,Liquid,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,AARGJq,C[C@H](N)C(=O)O,(S)-2-aminopropanoic acid,AADYJk,O,water
iOfov,298.15,0.01,0.97684,101.3,1026.91,Kumar and Sharma (2020),Density,Liquid,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,AARGJq,C[C@H](N)C(=O)O,(S)-2-aminopropanoic acid,AADYJk,O,water
iOfov,298.15,0.03,0,101.3,998.432,Kumar and Sharma (2020),Density,Liquid,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,AARGJq,C[C@H](N)C(=O)O,(S)-2-aminopropanoic acid,AADYJk,O,water
iOfov,298.15,0.03,0.10006,101.3,1001.46,Kumar and Sharma (2020),Density,Liquid,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,AARGJq,C[C@H](N)C(=O)O,(S)-2-aminopropanoic acid,AADYJk,O,water
iOfov,298.15,0.03,0.20263,101.3,1004.57,Kumar and Sharma (2020),Density,Liquid,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,AARGJq,C[C@H](N)C(=O)O,(S)-2-aminopropanoic acid,AADYJk,O,water
iOfov,298.15,0.03,0.2922,101.3,1007.29,Kumar and Sharma (2020),Density,Liquid,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,AARGJq,C[C@H](N)C(=O)O,(S)-2-aminopropanoic acid,AADYJk,O,water
iOfov,298.15,0.03,0.39028,101.3,1010.26,Kumar and Sharma (2020),Density,Liquid,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,AARGJq,C[C@H](N)C(=O)O,(S)-2-aminopropanoic acid,AADYJk,O,water
iOfov,298.15,0.03,0.50334,101.3,1013.68,Kumar and Sharma (2020),Density,Liquid,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,AARGJq,C[C@H](N)C(=O)O,(S)-2-aminopropanoic acid,AADYJk,O,water
iOfov,298.15,0.03,0.5879,101.3,1016.25,Kumar and Sharma (2020),Density,Liquid,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,AARGJq,C[C@H](N)C(=O)O,(S)-2-aminopropanoic acid,AADYJk,O,water
iOfov,298.15,0.03,0.70119,101.3,1019.68,Kumar and Sharma (2020),Density,Liquid,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,AARGJq,C[C@H](N)C(=O)O,(S)-2-aminopropanoic acid,AADYJk,O,water
iOfov,298.15,0.03,0.79931,101.3,1022.65,Kumar and Sharma (2020),Density,Liquid,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,AARGJq,C[C@H](N)C(=O)O,(S)-2-aminopropanoic acid,AADYJk,O,water
iOfov,298.15,0.03,0.89317,101.3,1025.49,Kumar and Sharma (2020),Density,Liquid,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,AARGJq,C[C@H](N)C(=O)O,(S)-2-aminopropanoic acid,AADYJk,O,water
iOfov,298.15,0.03,1.0066,101.3,1028.93,Kumar and Sharma (2020),Density,Liquid,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,AARGJq,C[C@H](N)C(=O)O,(S)-2-aminopropanoic acid,AADYJk,O,water
iOfov,298.15,0.05,0,101.3,999.352,Kumar and Sharma (2020),Density,Liquid,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,AARGJq,C[C@H](N)C(=O)O,(S)-2-aminopropanoic acid,AADYJk,O,water
iOfov,298.15,0.05,0.10003,101.3,1002.35,Kumar and Sharma (2020),Density,Liquid,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,AARGJq,C[C@H](N)C(=O)O,(S)-2-aminopropanoic acid,AADYJk,O,water
iOfov,298.15,0.05,0.20083,101.3,1005.38,Kumar and Sharma (2020),Density,Liquid,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,AARGJq,C[C@H](N)C(=O)O,(S)-2-aminopropanoic acid,AADYJk,O,water
iOfov,298.15,0.05,0.2954,101.3,1008.21,Kumar and Sharma (2020),Density,Liquid,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,AARGJq,C[C@H](N)C(=O)O,(S)-2-aminopropanoic acid,AADYJk,O,water
iOfov,298.15,0.05,0.40036,101.3,1011.36,Kumar and Sharma (2020),Density,Liquid,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,AARGJq,C[C@H](N)C(=O)O,(S)-2-aminopropanoic acid,AADYJk,O,water
iOfov,298.15,0.05,0.50097,101.3,1014.38,Kumar and Sharma (2020),Density,Liquid,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,AARGJq,C[C@H](N)C(=O)O,(S)-2-aminopropanoic acid,AADYJk,O,water
iOfov,298.15,0.05,0.59576,101.3,1017.23,Kumar and Sharma (2020),Density,Liquid,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,AARGJq,C[C@H](N)C(=O)O,(S)-2-aminopropanoic acid,AADYJk,O,water
iOfov,298.15,0.05,0.69255,101.3,1020.13,Kumar and Sharma (2020),Density,Liquid,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,AARGJq,C[C@H](N)C(=O)O,(S)-2-aminopropanoic acid,AADYJk,O,water
iOfov,298.15,0.05,0.79926,101.3,1023.33,Kumar and Sharma (2020),Density,Liquid,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,AARGJq,C[C@H](N)C(=O)O,(S)-2-aminopropanoic acid,AADYJk,O,water
iOfov,298.15,0.05,0.89733,101.3,1026.27,Kumar and Sharma (2020),Density,Liquid,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,AARGJq,C[C@H](N)C(=O)O,(S)-2-aminopropanoic acid,AADYJk,O,water
iOfov,298.15,0.05,0.99923,101.3,1029.33,Kumar and Sharma (2020),Density,Liquid,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,AARGJq,C[C@H](N)C(=O)O,(S)-2-aminopropanoic acid,AADYJk,O,water
iOfov,298.15,0.07,0,101.3,1000.27,Kumar and Sharma (2020),Density,Liquid,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,AARGJq,C[C@H](N)C(=O)O,(S)-2-aminopropanoic acid,AADYJk,O,water
iOfov,298.15,0.07,0.1011,101.3,1003.32,Kumar and Sharma (2020),Density,Liquid,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,AARGJq,C[C@H](N)C(=O)O,(S)-2-aminopropanoic acid,AADYJk,O,water
iOfov,298.15,0.07,0.19833,101.3,1006.24,Kumar and Sharma (2020),Density,Liquid,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,AARGJq,C[C@H](N)C(=O)O,(S)-2-aminopropanoic acid,AADYJk,O,water
iOfov,298.15,0.07,0.29588,101.3,1009.18,Kumar and Sharma (2020),Density,Liquid,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,AARGJq,C[C@H](N)C(=O)O,(S)-2-aminopropanoic acid,AADYJk,O,water
iOfov,298.15,0.07,0.39571,101.3,1012.18,Kumar and Sharma (2020),Density,Liquid,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,AARGJq,C[C@H](N)C(=O)O,(S)-2-aminopropanoic acid,AADYJk,O,water
iOfov,298.15,0.07,0.49736,101.3,1015.24,Kumar and Sharma (2020),Density,Liquid,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,AARGJq,C[C@H](N)C(=O)O,(S)-2-aminopropanoic acid,AADYJk,O,water
iOfov,298.15,0.07,0.59348,101.3,1018.14,Kumar and Sharma (2020),Density,Liquid,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,AARGJq,C[C@H](N)C(=O)O,(S)-2-aminopropanoic acid,AADYJk,O,water
iOfov,298.15,0.07,0.69627,101.3,1021.23,Kumar and Sharma (2020),Density,Liquid,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,AARGJq,C[C@H](N)C(=O)O,(S)-2-aminopropanoic acid,AADYJk,O,water
iOfov,298.15,0.07,0.80378,101.3,1024.47,Kumar and Sharma (2020),Density,Liquid,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,AARGJq,C[C@H](N)C(=O)O,(S)-2-aminopropanoic acid,AADYJk,O,water
iOfov,298.15,0.07,0.90498,101.3,1027.51,Kumar and Sharma (2020),Density,Liquid,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,AARGJq,C[C@H](N)C(=O)O,(S)-2-aminopropanoic acid,AADYJk,O,water
iOfov,298.15,0.07,0.99817,101.3,1030.32,Kumar and Sharma (2020),Density,Liquid,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,AARGJq,C[C@H](N)C(=O)O,(S)-2-aminopropanoic acid,AADYJk,O,water
iOfov,303.15,0.01,0,101.3,996.11,Kumar and Sharma (2020),Density,Liquid,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,AARGJq,C[C@H](N)C(=O)O,(S)-2-aminopropanoic acid,AADYJk,O,water
iOfov,303.15,0.01,0.09872,101.3,999.081,Kumar and Sharma (2020),Density,Liquid,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,AARGJq,C[C@H](N)C(=O)O,(S)-2-aminopropanoic acid,AADYJk,O,water
iOfov,303.15,0.01,0.20784,101.3,1002.37,Kumar and Sharma (2020),Density,Liquid,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,AARGJq,C[C@H](N)C(=O)O,(S)-2-aminopropanoic acid,AADYJk,O,water
iOfov,303.15,0.01,0.30184,101.3,1005.2,Kumar and Sharma (2020),Density,Liquid,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,AARGJq,C[C@H](N)C(=O)O,(S)-2-aminopropanoic acid,AADYJk,O,water
iOfov,303.15,0.01,0.41371,101.3,1008.56,Kumar and Sharma (2020),Density,Liquid,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,AARGJq,C[C@H](N)C(=O)O,(S)-2-aminopropanoic acid,AADYJk,O,water
iOfov,303.15,0.01,0.49925,101.3,1011.14,Kumar and Sharma (2020),Density,Liquid,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,AARGJq,C[C@H](N)C(=O)O,(S)-2-aminopropanoic acid,AADYJk,O,water
iOfov,303.15,0.01,0.60023,101.3,1014.18,Kumar and Sharma (2020),Density,Liquid,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,AARGJq,C[C@H](N)C(=O)O,(S)-2-aminopropanoic acid,AADYJk,O,water
iOfov,303.15,0.01,0.69936,101.3,1017.16,Kumar and Sharma (2020),Density,Liquid,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,AARGJq,C[C@H](N)C(=O)O,(S)-2-aminopropanoic acid,AADYJk,O,water
iOfov,303.15,0.01,0.79775,101.3,1020.12,Kumar and Sharma (2020),Density,Liquid,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,AARGJq,C[C@H](N)C(=O)O,(S)-2-aminopropanoic acid,AADYJk,O,water
iOfov,303.15,0.01,0.90652,101.3,1023.4,Kumar and Sharma (2020),Density,Liquid,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,AARGJq,C[C@H](N)C(=O)O,(S)-2-aminopropanoic acid,AADYJk,O,water
iOfov,303.15,0.01,0.97684,101.3,1025.51,Kumar and Sharma (2020),Density,Liquid,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,AARGJq,C[C@H](N)C(=O)O,(S)-2-aminopropanoic acid,AADYJk,O,water
iOfov,303.15,0.03,0,101.3,997.01,Kumar and Sharma (2020),Density,Liquid,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,AARGJq,C[C@H](N)C(=O)O,(S)-2-aminopropanoic acid,AADYJk,O,water
iOfov,303.15,0.03,0.10006,101.3,1000.04,Kumar and Sharma (2020),Density,Liquid,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,AARGJq,C[C@H](N)C(=O)O,(S)-2-aminopropanoic acid,AADYJk,O,water
iOfov,303.15,0.03,0.20263,101.3,1003.15,Kumar and Sharma (2020),Density,Liquid,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,AARGJq,C[C@H](N)C(=O)O,(S)-2-aminopropanoic acid,AADYJk,O,water
iOfov,303.15,0.03,0.2922,101.3,1005.86,Kumar and Sharma (2020),Density,Liquid,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,AARGJq,C[C@H](N)C(=O)O,(S)-2-aminopropanoic acid,AADYJk,O,water
iOfov,303.15,0.03,0.39028,101.3,1008.84,Kumar and Sharma (2020),Density,Liquid,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,AARGJq,C[C@H](N)C(=O)O,(S)-2-aminopropanoic acid,AADYJk,O,water
iOfov,303.15,0.03,0.50334,101.3,1012.26,Kumar and Sharma (2020),Density,Liquid,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,AARGJq,C[C@H](N)C(=O)O,(S)-2-aminopropanoic acid,AADYJk,O,water
iOfov,303.15,0.03,0.5879,101.3,1014.82,Kumar and Sharma (2020),Density,Liquid,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,AARGJq,C[C@H](N)C(=O)O,(S)-2-aminopropanoic acid,AADYJk,O,water
iOfov,303.15,0.03,0.70119,101.3,1018.26,Kumar and Sharma (2020),Density,Liquid,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,AARGJq,C[C@H](N)C(=O)O,(S)-2-aminopropanoic acid,AADYJk,O,water
iOfov,303.15,0.03,0.79931,101.3,1021.23,Kumar and Sharma (2020),Density,Liquid,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,AARGJq,C[C@H](N)C(=O)O,(S)-2-aminopropanoic acid,AADYJk,O,water
iOfov,303.15,0.03,0.89317,101.3,1024.07,Kumar and Sharma (2020),Density,Liquid,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,AARGJq,C[C@H](N)C(=O)O,(S)-2-aminopropanoic acid,AADYJk,O,water
iOfov,303.15,0.03,1.0066,101.3,1027.51,Kumar and Sharma (2020),Density,Liquid,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,AARGJq,C[C@H](N)C(=O)O,(S)-2-aminopropanoic acid,AADYJk,O,water
iOfov,303.15,0.05,0,101.3,997.91,Kumar and Sharma (2020),Density,Liquid,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,AARGJq,C[C@H](N)C(=O)O,(S)-2-aminopropanoic acid,AADYJk,O,water
iOfov,303.15,0.05,0.10003,101.3,1000.91,Kumar and Sharma (2020),Density,Liquid,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,AARGJq,C[C@H](N)C(=O)O,(S)-2-aminopropanoic acid,AADYJk,O,water
iOfov,303.15,0.05,0.20083,101.3,1003.93,Kumar and Sharma (2020),Density,Liquid,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,AARGJq,C[C@H](N)C(=O)O,(S)-2-aminopropanoic acid,AADYJk,O,water
iOfov,303.15,0.05,0.2954,101.3,1006.77,Kumar and Sharma (2020),Density,Liquid,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,AARGJq,C[C@H](N)C(=O)O,(S)-2-aminopropanoic acid,AADYJk,O,water
iOfov,303.15,0.05,0.40036,101.3,1009.92,Kumar and Sharma (2020),Density,Liquid,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,AARGJq,C[C@H](N)C(=O)O,(S)-2-aminopropanoic acid,AADYJk,O,water
iOfov,303.15,0.05,0.50097,101.3,1012.94,Kumar and Sharma (2020),Density,Liquid,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,AARGJq,C[C@H](N)C(=O)O,(S)-2-aminopropanoic acid,AADYJk,O,water
iOfov,303.15,0.05,0.59576,101.3,1015.78,Kumar and Sharma (2020),Density,Liquid,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,AARGJq,C[C@H](N)C(=O)O,(S)-2-aminopropanoic acid,AADYJk,O,water
iOfov,303.15,0.05,0.69255,101.3,1018.69,Kumar and Sharma (2020),Density,Liquid,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,AARGJq,C[C@H](N)C(=O)O,(S)-2-aminopropanoic acid,AADYJk,O,water
iOfov,303.15,0.05,0.79926,101.3,1021.89,Kumar and Sharma (2020),Density,Liquid,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,AARGJq,C[C@H](N)C(=O)O,(S)-2-aminopropanoic acid,AADYJk,O,water
iOfov,303.15,0.05,0.89733,101.3,1024.83,Kumar and Sharma (2020),Density,Liquid,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,AARGJq,C[C@H](N)C(=O)O,(S)-2-aminopropanoic acid,AADYJk,O,water
iOfov,303.15,0.05,0.99923,101.3,1027.89,Kumar and Sharma (2020),Density,Liquid,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,AARGJq,C[C@H](N)C(=O)O,(S)-2-aminopropanoic acid,AADYJk,O,water
iOfov,303.15,0.07,0,101.3,998.81,Kumar and Sharma (2020),Density,Liquid,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,AARGJq,C[C@H](N)C(=O)O,(S)-2-aminopropanoic acid,AADYJk,O,water
iOfov,303.15,0.07,0.1011,101.3,1001.85,Kumar and Sharma (2020),Density,Liquid,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,AARGJq,C[C@H](N)C(=O)O,(S)-2-aminopropanoic acid,AADYJk,O,water
iOfov,303.15,0.07,0.19833,101.3,1004.78,Kumar and Sharma (2020),Density,Liquid,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,AARGJq,C[C@H](N)C(=O)O,(S)-2-aminopropanoic acid,AADYJk,O,water
iOfov,303.15,0.07,0.29588,101.3,1007.72,Kumar and Sharma (2020),Density,Liquid,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,AARGJq,C[C@H](N)C(=O)O,(S)-2-aminopropanoic acid,AADYJk,O,water
iOfov,303.15,0.07,0.39571,101.3,1010.72,Kumar and Sharma (2020),Density,Liquid,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,AARGJq,C[C@H](N)C(=O)O,(S)-2-aminopropanoic acid,AADYJk,O,water
iOfov,303.15,0.07,0.49736,101.3,1013.78,Kumar and Sharma (2020),Density,Liquid,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,AARGJq,C[C@H](N)C(=O)O,(S)-2-aminopropanoic acid,AADYJk,O,water
iOfov,303.15,0.07,0.59348,101.3,1016.67,Kumar and Sharma (2020),Density,Liquid,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,AARGJq,C[C@H](N)C(=O)O,(S)-2-aminopropanoic acid,AADYJk,O,water
iOfov,303.15,0.07,0.69627,101.3,1019.77,Kumar and Sharma (2020),Density,Liquid,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,AARGJq,C[C@H](N)C(=O)O,(S)-2-aminopropanoic acid,AADYJk,O,water
iOfov,303.15,0.07,0.80378,101.3,1023,Kumar and Sharma (2020),Density,Liquid,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,AARGJq,C[C@H](N)C(=O)O,(S)-2-aminopropanoic acid,AADYJk,O,water
iOfov,303.15,0.07,0.90498,101.3,1026.05,Kumar and Sharma (2020),Density,Liquid,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,AARGJq,C[C@H](N)C(=O)O,(S)-2-aminopropanoic acid,AADYJk,O,water
iOfov,303.15,0.07,0.99817,101.3,1028.86,Kumar and Sharma (2020),Density,Liquid,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,AARGJq,C[C@H](N)C(=O)O,(S)-2-aminopropanoic acid,AADYJk,O,water
iOfov,308.15,0.01,0,101.3,994.5,Kumar and Sharma (2020),Density,Liquid,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,AARGJq,C[C@H](N)C(=O)O,(S)-2-aminopropanoic acid,AADYJk,O,water
iOfov,308.15,0.01,0.09872,101.3,997.471,Kumar and Sharma (2020),Density,Liquid,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,AARGJq,C[C@H](N)C(=O)O,(S)-2-aminopropanoic acid,AADYJk,O,water
iOfov,308.15,0.01,0.20784,101.3,1000.76,Kumar and Sharma (2020),Density,Liquid,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,AARGJq,C[C@H](N)C(=O)O,(S)-2-aminopropanoic acid,AADYJk,O,water
iOfov,308.15,0.01,0.30184,101.3,1003.59,Kumar and Sharma (2020),Density,Liquid,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,AARGJq,C[C@H](N)C(=O)O,(S)-2-aminopropanoic acid,AADYJk,O,water
iOfov,308.15,0.01,0.41371,101.3,1006.95,Kumar and Sharma (2020),Density,Liquid,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,AARGJq,C[C@H](N)C(=O)O,(S)-2-aminopropanoic acid,AADYJk,O,water
