setid,Weight fraction of water,"Temperature, K","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
ubbRG,0.01098,303.15,100,1183.8,Zheng et al. (2019),Density,Liquid,AAyhgg,CCCC[n+]1ccn(C)c1.NCCS(=O)(=O)[O-],1-butyl-3-methylimidazolium taurate,AADYJk,O,water,,,
ubbRG,0.01098,308.15,100,1180.7,Zheng et al. (2019),Density,Liquid,AAyhgg,CCCC[n+]1ccn(C)c1.NCCS(=O)(=O)[O-],1-butyl-3-methylimidazolium taurate,AADYJk,O,water,,,
ubbRG,0.01098,313.15,100,1177.2,Zheng et al. (2019),Density,Liquid,AAyhgg,CCCC[n+]1ccn(C)c1.NCCS(=O)(=O)[O-],1-butyl-3-methylimidazolium taurate,AADYJk,O,water,,,
ubbRG,0.01098,318.15,100,1173.9,Zheng et al. (2019),Density,Liquid,AAyhgg,CCCC[n+]1ccn(C)c1.NCCS(=O)(=O)[O-],1-butyl-3-methylimidazolium taurate,AADYJk,O,water,,,
ubbRG,0.01098,323.15,100,1170.8,Zheng et al. (2019),Density,Liquid,AAyhgg,CCCC[n+]1ccn(C)c1.NCCS(=O)(=O)[O-],1-butyl-3-methylimidazolium taurate,AADYJk,O,water,,,
ubbRG,0.01098,328.15,100,1167.6,Zheng et al. (2019),Density,Liquid,AAyhgg,CCCC[n+]1ccn(C)c1.NCCS(=O)(=O)[O-],1-butyl-3-methylimidazolium taurate,AADYJk,O,water,,,
ubbRG,0.01397,288.15,100,1192.2,Zheng et al. (2019),Density,Liquid,AAyhgg,CCCC[n+]1ccn(C)c1.NCCS(=O)(=O)[O-],1-butyl-3-methylimidazolium taurate,AADYJk,O,water,,,
ubbRG,0.01397,293.15,100,1188.8,Zheng et al. (2019),Density,Liquid,AAyhgg,CCCC[n+]1ccn(C)c1.NCCS(=O)(=O)[O-],1-butyl-3-methylimidazolium taurate,AADYJk,O,water,,,
ubbRG,0.01397,298.15,100,1185.8,Zheng et al. (2019),Density,Liquid,AAyhgg,CCCC[n+]1ccn(C)c1.NCCS(=O)(=O)[O-],1-butyl-3-methylimidazolium taurate,AADYJk,O,water,,,
ubbRG,0.01397,303.15,100,1182.4,Zheng et al. (2019),Density,Liquid,AAyhgg,CCCC[n+]1ccn(C)c1.NCCS(=O)(=O)[O-],1-butyl-3-methylimidazolium taurate,AADYJk,O,water,,,
ubbRG,0.01397,308.15,100,1179.3,Zheng et al. (2019),Density,Liquid,AAyhgg,CCCC[n+]1ccn(C)c1.NCCS(=O)(=O)[O-],1-butyl-3-methylimidazolium taurate,AADYJk,O,water,,,
ubbRG,0.01397,313.15,100,1175.8,Zheng et al. (2019),Density,Liquid,AAyhgg,CCCC[n+]1ccn(C)c1.NCCS(=O)(=O)[O-],1-butyl-3-methylimidazolium taurate,AADYJk,O,water,,,
ubbRG,0.01397,318.15,100,1172.5,Zheng et al. (2019),Density,Liquid,AAyhgg,CCCC[n+]1ccn(C)c1.NCCS(=O)(=O)[O-],1-butyl-3-methylimidazolium taurate,AADYJk,O,water,,,
ubbRG,0.01397,323.15,100,1169.5,Zheng et al. (2019),Density,Liquid,AAyhgg,CCCC[n+]1ccn(C)c1.NCCS(=O)(=O)[O-],1-butyl-3-methylimidazolium taurate,AADYJk,O,water,,,
ubbRG,0.01397,328.15,100,1166.6,Zheng et al. (2019),Density,Liquid,AAyhgg,CCCC[n+]1ccn(C)c1.NCCS(=O)(=O)[O-],1-butyl-3-methylimidazolium taurate,AADYJk,O,water,,,
ubbRG,0.01698,288.15,100,1190.8,Zheng et al. (2019),Density,Liquid,AAyhgg,CCCC[n+]1ccn(C)c1.NCCS(=O)(=O)[O-],1-butyl-3-methylimidazolium taurate,AADYJk,O,water,,,
ubbRG,0.01698,293.15,100,1187.6,Zheng et al. (2019),Density,Liquid,AAyhgg,CCCC[n+]1ccn(C)c1.NCCS(=O)(=O)[O-],1-butyl-3-methylimidazolium taurate,AADYJk,O,water,,,
ubbRG,0.01698,298.15,100,1184.5,Zheng et al. (2019),Density,Liquid,AAyhgg,CCCC[n+]1ccn(C)c1.NCCS(=O)(=O)[O-],1-butyl-3-methylimidazolium taurate,AADYJk,O,water,,,
ubbRG,0.01698,303.15,100,1181.2,Zheng et al. (2019),Density,Liquid,AAyhgg,CCCC[n+]1ccn(C)c1.NCCS(=O)(=O)[O-],1-butyl-3-methylimidazolium taurate,AADYJk,O,water,,,
ubbRG,0.01698,308.15,100,1178.1,Zheng et al. (2019),Density,Liquid,AAyhgg,CCCC[n+]1ccn(C)c1.NCCS(=O)(=O)[O-],1-butyl-3-methylimidazolium taurate,AADYJk,O,water,,,
ubbRG,0.01698,313.15,100,1174.7,Zheng et al. (2019),Density,Liquid,AAyhgg,CCCC[n+]1ccn(C)c1.NCCS(=O)(=O)[O-],1-butyl-3-methylimidazolium taurate,AADYJk,O,water,,,
ubbRG,0.01698,318.15,100,1171.3,Zheng et al. (2019),Density,Liquid,AAyhgg,CCCC[n+]1ccn(C)c1.NCCS(=O)(=O)[O-],1-butyl-3-methylimidazolium taurate,AADYJk,O,water,,,
ubbRG,0.01698,323.15,100,1168.5,Zheng et al. (2019),Density,Liquid,AAyhgg,CCCC[n+]1ccn(C)c1.NCCS(=O)(=O)[O-],1-butyl-3-methylimidazolium taurate,AADYJk,O,water,,,
ubbRG,0.01698,328.15,100,1165.5,Zheng et al. (2019),Density,Liquid,AAyhgg,CCCC[n+]1ccn(C)c1.NCCS(=O)(=O)[O-],1-butyl-3-methylimidazolium taurate,AADYJk,O,water,,,
