setid,"Temperature, K","MolaLity of N-acetylglycine, mol/kg","Solvent: MolaLity of 1-dodecyl-3-methylimidazolium bromide, mol/kg","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
WNAqs,298.15,0.09019,0.04,100,1000.69,Sharma et al. (2022d),Density,Liquid,AAWbei,CC(=O)NCC(=O)O,N-acetylglycine,ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide,AADYJk,O,water
WNAqs,298.15,0.09019,0.06,100,1001.24,Sharma et al. (2022d),Density,Liquid,AAWbei,CC(=O)NCC(=O)O,N-acetylglycine,ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide,AADYJk,O,water
WNAqs,298.15,0.09028,0,100,999.619,Sharma et al. (2022d),Density,Liquid,AAWbei,CC(=O)NCC(=O)O,N-acetylglycine,ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide,AADYJk,O,water
WNAqs,298.15,0.09028,0.005,100,999.744,Sharma et al. (2022d),Density,Liquid,AAWbei,CC(=O)NCC(=O)O,N-acetylglycine,ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide,AADYJk,O,water
WNAqs,298.15,0.09078,0.02,100,1000.17,Sharma et al. (2022d),Density,Liquid,AAWbei,CC(=O)NCC(=O)O,N-acetylglycine,ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide,AADYJk,O,water
WNAqs,298.15,0.09919,0.005,100,999.996,Sharma et al. (2022d),Density,Liquid,AAWbei,CC(=O)NCC(=O)O,N-acetylglycine,ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide,AADYJk,O,water
WNAqs,298.15,0.09958,0,100,999.884,Sharma et al. (2022d),Density,Liquid,AAWbei,CC(=O)NCC(=O)O,N-acetylglycine,ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide,AADYJk,O,water
WNAqs,298.15,0.10152,0.04,100,1001.01,Sharma et al. (2022d),Density,Liquid,AAWbei,CC(=O)NCC(=O)O,N-acetylglycine,ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide,AADYJk,O,water
WNAqs,298.15,0.10152,0.06,100,1001.55,Sharma et al. (2022d),Density,Liquid,AAWbei,CC(=O)NCC(=O)O,N-acetylglycine,ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide,AADYJk,O,water
WNAqs,298.15,0.10478,0.02,100,1000.56,Sharma et al. (2022d),Density,Liquid,AAWbei,CC(=O)NCC(=O)O,N-acetylglycine,ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide,AADYJk,O,water
WNAqs,308.15,0,0,100,994.037,Sharma et al. (2022d),Density,Liquid,AAWbei,CC(=O)NCC(=O)O,N-acetylglycine,ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide,AADYJk,O,water
WNAqs,308.15,0.00977,0,100,994.304,Sharma et al. (2022d),Density,Liquid,AAWbei,CC(=O)NCC(=O)O,N-acetylglycine,ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide,AADYJk,O,water
WNAqs,308.15,0.01019,0.005,100,994.446,Sharma et al. (2022d),Density,Liquid,AAWbei,CC(=O)NCC(=O)O,N-acetylglycine,ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide,AADYJk,O,water
WNAqs,308.15,0.01043,0.04,100,995.371,Sharma et al. (2022d),Density,Liquid,AAWbei,CC(=O)NCC(=O)O,N-acetylglycine,ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide,AADYJk,O,water
WNAqs,308.15,0.01043,0.06,100,995.888,Sharma et al. (2022d),Density,Liquid,AAWbei,CC(=O)NCC(=O)O,N-acetylglycine,ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide,AADYJk,O,water
WNAqs,308.15,0.01253,0.02,100,994.901,Sharma et al. (2022d),Density,Liquid,AAWbei,CC(=O)NCC(=O)O,N-acetylglycine,ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide,AADYJk,O,water
WNAqs,308.15,0.02073,0,100,994.603,Sharma et al. (2022d),Density,Liquid,AAWbei,CC(=O)NCC(=O)O,N-acetylglycine,ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide,AADYJk,O,water
WNAqs,308.15,0.02078,0.005,100,994.734,Sharma et al. (2022d),Density,Liquid,AAWbei,CC(=O)NCC(=O)O,N-acetylglycine,ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide,AADYJk,O,water
WNAqs,308.15,0.02091,0.04,100,995.654,Sharma et al. (2022d),Density,Liquid,AAWbei,CC(=O)NCC(=O)O,N-acetylglycine,ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide,AADYJk,O,water
WNAqs,308.15,0.02091,0.06,100,996.163,Sharma et al. (2022d),Density,Liquid,AAWbei,CC(=O)NCC(=O)O,N-acetylglycine,ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide,AADYJk,O,water
WNAqs,308.15,0.02102,0.02,100,995.131,Sharma et al. (2022d),Density,Liquid,AAWbei,CC(=O)NCC(=O)O,N-acetylglycine,ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide,AADYJk,O,water
WNAqs,308.15,0.02974,0.005,100,994.978,Sharma et al. (2022d),Density,Liquid,AAWbei,CC(=O)NCC(=O)O,N-acetylglycine,ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide,AADYJk,O,water
WNAqs,308.15,0.0302,0,100,994.861,Sharma et al. (2022d),Density,Liquid,AAWbei,CC(=O)NCC(=O)O,N-acetylglycine,ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide,AADYJk,O,water
WNAqs,308.15,0.03049,0.02,100,995.386,Sharma et al. (2022d),Density,Liquid,AAWbei,CC(=O)NCC(=O)O,N-acetylglycine,ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide,AADYJk,O,water
WNAqs,308.15,0.03102,0.04,100,995.927,Sharma et al. (2022d),Density,Liquid,AAWbei,CC(=O)NCC(=O)O,N-acetylglycine,ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide,AADYJk,O,water
WNAqs,308.15,0.03102,0.06,100,996.428,Sharma et al. (2022d),Density,Liquid,AAWbei,CC(=O)NCC(=O)O,N-acetylglycine,ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide,AADYJk,O,water
WNAqs,308.15,0.03901,0.005,100,995.23,Sharma et al. (2022d),Density,Liquid,AAWbei,CC(=O)NCC(=O)O,N-acetylglycine,ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide,AADYJk,O,water
WNAqs,308.15,0.03968,0,100,995.12,Sharma et al. (2022d),Density,Liquid,AAWbei,CC(=O)NCC(=O)O,N-acetylglycine,ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide,AADYJk,O,water
WNAqs,308.15,0.04014,0.04,100,996.173,Sharma et al. (2022d),Density,Liquid,AAWbei,CC(=O)NCC(=O)O,N-acetylglycine,ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide,AADYJk,O,water
WNAqs,308.15,0.04014,0.06,100,996.667,Sharma et al. (2022d),Density,Liquid,AAWbei,CC(=O)NCC(=O)O,N-acetylglycine,ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide,AADYJk,O,water
WNAqs,308.15,0.04078,0.02,100,995.664,Sharma et al. (2022d),Density,Liquid,AAWbei,CC(=O)NCC(=O)O,N-acetylglycine,ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide,AADYJk,O,water
WNAqs,308.15,0.04918,0,100,995.38,Sharma et al. (2022d),Density,Liquid,AAWbei,CC(=O)NCC(=O)O,N-acetylglycine,ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide,AADYJk,O,water
WNAqs,308.15,0.04987,0.02,100,995.909,Sharma et al. (2022d),Density,Liquid,AAWbei,CC(=O)NCC(=O)O,N-acetylglycine,ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide,AADYJk,O,water
WNAqs,308.15,0.05087,0.04,100,996.462,Sharma et al. (2022d),Density,Liquid,AAWbei,CC(=O)NCC(=O)O,N-acetylglycine,ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide,AADYJk,O,water
WNAqs,308.15,0.05087,0.06,100,996.948,Sharma et al. (2022d),Density,Liquid,AAWbei,CC(=O)NCC(=O)O,N-acetylglycine,ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide,AADYJk,O,water
WNAqs,308.15,0.05089,0.005,100,995.553,Sharma et al. (2022d),Density,Liquid,AAWbei,CC(=O)NCC(=O)O,N-acetylglycine,ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide,AADYJk,O,water
WNAqs,308.15,0.05974,0,100,995.668,Sharma et al. (2022d),Density,Liquid,AAWbei,CC(=O)NCC(=O)O,N-acetylglycine,ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide,AADYJk,O,water
WNAqs,308.15,0.0601,0.005,100,995.804,Sharma et al. (2022d),Density,Liquid,AAWbei,CC(=O)NCC(=O)O,N-acetylglycine,ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide,AADYJk,O,water
WNAqs,308.15,0.06071,0.04,100,996.728,Sharma et al. (2022d),Density,Liquid,AAWbei,CC(=O)NCC(=O)O,N-acetylglycine,ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide,AADYJk,O,water
WNAqs,308.15,0.06071,0.06,100,997.206,Sharma et al. (2022d),Density,Liquid,AAWbei,CC(=O)NCC(=O)O,N-acetylglycine,ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide,AADYJk,O,water
WNAqs,308.15,0.06123,0.02,100,996.216,Sharma et al. (2022d),Density,Liquid,AAWbei,CC(=O)NCC(=O)O,N-acetylglycine,ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide,AADYJk,O,water
WNAqs,308.15,0.06995,0,100,995.947,Sharma et al. (2022d),Density,Liquid,AAWbei,CC(=O)NCC(=O)O,N-acetylglycine,ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide,AADYJk,O,water
WNAqs,308.15,0.06995,0.005,100,996.072,Sharma et al. (2022d),Density,Liquid,AAWbei,CC(=O)NCC(=O)O,N-acetylglycine,ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide,AADYJk,O,water
WNAqs,308.15,0.07009,0.04,100,996.981,Sharma et al. (2022d),Density,Liquid,AAWbei,CC(=O)NCC(=O)O,N-acetylglycine,ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide,AADYJk,O,water
WNAqs,308.15,0.07009,0.06,100,997.451,Sharma et al. (2022d),Density,Liquid,AAWbei,CC(=O)NCC(=O)O,N-acetylglycine,ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide,AADYJk,O,water
WNAqs,308.15,0.07051,0.02,100,996.467,Sharma et al. (2022d),Density,Liquid,AAWbei,CC(=O)NCC(=O)O,N-acetylglycine,ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide,AADYJk,O,water
WNAqs,308.15,0.0801,0.005,100,996.348,Sharma et al. (2022d),Density,Liquid,AAWbei,CC(=O)NCC(=O)O,N-acetylglycine,ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide,AADYJk,O,water
WNAqs,308.15,0.08054,0.04,100,997.264,Sharma et al. (2022d),Density,Liquid,AAWbei,CC(=O)NCC(=O)O,N-acetylglycine,ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide,AADYJk,O,water
WNAqs,308.15,0.08054,0.06,100,997.725,Sharma et al. (2022d),Density,Liquid,AAWbei,CC(=O)NCC(=O)O,N-acetylglycine,ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide,AADYJk,O,water
WNAqs,308.15,0.08075,0,100,996.241,Sharma et al. (2022d),Density,Liquid,AAWbei,CC(=O)NCC(=O)O,N-acetylglycine,ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide,AADYJk,O,water
WNAqs,308.15,0.08104,0.02,100,996.751,Sharma et al. (2022d),Density,Liquid,AAWbei,CC(=O)NCC(=O)O,N-acetylglycine,ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide,AADYJk,O,water
WNAqs,308.15,0.09019,0.04,100,997.524,Sharma et al. (2022d),Density,Liquid,AAWbei,CC(=O)NCC(=O)O,N-acetylglycine,ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide,AADYJk,O,water
WNAqs,308.15,0.09019,0.06,100,997.978,Sharma et al. (2022d),Density,Liquid,AAWbei,CC(=O)NCC(=O)O,N-acetylglycine,ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide,AADYJk,O,water
WNAqs,308.15,0.09028,0,100,996.502,Sharma et al. (2022d),Density,Liquid,AAWbei,CC(=O)NCC(=O)O,N-acetylglycine,ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide,AADYJk,O,water
WNAqs,308.15,0.09028,0.005,100,996.625,Sharma et al. (2022d),Density,Liquid,AAWbei,CC(=O)NCC(=O)O,N-acetylglycine,ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide,AADYJk,O,water
WNAqs,308.15,0.09078,0.02,100,997.014,Sharma et al. (2022d),Density,Liquid,AAWbei,CC(=O)NCC(=O)O,N-acetylglycine,ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide,AADYJk,O,water
WNAqs,308.15,0.09919,0.005,100,996.867,Sharma et al. (2022d),Density,Liquid,AAWbei,CC(=O)NCC(=O)O,N-acetylglycine,ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide,AADYJk,O,water
WNAqs,308.15,0.09958,0,100,996.755,Sharma et al. (2022d),Density,Liquid,AAWbei,CC(=O)NCC(=O)O,N-acetylglycine,ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide,AADYJk,O,water
WNAqs,308.15,0.10152,0.04,100,997.83,Sharma et al. (2022d),Density,Liquid,AAWbei,CC(=O)NCC(=O)O,N-acetylglycine,ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide,AADYJk,O,water
WNAqs,308.15,0.10152,0.06,100,998.275,Sharma et al. (2022d),Density,Liquid,AAWbei,CC(=O)NCC(=O)O,N-acetylglycine,ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide,AADYJk,O,water
WNAqs,308.15,0.10478,0.02,100,997.392,Sharma et al. (2022d),Density,Liquid,AAWbei,CC(=O)NCC(=O)O,N-acetylglycine,ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide,AADYJk,O,water
WNAqs,318.15,0,0,100,990.216,Sharma et al. (2022d),Density,Liquid,AAWbei,CC(=O)NCC(=O)O,N-acetylglycine,ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide,AADYJk,O,water
WNAqs,318.15,0,0.005,100,990.321,Sharma et al. (2022d),Density,Liquid,AAWbei,CC(=O)NCC(=O)O,N-acetylglycine,ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide,AADYJk,O,water
WNAqs,318.15,0,0.02,100,990.618,Sharma et al. (2022d),Density,Liquid,AAWbei,CC(=O)NCC(=O)O,N-acetylglycine,ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide,AADYJk,O,water
WNAqs,318.15,0,0.04,100,991.009,Sharma et al. (2022d),Density,Liquid,AAWbei,CC(=O)NCC(=O)O,N-acetylglycine,ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide,AADYJk,O,water
WNAqs,318.15,0,0.06,100,991.423,Sharma et al. (2022d),Density,Liquid,AAWbei,CC(=O)NCC(=O)O,N-acetylglycine,ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide,AADYJk,O,water
WNAqs,318.15,0.00977,0,100,990.475,Sharma et al. (2022d),Density,Liquid,AAWbei,CC(=O)NCC(=O)O,N-acetylglycine,ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide,AADYJk,O,water
WNAqs,318.15,0.01019,0.005,100,990.59,Sharma et al. (2022d),Density,Liquid,AAWbei,CC(=O)NCC(=O)O,N-acetylglycine,ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide,AADYJk,O,water
WNAqs,318.15,0.01043,0.04,100,991.279,Sharma et al. (2022d),Density,Liquid,AAWbei,CC(=O)NCC(=O)O,N-acetylglycine,ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide,AADYJk,O,water
WNAqs,318.15,0.01043,0.06,100,991.691,Sharma et al. (2022d),Density,Liquid,AAWbei,CC(=O)NCC(=O)O,N-acetylglycine,ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide,AADYJk,O,water
WNAqs,318.15,0.01253,0.02,100,990.946,Sharma et al. (2022d),Density,Liquid,AAWbei,CC(=O)NCC(=O)O,N-acetylglycine,ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide,AADYJk,O,water
WNAqs,318.15,0.02073,0,100,990.765,Sharma et al. (2022d),Density,Liquid,AAWbei,CC(=O)NCC(=O)O,N-acetylglycine,ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide,AADYJk,O,water
WNAqs,318.15,0.02078,0.005,100,990.87,Sharma et al. (2022d),Density,Liquid,AAWbei,CC(=O)NCC(=O)O,N-acetylglycine,ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide,AADYJk,O,water
WNAqs,318.15,0.02091,0.04,100,991.551,Sharma et al. (2022d),Density,Liquid,AAWbei,CC(=O)NCC(=O)O,N-acetylglycine,ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide,AADYJk,O,water
WNAqs,318.15,0.02091,0.06,100,991.96,Sharma et al. (2022d),Density,Liquid,AAWbei,CC(=O)NCC(=O)O,N-acetylglycine,ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide,AADYJk,O,water
WNAqs,318.15,0.02102,0.02,100,991.169,Sharma et al. (2022d),Density,Liquid,AAWbei,CC(=O)NCC(=O)O,N-acetylglycine,ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide,AADYJk,O,water
WNAqs,318.15,0.02974,0.005,100,991.106,Sharma et al. (2022d),Density,Liquid,AAWbei,CC(=O)NCC(=O)O,N-acetylglycine,ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide,AADYJk,O,water
WNAqs,318.15,0.0302,0,100,991.016,Sharma et al. (2022d),Density,Liquid,AAWbei,CC(=O)NCC(=O)O,N-acetylglycine,ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide,AADYJk,O,water
WNAqs,318.15,0.03049,0.02,100,991.417,Sharma et al. (2022d),Density,Liquid,AAWbei,CC(=O)NCC(=O)O,N-acetylglycine,ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide,AADYJk,O,water
WNAqs,318.15,0.03102,0.04,100,991.812,Sharma et al. (2022d),Density,Liquid,AAWbei,CC(=O)NCC(=O)O,N-acetylglycine,ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide,AADYJk,O,water
WNAqs,318.15,0.03102,0.06,100,992.22,Sharma et al. (2022d),Density,Liquid,AAWbei,CC(=O)NCC(=O)O,N-acetylglycine,ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide,AADYJk,O,water
WNAqs,318.15,0.03901,0.005,100,991.351,Sharma et al. (2022d),Density,Liquid,AAWbei,CC(=O)NCC(=O)O,N-acetylglycine,ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide,AADYJk,O,water
WNAqs,318.15,0.03968,0,100,991.268,Sharma et al. (2022d),Density,Liquid,AAWbei,CC(=O)NCC(=O)O,N-acetylglycine,ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide,AADYJk,O,water
WNAqs,318.15,0.04014,0.04,100,992.049,Sharma et al. (2022d),Density,Liquid,AAWbei,CC(=O)NCC(=O)O,N-acetylglycine,ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide,AADYJk,O,water
WNAqs,318.15,0.04014,0.06,100,992.455,Sharma et al. (2022d),Density,Liquid,AAWbei,CC(=O)NCC(=O)O,N-acetylglycine,ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide,AADYJk,O,water
WNAqs,318.15,0.04078,0.02,100,991.686,Sharma et al. (2022d),Density,Liquid,AAWbei,CC(=O)NCC(=O)O,N-acetylglycine,ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide,AADYJk,O,water
WNAqs,318.15,0.04918,0,100,991.519,Sharma et al. (2022d),Density,Liquid,AAWbei,CC(=O)NCC(=O)O,N-acetylglycine,ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide,AADYJk,O,water
WNAqs,318.15,0.04987,0.02,100,991.925,Sharma et al. (2022d),Density,Liquid,AAWbei,CC(=O)NCC(=O)O,N-acetylglycine,ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide,AADYJk,O,water
WNAqs,318.15,0.05087,0.04,100,992.327,Sharma et al. (2022d),Density,Liquid,AAWbei,CC(=O)NCC(=O)O,N-acetylglycine,ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide,AADYJk,O,water
WNAqs,318.15,0.05087,0.06,100,992.73,Sharma et al. (2022d),Density,Liquid,AAWbei,CC(=O)NCC(=O)O,N-acetylglycine,ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide,AADYJk,O,water
WNAqs,318.15,0.05089,0.005,100,991.664,Sharma et al. (2022d),Density,Liquid,AAWbei,CC(=O)NCC(=O)O,N-acetylglycine,ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide,AADYJk,O,water
WNAqs,318.15,0.05974,0,100,991.799,Sharma et al. (2022d),Density,Liquid,AAWbei,CC(=O)NCC(=O)O,N-acetylglycine,ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide,AADYJk,O,water
WNAqs,318.15,0.0601,0.005,100,991.908,Sharma et al. (2022d),Density,Liquid,AAWbei,CC(=O)NCC(=O)O,N-acetylglycine,ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide,AADYJk,O,water
WNAqs,318.15,0.06071,0.04,100,992.581,Sharma et al. (2022d),Density,Liquid,AAWbei,CC(=O)NCC(=O)O,N-acetylglycine,ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide,AADYJk,O,water
WNAqs,318.15,0.06071,0.06,100,992.983,Sharma et al. (2022d),Density,Liquid,AAWbei,CC(=O)NCC(=O)O,N-acetylglycine,ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide,AADYJk,O,water
WNAqs,318.15,0.06123,0.02,100,992.222,Sharma et al. (2022d),Density,Liquid,AAWbei,CC(=O)NCC(=O)O,N-acetylglycine,ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide,AADYJk,O,water
