setid,"Temperature, K","MolaLity of 1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide, mol/kg","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
brebv,318.15,0.3486,101.3,967.48,Fu et al. (2021),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
brebv,318.15,0.4003,101.3,973.8,Fu et al. (2021),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
brebv,318.15,0.4487,101.3,979.5,Fu et al. (2021),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
brebv,318.15,0.5001,101.3,985.48,Fu et al. (2021),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
brebv,323.15,0,101.3,914.01,Fu et al. (2021),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
brebv,323.15,0.02,101.3,917.04,Fu et al. (2021),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
brebv,323.15,0.0301,101.3,918.59,Fu et al. (2021),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
brebv,323.15,0.0399,101.3,920.09,Fu et al. (2021),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
brebv,323.15,0.0501,101.3,921.62,Fu et al. (2021),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
brebv,323.15,0.0805,101.3,926.16,Fu et al. (2021),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
brebv,323.15,0.1198,101.3,931.73,Fu et al. (2021),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
brebv,323.15,0.1995,101.3,943.1,Fu et al. (2021),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
brebv,323.15,0.249,101.3,949.74,Fu et al. (2021),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
brebv,323.15,0.2924,101.3,955.32,Fu et al. (2021),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
brebv,323.15,0.3486,101.3,962.49,Fu et al. (2021),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
brebv,323.15,0.4003,101.3,968.83,Fu et al. (2021),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
brebv,323.15,0.4487,101.3,974.53,Fu et al. (2021),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
brebv,323.15,0.5001,101.3,980.52,Fu et al. (2021),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
brebv,328.15,0,101.3,908.94,Fu et al. (2021),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
brebv,328.15,0.02,101.3,911.97,Fu et al. (2021),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
brebv,328.15,0.0301,101.3,913.53,Fu et al. (2021),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
brebv,328.15,0.0399,101.3,915.03,Fu et al. (2021),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
brebv,328.15,0.0501,101.3,916.56,Fu et al. (2021),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
brebv,328.15,0.0805,101.3,921.12,Fu et al. (2021),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
brebv,328.15,0.1198,101.3,926.68,Fu et al. (2021),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
brebv,328.15,0.1995,101.3,938.07,Fu et al. (2021),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
brebv,328.15,0.249,101.3,944.73,Fu et al. (2021),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
brebv,328.15,0.2924,101.3,950.31,Fu et al. (2021),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
brebv,328.15,0.3486,101.3,957.49,Fu et al. (2021),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
brebv,328.15,0.4003,101.3,963.84,Fu et al. (2021),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
brebv,328.15,0.4487,101.3,969.55,Fu et al. (2021),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
brebv,328.15,0.5001,101.3,975.55,Fu et al. (2021),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
