setid,"Pressure, kPa","Temperature, K",Mole fraction of 1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,"Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
KoeLr,2000,308.15,0,1011.5,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,2000,308.15,0.2,1146.2,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,2000,308.15,0.4,1221.9,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,2000,308.15,0.6001,1270.4,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,2000,308.15,0.8,1304,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,2000,308.15,1,1328.5,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,2000,318.15,0,1004,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,2000,318.15,0.2,1138.2,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,2000,318.15,0.4,1213.8,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,2000,318.15,0.6001,1262,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,2000,318.15,0.8,1295.6,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,2000,318.15,1,1320,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,2000,328.15,0,996.3,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,2000,328.15,0.2,1130.2,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,2000,328.15,0.4,1205.6,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,2000,328.15,0.6001,1253.8,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,2000,328.15,0.8,1287.1,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,2000,328.15,1,1311.6,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,2000,338.15,0,988.4,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,2000,338.15,0.2,1122.1,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,2000,338.15,0.4,1197.4,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,2000,338.15,0.6001,1245.5,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,2000,338.15,0.8,1278.8,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,2000,338.15,1,1303,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,2000,348.15,0,980.4,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,2000,348.15,0.2,1113.8,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,2000,348.15,0.4,1189.2,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,2000,348.15,0.6001,1237.2,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,2000,348.15,0.8,1270.5,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,2000,348.15,1,1294.9,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,5000,298.15,0,1020.5,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,5000,298.15,0.2,1155.8,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,5000,298.15,0.4,1232.2,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,5000,298.15,0.6001,1280.8,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,5000,298.15,0.8,1314.8,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,5000,298.15,1,1339.3,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,5000,308.15,0,1013.1,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,5000,308.15,0.2,1148,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,5000,308.15,0.4,1224,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,5000,308.15,0.6001,1272.4,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,5000,308.15,0.8,1306.2,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,5000,308.15,1,1330.8,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,5000,318.15,0,1005.6,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,5000,318.15,0.2,1140.1,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,5000,318.15,0.4,1215.8,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,5000,318.15,0.6001,1264.2,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,5000,318.15,0.8,1297.7,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,5000,318.15,1,1322.4,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,5000,328.15,0,998.1,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,5000,328.15,0.2,1132.1,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,5000,328.15,0.4,1207.6,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,5000,328.15,0.6001,1256,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,5000,328.15,0.8,1289.5,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,5000,328.15,1,1314,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,5000,338.15,0,990.3,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,5000,338.15,0.2,1124.2,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,5000,338.15,0.4,1199.6,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,5000,338.15,0.6001,1247.9,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,5000,338.15,0.8,1281.2,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,5000,338.15,1,1305.4,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,5000,348.15,0,982.2,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,5000,348.15,0.2,1116.1,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,5000,348.15,0.4,1191.4,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,5000,348.15,0.6001,1239.6,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,5000,348.15,0.8,1272.9,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,5000,348.15,1,1297.4,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,10000,298.15,0,1022.8,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,10000,298.15,0.2,1158.6,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,10000,298.15,0.4,1235.1,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,10000,298.15,0.6001,1284,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,10000,298.15,0.8,1318.2,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,10000,298.15,1,1342.7,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,10000,308.15,0,1015.5,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,10000,308.15,0.2,1150.9,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,10000,308.15,0.4,1227.2,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,10000,308.15,0.6001,1275.6,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,10000,308.15,0.8,1309.6,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,10000,308.15,1,1334.3,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,10000,318.15,0,1008.3,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
