setid,Mole fraction of 1-butyl-3-methylimidazolium hexafluorophosphate,"Temperature, K","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
YsEnn,0.2121,298.15,100,1111.9,Pal and Kumar (2011),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAiOic,CCOCCOCCOCCO,2-(2-(2-ethoxyethoxy)ethoxy)ethanol,,,
YsEnn,0.2121,303.15,100,1107.5,Pal and Kumar (2011),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAiOic,CCOCCOCCOCCO,2-(2-(2-ethoxyethoxy)ethoxy)ethanol,,,
YsEnn,0.2121,308.15,100,1103.2,Pal and Kumar (2011),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAiOic,CCOCCOCCOCCO,2-(2-(2-ethoxyethoxy)ethoxy)ethanol,,,
YsEnn,0.2121,313.15,100,1098.8,Pal and Kumar (2011),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAiOic,CCOCCOCCOCCO,2-(2-(2-ethoxyethoxy)ethoxy)ethanol,,,
YsEnn,0.2121,318.15,100,1094.5,Pal and Kumar (2011),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAiOic,CCOCCOCCOCCO,2-(2-(2-ethoxyethoxy)ethoxy)ethanol,,,
YsEnn,0.3079,288.15,100,1157.6,Pal and Kumar (2011),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAiOic,CCOCCOCCOCCO,2-(2-(2-ethoxyethoxy)ethoxy)ethanol,,,
YsEnn,0.3079,293.15,100,1153.2,Pal and Kumar (2011),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAiOic,CCOCCOCCOCCO,2-(2-(2-ethoxyethoxy)ethoxy)ethanol,,,
YsEnn,0.3079,298.15,100,1148.9,Pal and Kumar (2011),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAiOic,CCOCCOCCOCCO,2-(2-(2-ethoxyethoxy)ethoxy)ethanol,,,
YsEnn,0.3079,303.15,100,1144.5,Pal and Kumar (2011),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAiOic,CCOCCOCCOCCO,2-(2-(2-ethoxyethoxy)ethoxy)ethanol,,,
YsEnn,0.3079,308.15,100,1140.2,Pal and Kumar (2011),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAiOic,CCOCCOCCOCCO,2-(2-(2-ethoxyethoxy)ethoxy)ethanol,,,
YsEnn,0.3079,313.15,100,1135.9,Pal and Kumar (2011),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAiOic,CCOCCOCCOCCO,2-(2-(2-ethoxyethoxy)ethoxy)ethanol,,,
YsEnn,0.3079,318.15,100,1131.5,Pal and Kumar (2011),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAiOic,CCOCCOCCOCCO,2-(2-(2-ethoxyethoxy)ethoxy)ethanol,,,
YsEnn,0.4014,288.15,100,1191.3,Pal and Kumar (2011),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAiOic,CCOCCOCCOCCO,2-(2-(2-ethoxyethoxy)ethoxy)ethanol,,,
YsEnn,0.4014,293.15,100,1187,Pal and Kumar (2011),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAiOic,CCOCCOCCOCCO,2-(2-(2-ethoxyethoxy)ethoxy)ethanol,,,
YsEnn,0.4014,298.15,100,1182.7,Pal and Kumar (2011),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAiOic,CCOCCOCCOCCO,2-(2-(2-ethoxyethoxy)ethoxy)ethanol,,,
YsEnn,0.4014,303.15,100,1178.4,Pal and Kumar (2011),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAiOic,CCOCCOCCOCCO,2-(2-(2-ethoxyethoxy)ethoxy)ethanol,,,
YsEnn,0.4014,308.15,100,1174.1,Pal and Kumar (2011),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAiOic,CCOCCOCCOCCO,2-(2-(2-ethoxyethoxy)ethoxy)ethanol,,,
YsEnn,0.4014,313.15,100,1169.8,Pal and Kumar (2011),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAiOic,CCOCCOCCOCCO,2-(2-(2-ethoxyethoxy)ethoxy)ethanol,,,
YsEnn,0.4014,318.15,100,1165.5,Pal and Kumar (2011),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAiOic,CCOCCOCCOCCO,2-(2-(2-ethoxyethoxy)ethoxy)ethanol,,,
YsEnn,0.5002,288.15,100,1225.1,Pal and Kumar (2011),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAiOic,CCOCCOCCOCCO,2-(2-(2-ethoxyethoxy)ethoxy)ethanol,,,
YsEnn,0.5002,293.15,100,1220.8,Pal and Kumar (2011),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAiOic,CCOCCOCCOCCO,2-(2-(2-ethoxyethoxy)ethoxy)ethanol,,,
YsEnn,0.5002,298.15,100,1216.6,Pal and Kumar (2011),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAiOic,CCOCCOCCOCCO,2-(2-(2-ethoxyethoxy)ethoxy)ethanol,,,
YsEnn,0.5002,303.15,100,1212.3,Pal and Kumar (2011),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAiOic,CCOCCOCCOCCO,2-(2-(2-ethoxyethoxy)ethoxy)ethanol,,,
YsEnn,0.5002,308.15,100,1208.1,Pal and Kumar (2011),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAiOic,CCOCCOCCOCCO,2-(2-(2-ethoxyethoxy)ethoxy)ethanol,,,
YsEnn,0.5002,313.15,100,1203.8,Pal and Kumar (2011),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAiOic,CCOCCOCCOCCO,2-(2-(2-ethoxyethoxy)ethoxy)ethanol,,,
YsEnn,0.5002,318.15,100,1199.5,Pal and Kumar (2011),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAiOic,CCOCCOCCOCCO,2-(2-(2-ethoxyethoxy)ethoxy)ethanol,,,
YsEnn,0.6006,288.15,100,1257.7,Pal and Kumar (2011),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAiOic,CCOCCOCCOCCO,2-(2-(2-ethoxyethoxy)ethoxy)ethanol,,,
YsEnn,0.6006,293.15,100,1253.5,Pal and Kumar (2011),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAiOic,CCOCCOCCOCCO,2-(2-(2-ethoxyethoxy)ethoxy)ethanol,,,
YsEnn,0.6006,298.15,100,1249.3,Pal and Kumar (2011),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAiOic,CCOCCOCCOCCO,2-(2-(2-ethoxyethoxy)ethoxy)ethanol,,,
YsEnn,0.6006,303.15,100,1245.1,Pal and Kumar (2011),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAiOic,CCOCCOCCOCCO,2-(2-(2-ethoxyethoxy)ethoxy)ethanol,,,
YsEnn,0.6006,308.15,100,1241,Pal and Kumar (2011),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAiOic,CCOCCOCCOCCO,2-(2-(2-ethoxyethoxy)ethoxy)ethanol,,,
YsEnn,0.6006,313.15,100,1236.7,Pal and Kumar (2011),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAiOic,CCOCCOCCOCCO,2-(2-(2-ethoxyethoxy)ethoxy)ethanol,,,
YsEnn,0.6006,318.15,100,1232.4,Pal and Kumar (2011),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAiOic,CCOCCOCCOCCO,2-(2-(2-ethoxyethoxy)ethoxy)ethanol,,,
YsEnn,0.7035,288.15,100,1289.7,Pal and Kumar (2011),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAiOic,CCOCCOCCOCCO,2-(2-(2-ethoxyethoxy)ethoxy)ethanol,,,
YsEnn,0.7035,293.15,100,1285.3,Pal and Kumar (2011),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAiOic,CCOCCOCCOCCO,2-(2-(2-ethoxyethoxy)ethoxy)ethanol,,,
YsEnn,0.7035,298.15,100,1281,Pal and Kumar (2011),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAiOic,CCOCCOCCOCCO,2-(2-(2-ethoxyethoxy)ethoxy)ethanol,,,
YsEnn,0.7035,303.15,100,1276.7,Pal and Kumar (2011),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAiOic,CCOCCOCCOCCO,2-(2-(2-ethoxyethoxy)ethoxy)ethanol,,,
YsEnn,0.7035,308.15,100,1272.5,Pal and Kumar (2011),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAiOic,CCOCCOCCOCCO,2-(2-(2-ethoxyethoxy)ethoxy)ethanol,,,
YsEnn,0.7035,313.15,100,1268.2,Pal and Kumar (2011),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAiOic,CCOCCOCCOCCO,2-(2-(2-ethoxyethoxy)ethoxy)ethanol,,,
YsEnn,0.7035,318.15,100,1264,Pal and Kumar (2011),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAiOic,CCOCCOCCOCCO,2-(2-(2-ethoxyethoxy)ethoxy)ethanol,,,
YsEnn,0.8015,288.15,100,1318.9,Pal and Kumar (2011),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAiOic,CCOCCOCCOCCO,2-(2-(2-ethoxyethoxy)ethoxy)ethanol,,,
YsEnn,0.8015,293.15,100,1314.8,Pal and Kumar (2011),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAiOic,CCOCCOCCOCCO,2-(2-(2-ethoxyethoxy)ethoxy)ethanol,,,
YsEnn,0.8015,298.15,100,1310.6,Pal and Kumar (2011),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAiOic,CCOCCOCCOCCO,2-(2-(2-ethoxyethoxy)ethoxy)ethanol,,,
YsEnn,0.8015,303.15,100,1306.4,Pal and Kumar (2011),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAiOic,CCOCCOCCOCCO,2-(2-(2-ethoxyethoxy)ethoxy)ethanol,,,
YsEnn,0.8015,308.15,100,1302.2,Pal and Kumar (2011),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAiOic,CCOCCOCCOCCO,2-(2-(2-ethoxyethoxy)ethoxy)ethanol,,,
YsEnn,0.8015,313.15,100,1298,Pal and Kumar (2011),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAiOic,CCOCCOCCOCCO,2-(2-(2-ethoxyethoxy)ethoxy)ethanol,,,
YsEnn,0.8015,318.15,100,1293.7,Pal and Kumar (2011),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAiOic,CCOCCOCCOCCO,2-(2-(2-ethoxyethoxy)ethoxy)ethanol,,,
YsEnn,0.9075,288.15,100,1350.2,Pal and Kumar (2011),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAiOic,CCOCCOCCOCCO,2-(2-(2-ethoxyethoxy)ethoxy)ethanol,,,
YsEnn,0.9075,293.15,100,1345.9,Pal and Kumar (2011),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAiOic,CCOCCOCCOCCO,2-(2-(2-ethoxyethoxy)ethoxy)ethanol,,,
YsEnn,0.9075,298.15,100,1341.7,Pal and Kumar (2011),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAiOic,CCOCCOCCOCCO,2-(2-(2-ethoxyethoxy)ethoxy)ethanol,,,
YsEnn,0.9075,303.15,100,1337.5,Pal and Kumar (2011),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAiOic,CCOCCOCCOCCO,2-(2-(2-ethoxyethoxy)ethoxy)ethanol,,,
YsEnn,0.9075,308.15,100,1333.4,Pal and Kumar (2011),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAiOic,CCOCCOCCOCCO,2-(2-(2-ethoxyethoxy)ethoxy)ethanol,,,
YsEnn,0.9075,313.15,100,1329.2,Pal and Kumar (2011),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAiOic,CCOCCOCCOCCO,2-(2-(2-ethoxyethoxy)ethoxy)ethanol,,,
YsEnn,0.9075,318.15,100,1325,Pal and Kumar (2011),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAiOic,CCOCCOCCOCCO,2-(2-(2-ethoxyethoxy)ethoxy)ethanol,,,
