setid,"Temperature, K",Mole fraction of 1-ethyl-3-methylimidazolium tetrafluoroborate,Mole fraction of 2-pyrrolidinone,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
EKkxp,308.15,0.2218,0.6542,101,1194,Sharma et al. (2013b),Density,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
EKkxp,308.15,0.2442,0.6148,101,1203.3,Sharma et al. (2013b),Density,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
EKkxp,308.15,0.2603,0.5861,101,1209.3,Sharma et al. (2013b),Density,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
EKkxp,308.15,0.2849,0.5481,101,1216.9,Sharma et al. (2013b),Density,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
EKkxp,308.15,0.3015,0.5245,101,1221.2,Sharma et al. (2013b),Density,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
EKkxp,308.15,0.3269,0.4911,101,1226.7,Sharma et al. (2013b),Density,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
EKkxp,308.15,0.3478,0.4658,101,1230.3,Sharma et al. (2013b),Density,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
EKkxp,308.15,0.3642,0.4473,101,1232.8,Sharma et al. (2013b),Density,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
EKkxp,308.15,0.3891,0.4208,101,1236.1,Sharma et al. (2013b),Density,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
EKkxp,308.15,0.4032,0.4067,101,1237.7,Sharma et al. (2013b),Density,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
EKkxp,308.15,0.4121,0.3981,101,1238.6,Sharma et al. (2013b),Density,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
EKkxp,308.15,0.4329,0.3785,101,1240.5,Sharma et al. (2013b),Density,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
EKkxp,308.15,0.4453,0.3671,101,1241.6,Sharma et al. (2013b),Density,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
EKkxp,308.15,0.4691,0.3461,101,1243.4,Sharma et al. (2013b),Density,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
EKkxp,308.15,0.4845,0.3332,101,1244.5,Sharma et al. (2013b),Density,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
EKkxp,308.15,0.5027,0.3185,101,1245.8,Sharma et al. (2013b),Density,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
EKkxp,308.15,0.5278,0.2989,101,1247.4,Sharma et al. (2013b),Density,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
EKkxp,308.15,0.5451,0.2854,101,1248.3,Sharma et al. (2013b),Density,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
EKkxp,308.15,0.5581,0.2759,101,1249.1,Sharma et al. (2013b),Density,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
EKkxp,308.15,0.5774,0.2608,101,1250.1,Sharma et al. (2013b),Density,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
EKkxp,308.15,0.5826,0.2557,101,1250.2,Sharma et al. (2013b),Density,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
EKkxp,308.15,0.5978,0.2443,101,1251,Sharma et al. (2013b),Density,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
EKkxp,308.15,0.6214,0.2282,101,1252.4,Sharma et al. (2013b),Density,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
EKkxp,308.15,0.6464,0.1932,101,1252.2,Sharma et al. (2013b),Density,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
EKkxp,308.15,0.6531,0.1881,101,1252.6,Sharma et al. (2013b),Density,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
EKkxp,308.15,0.6741,0.1803,101,1254.4,Sharma et al. (2013b),Density,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
