setid,"Temperature, K",Mole fraction of 1-hexyl-3-methylimidazolium tetrafluoroborate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
cRQwy,303.15,0,101,793.99,Kermanpour and Niakan (2012),Density,Liquid,AAONwS,CC(C)CO,2-methyl-1-propanol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
cRQwy,303.15,0.1004,101,870.1,Kermanpour and Niakan (2012),Density,Liquid,AAONwS,CC(C)CO,2-methyl-1-propanol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
cRQwy,303.15,0.151,101,902.53,Kermanpour and Niakan (2012),Density,Liquid,AAONwS,CC(C)CO,2-methyl-1-propanol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
cRQwy,303.15,0.2009,101,931.08,Kermanpour and Niakan (2012),Density,Liquid,AAONwS,CC(C)CO,2-methyl-1-propanol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
cRQwy,303.15,0.3101,101,982.2,Kermanpour and Niakan (2012),Density,Liquid,AAONwS,CC(C)CO,2-methyl-1-propanol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
cRQwy,303.15,0.4279,101,1024.31,Kermanpour and Niakan (2012),Density,Liquid,AAONwS,CC(C)CO,2-methyl-1-propanol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
cRQwy,303.15,0.5606,101,1061.3,Kermanpour and Niakan (2012),Density,Liquid,AAONwS,CC(C)CO,2-methyl-1-propanol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
cRQwy,303.15,0.6901,101,1090.76,Kermanpour and Niakan (2012),Density,Liquid,AAONwS,CC(C)CO,2-methyl-1-propanol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
cRQwy,303.15,0.8327,101,1117.15,Kermanpour and Niakan (2012),Density,Liquid,AAONwS,CC(C)CO,2-methyl-1-propanol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
cRQwy,303.15,1,101,1142.3,Kermanpour and Niakan (2012),Density,Liquid,AAONwS,CC(C)CO,2-methyl-1-propanol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
cRQwy,308.15,0,101,790.04,Kermanpour and Niakan (2012),Density,Liquid,AAONwS,CC(C)CO,2-methyl-1-propanol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
cRQwy,308.15,0.1004,101,866.28,Kermanpour and Niakan (2012),Density,Liquid,AAONwS,CC(C)CO,2-methyl-1-propanol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
cRQwy,308.15,0.151,101,898.71,Kermanpour and Niakan (2012),Density,Liquid,AAONwS,CC(C)CO,2-methyl-1-propanol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
cRQwy,308.15,0.2009,101,927.23,Kermanpour and Niakan (2012),Density,Liquid,AAONwS,CC(C)CO,2-methyl-1-propanol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
cRQwy,308.15,0.3101,101,978.63,Kermanpour and Niakan (2012),Density,Liquid,AAONwS,CC(C)CO,2-methyl-1-propanol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
cRQwy,308.15,0.4279,101,1020.8,Kermanpour and Niakan (2012),Density,Liquid,AAONwS,CC(C)CO,2-methyl-1-propanol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
cRQwy,308.15,0.5606,101,1057.79,Kermanpour and Niakan (2012),Density,Liquid,AAONwS,CC(C)CO,2-methyl-1-propanol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
cRQwy,308.15,0.6901,101,1087.32,Kermanpour and Niakan (2012),Density,Liquid,AAONwS,CC(C)CO,2-methyl-1-propanol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
cRQwy,308.15,0.8327,101,1113.75,Kermanpour and Niakan (2012),Density,Liquid,AAONwS,CC(C)CO,2-methyl-1-propanol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
cRQwy,308.15,1,101,1139,Kermanpour and Niakan (2012),Density,Liquid,AAONwS,CC(C)CO,2-methyl-1-propanol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
cRQwy,313.15,0,101,786.04,Kermanpour and Niakan (2012),Density,Liquid,AAONwS,CC(C)CO,2-methyl-1-propanol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
cRQwy,313.15,0.1004,101,862.42,Kermanpour and Niakan (2012),Density,Liquid,AAONwS,CC(C)CO,2-methyl-1-propanol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
cRQwy,313.15,0.151,101,894.93,Kermanpour and Niakan (2012),Density,Liquid,AAONwS,CC(C)CO,2-methyl-1-propanol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
cRQwy,313.15,0.2009,101,923.74,Kermanpour and Niakan (2012),Density,Liquid,AAONwS,CC(C)CO,2-methyl-1-propanol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
cRQwy,313.15,0.3101,101,975.11,Kermanpour and Niakan (2012),Density,Liquid,AAONwS,CC(C)CO,2-methyl-1-propanol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
cRQwy,313.15,0.4279,101,1017.21,Kermanpour and Niakan (2012),Density,Liquid,AAONwS,CC(C)CO,2-methyl-1-propanol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
cRQwy,313.15,0.5606,101,1054.27,Kermanpour and Niakan (2012),Density,Liquid,AAONwS,CC(C)CO,2-methyl-1-propanol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
cRQwy,313.15,0.6901,101,1083.88,Kermanpour and Niakan (2012),Density,Liquid,AAONwS,CC(C)CO,2-methyl-1-propanol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
cRQwy,313.15,0.8327,101,1110.33,Kermanpour and Niakan (2012),Density,Liquid,AAONwS,CC(C)CO,2-methyl-1-propanol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
cRQwy,313.15,1,101,1135.6,Kermanpour and Niakan (2012),Density,Liquid,AAONwS,CC(C)CO,2-methyl-1-propanol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
cRQwy,318.15,0,101,781.98,Kermanpour and Niakan (2012),Density,Liquid,AAONwS,CC(C)CO,2-methyl-1-propanol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
cRQwy,318.15,0.1004,101,858.54,Kermanpour and Niakan (2012),Density,Liquid,AAONwS,CC(C)CO,2-methyl-1-propanol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
cRQwy,318.15,0.151,101,891.18,Kermanpour and Niakan (2012),Density,Liquid,AAONwS,CC(C)CO,2-methyl-1-propanol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
cRQwy,318.15,0.2009,101,920.15,Kermanpour and Niakan (2012),Density,Liquid,AAONwS,CC(C)CO,2-methyl-1-propanol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
cRQwy,318.15,0.3101,101,971.5,Kermanpour and Niakan (2012),Density,Liquid,AAONwS,CC(C)CO,2-methyl-1-propanol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
cRQwy,318.15,0.4279,101,1013.64,Kermanpour and Niakan (2012),Density,Liquid,AAONwS,CC(C)CO,2-methyl-1-propanol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
cRQwy,318.15,0.5606,101,1050.78,Kermanpour and Niakan (2012),Density,Liquid,AAONwS,CC(C)CO,2-methyl-1-propanol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
cRQwy,318.15,0.6901,101,1080.45,Kermanpour and Niakan (2012),Density,Liquid,AAONwS,CC(C)CO,2-methyl-1-propanol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
cRQwy,318.15,0.8327,101,1106.94,Kermanpour and Niakan (2012),Density,Liquid,AAONwS,CC(C)CO,2-methyl-1-propanol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
cRQwy,318.15,1,101,1132.2,Kermanpour and Niakan (2012),Density,Liquid,AAONwS,CC(C)CO,2-methyl-1-propanol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
cRQwy,323.15,0,101,777.85,Kermanpour and Niakan (2012),Density,Liquid,AAONwS,CC(C)CO,2-methyl-1-propanol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
cRQwy,323.15,0.1004,101,854.62,Kermanpour and Niakan (2012),Density,Liquid,AAONwS,CC(C)CO,2-methyl-1-propanol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
cRQwy,323.15,0.151,101,887.3,Kermanpour and Niakan (2012),Density,Liquid,AAONwS,CC(C)CO,2-methyl-1-propanol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
cRQwy,323.15,0.2009,101,916.37,Kermanpour and Niakan (2012),Density,Liquid,AAONwS,CC(C)CO,2-methyl-1-propanol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
cRQwy,323.15,0.3101,101,967.87,Kermanpour and Niakan (2012),Density,Liquid,AAONwS,CC(C)CO,2-methyl-1-propanol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
cRQwy,323.15,0.4279,101,1010.02,Kermanpour and Niakan (2012),Density,Liquid,AAONwS,CC(C)CO,2-methyl-1-propanol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
cRQwy,323.15,0.5606,101,1047.3,Kermanpour and Niakan (2012),Density,Liquid,AAONwS,CC(C)CO,2-methyl-1-propanol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
cRQwy,323.15,0.6901,101,1077.03,Kermanpour and Niakan (2012),Density,Liquid,AAONwS,CC(C)CO,2-methyl-1-propanol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
cRQwy,323.15,0.8327,101,1103.61,Kermanpour and Niakan (2012),Density,Liquid,AAONwS,CC(C)CO,2-methyl-1-propanol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
cRQwy,323.15,1,101,1128.9,Kermanpour and Niakan (2012),Density,Liquid,AAONwS,CC(C)CO,2-methyl-1-propanol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
cRQwy,328.15,0,101,773.65,Kermanpour and Niakan (2012),Density,Liquid,AAONwS,CC(C)CO,2-methyl-1-propanol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
cRQwy,328.15,0.1004,101,850.65,Kermanpour and Niakan (2012),Density,Liquid,AAONwS,CC(C)CO,2-methyl-1-propanol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
cRQwy,328.15,0.151,101,883.51,Kermanpour and Niakan (2012),Density,Liquid,AAONwS,CC(C)CO,2-methyl-1-propanol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
cRQwy,328.15,0.2009,101,912.52,Kermanpour and Niakan (2012),Density,Liquid,AAONwS,CC(C)CO,2-methyl-1-propanol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
cRQwy,328.15,0.3101,101,964.12,Kermanpour and Niakan (2012),Density,Liquid,AAONwS,CC(C)CO,2-methyl-1-propanol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
cRQwy,328.15,0.4279,101,1006.35,Kermanpour and Niakan (2012),Density,Liquid,AAONwS,CC(C)CO,2-methyl-1-propanol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
cRQwy,328.15,0.5606,101,1043.79,Kermanpour and Niakan (2012),Density,Liquid,AAONwS,CC(C)CO,2-methyl-1-propanol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
cRQwy,328.15,0.6901,101,1073.6,Kermanpour and Niakan (2012),Density,Liquid,AAONwS,CC(C)CO,2-methyl-1-propanol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
cRQwy,328.15,0.8327,101,1100.2,Kermanpour and Niakan (2012),Density,Liquid,AAONwS,CC(C)CO,2-methyl-1-propanol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
cRQwy,328.15,1,101,1125.5,Kermanpour and Niakan (2012),Density,Liquid,AAONwS,CC(C)CO,2-methyl-1-propanol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
cRQwy,333.15,0,101,769.36,Kermanpour and Niakan (2012),Density,Liquid,AAONwS,CC(C)CO,2-methyl-1-propanol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
cRQwy,333.15,0.1004,101,846.65,Kermanpour and Niakan (2012),Density,Liquid,AAONwS,CC(C)CO,2-methyl-1-propanol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
cRQwy,333.15,0.151,101,879.73,Kermanpour and Niakan (2012),Density,Liquid,AAONwS,CC(C)CO,2-methyl-1-propanol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
cRQwy,333.15,0.2009,101,908.64,Kermanpour and Niakan (2012),Density,Liquid,AAONwS,CC(C)CO,2-methyl-1-propanol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
cRQwy,333.15,0.3101,101,960.36,Kermanpour and Niakan (2012),Density,Liquid,AAONwS,CC(C)CO,2-methyl-1-propanol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
cRQwy,333.15,0.4279,101,1002.74,Kermanpour and Niakan (2012),Density,Liquid,AAONwS,CC(C)CO,2-methyl-1-propanol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
cRQwy,333.15,0.5606,101,1040.26,Kermanpour and Niakan (2012),Density,Liquid,AAONwS,CC(C)CO,2-methyl-1-propanol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
cRQwy,333.15,0.6901,101,1070.21,Kermanpour and Niakan (2012),Density,Liquid,AAONwS,CC(C)CO,2-methyl-1-propanol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
cRQwy,333.15,0.8327,101,1096.86,Kermanpour and Niakan (2012),Density,Liquid,AAONwS,CC(C)CO,2-methyl-1-propanol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
cRQwy,333.15,1,101,1122.1,Kermanpour and Niakan (2012),Density,Liquid,AAONwS,CC(C)CO,2-methyl-1-propanol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
cRQwy,338.15,0,101,764.99,Kermanpour and Niakan (2012),Density,Liquid,AAONwS,CC(C)CO,2-methyl-1-propanol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
cRQwy,338.15,0.1004,101,842.59,Kermanpour and Niakan (2012),Density,Liquid,AAONwS,CC(C)CO,2-methyl-1-propanol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
cRQwy,338.15,0.151,101,875.79,Kermanpour and Niakan (2012),Density,Liquid,AAONwS,CC(C)CO,2-methyl-1-propanol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
cRQwy,338.15,0.2009,101,904.74,Kermanpour and Niakan (2012),Density,Liquid,AAONwS,CC(C)CO,2-methyl-1-propanol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
cRQwy,338.15,0.3101,101,956.56,Kermanpour and Niakan (2012),Density,Liquid,AAONwS,CC(C)CO,2-methyl-1-propanol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
cRQwy,338.15,0.4279,101,999.08,Kermanpour and Niakan (2012),Density,Liquid,AAONwS,CC(C)CO,2-methyl-1-propanol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
cRQwy,338.15,0.5606,101,1036.78,Kermanpour and Niakan (2012),Density,Liquid,AAONwS,CC(C)CO,2-methyl-1-propanol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
cRQwy,338.15,0.6901,101,1066.82,Kermanpour and Niakan (2012),Density,Liquid,AAONwS,CC(C)CO,2-methyl-1-propanol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
cRQwy,338.15,0.8327,101,1093.56,Kermanpour and Niakan (2012),Density,Liquid,AAONwS,CC(C)CO,2-methyl-1-propanol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
cRQwy,338.15,1,101,1118.8,Kermanpour and Niakan (2012),Density,Liquid,AAONwS,CC(C)CO,2-methyl-1-propanol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
