setid,"Temperature, K","MolaLity of 1-hexyl-3-methylimidazolium chloride, mol/kg","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
Cseuo,298.15,0.01021,100,997.1,Tomas et al. (2018),Density,Liquid,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,AADYJk,O,water,,,
Cseuo,298.15,0.01985,100,997.2,Tomas et al. (2018),Density,Liquid,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,AADYJk,O,water,,,
Cseuo,298.15,0.03001,100,997.3,Tomas et al. (2018),Density,Liquid,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,AADYJk,O,water,,,
Cseuo,298.15,0.04132,100,997.4,Tomas et al. (2018),Density,Liquid,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,AADYJk,O,water,,,
Cseuo,298.15,0.05221,100,997.5,Tomas et al. (2018),Density,Liquid,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,AADYJk,O,water,,,
Cseuo,298.15,0.06126,100,997.6,Tomas et al. (2018),Density,Liquid,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,AADYJk,O,water,,,
Cseuo,298.15,0.07663,100,997.8,Tomas et al. (2018),Density,Liquid,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,AADYJk,O,water,,,
Cseuo,298.15,0.09321,100,998,Tomas et al. (2018),Density,Liquid,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,AADYJk,O,water,,,
Cseuo,303.15,0.00478,100,995.7,Tomas et al. (2018),Density,Liquid,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,AADYJk,O,water,,,
Cseuo,303.15,0.01021,100,995.7,Tomas et al. (2018),Density,Liquid,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,AADYJk,O,water,,,
Cseuo,303.15,0.01985,100,995.8,Tomas et al. (2018),Density,Liquid,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,AADYJk,O,water,,,
Cseuo,303.15,0.03001,100,995.9,Tomas et al. (2018),Density,Liquid,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,AADYJk,O,water,,,
Cseuo,303.15,0.04132,100,996,Tomas et al. (2018),Density,Liquid,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,AADYJk,O,water,,,
Cseuo,303.15,0.05221,100,996.1,Tomas et al. (2018),Density,Liquid,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,AADYJk,O,water,,,
Cseuo,303.15,0.06126,100,996.2,Tomas et al. (2018),Density,Liquid,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,AADYJk,O,water,,,
Cseuo,303.15,0.07663,100,996.4,Tomas et al. (2018),Density,Liquid,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,AADYJk,O,water,,,
Cseuo,303.15,0.09321,100,996.6,Tomas et al. (2018),Density,Liquid,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,AADYJk,O,water,,,
Cseuo,308.15,0.00478,100,994.1,Tomas et al. (2018),Density,Liquid,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,AADYJk,O,water,,,
Cseuo,308.15,0.01021,100,994.1,Tomas et al. (2018),Density,Liquid,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,AADYJk,O,water,,,
Cseuo,308.15,0.01985,100,994.2,Tomas et al. (2018),Density,Liquid,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,AADYJk,O,water,,,
Cseuo,308.15,0.03001,100,994.2,Tomas et al. (2018),Density,Liquid,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,AADYJk,O,water,,,
Cseuo,308.15,0.04132,100,994.4,Tomas et al. (2018),Density,Liquid,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,AADYJk,O,water,,,
Cseuo,308.15,0.05221,100,994.5,Tomas et al. (2018),Density,Liquid,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,AADYJk,O,water,,,
Cseuo,308.15,0.06126,100,994.6,Tomas et al. (2018),Density,Liquid,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,AADYJk,O,water,,,
Cseuo,308.15,0.07663,100,994.7,Tomas et al. (2018),Density,Liquid,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,AADYJk,O,water,,,
Cseuo,308.15,0.09321,100,994.9,Tomas et al. (2018),Density,Liquid,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,AADYJk,O,water,,,
Cseuo,313.15,0.00478,100,992.2,Tomas et al. (2018),Density,Liquid,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,AADYJk,O,water,,,
Cseuo,313.15,0.01021,100,992.3,Tomas et al. (2018),Density,Liquid,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,AADYJk,O,water,,,
Cseuo,313.15,0.01985,100,992.3,Tomas et al. (2018),Density,Liquid,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,AADYJk,O,water,,,
Cseuo,313.15,0.03001,100,992.4,Tomas et al. (2018),Density,Liquid,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,AADYJk,O,water,,,
Cseuo,313.15,0.04132,100,992.5,Tomas et al. (2018),Density,Liquid,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,AADYJk,O,water,,,
Cseuo,313.15,0.05221,100,992.6,Tomas et al. (2018),Density,Liquid,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,AADYJk,O,water,,,
Cseuo,313.15,0.06126,100,992.7,Tomas et al. (2018),Density,Liquid,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,AADYJk,O,water,,,
Cseuo,313.15,0.07663,100,992.9,Tomas et al. (2018),Density,Liquid,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,AADYJk,O,water,,,
Cseuo,313.15,0.09321,100,993.1,Tomas et al. (2018),Density,Liquid,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,AADYJk,O,water,,,
