setid,"Temperature, K",Mole fraction of 1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
wdTub,298.15,1,101,1382.02,Zarrougui et al. (2010a),Density,Liquid,AATgdC,CC1COC(=O)O1,propylene carbonate,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
wdTub,303.15,0,101,1214.92,Zarrougui et al. (2010a),Density,Liquid,AATgdC,CC1COC(=O)O1,propylene carbonate,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
wdTub,303.15,0.01,101,1221.1,Zarrougui et al. (2010a),Density,Liquid,AATgdC,CC1COC(=O)O1,propylene carbonate,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
wdTub,303.15,0.02,101,1226.89,Zarrougui et al. (2010a),Density,Liquid,AATgdC,CC1COC(=O)O1,propylene carbonate,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
wdTub,303.15,0.03,101,1232.61,Zarrougui et al. (2010a),Density,Liquid,AATgdC,CC1COC(=O)O1,propylene carbonate,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
wdTub,303.15,0.04,101,1238.14,Zarrougui et al. (2010a),Density,Liquid,AATgdC,CC1COC(=O)O1,propylene carbonate,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
wdTub,303.15,0.05,101,1244.62,Zarrougui et al. (2010a),Density,Liquid,AATgdC,CC1COC(=O)O1,propylene carbonate,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
wdTub,303.15,0.11,101,1269.77,Zarrougui et al. (2010a),Density,Liquid,AATgdC,CC1COC(=O)O1,propylene carbonate,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
wdTub,303.15,0.16,101,1290.88,Zarrougui et al. (2010a),Density,Liquid,AATgdC,CC1COC(=O)O1,propylene carbonate,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
wdTub,303.15,0.21,101,1308.41,Zarrougui et al. (2010a),Density,Liquid,AATgdC,CC1COC(=O)O1,propylene carbonate,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
wdTub,303.15,0.26,101,1322.83,Zarrougui et al. (2010a),Density,Liquid,AATgdC,CC1COC(=O)O1,propylene carbonate,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
wdTub,303.15,0.32,101,1334.55,Zarrougui et al. (2010a),Density,Liquid,AATgdC,CC1COC(=O)O1,propylene carbonate,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
wdTub,303.15,0.37,101,1343.95,Zarrougui et al. (2010a),Density,Liquid,AATgdC,CC1COC(=O)O1,propylene carbonate,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
wdTub,303.15,0.42,101,1351.41,Zarrougui et al. (2010a),Density,Liquid,AATgdC,CC1COC(=O)O1,propylene carbonate,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
wdTub,303.15,0.47,101,1357.25,Zarrougui et al. (2010a),Density,Liquid,AATgdC,CC1COC(=O)O1,propylene carbonate,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
wdTub,303.15,0.53,101,1361.76,Zarrougui et al. (2010a),Density,Liquid,AATgdC,CC1COC(=O)O1,propylene carbonate,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
wdTub,303.15,0.58,101,1365.23,Zarrougui et al. (2010a),Density,Liquid,AATgdC,CC1COC(=O)O1,propylene carbonate,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
wdTub,303.15,0.63,101,1367.89,Zarrougui et al. (2010a),Density,Liquid,AATgdC,CC1COC(=O)O1,propylene carbonate,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
wdTub,303.15,0.68,101,1369.96,Zarrougui et al. (2010a),Density,Liquid,AATgdC,CC1COC(=O)O1,propylene carbonate,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
wdTub,303.15,0.74,101,1371.61,Zarrougui et al. (2010a),Density,Liquid,AATgdC,CC1COC(=O)O1,propylene carbonate,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
wdTub,303.15,0.79,101,1373.01,Zarrougui et al. (2010a),Density,Liquid,AATgdC,CC1COC(=O)O1,propylene carbonate,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
wdTub,303.15,0.84,101,1374.27,Zarrougui et al. (2010a),Density,Liquid,AATgdC,CC1COC(=O)O1,propylene carbonate,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
wdTub,303.15,0.89,101,1375.49,Zarrougui et al. (2010a),Density,Liquid,AATgdC,CC1COC(=O)O1,propylene carbonate,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
wdTub,303.15,0.95,101,1376.73,Zarrougui et al. (2010a),Density,Liquid,AATgdC,CC1COC(=O)O1,propylene carbonate,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
wdTub,303.15,1,101,1378.02,Zarrougui et al. (2010a),Density,Liquid,AATgdC,CC1COC(=O)O1,propylene carbonate,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
wdTub,308.15,0,101,1209.99,Zarrougui et al. (2010a),Density,Liquid,AATgdC,CC1COC(=O)O1,propylene carbonate,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
wdTub,308.15,0.01,101,1216.03,Zarrougui et al. (2010a),Density,Liquid,AATgdC,CC1COC(=O)O1,propylene carbonate,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
wdTub,308.15,0.02,101,1221.89,Zarrougui et al. (2010a),Density,Liquid,AATgdC,CC1COC(=O)O1,propylene carbonate,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
wdTub,308.15,0.03,101,1227.58,Zarrougui et al. (2010a),Density,Liquid,AATgdC,CC1COC(=O)O1,propylene carbonate,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
wdTub,308.15,0.04,101,1233.09,Zarrougui et al. (2010a),Density,Liquid,AATgdC,CC1COC(=O)O1,propylene carbonate,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
wdTub,308.15,0.05,101,1239.54,Zarrougui et al. (2010a),Density,Liquid,AATgdC,CC1COC(=O)O1,propylene carbonate,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
