setid,"Temperature, K",Mole fraction of 1-methyl-3-octylimidazolium tetrafluoroborate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
FtOyj,308.15,0.0027,101,1102.8,Singh et al. (2009),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
FtOyj,308.15,0.0046,101,1102.7,Singh et al. (2009),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
FtOyj,308.15,0.0081,101,1102.4,Singh et al. (2009),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
FtOyj,308.15,0.0151,101,1101.9,Singh et al. (2009),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
FtOyj,308.15,0.0316,101,1100.8,Singh et al. (2009),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
FtOyj,308.15,0.0614,101,1099.2,Singh et al. (2009),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
FtOyj,308.15,0.083,101,1098,Singh et al. (2009),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
FtOyj,308.15,0.1341,101,1096,Singh et al. (2009),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
FtOyj,308.15,0.2026,101,1094,Singh et al. (2009),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
FtOyj,308.15,0.273,101,1092.7,Singh et al. (2009),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
FtOyj,308.15,0.4125,101,1091.5,Singh et al. (2009),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
FtOyj,308.15,0.5198,101,1091.3,Singh et al. (2009),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
FtOyj,308.15,0.6306,101,1091.6,Singh et al. (2009),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
FtOyj,308.15,0.7919,101,1092.6,Singh et al. (2009),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
FtOyj,308.15,0.9583,101,1094,Singh et al. (2009),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
FtOyj,308.15,1,101,1094.3,Singh et al. (2009),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
FtOyj,318.15,0,101,1095.8,Singh et al. (2009),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
FtOyj,318.15,0.0027,101,1095.7,Singh et al. (2009),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
FtOyj,318.15,0.0046,101,1095.4,Singh et al. (2009),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
FtOyj,318.15,0.0081,101,1095.2,Singh et al. (2009),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
FtOyj,318.15,0.0151,101,1094.6,Singh et al. (2009),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
FtOyj,318.15,0.0316,101,1093.4,Singh et al. (2009),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
FtOyj,318.15,0.0614,101,1091.7,Singh et al. (2009),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
FtOyj,318.15,0.083,101,1090.6,Singh et al. (2009),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
FtOyj,318.15,0.1341,101,1088.6,Singh et al. (2009),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
FtOyj,318.15,0.2026,101,1086.8,Singh et al. (2009),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
FtOyj,318.15,0.273,101,1085.3,Singh et al. (2009),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
FtOyj,318.15,0.4125,101,1084.2,Singh et al. (2009),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
FtOyj,318.15,0.5198,101,1084.1,Singh et al. (2009),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
FtOyj,318.15,0.6306,101,1084.5,Singh et al. (2009),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
FtOyj,318.15,0.7919,101,1085.5,Singh et al. (2009),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
FtOyj,318.15,0.9583,101,1087.1,Singh et al. (2009),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
FtOyj,318.15,1,101,1087.5,Singh et al. (2009),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
