setid,"Temperature, K",Mole fraction of 1-butyl-3-methylimidazolium chloride,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
CXQlZ,308.15,0.8143,101,1076.51,Kumar et al. (2012),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
CXQlZ,308.15,0.9126,101,1076.49,Kumar et al. (2012),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
CXQlZ,308.15,1,101,1076.5,Kumar et al. (2012),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
CXQlZ,318.15,0,101,1095.5,Kumar et al. (2012),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
CXQlZ,318.15,0.0132,101,1093.97,Kumar et al. (2012),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
CXQlZ,318.15,0.0294,101,1092.21,Kumar et al. (2012),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
CXQlZ,318.15,0.0484,101,1090.29,Kumar et al. (2012),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
CXQlZ,318.15,0.1028,101,1085.61,Kumar et al. (2012),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
CXQlZ,318.15,0.2101,101,1079.22,Kumar et al. (2012),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
CXQlZ,318.15,0.3094,101,1075.58,Kumar et al. (2012),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
CXQlZ,318.15,0.4202,101,1072.98,Kumar et al. (2012),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
CXQlZ,318.15,0.4947,101,1072,Kumar et al. (2012),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
CXQlZ,318.15,0.5992,101,1071.11,Kumar et al. (2012),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
CXQlZ,318.15,0.7117,101,1070.76,Kumar et al. (2012),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
CXQlZ,318.15,0.8143,101,1070.75,Kumar et al. (2012),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
CXQlZ,318.15,0.9126,101,1070.88,Kumar et al. (2012),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
CXQlZ,318.15,1,101,1071,Kumar et al. (2012),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
