setid,Weight fraction of water,"Temperature, K","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
ngotD,0.017,303.15,101,1022.7,Hong et al. (2013b),Density,Liquid,AADYJk,O,water,AArbTa,CCC(=O)[O-].CCCCCn1cc[n+](C)c1,1-methyl-3-pentylimidazolium propanoate,,,
ngotD,0.017,308.15,101,1019.5,Hong et al. (2013b),Density,Liquid,AADYJk,O,water,AArbTa,CCC(=O)[O-].CCCCCn1cc[n+](C)c1,1-methyl-3-pentylimidazolium propanoate,,,
ngotD,0.017,313.15,101,1016.5,Hong et al. (2013b),Density,Liquid,AADYJk,O,water,AArbTa,CCC(=O)[O-].CCCCCn1cc[n+](C)c1,1-methyl-3-pentylimidazolium propanoate,,,
ngotD,0.017,318.15,101,1013.5,Hong et al. (2013b),Density,Liquid,AADYJk,O,water,AArbTa,CCC(=O)[O-].CCCCCn1cc[n+](C)c1,1-methyl-3-pentylimidazolium propanoate,,,
ngotD,0.017,323.15,101,1010.6,Hong et al. (2013b),Density,Liquid,AADYJk,O,water,AArbTa,CCC(=O)[O-].CCCCCn1cc[n+](C)c1,1-methyl-3-pentylimidazolium propanoate,,,
ngotD,0.017,328.15,101,1007.5,Hong et al. (2013b),Density,Liquid,AADYJk,O,water,AArbTa,CCC(=O)[O-].CCCCCn1cc[n+](C)c1,1-methyl-3-pentylimidazolium propanoate,,,
ngotD,0.02,288.15,101,1032.7,Hong et al. (2013b),Density,Liquid,AADYJk,O,water,AArbTa,CCC(=O)[O-].CCCCCn1cc[n+](C)c1,1-methyl-3-pentylimidazolium propanoate,,,
ngotD,0.02,293.15,101,1029.6,Hong et al. (2013b),Density,Liquid,AADYJk,O,water,AArbTa,CCC(=O)[O-].CCCCCn1cc[n+](C)c1,1-methyl-3-pentylimidazolium propanoate,,,
ngotD,0.02,298.15,101,1026.2,Hong et al. (2013b),Density,Liquid,AADYJk,O,water,AArbTa,CCC(=O)[O-].CCCCCn1cc[n+](C)c1,1-methyl-3-pentylimidazolium propanoate,,,
ngotD,0.02,303.15,101,1023.5,Hong et al. (2013b),Density,Liquid,AADYJk,O,water,AArbTa,CCC(=O)[O-].CCCCCn1cc[n+](C)c1,1-methyl-3-pentylimidazolium propanoate,,,
ngotD,0.02,308.15,101,1020.5,Hong et al. (2013b),Density,Liquid,AADYJk,O,water,AArbTa,CCC(=O)[O-].CCCCCn1cc[n+](C)c1,1-methyl-3-pentylimidazolium propanoate,,,
ngotD,0.02,313.15,101,1017.5,Hong et al. (2013b),Density,Liquid,AADYJk,O,water,AArbTa,CCC(=O)[O-].CCCCCn1cc[n+](C)c1,1-methyl-3-pentylimidazolium propanoate,,,
ngotD,0.02,318.15,101,1014.5,Hong et al. (2013b),Density,Liquid,AADYJk,O,water,AArbTa,CCC(=O)[O-].CCCCCn1cc[n+](C)c1,1-methyl-3-pentylimidazolium propanoate,,,
ngotD,0.02,323.15,101,1011.4,Hong et al. (2013b),Density,Liquid,AADYJk,O,water,AArbTa,CCC(=O)[O-].CCCCCn1cc[n+](C)c1,1-methyl-3-pentylimidazolium propanoate,,,
ngotD,0.02,328.15,101,1008.4,Hong et al. (2013b),Density,Liquid,AADYJk,O,water,AArbTa,CCC(=O)[O-].CCCCCn1cc[n+](C)c1,1-methyl-3-pentylimidazolium propanoate,,,
