setid,"Temperature, K","MolaLity of 1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide, mol/kg","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
JeVXb,318.15,0.3074,101.3,988.8,Wang et al. (2022b),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
JeVXb,318.15,0.361,101.3,995.5,Wang et al. (2022b),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
JeVXb,318.15,0.3977,101.3,1000,Wang et al. (2022b),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
JeVXb,318.15,0.4395,101.3,1005,Wang et al. (2022b),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
JeVXb,318.15,0.4909,101.3,1011.1,Wang et al. (2022b),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
JeVXb,323.15,0,101.3,940.8,Wang et al. (2022b),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
JeVXb,323.15,0.0163,101.3,943.2,Wang et al. (2022b),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
JeVXb,323.15,0.0311,101.3,945.4,Wang et al. (2022b),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
JeVXb,323.15,0.042,101.3,947,Wang et al. (2022b),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
JeVXb,323.15,0.0528,101.3,948.6,Wang et al. (2022b),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
JeVXb,323.15,0.0794,101.3,952.3,Wang et al. (2022b),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
JeVXb,323.15,0.1156,101.3,957.4,Wang et al. (2022b),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
JeVXb,323.15,0.1953,101.3,968.4,Wang et al. (2022b),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
JeVXb,323.15,0.2801,101.3,980.1,Wang et al. (2022b),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
JeVXb,323.15,0.3074,101.3,983.1,Wang et al. (2022b),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
JeVXb,323.15,0.361,101.3,989.9,Wang et al. (2022b),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
JeVXb,323.15,0.3977,101.3,994.4,Wang et al. (2022b),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
JeVXb,323.15,0.4395,101.3,999.3,Wang et al. (2022b),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
JeVXb,323.15,0.4909,101.3,1005.5,Wang et al. (2022b),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
JeVXb,328.15,0,101.3,935,Wang et al. (2022b),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
JeVXb,328.15,0.0163,101.3,937.4,Wang et al. (2022b),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
JeVXb,328.15,0.0311,101.3,939.6,Wang et al. (2022b),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
JeVXb,328.15,0.042,101.3,941.2,Wang et al. (2022b),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
JeVXb,328.15,0.0528,101.3,942.8,Wang et al. (2022b),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
JeVXb,328.15,0.0794,101.3,946.5,Wang et al. (2022b),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
JeVXb,328.15,0.1156,101.3,951.7,Wang et al. (2022b),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
JeVXb,328.15,0.1953,101.3,962.7,Wang et al. (2022b),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
JeVXb,328.15,0.2801,101.3,974.4,Wang et al. (2022b),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
JeVXb,328.15,0.3074,101.3,977.4,Wang et al. (2022b),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
JeVXb,328.15,0.361,101.3,984.2,Wang et al. (2022b),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
JeVXb,328.15,0.3977,101.3,988.7,Wang et al. (2022b),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
JeVXb,328.15,0.4395,101.3,993.7,Wang et al. (2022b),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
JeVXb,328.15,0.4909,101.3,999.8,Wang et al. (2022b),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
