setid,"Temperature, K","Mole fraction of 1,3-dimethylimidazolium dimethyl phosphate","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
RYgAi,303.15,0.7968,101,1212.3,Zhang et al. (2014d),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAqlaB,COP(=O)([O-])OC.Cn1cc[n+](C)c1,"1,3-dimethylimidazolium dimethyl phosphate",,,
RYgAi,303.15,0.9001,101,1236.8,Zhang et al. (2014d),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAqlaB,COP(=O)([O-])OC.Cn1cc[n+](C)c1,"1,3-dimethylimidazolium dimethyl phosphate",,,
RYgAi,303.15,1,101,1257.8,Zhang et al. (2014d),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAqlaB,COP(=O)([O-])OC.Cn1cc[n+](C)c1,"1,3-dimethylimidazolium dimethyl phosphate",,,
RYgAi,308.15,0,101,772.4,Zhang et al. (2014d),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAqlaB,COP(=O)([O-])OC.Cn1cc[n+](C)c1,"1,3-dimethylimidazolium dimethyl phosphate",,,
RYgAi,308.15,0.0987,101,876.7,Zhang et al. (2014d),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAqlaB,COP(=O)([O-])OC.Cn1cc[n+](C)c1,"1,3-dimethylimidazolium dimethyl phosphate",,,
RYgAi,308.15,0.2003,101,955.6,Zhang et al. (2014d),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAqlaB,COP(=O)([O-])OC.Cn1cc[n+](C)c1,"1,3-dimethylimidazolium dimethyl phosphate",,,
RYgAi,308.15,0.2991,101,1018,Zhang et al. (2014d),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAqlaB,COP(=O)([O-])OC.Cn1cc[n+](C)c1,"1,3-dimethylimidazolium dimethyl phosphate",,,
RYgAi,308.15,0.4,101,1070.6,Zhang et al. (2014d),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAqlaB,COP(=O)([O-])OC.Cn1cc[n+](C)c1,"1,3-dimethylimidazolium dimethyl phosphate",,,
RYgAi,308.15,0.4998,101,1114,Zhang et al. (2014d),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAqlaB,COP(=O)([O-])OC.Cn1cc[n+](C)c1,"1,3-dimethylimidazolium dimethyl phosphate",,,
RYgAi,308.15,0.598,101,1150.1,Zhang et al. (2014d),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAqlaB,COP(=O)([O-])OC.Cn1cc[n+](C)c1,"1,3-dimethylimidazolium dimethyl phosphate",,,
RYgAi,308.15,0.699,101,1182.2,Zhang et al. (2014d),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAqlaB,COP(=O)([O-])OC.Cn1cc[n+](C)c1,"1,3-dimethylimidazolium dimethyl phosphate",,,
RYgAi,308.15,0.7968,101,1208.8,Zhang et al. (2014d),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAqlaB,COP(=O)([O-])OC.Cn1cc[n+](C)c1,"1,3-dimethylimidazolium dimethyl phosphate",,,
RYgAi,308.15,0.9001,101,1233.4,Zhang et al. (2014d),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAqlaB,COP(=O)([O-])OC.Cn1cc[n+](C)c1,"1,3-dimethylimidazolium dimethyl phosphate",,,
RYgAi,308.15,1,101,1254.4,Zhang et al. (2014d),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAqlaB,COP(=O)([O-])OC.Cn1cc[n+](C)c1,"1,3-dimethylimidazolium dimethyl phosphate",,,
RYgAi,313.15,0,101,768,Zhang et al. (2014d),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAqlaB,COP(=O)([O-])OC.Cn1cc[n+](C)c1,"1,3-dimethylimidazolium dimethyl phosphate",,,
RYgAi,313.15,0.0987,101,872.7,Zhang et al. (2014d),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAqlaB,COP(=O)([O-])OC.Cn1cc[n+](C)c1,"1,3-dimethylimidazolium dimethyl phosphate",,,
RYgAi,313.15,0.2003,101,951.9,Zhang et al. (2014d),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAqlaB,COP(=O)([O-])OC.Cn1cc[n+](C)c1,"1,3-dimethylimidazolium dimethyl phosphate",,,
RYgAi,313.15,0.2991,101,1014.4,Zhang et al. (2014d),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAqlaB,COP(=O)([O-])OC.Cn1cc[n+](C)c1,"1,3-dimethylimidazolium dimethyl phosphate",,,
RYgAi,313.15,0.4,101,1067,Zhang et al. (2014d),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAqlaB,COP(=O)([O-])OC.Cn1cc[n+](C)c1,"1,3-dimethylimidazolium dimethyl phosphate",,,
RYgAi,313.15,0.4998,101,1110.5,Zhang et al. (2014d),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAqlaB,COP(=O)([O-])OC.Cn1cc[n+](C)c1,"1,3-dimethylimidazolium dimethyl phosphate",,,
RYgAi,313.15,0.598,101,1146.6,Zhang et al. (2014d),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAqlaB,COP(=O)([O-])OC.Cn1cc[n+](C)c1,"1,3-dimethylimidazolium dimethyl phosphate",,,
RYgAi,313.15,0.699,101,1178.7,Zhang et al. (2014d),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAqlaB,COP(=O)([O-])OC.Cn1cc[n+](C)c1,"1,3-dimethylimidazolium dimethyl phosphate",,,
RYgAi,313.15,0.7968,101,1205.4,Zhang et al. (2014d),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAqlaB,COP(=O)([O-])OC.Cn1cc[n+](C)c1,"1,3-dimethylimidazolium dimethyl phosphate",,,
RYgAi,313.15,0.9001,101,1230,Zhang et al. (2014d),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAqlaB,COP(=O)([O-])OC.Cn1cc[n+](C)c1,"1,3-dimethylimidazolium dimethyl phosphate",,,
RYgAi,313.15,1,101,1251,Zhang et al. (2014d),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAqlaB,COP(=O)([O-])OC.Cn1cc[n+](C)c1,"1,3-dimethylimidazolium dimethyl phosphate",,,
RYgAi,318.15,0,101,763.5,Zhang et al. (2014d),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAqlaB,COP(=O)([O-])OC.Cn1cc[n+](C)c1,"1,3-dimethylimidazolium dimethyl phosphate",,,
RYgAi,318.15,0.0987,101,868.6,Zhang et al. (2014d),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAqlaB,COP(=O)([O-])OC.Cn1cc[n+](C)c1,"1,3-dimethylimidazolium dimethyl phosphate",,,
RYgAi,318.15,0.2003,101,948.1,Zhang et al. (2014d),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAqlaB,COP(=O)([O-])OC.Cn1cc[n+](C)c1,"1,3-dimethylimidazolium dimethyl phosphate",,,
RYgAi,318.15,0.2991,101,1010.7,Zhang et al. (2014d),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAqlaB,COP(=O)([O-])OC.Cn1cc[n+](C)c1,"1,3-dimethylimidazolium dimethyl phosphate",,,
RYgAi,318.15,0.4,101,1063.4,Zhang et al. (2014d),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAqlaB,COP(=O)([O-])OC.Cn1cc[n+](C)c1,"1,3-dimethylimidazolium dimethyl phosphate",,,
RYgAi,318.15,0.4998,101,1106.9,Zhang et al. (2014d),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAqlaB,COP(=O)([O-])OC.Cn1cc[n+](C)c1,"1,3-dimethylimidazolium dimethyl phosphate",,,
RYgAi,318.15,0.598,101,1143,Zhang et al. (2014d),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAqlaB,COP(=O)([O-])OC.Cn1cc[n+](C)c1,"1,3-dimethylimidazolium dimethyl phosphate",,,
RYgAi,318.15,0.699,101,1175.2,Zhang et al. (2014d),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAqlaB,COP(=O)([O-])OC.Cn1cc[n+](C)c1,"1,3-dimethylimidazolium dimethyl phosphate",,,
RYgAi,318.15,0.7968,101,1202,Zhang et al. (2014d),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAqlaB,COP(=O)([O-])OC.Cn1cc[n+](C)c1,"1,3-dimethylimidazolium dimethyl phosphate",,,
RYgAi,318.15,0.9001,101,1226.6,Zhang et al. (2014d),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAqlaB,COP(=O)([O-])OC.Cn1cc[n+](C)c1,"1,3-dimethylimidazolium dimethyl phosphate",,,
RYgAi,318.15,1,101,1247.6,Zhang et al. (2014d),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAqlaB,COP(=O)([O-])OC.Cn1cc[n+](C)c1,"1,3-dimethylimidazolium dimethyl phosphate",,,
RYgAi,323.15,0,101,758.9,Zhang et al. (2014d),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAqlaB,COP(=O)([O-])OC.Cn1cc[n+](C)c1,"1,3-dimethylimidazolium dimethyl phosphate",,,
RYgAi,323.15,0.0987,101,864.6,Zhang et al. (2014d),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAqlaB,COP(=O)([O-])OC.Cn1cc[n+](C)c1,"1,3-dimethylimidazolium dimethyl phosphate",,,
RYgAi,323.15,0.2003,101,944.3,Zhang et al. (2014d),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAqlaB,COP(=O)([O-])OC.Cn1cc[n+](C)c1,"1,3-dimethylimidazolium dimethyl phosphate",,,
RYgAi,323.15,0.2991,101,1006.9,Zhang et al. (2014d),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAqlaB,COP(=O)([O-])OC.Cn1cc[n+](C)c1,"1,3-dimethylimidazolium dimethyl phosphate",,,
RYgAi,323.15,0.4,101,1059.8,Zhang et al. (2014d),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAqlaB,COP(=O)([O-])OC.Cn1cc[n+](C)c1,"1,3-dimethylimidazolium dimethyl phosphate",,,
RYgAi,323.15,0.4998,101,1103.4,Zhang et al. (2014d),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAqlaB,COP(=O)([O-])OC.Cn1cc[n+](C)c1,"1,3-dimethylimidazolium dimethyl phosphate",,,
RYgAi,323.15,0.598,101,1139.6,Zhang et al. (2014d),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAqlaB,COP(=O)([O-])OC.Cn1cc[n+](C)c1,"1,3-dimethylimidazolium dimethyl phosphate",,,
RYgAi,323.15,0.699,101,1171.8,Zhang et al. (2014d),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAqlaB,COP(=O)([O-])OC.Cn1cc[n+](C)c1,"1,3-dimethylimidazolium dimethyl phosphate",,,
RYgAi,323.15,0.7968,101,1198.6,Zhang et al. (2014d),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAqlaB,COP(=O)([O-])OC.Cn1cc[n+](C)c1,"1,3-dimethylimidazolium dimethyl phosphate",,,
RYgAi,323.15,0.9001,101,1223.2,Zhang et al. (2014d),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAqlaB,COP(=O)([O-])OC.Cn1cc[n+](C)c1,"1,3-dimethylimidazolium dimethyl phosphate",,,
RYgAi,323.15,1,101,1244.2,Zhang et al. (2014d),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAqlaB,COP(=O)([O-])OC.Cn1cc[n+](C)c1,"1,3-dimethylimidazolium dimethyl phosphate",,,
