setid,"Temperature, K",Mole fraction of 1-hexyl-3-methylimidazolium hexafluorophosphate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
cNtfm,303.15,0.0465,101,869.8,Pereiro and Rodriguez (2007b),Density,Liquid,AAIsrh,CCO,ethanol,ABICIG,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,,,
cNtfm,303.15,0.0991,101,944.8,Pereiro and Rodriguez (2007b),Density,Liquid,AAIsrh,CCO,ethanol,ABICIG,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,,,
cNtfm,303.15,0.2033,101,1047.5,Pereiro and Rodriguez (2007b),Density,Liquid,AAIsrh,CCO,ethanol,ABICIG,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,,,
cNtfm,303.15,0.312,101,1117.3,Pereiro and Rodriguez (2007b),Density,Liquid,AAIsrh,CCO,ethanol,ABICIG,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,,,
cNtfm,303.15,0.3897,101,1153.6,Pereiro and Rodriguez (2007b),Density,Liquid,AAIsrh,CCO,ethanol,ABICIG,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,,,
cNtfm,303.15,0.5002,101,1193.3,Pereiro and Rodriguez (2007b),Density,Liquid,AAIsrh,CCO,ethanol,ABICIG,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,,,
cNtfm,303.15,0.5982,101,1220.4,Pereiro and Rodriguez (2007b),Density,Liquid,AAIsrh,CCO,ethanol,ABICIG,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,,,
cNtfm,303.15,0.6961,101,1242.2,Pereiro and Rodriguez (2007b),Density,Liquid,AAIsrh,CCO,ethanol,ABICIG,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,,,
cNtfm,303.15,0.7902,101,1259.5,Pereiro and Rodriguez (2007b),Density,Liquid,AAIsrh,CCO,ethanol,ABICIG,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,,,
cNtfm,303.15,0.9033,101,1277,Pereiro and Rodriguez (2007b),Density,Liquid,AAIsrh,CCO,ethanol,ABICIG,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,,,
cNtfm,303.15,0.992,101,1288.7,Pereiro and Rodriguez (2007b),Density,Liquid,AAIsrh,CCO,ethanol,ABICIG,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,,,
cNtfm,303.15,1,101,1289.6,Pereiro and Rodriguez (2007b),Density,Liquid,AAIsrh,CCO,ethanol,ABICIG,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,,,
