setid,"Temperature, K",Mole fraction of 1-butyl-3-methylimidazolium hexafluorophosphate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
lyihL,297.15,0.943,101,1357.7,Trenzado et al. (2019),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AALIPU,CC(C)=O,acetone,,,
lyihL,299.15,0.0448,101,869,Trenzado et al. (2019),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AALIPU,CC(C)=O,acetone,,,
lyihL,299.15,0.0999,101,947,Trenzado et al. (2019),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AALIPU,CC(C)=O,acetone,,,
lyihL,299.15,0.166,101,1013,Trenzado et al. (2019),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AALIPU,CC(C)=O,acetone,,,
lyihL,299.15,0.2,101,1054,Trenzado et al. (2019),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AALIPU,CC(C)=O,acetone,,,
lyihL,299.15,0.284,101,1119,Trenzado et al. (2019),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AALIPU,CC(C)=O,acetone,,,
lyihL,299.15,0.377,101,1175,Trenzado et al. (2019),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AALIPU,CC(C)=O,acetone,,,
lyihL,299.15,0.49,101,1229,Trenzado et al. (2019),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AALIPU,CC(C)=O,acetone,,,
lyihL,299.15,0.578,101,1263,Trenzado et al. (2019),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AALIPU,CC(C)=O,acetone,,,
lyihL,299.15,0.673,101,1294,Trenzado et al. (2019),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AALIPU,CC(C)=O,acetone,,,
lyihL,299.15,0.745,101,1309,Trenzado et al. (2019),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AALIPU,CC(C)=O,acetone,,,
lyihL,299.15,0.803,101,1327.5,Trenzado et al. (2019),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AALIPU,CC(C)=O,acetone,,,
lyihL,299.15,0.889,101,1345.9,Trenzado et al. (2019),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AALIPU,CC(C)=O,acetone,,,
lyihL,299.15,0.943,101,1356.4,Trenzado et al. (2019),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AALIPU,CC(C)=O,acetone,,,
lyihL,301.15,0.0448,101,867,Trenzado et al. (2019),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AALIPU,CC(C)=O,acetone,,,
lyihL,301.15,0.0999,101,945,Trenzado et al. (2019),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AALIPU,CC(C)=O,acetone,,,
lyihL,301.15,0.166,101,1011,Trenzado et al. (2019),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AALIPU,CC(C)=O,acetone,,,
lyihL,301.15,0.2,101,1052,Trenzado et al. (2019),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AALIPU,CC(C)=O,acetone,,,
lyihL,301.15,0.284,101,1118,Trenzado et al. (2019),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AALIPU,CC(C)=O,acetone,,,
lyihL,301.15,0.377,101,1174,Trenzado et al. (2019),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AALIPU,CC(C)=O,acetone,,,
lyihL,301.15,0.49,101,1228,Trenzado et al. (2019),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AALIPU,CC(C)=O,acetone,,,
lyihL,301.15,0.578,101,1262,Trenzado et al. (2019),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AALIPU,CC(C)=O,acetone,,,
lyihL,301.15,0.673,101,1292,Trenzado et al. (2019),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AALIPU,CC(C)=O,acetone,,,
lyihL,301.15,0.745,101,1307.3,Trenzado et al. (2019),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AALIPU,CC(C)=O,acetone,,,
lyihL,301.15,0.803,101,1325.9,Trenzado et al. (2019),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AALIPU,CC(C)=O,acetone,,,
lyihL,301.15,0.889,101,1344.3,Trenzado et al. (2019),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AALIPU,CC(C)=O,acetone,,,
lyihL,301.15,0.943,101,1354.8,Trenzado et al. (2019),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AALIPU,CC(C)=O,acetone,,,
lyihL,303.15,0.0448,101,865,Trenzado et al. (2019),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AALIPU,CC(C)=O,acetone,,,
lyihL,303.15,0.0999,101,943,Trenzado et al. (2019),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AALIPU,CC(C)=O,acetone,,,
lyihL,303.15,0.166,101,1010,Trenzado et al. (2019),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AALIPU,CC(C)=O,acetone,,,
lyihL,303.15,0.2,101,1050,Trenzado et al. (2019),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AALIPU,CC(C)=O,acetone,,,
lyihL,303.15,0.284,101,1116,Trenzado et al. (2019),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AALIPU,CC(C)=O,acetone,,,
lyihL,303.15,0.377,101,1172,Trenzado et al. (2019),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AALIPU,CC(C)=O,acetone,,,
lyihL,303.15,0.49,101,1226,Trenzado et al. (2019),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AALIPU,CC(C)=O,acetone,,,
lyihL,303.15,0.578,101,1260,Trenzado et al. (2019),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AALIPU,CC(C)=O,acetone,,,
lyihL,303.15,0.673,101,1290,Trenzado et al. (2019),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AALIPU,CC(C)=O,acetone,,,
lyihL,303.15,0.745,101,1305.6,Trenzado et al. (2019),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AALIPU,CC(C)=O,acetone,,,
lyihL,303.15,0.803,101,1324.2,Trenzado et al. (2019),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AALIPU,CC(C)=O,acetone,,,
lyihL,303.15,0.889,101,1342.6,Trenzado et al. (2019),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AALIPU,CC(C)=O,acetone,,,
lyihL,303.15,0.943,101,1353.1,Trenzado et al. (2019),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AALIPU,CC(C)=O,acetone,,,
