setid,"Mole fraction of N,N-diethyl-2-ethanolammonium pentanoate","Temperature, K","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
FdpRk,0.4003,283.15,101,1077.8,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,0.4003,288.15,101,1073.8,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,0.4003,293.15,101,1069.9,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,0.4003,298.15,101,1066.1,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,0.4003,303.15,101,1062.3,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,0.4003,308.15,101,1058.7,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,0.4003,313.15,101,1055.4,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,0.4003,318.15,101,1051.7,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,0.4003,323.15,101,1048.6,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,0.4003,328.15,101,1045.3,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,0.4003,333.15,101,1042,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,0.4003,338.15,101,1038.7,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,0.4003,343.15,101,1035,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,0.4003,348.15,101,1031.7,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,0.4003,353.15,101,1028.2,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,0.4003,358.15,101,1024.6,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,0.4003,363.15,101,1021.1,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,0.4003,368.15,101,1017.3,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,0.4003,373.15,101,1013.8,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,0.4973,278.15,101,1064.3,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,0.4973,283.15,101,1060.2,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,0.4973,288.15,101,1056.2,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,0.4973,293.15,101,1052.3,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,0.4973,298.15,101,1048.4,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,0.4973,303.15,101,1044.5,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,0.4973,308.15,101,1040.7,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,0.4973,313.15,101,1036.8,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,0.4973,318.15,101,1033,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,0.4973,323.15,101,1029.2,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,0.4973,328.15,101,1025.4,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,0.4973,333.15,101,1021.7,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,0.4973,338.15,101,1018.2,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,0.4973,343.15,101,1014.3,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,0.4973,348.15,101,1010.6,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,0.4973,353.15,101,1006.9,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,0.4973,358.15,101,1003.2,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,0.4973,363.15,101,999.6,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,0.4973,368.15,101,996.1,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,0.4973,373.15,101,992.4,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,0.5989,278.15,101,1046.8,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,0.5989,283.15,101,1042.6,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,0.5989,288.15,101,1038.6,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,0.5989,293.15,101,1034.6,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,0.5989,298.15,101,1030.6,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,0.5989,303.15,101,1026.7,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,0.5989,308.15,101,1022.8,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,0.5989,313.15,101,1018.8,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,0.5989,318.15,101,1014.9,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,0.5989,323.15,101,1011,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,0.5989,328.15,101,1007.1,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,0.5989,333.15,101,1003.3,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,0.5989,338.15,101,999.4,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,0.5989,343.15,101,995.6,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,0.5989,348.15,101,991.7,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,0.5989,353.15,101,987.8,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,0.5989,358.15,101,984,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,0.5989,363.15,101,980.1,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,0.5989,368.15,101,976.2,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,0.5989,373.15,101,972.4,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,0.6984,278.15,101,1031.3,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,0.6984,283.15,101,1027.1,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,0.6984,288.15,101,1023,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,0.6984,293.15,101,1018.9,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,0.6984,298.15,101,1014.9,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,0.6984,303.15,101,1010.9,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,0.6984,308.15,101,1006.8,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,0.6984,313.15,101,1002.8,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,0.6984,318.15,101,998.8,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,0.6984,323.15,101,994.8,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,0.6984,328.15,101,990.8,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,0.6984,333.15,101,986.8,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,0.6984,338.15,101,982.9,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,0.6984,343.15,101,978.9,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,0.6984,348.15,101,974.9,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,0.6984,353.15,101,970.9,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,0.6984,358.15,101,966.9,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,0.6984,363.15,101,962.9,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,0.6984,368.15,101,958.9,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,0.6984,373.15,101,954.8,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,0.7978,278.15,101,1014.2,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,0.7978,283.15,101,1010,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
FdpRk,0.7978,288.15,101,1005.9,Martins et al. (2020),Density,Liquid,AAqJKU,CCCCC(=O)[O-].CC[NH+](CC)CCO,"N,N-diethyl-2-ethanolammonium pentanoate",AAyqGc,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,,,
