setid,"Temperature, K",Mole fraction of methanol,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
AUwRt,320.65,0.2586,101,1153,Barros et al. (2018),Density,Liquid,AAGIBL,CO,methanol,AAdDEB,CC(O)C(=O)[O-].[NH3+]CCO,2-hydroxyethylammonium lactate,,,
AUwRt,320.65,0.3811,101,1129.1,Barros et al. (2018),Density,Liquid,AAGIBL,CO,methanol,AAdDEB,CC(O)C(=O)[O-].[NH3+]CCO,2-hydroxyethylammonium lactate,,,
AUwRt,320.65,0.4275,101,1119,Barros et al. (2018),Density,Liquid,AAGIBL,CO,methanol,AAdDEB,CC(O)C(=O)[O-].[NH3+]CCO,2-hydroxyethylammonium lactate,,,
AUwRt,320.65,0.518,101,1096.1,Barros et al. (2018),Density,Liquid,AAGIBL,CO,methanol,AAdDEB,CC(O)C(=O)[O-].[NH3+]CCO,2-hydroxyethylammonium lactate,,,
AUwRt,320.65,0.6083,101,1066.6,Barros et al. (2018),Density,Liquid,AAGIBL,CO,methanol,AAdDEB,CC(O)C(=O)[O-].[NH3+]CCO,2-hydroxyethylammonium lactate,,,
AUwRt,320.65,0.7069,101,1026.8,Barros et al. (2018),Density,Liquid,AAGIBL,CO,methanol,AAdDEB,CC(O)C(=O)[O-].[NH3+]CCO,2-hydroxyethylammonium lactate,,,
AUwRt,320.65,0.7972,101,975.6,Barros et al. (2018),Density,Liquid,AAGIBL,CO,methanol,AAdDEB,CC(O)C(=O)[O-].[NH3+]CCO,2-hydroxyethylammonium lactate,,,
AUwRt,320.65,0.8985,101,893.5,Barros et al. (2018),Density,Liquid,AAGIBL,CO,methanol,AAdDEB,CC(O)C(=O)[O-].[NH3+]CCO,2-hydroxyethylammonium lactate,,,
AUwRt,323.15,0.0675,101,1177.8,Barros et al. (2018),Density,Liquid,AAGIBL,CO,methanol,AAdDEB,CC(O)C(=O)[O-].[NH3+]CCO,2-hydroxyethylammonium lactate,,,
AUwRt,323.15,0.1469,101,1167.3,Barros et al. (2018),Density,Liquid,AAGIBL,CO,methanol,AAdDEB,CC(O)C(=O)[O-].[NH3+]CCO,2-hydroxyethylammonium lactate,,,
AUwRt,323.15,0.2586,101,1151.5,Barros et al. (2018),Density,Liquid,AAGIBL,CO,methanol,AAdDEB,CC(O)C(=O)[O-].[NH3+]CCO,2-hydroxyethylammonium lactate,,,
AUwRt,323.15,0.3811,101,1127.5,Barros et al. (2018),Density,Liquid,AAGIBL,CO,methanol,AAdDEB,CC(O)C(=O)[O-].[NH3+]CCO,2-hydroxyethylammonium lactate,,,
AUwRt,323.15,0.4275,101,1117.4,Barros et al. (2018),Density,Liquid,AAGIBL,CO,methanol,AAdDEB,CC(O)C(=O)[O-].[NH3+]CCO,2-hydroxyethylammonium lactate,,,
AUwRt,323.15,0.518,101,1094.4,Barros et al. (2018),Density,Liquid,AAGIBL,CO,methanol,AAdDEB,CC(O)C(=O)[O-].[NH3+]CCO,2-hydroxyethylammonium lactate,,,
AUwRt,323.15,0.6083,101,1064.8,Barros et al. (2018),Density,Liquid,AAGIBL,CO,methanol,AAdDEB,CC(O)C(=O)[O-].[NH3+]CCO,2-hydroxyethylammonium lactate,,,
AUwRt,323.15,0.7069,101,1024.9,Barros et al. (2018),Density,Liquid,AAGIBL,CO,methanol,AAdDEB,CC(O)C(=O)[O-].[NH3+]CCO,2-hydroxyethylammonium lactate,,,
AUwRt,323.15,0.7972,101,973.5,Barros et al. (2018),Density,Liquid,AAGIBL,CO,methanol,AAdDEB,CC(O)C(=O)[O-].[NH3+]CCO,2-hydroxyethylammonium lactate,,,
AUwRt,323.15,0.8985,101,890.6,Barros et al. (2018),Density,Liquid,AAGIBL,CO,methanol,AAdDEB,CC(O)C(=O)[O-].[NH3+]CCO,2-hydroxyethylammonium lactate,,,
