setid,"Temperature, K",Mole fraction of 1-ethyl-3-methylimidazolium dicyanamide,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
FKwQB,308.15,0.7026,100,1010.8,Anwar et al. (2023),Density,Liquid,AAiEIE,CC[n+]1ccn(C)c1.N#C[N-]C#N,1-ethyl-3-methylimidazolium dicyanamide,AAONLE,CCC(C)O,butan-2-ol,,,
FKwQB,308.15,0.8032,100,1035.4,Anwar et al. (2023),Density,Liquid,AAiEIE,CC[n+]1ccn(C)c1.N#C[N-]C#N,1-ethyl-3-methylimidazolium dicyanamide,AAONLE,CCC(C)O,butan-2-ol,,,
FKwQB,308.15,0.9029,100,1063.8,Anwar et al. (2023),Density,Liquid,AAiEIE,CC[n+]1ccn(C)c1.N#C[N-]C#N,1-ethyl-3-methylimidazolium dicyanamide,AAONLE,CCC(C)O,butan-2-ol,,,
FKwQB,308.15,1,100,1096.4,Anwar et al. (2023),Density,Liquid,AAiEIE,CC[n+]1ccn(C)c1.N#C[N-]C#N,1-ethyl-3-methylimidazolium dicyanamide,AAONLE,CCC(C)O,butan-2-ol,,,
FKwQB,313.15,0,100,786.2,Anwar et al. (2023),Density,Liquid,AAiEIE,CC[n+]1ccn(C)c1.N#C[N-]C#N,1-ethyl-3-methylimidazolium dicyanamide,AAONLE,CCC(C)O,butan-2-ol,,,
FKwQB,313.15,0.1023,100,843.7,Anwar et al. (2023),Density,Liquid,AAiEIE,CC[n+]1ccn(C)c1.N#C[N-]C#N,1-ethyl-3-methylimidazolium dicyanamide,AAONLE,CCC(C)O,butan-2-ol,,,
FKwQB,313.15,0.2005,100,886.9,Anwar et al. (2023),Density,Liquid,AAiEIE,CC[n+]1ccn(C)c1.N#C[N-]C#N,1-ethyl-3-methylimidazolium dicyanamide,AAONLE,CCC(C)O,butan-2-ol,,,
FKwQB,313.15,0.3015,100,915.5,Anwar et al. (2023),Density,Liquid,AAiEIE,CC[n+]1ccn(C)c1.N#C[N-]C#N,1-ethyl-3-methylimidazolium dicyanamide,AAONLE,CCC(C)O,butan-2-ol,,,
FKwQB,313.15,0.4018,100,940.2,Anwar et al. (2023),Density,Liquid,AAiEIE,CC[n+]1ccn(C)c1.N#C[N-]C#N,1-ethyl-3-methylimidazolium dicyanamide,AAONLE,CCC(C)O,butan-2-ol,,,
FKwQB,313.15,0.5032,100,964.2,Anwar et al. (2023),Density,Liquid,AAiEIE,CC[n+]1ccn(C)c1.N#C[N-]C#N,1-ethyl-3-methylimidazolium dicyanamide,AAONLE,CCC(C)O,butan-2-ol,,,
FKwQB,313.15,0.6026,100,982.3,Anwar et al. (2023),Density,Liquid,AAiEIE,CC[n+]1ccn(C)c1.N#C[N-]C#N,1-ethyl-3-methylimidazolium dicyanamide,AAONLE,CCC(C)O,butan-2-ol,,,
FKwQB,313.15,0.7026,100,1006.9,Anwar et al. (2023),Density,Liquid,AAiEIE,CC[n+]1ccn(C)c1.N#C[N-]C#N,1-ethyl-3-methylimidazolium dicyanamide,AAONLE,CCC(C)O,butan-2-ol,,,
FKwQB,313.15,0.8032,100,1031.4,Anwar et al. (2023),Density,Liquid,AAiEIE,CC[n+]1ccn(C)c1.N#C[N-]C#N,1-ethyl-3-methylimidazolium dicyanamide,AAONLE,CCC(C)O,butan-2-ol,,,
FKwQB,313.15,0.9029,100,1059.8,Anwar et al. (2023),Density,Liquid,AAiEIE,CC[n+]1ccn(C)c1.N#C[N-]C#N,1-ethyl-3-methylimidazolium dicyanamide,AAONLE,CCC(C)O,butan-2-ol,,,
FKwQB,313.15,1,100,1093.1,Anwar et al. (2023),Density,Liquid,AAiEIE,CC[n+]1ccn(C)c1.N#C[N-]C#N,1-ethyl-3-methylimidazolium dicyanamide,AAONLE,CCC(C)O,butan-2-ol,,,
FKwQB,318.15,0,100,782.2,Anwar et al. (2023),Density,Liquid,AAiEIE,CC[n+]1ccn(C)c1.N#C[N-]C#N,1-ethyl-3-methylimidazolium dicyanamide,AAONLE,CCC(C)O,butan-2-ol,,,
FKwQB,318.15,0.1023,100,839.7,Anwar et al. (2023),Density,Liquid,AAiEIE,CC[n+]1ccn(C)c1.N#C[N-]C#N,1-ethyl-3-methylimidazolium dicyanamide,AAONLE,CCC(C)O,butan-2-ol,,,
FKwQB,318.15,0.2005,100,882.9,Anwar et al. (2023),Density,Liquid,AAiEIE,CC[n+]1ccn(C)c1.N#C[N-]C#N,1-ethyl-3-methylimidazolium dicyanamide,AAONLE,CCC(C)O,butan-2-ol,,,
FKwQB,318.15,0.3015,100,911.5,Anwar et al. (2023),Density,Liquid,AAiEIE,CC[n+]1ccn(C)c1.N#C[N-]C#N,1-ethyl-3-methylimidazolium dicyanamide,AAONLE,CCC(C)O,butan-2-ol,,,
FKwQB,318.15,0.4018,100,936.2,Anwar et al. (2023),Density,Liquid,AAiEIE,CC[n+]1ccn(C)c1.N#C[N-]C#N,1-ethyl-3-methylimidazolium dicyanamide,AAONLE,CCC(C)O,butan-2-ol,,,
FKwQB,318.15,0.5032,100,960.2,Anwar et al. (2023),Density,Liquid,AAiEIE,CC[n+]1ccn(C)c1.N#C[N-]C#N,1-ethyl-3-methylimidazolium dicyanamide,AAONLE,CCC(C)O,butan-2-ol,,,
FKwQB,318.15,0.6026,100,978.3,Anwar et al. (2023),Density,Liquid,AAiEIE,CC[n+]1ccn(C)c1.N#C[N-]C#N,1-ethyl-3-methylimidazolium dicyanamide,AAONLE,CCC(C)O,butan-2-ol,,,
FKwQB,318.15,0.7026,100,1002.9,Anwar et al. (2023),Density,Liquid,AAiEIE,CC[n+]1ccn(C)c1.N#C[N-]C#N,1-ethyl-3-methylimidazolium dicyanamide,AAONLE,CCC(C)O,butan-2-ol,,,
FKwQB,318.15,0.8032,100,1027.4,Anwar et al. (2023),Density,Liquid,AAiEIE,CC[n+]1ccn(C)c1.N#C[N-]C#N,1-ethyl-3-methylimidazolium dicyanamide,AAONLE,CCC(C)O,butan-2-ol,,,
FKwQB,318.15,0.9029,100,1055.8,Anwar et al. (2023),Density,Liquid,AAiEIE,CC[n+]1ccn(C)c1.N#C[N-]C#N,1-ethyl-3-methylimidazolium dicyanamide,AAONLE,CCC(C)O,butan-2-ol,,,
FKwQB,318.15,1,100,1089.8,Anwar et al. (2023),Density,Liquid,AAiEIE,CC[n+]1ccn(C)c1.N#C[N-]C#N,1-ethyl-3-methylimidazolium dicyanamide,AAONLE,CCC(C)O,butan-2-ol,,,
FKwQB,323.15,0,100,778.2,Anwar et al. (2023),Density,Liquid,AAiEIE,CC[n+]1ccn(C)c1.N#C[N-]C#N,1-ethyl-3-methylimidazolium dicyanamide,AAONLE,CCC(C)O,butan-2-ol,,,
FKwQB,323.15,0.1023,100,835.7,Anwar et al. (2023),Density,Liquid,AAiEIE,CC[n+]1ccn(C)c1.N#C[N-]C#N,1-ethyl-3-methylimidazolium dicyanamide,AAONLE,CCC(C)O,butan-2-ol,,,
FKwQB,323.15,0.2005,100,878.9,Anwar et al. (2023),Density,Liquid,AAiEIE,CC[n+]1ccn(C)c1.N#C[N-]C#N,1-ethyl-3-methylimidazolium dicyanamide,AAONLE,CCC(C)O,butan-2-ol,,,
FKwQB,323.15,0.3015,100,907.5,Anwar et al. (2023),Density,Liquid,AAiEIE,CC[n+]1ccn(C)c1.N#C[N-]C#N,1-ethyl-3-methylimidazolium dicyanamide,AAONLE,CCC(C)O,butan-2-ol,,,
FKwQB,323.15,0.4018,100,932.3,Anwar et al. (2023),Density,Liquid,AAiEIE,CC[n+]1ccn(C)c1.N#C[N-]C#N,1-ethyl-3-methylimidazolium dicyanamide,AAONLE,CCC(C)O,butan-2-ol,,,
FKwQB,323.15,0.5032,100,956.2,Anwar et al. (2023),Density,Liquid,AAiEIE,CC[n+]1ccn(C)c1.N#C[N-]C#N,1-ethyl-3-methylimidazolium dicyanamide,AAONLE,CCC(C)O,butan-2-ol,,,
FKwQB,323.15,0.6026,100,974.3,Anwar et al. (2023),Density,Liquid,AAiEIE,CC[n+]1ccn(C)c1.N#C[N-]C#N,1-ethyl-3-methylimidazolium dicyanamide,AAONLE,CCC(C)O,butan-2-ol,,,
FKwQB,323.15,0.7026,100,998.9,Anwar et al. (2023),Density,Liquid,AAiEIE,CC[n+]1ccn(C)c1.N#C[N-]C#N,1-ethyl-3-methylimidazolium dicyanamide,AAONLE,CCC(C)O,butan-2-ol,,,
FKwQB,323.15,0.8032,100,1023.4,Anwar et al. (2023),Density,Liquid,AAiEIE,CC[n+]1ccn(C)c1.N#C[N-]C#N,1-ethyl-3-methylimidazolium dicyanamide,AAONLE,CCC(C)O,butan-2-ol,,,
FKwQB,323.15,0.9029,100,1051.8,Anwar et al. (2023),Density,Liquid,AAiEIE,CC[n+]1ccn(C)c1.N#C[N-]C#N,1-ethyl-3-methylimidazolium dicyanamide,AAONLE,CCC(C)O,butan-2-ol,,,
FKwQB,323.15,1,100,1086.4,Anwar et al. (2023),Density,Liquid,AAiEIE,CC[n+]1ccn(C)c1.N#C[N-]C#N,1-ethyl-3-methylimidazolium dicyanamide,AAONLE,CCC(C)O,butan-2-ol,,,
