setid,"Temperature, K","MolaLity of 1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide, mol/kg","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
BMuhl,318.15,0.0796,101.3,908.9,Wang et al. (2022b),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AARRRo,COCC(C)O,1-methoxy-2-propanol,,,
BMuhl,318.15,0.1196,101.3,914.5,Wang et al. (2022b),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AARRRo,COCC(C)O,1-methoxy-2-propanol,,,
BMuhl,318.15,0.2013,101.3,925.9,Wang et al. (2022b),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AARRRo,COCC(C)O,1-methoxy-2-propanol,,,
BMuhl,318.15,0.2491,101.3,932.1,Wang et al. (2022b),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AARRRo,COCC(C)O,1-methoxy-2-propanol,,,
BMuhl,318.15,0.2999,101.3,938.6,Wang et al. (2022b),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AARRRo,COCC(C)O,1-methoxy-2-propanol,,,
BMuhl,318.15,0.3462,101.3,943.8,Wang et al. (2022b),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AARRRo,COCC(C)O,1-methoxy-2-propanol,,,
BMuhl,318.15,0.4014,101.3,950.4,Wang et al. (2022b),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AARRRo,COCC(C)O,1-methoxy-2-propanol,,,
BMuhl,318.15,0.4353,101.3,954.3,Wang et al. (2022b),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AARRRo,COCC(C)O,1-methoxy-2-propanol,,,
BMuhl,318.15,0.4992,101.3,961.5,Wang et al. (2022b),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AARRRo,COCC(C)O,1-methoxy-2-propanol,,,
BMuhl,323.15,0,101.3,892,Wang et al. (2022b),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AARRRo,COCC(C)O,1-methoxy-2-propanol,,,
BMuhl,323.15,0.0201,101.3,895.1,Wang et al. (2022b),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AARRRo,COCC(C)O,1-methoxy-2-propanol,,,
BMuhl,323.15,0.0301,101.3,896.6,Wang et al. (2022b),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AARRRo,COCC(C)O,1-methoxy-2-propanol,,,
BMuhl,323.15,0.0401,101.3,898.1,Wang et al. (2022b),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AARRRo,COCC(C)O,1-methoxy-2-propanol,,,
BMuhl,323.15,0.0502,101.3,899.6,Wang et al. (2022b),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AARRRo,COCC(C)O,1-methoxy-2-propanol,,,
BMuhl,323.15,0.0796,101.3,903.9,Wang et al. (2022b),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AARRRo,COCC(C)O,1-methoxy-2-propanol,,,
BMuhl,323.15,0.1196,101.3,909.6,Wang et al. (2022b),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AARRRo,COCC(C)O,1-methoxy-2-propanol,,,
BMuhl,323.15,0.2013,101.3,920.9,Wang et al. (2022b),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AARRRo,COCC(C)O,1-methoxy-2-propanol,,,
BMuhl,323.15,0.2491,101.3,927.1,Wang et al. (2022b),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AARRRo,COCC(C)O,1-methoxy-2-propanol,,,
BMuhl,323.15,0.2999,101.3,933.6,Wang et al. (2022b),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AARRRo,COCC(C)O,1-methoxy-2-propanol,,,
BMuhl,323.15,0.3462,101.3,938.8,Wang et al. (2022b),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AARRRo,COCC(C)O,1-methoxy-2-propanol,,,
BMuhl,323.15,0.4014,101.3,945.5,Wang et al. (2022b),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AARRRo,COCC(C)O,1-methoxy-2-propanol,,,
BMuhl,323.15,0.4353,101.3,949.4,Wang et al. (2022b),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AARRRo,COCC(C)O,1-methoxy-2-propanol,,,
BMuhl,323.15,0.4992,101.3,956.6,Wang et al. (2022b),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AARRRo,COCC(C)O,1-methoxy-2-propanol,,,
BMuhl,328.15,0,101.3,886.9,Wang et al. (2022b),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AARRRo,COCC(C)O,1-methoxy-2-propanol,,,
BMuhl,328.15,0.0201,101.3,890.1,Wang et al. (2022b),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AARRRo,COCC(C)O,1-methoxy-2-propanol,,,
BMuhl,328.15,0.0301,101.3,891.6,Wang et al. (2022b),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AARRRo,COCC(C)O,1-methoxy-2-propanol,,,
BMuhl,328.15,0.0401,101.3,893.1,Wang et al. (2022b),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AARRRo,COCC(C)O,1-methoxy-2-propanol,,,
BMuhl,328.15,0.0502,101.3,894.6,Wang et al. (2022b),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AARRRo,COCC(C)O,1-methoxy-2-propanol,,,
BMuhl,328.15,0.0796,101.3,898.9,Wang et al. (2022b),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AARRRo,COCC(C)O,1-methoxy-2-propanol,,,
BMuhl,328.15,0.1196,101.3,904.6,Wang et al. (2022b),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AARRRo,COCC(C)O,1-methoxy-2-propanol,,,
BMuhl,328.15,0.2013,101.3,915.9,Wang et al. (2022b),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AARRRo,COCC(C)O,1-methoxy-2-propanol,,,
BMuhl,328.15,0.2491,101.3,922.1,Wang et al. (2022b),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AARRRo,COCC(C)O,1-methoxy-2-propanol,,,
BMuhl,328.15,0.2999,101.3,928.6,Wang et al. (2022b),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AARRRo,COCC(C)O,1-methoxy-2-propanol,,,
BMuhl,328.15,0.3462,101.3,933.8,Wang et al. (2022b),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AARRRo,COCC(C)O,1-methoxy-2-propanol,,,
BMuhl,328.15,0.4014,101.3,940.5,Wang et al. (2022b),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AARRRo,COCC(C)O,1-methoxy-2-propanol,,,
BMuhl,328.15,0.4353,101.3,944.4,Wang et al. (2022b),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AARRRo,COCC(C)O,1-methoxy-2-propanol,,,
BMuhl,328.15,0.4992,101.3,951.6,Wang et al. (2022b),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AARRRo,COCC(C)O,1-methoxy-2-propanol,,,
