setid,"Temperature, K","MolaLity of 1,3-dimethylimidazolium methylsulfate, mol/kg","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
vFseC,303.15,0.0524,93,998.1,Terdale and Warke (2020),Density,Liquid,AAoCnc,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methylsulfate",AADYJk,O,water,,,
vFseC,303.15,0.077,93,999.2,Terdale and Warke (2020),Density,Liquid,AAoCnc,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methylsulfate",AADYJk,O,water,,,
vFseC,303.15,0.1236,93,1001.4,Terdale and Warke (2020),Density,Liquid,AAoCnc,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methylsulfate",AADYJk,O,water,,,
vFseC,303.15,0.1961,93,1004.6,Terdale and Warke (2020),Density,Liquid,AAoCnc,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methylsulfate",AADYJk,O,water,,,
vFseC,303.15,0.3009,93,1009.2,Terdale and Warke (2020),Density,Liquid,AAoCnc,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methylsulfate",AADYJk,O,water,,,
vFseC,303.15,0.4082,93,1013.8,Terdale and Warke (2020),Density,Liquid,AAoCnc,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methylsulfate",AADYJk,O,water,,,
vFseC,303.15,0.5133,93,1018.1,Terdale and Warke (2020),Density,Liquid,AAoCnc,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methylsulfate",AADYJk,O,water,,,
vFseC,303.15,0.611,93,1022,Terdale and Warke (2020),Density,Liquid,AAoCnc,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methylsulfate",AADYJk,O,water,,,
vFseC,303.15,0.7495,93,1027.5,Terdale and Warke (2020),Density,Liquid,AAoCnc,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methylsulfate",AADYJk,O,water,,,
vFseC,308.15,0,93,994,Terdale and Warke (2020),Density,Liquid,AAoCnc,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methylsulfate",AADYJk,O,water,,,
vFseC,308.15,0.03,93,995.4,Terdale and Warke (2020),Density,Liquid,AAoCnc,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methylsulfate",AADYJk,O,water,,,
vFseC,308.15,0.0524,93,996.5,Terdale and Warke (2020),Density,Liquid,AAoCnc,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methylsulfate",AADYJk,O,water,,,
vFseC,308.15,0.077,93,997.6,Terdale and Warke (2020),Density,Liquid,AAoCnc,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methylsulfate",AADYJk,O,water,,,
vFseC,308.15,0.1236,93,999.7,Terdale and Warke (2020),Density,Liquid,AAoCnc,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methylsulfate",AADYJk,O,water,,,
vFseC,308.15,0.1961,93,1002.9,Terdale and Warke (2020),Density,Liquid,AAoCnc,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methylsulfate",AADYJk,O,water,,,
vFseC,308.15,0.3009,93,1007.5,Terdale and Warke (2020),Density,Liquid,AAoCnc,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methylsulfate",AADYJk,O,water,,,
vFseC,308.15,0.4082,93,1012,Terdale and Warke (2020),Density,Liquid,AAoCnc,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methylsulfate",AADYJk,O,water,,,
vFseC,308.15,0.5133,93,1016.3,Terdale and Warke (2020),Density,Liquid,AAoCnc,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methylsulfate",AADYJk,O,water,,,
vFseC,308.15,0.611,93,1020.2,Terdale and Warke (2020),Density,Liquid,AAoCnc,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methylsulfate",AADYJk,O,water,,,
vFseC,308.15,0.7495,93,1025.6,Terdale and Warke (2020),Density,Liquid,AAoCnc,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methylsulfate",AADYJk,O,water,,,
vFseC,313.15,0,93,992.2,Terdale and Warke (2020),Density,Liquid,AAoCnc,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methylsulfate",AADYJk,O,water,,,
vFseC,313.15,0.03,93,993.6,Terdale and Warke (2020),Density,Liquid,AAoCnc,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methylsulfate",AADYJk,O,water,,,
vFseC,313.15,0.0524,93,994.6,Terdale and Warke (2020),Density,Liquid,AAoCnc,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methylsulfate",AADYJk,O,water,,,
vFseC,313.15,0.077,93,995.7,Terdale and Warke (2020),Density,Liquid,AAoCnc,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methylsulfate",AADYJk,O,water,,,
vFseC,313.15,0.1236,93,997.8,Terdale and Warke (2020),Density,Liquid,AAoCnc,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methylsulfate",AADYJk,O,water,,,
vFseC,313.15,0.1961,93,1001,Terdale and Warke (2020),Density,Liquid,AAoCnc,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methylsulfate",AADYJk,O,water,,,
vFseC,313.15,0.3009,93,1005.5,Terdale and Warke (2020),Density,Liquid,AAoCnc,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methylsulfate",AADYJk,O,water,,,
vFseC,313.15,0.4082,93,1010,Terdale and Warke (2020),Density,Liquid,AAoCnc,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methylsulfate",AADYJk,O,water,,,
vFseC,313.15,0.5133,93,1014.3,Terdale and Warke (2020),Density,Liquid,AAoCnc,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methylsulfate",AADYJk,O,water,,,
vFseC,313.15,0.611,93,1018.2,Terdale and Warke (2020),Density,Liquid,AAoCnc,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methylsulfate",AADYJk,O,water,,,
vFseC,313.15,0.7495,93,1023.5,Terdale and Warke (2020),Density,Liquid,AAoCnc,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methylsulfate",AADYJk,O,water,,,
