setid,Mole fraction of 1-ethyl-3-methylimidazolium tetrafluoroborate,"Temperature, K","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
YvKUG,0.4247,313.15,101,1126.51,Iulian and Ciocirlan (2012),Density,Liquid,AAHueB,CC#N,acetonitrile,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
YvKUG,0.4247,323.15,101,1118.22,Iulian and Ciocirlan (2012),Density,Liquid,AAHueB,CC#N,acetonitrile,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
YvKUG,0.4247,333.15,101,1109.97,Iulian and Ciocirlan (2012),Density,Liquid,AAHueB,CC#N,acetonitrile,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
YvKUG,0.5097,293.15,101,1176.48,Iulian and Ciocirlan (2012),Density,Liquid,AAHueB,CC#N,acetonitrile,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
YvKUG,0.5097,298.15,101,1172.38,Iulian and Ciocirlan (2012),Density,Liquid,AAHueB,CC#N,acetonitrile,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
YvKUG,0.5097,303.15,101,1168.21,Iulian and Ciocirlan (2012),Density,Liquid,AAHueB,CC#N,acetonitrile,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
YvKUG,0.5097,313.15,101,1160.12,Iulian and Ciocirlan (2012),Density,Liquid,AAHueB,CC#N,acetonitrile,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
YvKUG,0.5097,323.15,101,1152.03,Iulian and Ciocirlan (2012),Density,Liquid,AAHueB,CC#N,acetonitrile,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
YvKUG,0.5097,333.15,101,1143.98,Iulian and Ciocirlan (2012),Density,Liquid,AAHueB,CC#N,acetonitrile,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
YvKUG,0.6318,293.15,101,1213.4,Iulian and Ciocirlan (2012),Density,Liquid,AAHueB,CC#N,acetonitrile,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
YvKUG,0.6318,298.15,101,1209.39,Iulian and Ciocirlan (2012),Density,Liquid,AAHueB,CC#N,acetonitrile,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
YvKUG,0.6318,303.15,101,1205.38,Iulian and Ciocirlan (2012),Density,Liquid,AAHueB,CC#N,acetonitrile,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
YvKUG,0.6318,313.15,101,1197.43,Iulian and Ciocirlan (2012),Density,Liquid,AAHueB,CC#N,acetonitrile,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
YvKUG,0.6318,323.15,101,1189.54,Iulian and Ciocirlan (2012),Density,Liquid,AAHueB,CC#N,acetonitrile,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
YvKUG,0.6318,333.15,101,1181.71,Iulian and Ciocirlan (2012),Density,Liquid,AAHueB,CC#N,acetonitrile,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
YvKUG,0.7197,293.15,101,1236.56,Iulian and Ciocirlan (2012),Density,Liquid,AAHueB,CC#N,acetonitrile,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
YvKUG,0.7197,298.15,101,1232.61,Iulian and Ciocirlan (2012),Density,Liquid,AAHueB,CC#N,acetonitrile,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
YvKUG,0.7197,303.15,101,1228.67,Iulian and Ciocirlan (2012),Density,Liquid,AAHueB,CC#N,acetonitrile,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
YvKUG,0.7197,313.15,101,1220.83,Iulian and Ciocirlan (2012),Density,Liquid,AAHueB,CC#N,acetonitrile,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
YvKUG,0.7197,323.15,101,1213.07,Iulian and Ciocirlan (2012),Density,Liquid,AAHueB,CC#N,acetonitrile,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
YvKUG,0.7197,333.15,101,1205.37,Iulian and Ciocirlan (2012),Density,Liquid,AAHueB,CC#N,acetonitrile,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
YvKUG,0.8213,293.15,101,1258.3,Iulian and Ciocirlan (2012),Density,Liquid,AAHueB,CC#N,acetonitrile,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
YvKUG,0.8213,298.15,101,1254.4,Iulian and Ciocirlan (2012),Density,Liquid,AAHueB,CC#N,acetonitrile,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
YvKUG,0.8213,303.15,101,1250.5,Iulian and Ciocirlan (2012),Density,Liquid,AAHueB,CC#N,acetonitrile,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
YvKUG,0.8213,313.15,101,1242.8,Iulian and Ciocirlan (2012),Density,Liquid,AAHueB,CC#N,acetonitrile,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
YvKUG,0.8213,323.15,101,1235.2,Iulian and Ciocirlan (2012),Density,Liquid,AAHueB,CC#N,acetonitrile,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
YvKUG,0.8213,333.15,101,1227.6,Iulian and Ciocirlan (2012),Density,Liquid,AAHueB,CC#N,acetonitrile,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
YvKUG,0.9203,293.15,101,1277,Iulian and Ciocirlan (2012),Density,Liquid,AAHueB,CC#N,acetonitrile,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
YvKUG,0.9203,298.15,101,1273.2,Iulian and Ciocirlan (2012),Density,Liquid,AAHueB,CC#N,acetonitrile,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
YvKUG,0.9203,303.15,101,1269.3,Iulian and Ciocirlan (2012),Density,Liquid,AAHueB,CC#N,acetonitrile,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
YvKUG,0.9203,313.15,101,1261.7,Iulian and Ciocirlan (2012),Density,Liquid,AAHueB,CC#N,acetonitrile,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
YvKUG,0.9203,323.15,101,1254.2,Iulian and Ciocirlan (2012),Density,Liquid,AAHueB,CC#N,acetonitrile,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
YvKUG,0.9203,333.15,101,1246.7,Iulian and Ciocirlan (2012),Density,Liquid,AAHueB,CC#N,acetonitrile,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
YvKUG,1,293.15,101,1290.6,Iulian and Ciocirlan (2012),Density,Liquid,AAHueB,CC#N,acetonitrile,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
YvKUG,1,298.15,101,1286.8,Iulian and Ciocirlan (2012),Density,Liquid,AAHueB,CC#N,acetonitrile,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
YvKUG,1,303.15,101,1283,Iulian and Ciocirlan (2012),Density,Liquid,AAHueB,CC#N,acetonitrile,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
YvKUG,1,313.15,101,1275.5,Iulian and Ciocirlan (2012),Density,Liquid,AAHueB,CC#N,acetonitrile,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
YvKUG,1,323.15,101,1268,Iulian and Ciocirlan (2012),Density,Liquid,AAHueB,CC#N,acetonitrile,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
YvKUG,1,333.15,101,1260.5,Iulian and Ciocirlan (2012),Density,Liquid,AAHueB,CC#N,acetonitrile,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
