setid,"Pressure, kPa","Temperature, K",Mole fraction of 1-butyl-3-methylimidazolium tetrafluoroborate,"Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
mETbr,2000,433.15,0.3,949,Han et al. (2009),Density,Liquid,AAHueB,CC#N,acetonitrile,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
mETbr,2000,433.15,0.4,990,Han et al. (2009),Density,Liquid,AAHueB,CC#N,acetonitrile,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
mETbr,2000,433.15,0.5,1021,Han et al. (2009),Density,Liquid,AAHueB,CC#N,acetonitrile,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
mETbr,2000,433.15,0.6,1046,Han et al. (2009),Density,Liquid,AAHueB,CC#N,acetonitrile,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
mETbr,2000,433.15,0.6999,1067,Han et al. (2009),Density,Liquid,AAHueB,CC#N,acetonitrile,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
mETbr,2000,433.15,0.7998,1083,Han et al. (2009),Density,Liquid,AAHueB,CC#N,acetonitrile,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
mETbr,2000,433.15,0.8993,1099,Han et al. (2009),Density,Liquid,AAHueB,CC#N,acetonitrile,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
mETbr,2000,433.15,1,1113,Han et al. (2009),Density,Liquid,AAHueB,CC#N,acetonitrile,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
mETbr,2000,473.15,0,552,Han et al. (2009),Density,Liquid,AAHueB,CC#N,acetonitrile,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
mETbr,2000,473.15,0.1,742,Han et al. (2009),Density,Liquid,AAHueB,CC#N,acetonitrile,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
mETbr,2000,473.15,0.2,848,Han et al. (2009),Density,Liquid,AAHueB,CC#N,acetonitrile,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
mETbr,2000,473.15,0.3,917,Han et al. (2009),Density,Liquid,AAHueB,CC#N,acetonitrile,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
mETbr,2000,473.15,0.4,960,Han et al. (2009),Density,Liquid,AAHueB,CC#N,acetonitrile,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
mETbr,2000,473.15,0.5,993,Han et al. (2009),Density,Liquid,AAHueB,CC#N,acetonitrile,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
mETbr,2000,473.15,0.6,1019,Han et al. (2009),Density,Liquid,AAHueB,CC#N,acetonitrile,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
mETbr,2000,473.15,0.6999,1041,Han et al. (2009),Density,Liquid,AAHueB,CC#N,acetonitrile,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
mETbr,2000,473.15,0.7998,1057,Han et al. (2009),Density,Liquid,AAHueB,CC#N,acetonitrile,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
mETbr,2000,473.15,0.8993,1073,Han et al. (2009),Density,Liquid,AAHueB,CC#N,acetonitrile,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
mETbr,2000,473.15,1,1087,Han et al. (2009),Density,Liquid,AAHueB,CC#N,acetonitrile,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
